Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity TOR1AIP2-N1,Intensity TOR1AIP2-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
E9PKF6;Q5H9R7;H7BXH2;E9PQP7;H0YEN2;E9PK08;E9PNN8;E9PJD8;E9PKG4;H0YDW1,E9PKF6;Q5H9R7;H7BXH2;E9PQP7,18;17;17;9;7;5;5;2;2;2,18;17;17;9;7;5;5;2;2;2,18;17;17;9;7;5;5;2;2;2,Serine/threonine-protein phosphatase 6 regulatory subunit 3,PPP6R3,tr|E9PKF6|E9PKF6_HUMAN Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PPP6R3 PE=1 SV=1;sp|Q5H9R7|PP6R3_HUMAN Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PPP6R3 PE=1 SV=2;tr|,18,18,31.5,22.2092680566262,26.9599167035135,28.6078077644106,28.6068552459174
Q96BP3;F5H7P7;D6RB19;D6RHV0;D6R9Q1;D6RA12;D6RDA4;D6RD43;H0Y8N5,Q96BP3;F5H7P7,6;5;2;2;2;1;1;1;1,6;5;2;2;2;1;1;1;1,6;5;2;2;2;1;1;1;1,Peptidylprolyl isomerase domain and WD repeat-containing protein 1,PPWD1,sp|Q96BP3|PPWD1_HUMAN Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 PE=1 SV=1;tr|F5H7P7|F5H7P7_HUMAN Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 P,6,6,11.8,4.17208717402692,4.1631440863452,26.0800553202422,24.072347225107
O60828;A0A5H1ZRR1;H7C053,O60828;A0A5H1ZRR1,3;2;1,3;2;1,3;2;1,Polyglutamine-binding protein 1,PQBP1,sp|O60828|PQBP1_HUMAN Polyglutamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PQBP1 PE=1 SV=1;tr|A0A5H1ZRR1|A0A5H1ZRR1_HUMAN Polyglutamine-binding protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PQBP1 PE=1 SV=1,3,3,12.1,4.17208717402692,4.1631440863452,24.7857138659007,24.3768317774646
Q92733;H0YE12;H0Y679,Q92733,5;2;2,5;2;2,5;2;2,Proline-rich protein PRCC,PRCC,sp|Q92733|PRCC_HUMAN Proline-rich protein PRCC OS=Homo sapiens OX=9606 GN=PRCC PE=1 SV=1,5,5,21.6,4.17208717402692,4.1631440863452,26.3801722312473,26.2009758101782
Q06830;A0A0A0MSI0;A0A0A0MRQ5;H7C3T4,Q06830;A0A0A0MSI0,15;14;6;2,15;14;6;2,12;11;3;0,Peroxiredoxin-1,PRDX1,sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1;tr|A0A0A0MSI0|A0A0A0MSI0_HUMAN Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,15,12,71.9,23.5611734282426,28.5778032442053,30.6605094377275,30.5569121268972
P32119;A6NIW5,P32119;A6NIW5,5;3,4;3,4;3,Peroxiredoxin-2,PRDX2,"sp|P32119|PRDX2_HUMAN Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5;tr|A6NIW5|A6NIW5_HUMAN Peroxiredoxin 2, isoform CRA_a OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=2",5,4,25.3,22.5724773030432,24.8670283171295,4.49585555904608,4.40302638284169
P30048,P30048,2,2,2,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,"sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",2,2,10.2,21.8843601893573,22.879533893034,24.6301204516345,24.7657235507255
Q13162;A6NG45,Q13162;A6NG45,4;2,2;2,2;2,Peroxiredoxin-4,PRDX4,sp|Q13162|PRDX4_HUMAN Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1;tr|A6NG45|A6NG45_HUMAN Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1,4,2,18.1,21.627206014204,25.3999889711887,25.35598683527,24.9870677906043
P30041,P30041,8,8,8,Peroxiredoxin-6,PRDX6,sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,8,8,46.4,22.3343075865263,26.474476614186,27.6505466001038,27.4519908178506
Q13131;Q96E92;P54646;A0A087WXX9,Q13131;Q96E92,3;2;1;1,3;2;1;1,3;2;1;1,5-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,sp|Q13131|AAPK1_HUMAN 5-AMP-activated protein kinase catalytic subunit alpha-1 OS=Homo sapiens OX=9606 GN=PRKAA1 PE=1 SV=4;tr|Q96E92|Q96E92_HUMAN 5-AMP-activated protein kinase catalytic subunit alpha-1 OS=Homo sapiens OX=9606 GN=PRKAA1 PE=1 SV=1,3,3,6.3,21.914372876138,22.9022565986558,24.6390333874848,23.6187412638006
Q9Y478;F5H2X8;O43741;F5H610,Q9Y478;F5H2X8,5;3;1;1,5;3;1;1,5;3;1;1,5-AMP-activated protein kinase subunit beta-1,PRKAB1,sp|Q9Y478|AAKB1_HUMAN 5-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens OX=9606 GN=PRKAB1 PE=1 SV=4;tr|F5H2X8|F5H2X8_HUMAN 5-AMP-activated protein kinase subunit beta-1 OS=Homo sapiens OX=9606 GN=PRKAB1 PE=1 SV=1,5,5,23.7,4.17208717402692,4.1631440863452,24.5272512427575,25.9119138234757
P13861;H7C1L0;H7C330;P31323;C9J830;H7C4A9,P13861;H7C1L0,12;6;4;2;2;1,12;6;4;2;2;1,12;6;4;2;2;1,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,sp|P13861|KAP2_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2;tr|H7C1L0|H7C1L0_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit (Fragment) OS=Homo sapiens OX=9606 GN=PRK,12,12,41.6,4.17208717402692,4.1631440863452,27.6480793997746,27.6309675070612
P78527;F5GX40;H0YG84,P78527,76;3;2,76;3;2,76;3;2,DNA-dependent protein kinase catalytic subunit,PRKDC,sp|P78527|PRKDC_HUMAN DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3,76,76,22.1,21.7146795932843,25.5723919139098,30.0063790304846,29.9235155084759
Q99873;E9PKG1;E9PQ98;E9PIX6;E9PNR9;H0YDE4,Q99873;E9PKG1;E9PQ98;E9PIX6,5;5;3;3;2;2,5;5;3;3;2;2,5;5;3;3;2;2,Protein arginine N-methyltransferase 1,PRMT1,sp|Q99873|ANM1_HUMAN Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=3;tr|E9PKG1|E9PKG1_HUMAN Protein arginine N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=PRMT1 PE=1 SV=1;tr|E9PQ98|E9PQ98_HUMAN Protein arginine N-methyl,5,5,19.1,21.6012962830656,25.3688296049134,4.49585555904608,4.40302638284169
Q9NVM4;H3BNC0;H3BPZ8;H3BSS9;H3BRD3;H3BNS2;H3BRQ9;H3BTY1,Q9NVM4;H3BNC0,12;10;5;3;2;2;2;1,12;10;5;3;2;2;2;1,12;10;5;3;2;2;2;1,Protein arginine N-methyltransferase 7,PRMT7,sp|Q9NVM4|ANM7_HUMAN Protein arginine N-methyltransferase 7 OS=Homo sapiens OX=9606 GN=PRMT7 PE=1 SV=1;tr|H3BNC0|H3BNC0_HUMAN Protein arginine N-methyltransferase 7 OS=Homo sapiens OX=9606 GN=PRMT7 PE=1 SV=1,12,12,26.7,22.2000218584632,24.9774920089267,28.3436302608953,27.9387079947381
Q6P2P2,Q6P2P2,10,10,10,Putative protein arginine N-methyltransferase 9,PRMT9,sp|Q6P2P2|ANM9_HUMAN Protein arginine N-methyltransferase 9 OS=Homo sapiens OX=9606 GN=PRMT9 PE=1 SV=1,10,10,13.5,4.17208717402692,4.1631440863452,26.5446286762203,26.1717874791638
O43395,O43395,24,24,24,U4/U6 small nuclear ribonucleoprotein Prp3,PRPF3,sp|O43395|PRPF3_HUMAN U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2,24,24,44.7,4.17208717402692,4.1631440863452,29.4691170238378,29.5444554917216
Q8WWY3;E7EVX8;E7EU94;E7ESX0;E7EN72,Q8WWY3;E7EVX8;E7EU94;E7ESX0;E7EN72,5;4;3;3;3,5;4;3;3;3,5;4;3;3;3,U4/U6 small nuclear ribonucleoprotein Prp31,PRPF31,sp|Q8WWY3|PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31 OS=Homo sapiens OX=9606 GN=PRPF31 PE=1 SV=2;tr|E7EVX8|E7EVX8_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31 OS=Homo sapiens OX=9606 GN=PRPF31 PE=1 SV=1;tr|E7EU94|E7EU94_HUMAN U4/U6 small,5,5,13.2,4.17208717402692,4.1631440863452,25.6947145274736,26.1194154787637
O43172,O43172,2,2,2,U4/U6 small nuclear ribonucleoprotein Prp4,PRPF4,sp|O43172|PRP4_HUMAN U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2,2,2,5.0,4.17208717402692,4.1631440863452,24.0467683187096,24.7770084386987
O75400;A0A3F2YNY6;F5H578,O75400;A0A3F2YNY6,9;9;1,9;9;1,9;9;1,Pre-mRNA-processing factor 40 homolog A,PRPF40A,sp|O75400|PR40A_HUMAN Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens OX=9606 GN=PRPF40A PE=1 SV=2;tr|A0A3F2YNY6|A0A3F2YNY6_HUMAN Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens OX=9606 GN=PRPF40A PE=1 SV=1,9,9,12.3,4.17208717402692,4.1631440863452,26.7270238413683,27.0282310216614
Q6P2Q9;I3L0J9;I3L3Z8,Q6P2Q9;I3L0J9,14;8;3,14;8;3,14;8;3,Pre-mRNA-processing-splicing factor 8,PRPF8,sp|Q6P2Q9|PRP8_HUMAN Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2;tr|I3L0J9|I3L0J9_HUMAN Pre-mRNA-processing-splicing factor 8 (Fragment) OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=8,14,14,7.5,23.2748998782575,28.5376035754403,26.8121316610943,26.4613270601702
O60256;C9JDU5;C9JJS3;C9K0K7;E7EPA1;I3L164;C9JDH0;E7EW35,O60256;C9JDU5;C9JJS3;C9K0K7;E7EPA1;I3L164;C9JDH0;E7EW35,2;2;2;2;2;1;1;1,2;2;2;2;2;1;1;1,2;2;2;2;2;1;1;1,Phosphoribosyl pyrophosphate synthase-associated protein 2,PRPSAP2,sp|O60256|KPRB_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1;tr|C9JDU5|C9JDU5_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=,2,2,10.6,4.17208717402692,4.1631440863452,30.5154975198725,32.6279928099031
Q96M27,Q96M27,2,2,2,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,2,2,7.0,21.8994349276761,22.8909307068068,25.4677769240164,25.2502107938972
P48634,P48634,32,30,30,Protein PRRC2A,PRRC2A,sp|P48634|PRC2A_HUMAN Protein PRRC2A OS=Homo sapiens OX=9606 GN=PRRC2A PE=1 SV=3,32,30,21.0,22.5056158598862,24.473021457307,29.8104165003477,29.3666137006023
Q5JSZ5;A0A1W2PQP5;A0A494C0D3;H0Y412;A0A494C065;Q5JT00,Q5JSZ5,13;5;5;3;2;1,11;3;5;3;2;1,11;3;5;3;2;1,Protein PRRC2B,PRRC2B,sp|Q5JSZ5|PRC2B_HUMAN Protein PRRC2B OS=Homo sapiens OX=9606 GN=PRRC2B PE=1 SV=2,13,11,8.8,4.17208717402692,4.1631440863452,27.2800311724226,26.8385793845104
Q9Y520;E7EPN9;H7C5N8;A0A2R8YET2;A0A2R8Y7F4;A0A2R8Y424,Q9Y520;E7EPN9,64;64;19;17;15;3,64;64;19;17;15;3,54;54;19;17;15;3,Protein PRRC2C,PRRC2C,sp|Q9Y520|PRC2C_HUMAN Protein PRRC2C OS=Homo sapiens OX=9606 GN=PRRC2C PE=1 SV=4;tr|E7EPN9|E7EPN9_HUMAN Protein PRRC2C OS=Homo sapiens OX=9606 GN=PRRC2C PE=1 SV=1,64,54,25.5,21.9470573466835,25.9586783765577,30.9678108800059,30.539453659101
Q86TP1;A0A3B3ITN0;Q5SZG1;Q5SZF2,Q86TP1;A0A3B3ITN0,7;6;3;2,7;6;3;2,7;6;3;2,Protein prune homolog,PRUNE,sp|Q86TP1|PRUN1_HUMAN Exopolyphosphatase PRUNE1 OS=Homo sapiens OX=9606 GN=PRUNE1 PE=1 SV=2;tr|A0A3B3ITN0|A0A3B3ITN0_HUMAN Exopolyphosphatase PRUNE1 OS=Homo sapiens OX=9606 GN=PRUNE1 PE=1 SV=1,7,7,22.7,4.17208717402692,4.1631440863452,26.6474619398718,26.6596251207736
O75475,O75475,2,2,2,PC4 and SFRS1-interacting protein,PSIP1,sp|O75475|PSIP1_HUMAN PC4 and SFRS1-interacting protein OS=Homo sapiens OX=9606 GN=PSIP1 PE=1 SV=1,2,2,4.7,4.17208717402692,4.1631440863452,25.4176715013451,25.013717610678
P25789;H0YMZ1;H0YN18;H0YL69;H0YLC2;H0YKT8;H0YMI6;H0YMA1;H0YMV3;H0YKS0;H0YLS6,P25789;H0YMZ1;H0YN18;H0YL69;H0YLC2;H0YKT8;H0YMI6;H0YMA1,3;3;3;3;2;2;2;2;1;1;1,3;3;3;3;2;2;2;2;1;1;1,3;3;3;3;2;2;2;2;1;1;1,Proteasome subunit alpha type-4;Proteasome subunit alpha type;Proteasome subunit beta type,PSMA4,sp|P25789|PSA4_HUMAN Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1;tr|H0YMZ1|H0YMZ1_HUMAN Proteasome subunit alpha type (Fragment) OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=8;tr|H0YN18|H0YN18_HUMAN Proteasome endopeptidase compl,3,3,16.1,24.2373932088138,23.9312078504722,4.49585555904608,4.40302638284169
P60900;G3V3U4;G3V3I1;G3V295;G3V5Z7,P60900;G3V3U4;G3V3I1;G3V295;G3V5Z7,2;2;2;2;2,2;2;2;2;2,2;2;2;2;2,Proteasome subunit alpha type-6;Proteasome subunit alpha type,PSMA6,sp|P60900|PSA6_HUMAN Proteasome subunit alpha type-6 OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1;tr|G3V3U4|G3V3U4_HUMAN Proteasome subunit alpha type OS=Homo sapiens OX=9606 GN=PSMA6 PE=1 SV=1;tr|G3V3I1|G3V3I1_HUMAN Proteasome subunit alpha type OS=Homo sap,2,2,8.5,21.7614128878395,23.451613593364,4.49585555904608,4.40302638284169
P62191,P62191,2,2,2,26S protease regulatory subunit 4,PSMC1,sp|P62191|PRS4_HUMAN 26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1,2,2,5.9,22.3722397622187,24.0993279035484,4.49585555904608,4.40302638284169
P35998;C9JLS9,P35998,5;1,5;1,5;1,26S protease regulatory subunit 7,PSMC2,sp|P35998|PRS7_HUMAN 26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3,5,5,14.1,22.3493502054422,24.0734100441578,24.3118824352119,23.0065192132337
P17980;E9PKD5;E9PM69;R4GNH3;E9PLG2;E9PN50;E9PMD8,P17980;E9PKD5;E9PM69;R4GNH3;E9PLG2;E9PN50;E9PMD8,2;2;2;2;1;1;1,2;2;2;2;1;1;1,2;2;2;2;1;1;1,26S protease regulatory subunit 6A,PSMC3,sp|P17980|PRS6A_HUMAN 26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3;tr|E9PKD5|E9PKD5_HUMAN 26S proteasome regulatory subunit 6A (Fragment) OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=2;tr|E9PM69|E9PM69_HUMAN 26S proteasome re,2,2,5.9,4.17208717402692,4.1631440863452,23.8396128595491,22.8259401192854
Q99460;A0A087WW66;H7C378;C9J9M4;H7BZR6;F8WCE3,Q99460;A0A087WW66,23;22;8;3;2;1,23;22;8;3;2;1,23;22;8;3;2;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1,23,23,30.8,23.6100561386654,28.636025588653,27.7856265723038,27.5305887467158
O00232,O00232,5,5,5,26S proteasome non-ATPase regulatory subunit 12,PSMD12,sp|O00232|PSD12_HUMAN 26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,5,5,10.7,22.2798506347654,25.0383774993793,25.1932498141638,25.8535998700917
O00487,O00487,2,2,2,26S proteasome non-ATPase regulatory subunit 14,PSMD14,sp|O00487|PSDE_HUMAN 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,2,2,8.7,22.0700999090541,23.7205674214303,4.49585555904608,4.40302638284169
Q13200;C9JPC0;H7C1H2;H7C2Q3;F8WBS8,Q13200,23;7;6;5;2,23;7;6;5;2,23;7;6;5;2,26S proteasome non-ATPase regulatory subunit 2,PSMD2,sp|Q13200|PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,23,23,32.0,22.1898362019863,27.375258093824,27.6685116212043,28.0593565920782
O43242;H0YGV8,O43242,9;1,9;1,9;1,26S proteasome non-ATPase regulatory subunit 3,PSMD3,sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2,9,9,22.3,23.2270935854114,22.5404960608454,24.8937936666838,26.4711616748551
P55036;Q5VWC4;A6PVX3;A2A3N6;H0Y561;H0Y3Y9,P55036;Q5VWC4;A6PVX3,9;9;7;2;1;1,9;9;7;2;1;1,9;9;7;2;1;1,26S proteasome non-ATPase regulatory subunit 4,PSMD4,sp|P55036|PSMD4_HUMAN 26S proteasome non-ATPase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMD4 PE=1 SV=1;tr|Q5VWC4|Q5VWC4_HUMAN 26S proteasome non-ATPase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMD4 PE=1 SV=1;tr|A6PVX3|A6PVX3_HUMAN 26S prot,9,9,35.3,23.0741943928724,29.1062945570303,28.4235418852315,28.0906830493706
P48556;R4GMR5;K7EJR3;K7EJC1;K7ERW6;K7ENY6,P48556;R4GMR5;K7EJR3;K7EJC1,11;11;10;6;3;2,11;11;10;6;3;2,11;11;10;6;3;2,26S proteasome non-ATPase regulatory subunit 8,PSMD8,sp|P48556|PSMD8_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=2;tr|R4GMR5|R4GMR5_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=1;tr|K7EJR3|K7EJR3_HUMAN 26S prot,11,11,42.6,22.0600836088858,25.8951120519703,28.7433285723219,28.9027672147087
Q06323;H0YKK6;H0YLU2,Q06323,5;2;2,5;2;2,5;2;2,Proteasome activator complex subunit 1,PSME1,sp|Q06323|PSME1_HUMAN Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,5,5,22.1,4.17208717402692,4.1631440863452,25.7693352468223,25.7269199344907
Q9UL46;H0YM70;A0A087X1Z3;H0YKU2,Q9UL46;H0YM70;A0A087X1Z3,6;6;6;2,6;6;6;2,6;6;6;2,Proteasome activator complex subunit 2,PSME2,sp|Q9UL46|PSME2_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4;tr|H0YM70|H0YM70_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=1;tr|A0A087X1Z3|A0A087X1Z3_HUMAN Proteasome activ,6,6,33.5,22.5474152589779,21.7689870994288,25.7818179276105,25.7491150856967
P61289;B3KQ25;K7ESG5;K9J957;A0A087WTV2;K7ENH2;K7EMD0;K7EPX6;K7EKR3;B7Z8D3,P61289;B3KQ25;K7ESG5;K9J957;A0A087WTV2;K7ENH2,6;5;5;5;4;3;2;2;2;1,6;5;5;5;4;3;2;2;2;1,6;5;5;5;4;3;2;2;2;1,Proteasome activator complex subunit 3,PSME3,sp|P61289|PSME3_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|B3KQ25|B3KQ25_HUMAN Proteasome activator complex subunit 3 OS=Homo sapiens OX=9606 GN=PSME3 PE=1 SV=1;tr|K7ESG5|K7ESG5_HUMAN Proteasome activator com,6,6,29.9,4.17208717402692,4.1631440863452,27.1664338899385,27.5700768877733
Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,10;6,10;6,10;6,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,10,10,22.8,23.683894726665,28.7239359147,27.6965064893419,27.2558391409057
P26599;A6NLN1;A0A0U1RRM4;K7EKJ7;K7ES59;K7ELW5;A0A0D9SF20;K7EK45;A0A087WU68;O95758;X6R242,P26599;A6NLN1;A0A0U1RRM4;K7EKJ7,10;10;10;5;4;3;3;3;2;1;1,10;10;10;5;4;3;3;3;2;1;1,10;10;10;5;4;3;3;3;2;1;1,Polypyrimidine tract-binding protein 1,PTBP1,"sp|P26599|PTBP1_HUMAN Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1;tr|A6NLN1|A6NLN1_HUMAN Polypyrimidine tract binding protein 1, isoform CRA_b OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=4;tr|A0A0U1RRM4|A0A0U1RRM4_HUMAN P",10,10,33.0,21.7277671614215,23.416351192402,28.252459354323,28.5790989488497
Q05397;H0YBP1;E7ESA6;H0YBZ1;H0YB16;E9PEI4;B4DWJ1;E5RHD8;E5RGA6;E5RH01;E5RG66;E5RI03;E5RI72;E5RFW9;H0YB99;E5RJI4;E5RIK4;E5RG80;E5RJQ2;E5RG54;Q14289;E5RH48;H0YAS0;E5RJP0;H0YB33,Q05397;H0YBP1;E7ESA6;H0YBZ1;H0YB16;E9PEI4,13;13;13;10;10;9;5;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1,13;13;13;10;10;9;5;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1,13;13;13;10;10;9;5;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1,Focal adhesion kinase 1,PTK2,sp|Q05397|FAK1_HUMAN Focal adhesion kinase 1 OS=Homo sapiens OX=9606 GN=PTK2 PE=1 SV=2;tr|H0YBP1|H0YBP1_HUMAN Focal adhesion kinase 1 (Fragment) OS=Homo sapiens OX=9606 GN=PTK2 PE=1 SV=1;tr|E7ESA6|E7ESA6_HUMAN Focal adhesion kinase 1 OS=Homo sapiens OX=960,13,13,15.9,22.9537736255087,22.227320976356,27.6751912453918,27.4411060734381
P18031;B4DSN5,P18031;B4DSN5,9;7,9;7,9;7,Tyrosine-protein phosphatase non-receptor type 1;Tyrosine-protein phosphatase non-receptor type,PTPN1,sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1;tr|B4DSN5|B4DSN5_HUMAN Tyrosine-protein phosphatase non-receptor type OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1,9,9,27.8,21.8946984320206,22.8873463233162,27.5944861241923,27.5717411881931
Q06124;A0A1W2PPU4;A0A0U1RRI0;H0YF12,Q06124,21;9;8;3,21;9;8;3,21;9;8;3,Tyrosine-protein phosphatase non-receptor type 11,PTPN11,sp|Q06124|PTN11_HUMAN Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=3,21,21,45.9,22.3880920105636,24.2231721273547,29.2786805312237,29.2147263923469
Q05209;H0YC15;F8WB51;H3BM04;C9J1X8;C9JJC1;C9JYA4,Q05209,24;9;4;4;3;2;1,24;9;4;4;3;2;1,24;9;4;4;3;2;1,Tyrosine-protein phosphatase non-receptor type 12,PTPN12,sp|Q05209|PTN12_HUMAN Tyrosine-protein phosphatase non-receptor type 12 OS=Homo sapiens OX=9606 GN=PTPN12 PE=1 SV=3,24,24,42.2,22.3381255480883,23.2419232331598,29.2389970945164,29.0965760287368
P17706;K7EQG9;D3DUJ3;K7EIE9;K7ER87;A0A2R8YD79;K7EIY0;K7ENP9,P17706;K7EQG9;D3DUJ3,6;5;4;2;2;2;1;1,6;5;4;2;2;2;1;1,6;5;4;2;2;2;1;1,Tyrosine-protein phosphatase non-receptor type 2;Tyrosine-protein phosphatase non-receptor type;Protein-tyrosine-phosphatase,PTPN2,sp|P17706|PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=2;tr|K7EQG9|K7EQG9_HUMAN Tyrosine-protein phosphatase non-receptor type OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=1;tr|D3DUJ3|D3DUJ3_HUMAN Protein,6,6,23.1,4.17208717402692,4.1631440863452,26.9054094088573,26.6835142509392
Q9H3S7;C9JD91;R4GMM7,Q9H3S7,41;5;4,41;5;4,41;5;4,Tyrosine-protein phosphatase non-receptor type 23,PTPN23,sp|Q9H3S7|PTN23_HUMAN Tyrosine-protein phosphatase non-receptor type 23 OS=Homo sapiens OX=9606 GN=PTPN23 PE=1 SV=1,41,41,31.3,22.3956974048882,24.3378331099349,30.3454080217034,30.1194154787637
