Gene_names,DTL_vs_BirA_logFC,DTL_vs_BirA_pval,Protein_IDs,Majority_protein_IDs,Peptide_counts__all_,Peptide_counts__razor_unique_,Peptide_counts__unique_,Protein_names,Fasta_headers,Number_of_proteins,Peptides,Razor___unique_peptides,Unique_peptides,Peptides_BirA_alone_N1,Peptides_BirA_alone_N2,Peptides_DTL_N1,Peptides_DTL_N2,Razor___unique_peptides_BirA_alone_N1,Razor___unique_peptides_BirA_alone_N2,Razor___unique_peptides_DTL_N1,Razor___unique_peptides_DTL_N2,Unique_peptides_BirA_alone_N1,Unique_peptides_BirA_alone_N2,Unique_peptides_DTL_N1,Unique_peptides_DTL_N2,Sequence_coverage____,Unique___razor_sequence_coverage____,Unique_sequence_coverage____,Mol__weight__kDa_,Sequence_length,Sequence_lengths,Q_value,Score,Identification_type_BirA_alone_N1,Identification_type_BirA_alone_N2,Identification_type_DTL_N1,Identification_type_DTL_N2,Ratio_H_L,Ratio_H_L_normalized,Ratio_H_L_variability____,Ratio_H_L_count,Ratio_H_L_iso_count,Ratio_H_L_type,Ratio_H_L_BirA_alone_N1,Ratio_H_L_BirA_alone_N2,Ratio_H_L_DTL_N1,Ratio_H_L_DTL_N2,Ratio_H_L_normalized_BirA_alone_N1,Ratio_H_L_normalized_BirA_alone_N2,Ratio_H_L_normalized_DTL_N1,Ratio_H_L_normalized_DTL_N2,Ratio_H_L_variability_____BirA_alone_N1,Ratio_H_L_variability_____BirA_alone_N2,Ratio_H_L_variability_____DTL_N1,Ratio_H_L_variability_____DTL_N2,Ratio_H_L_count_BirA_alone_N1,Ratio_H_L_count_BirA_alone_N2,Ratio_H_L_count_DTL_N1,Ratio_H_L_count_DTL_N2,Ratio_H_L_iso_count_BirA_alone_N1,Ratio_H_L_iso_count_BirA_alone_N2,Ratio_H_L_iso_count_DTL_N1,Ratio_H_L_iso_count_DTL_N2,Ratio_H_L_type_BirA_alone_N1,Ratio_H_L_type_BirA_alone_N2,Ratio_H_L_type_DTL_N1,Ratio_H_L_type_DTL_N2,Sequence_coverage_BirA_alone_N1____,Sequence_coverage_BirA_alone_N2____,Sequence_coverage_DTL_N1____,Sequence_coverage_DTL_N2____,Intensity,Intensity_L,Intensity_H,Intensity_BirA_alone_N1,Intensity_L_BirA_alone_N1,Intensity_H_BirA_alone_N1,Intensity_BirA_alone_N2,Intensity_L_BirA_alone_N2,Intensity_H_BirA_alone_N2,Intensity_DTL_N1,Intensity_L_DTL_N1,Intensity_H_DTL_N1,Intensity_DTL_N2,Intensity_L_DTL_N2,Intensity_H_DTL_N2,Only_identified_by_site,Reverse,Potential_contaminant,id,Peptide_IDs,Peptide_is_razor,Mod__peptide_IDs,Evidence_IDs,MS_MS_IDs,Best_MS_MS,Carbamyl__K__site_IDs,Oxidation__M__site_IDs,Carbamyl__K__site_positions,Oxidation__M__site_positions,Taxonomy_IDs,AutoID,metacell_Intensity_L_DTL_N1,metacell_Intensity_L_DTL_N2,metacell_Intensity_L_BirA_alone_N1,metacell_Intensity_L_BirA_alone_N2
PSMD13,-0.586437475260617,0.164686287956078,Q9UNM6;A0A087WUL9;J3KNQ3;E9PL38,Q9UNM6;A0A087WUL9;J3KNQ3;E9PL38,11;10;9;6,11;10;9;6,5;4;3;1,26S proteasome non-ATPase regulatory subunit 13,sp|Q9UNM6|PSD13_HUMAN 26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=2;tr|A0A087WUL9|A0A087WUL9_HUMAN 26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=1;tr|J3KNQ3|J3KNQ3_HU,4,11,11,5,5,6,4,7,5,6,4,7,3,2,2,4,37.5,37.5,14.6,42.945,376,376;377;349;263,0.0,15.526,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.26037,0.83783,31.396,22,10,Leave out requantified,0.25709,0.34702,0.42584,0.33603,0.85267,0.96498,1.1959,1.0611,14.307,21.745,26.275,48.824,7,5,4,6,2,3,2,3,Leave out requantified,Median,Median,Leave out requantified,20.2,21.0,12.8,22.3,960220000,671400000,288820000,251270000,182080000,69190000,198880000,145750000,53122000,191820000,130990000,60828000,318250000,212580000,105680000,,,,2582,1331;4151;4596;7575;12851;14358;14610;15103;16685;16922;18775,True;True;True;True;True;True;True;True;True;True;True,1390;4326;4780;7933;13406;14951;15210;15713;17358;17618;19525,3961;3962;11898;11899;11900;11901;13133;22003;36966;41171;41172;41871;43286;47943;47944;47945;47946;47947;48720;48721;48722;48723;53935;53936,7580;7581;22873;22874;22875;22876;22877;22878;25177;42123;69703;69704;77330;77331;77332;78577;81325;90726;90727;90728;90729;90730;90731;92280;92281;92282;92283;92284;92285;92286;92287;92288;92289;102107;102108;102109,7581;22874;25177;42123;69704;77330;78577;81325;90731;92288;102108,,,,,-1;-1;-1;-1,protein_2583,quanti,quanti,quanti,quanti
PROCR,1.43047237685597,0.0229955408854541,Q9UNN8;A0A0U1RQQ4;A0A0U1RRC4,Q9UNN8;A0A0U1RQQ4,4;3;1,4;3;1,4;3;1,Endothelial protein C receptor,sp|Q9UNN8|EPCR_HUMAN Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1;tr|A0A0U1RQQ4|A0A0U1RQQ4_HUMAN Endothelial protein C receptor (Fragment) OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1,3,4,4,4,2,2,4,4,2,2,4,4,2,2,4,4,20.6,20.6,20.6,26.671,238,238;213;34,0.0,12.006,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.53699,1.4532,20.582,12,1,Leave out requantified,0.2892,0.44568,0.62576,0.48601,0.76292,0.96405,1.6144,1.339,38.562,43.61,16.043,21.462,2,2,4,4,1,0,0,0,Median,Median,Leave out requantified,Leave out requantified,10.9,10.9,20.6,20.6,414190000,264000000,150190000,40486000,30719000,9767300,38373000,21265000,17107000,179200000,109180000,70019000,156130000,102830000,53301000,,,,2583,3126;9198;15494;15783,True;True;True;True,3264;9629;16116;16413,9203;9204;26780;26781;44426;44427;44428;44429;45228;45229;45230;45231,17989;17990;17991;51053;83792;83793;83794;83795;83796;83797;83798;83799;83800;85392;85393;85394;85395;85396;85397;85398;85399;85400,17989;51053;83797;85397,,,,,-1;-1;-1,protein_2584,quanti,quanti,quanti,quanti
COPS3,-1.03095348213577,0.0269141383137733,Q9UNS2;J3QL22;J3QS85;J3KTQ1;J3QKR0;C9JLV5;H7C3P9,Q9UNS2;J3QL22;J3QS85;J3KTQ1;J3QKR0;C9JLV5;H7C3P9,2;1;1;1;1;1;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,COP9 signalosome complex subunit 3,sp|Q9UNS2|CSN3_HUMAN COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=3;tr|J3QL22|J3QL22_HUMAN COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=1;tr|J3QS85|J3QS85_HUMAN COP9 signalosome complex subunit ,7,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,6.4,6.4,6.4,47.873,423,423;20;31;107;116;318;345,0.0,7.5597,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.367,0.98385,21.382,6,0,Leave out requantified,0.34674,0.40464,0.33769,0.28778,0.89787,0.99957,0.80928,0.88396,36.407,17.048,,,2,2,1,1,0,0,0,0,Median,Median,Median,Median,6.4,6.4,2.8,2.8,165940000,121390000,44549000,37208000,27771000,9436900,57852000,40711000,17141000,25974000,18751000,7223100,44911000,34162000,10749000,,,,2584,1405;1699,True;True,1469;1779,4206;4207;5155;5156;5157;5158,8154;8155;10192;10193;10194;10195;10196;10197;10198;10199;10200;10201,8155;10201,,,,,-1;-1;-1;-1;-1;-1;-1,protein_2585,quanti,quanti,quanti,quanti
NSFL1C,0.41408321042325,0.362752069068564,Q9UNZ2;F2Z2K0,Q9UNZ2;F2Z2K0,6;5,6;5,6;5,NSFL1 cofactor p47,sp|Q9UNZ2|NSF1C_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2;tr|F2Z2K0|F2Z2K0_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1,2,6,6,6,3,2,4,5,3,2,4,5,3,2,4,5,27.0,27.0,27.0,40.572,370,370;274,0.0,5.6277,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.28033,0.98536,9.842,13,9,Leave out requantified,0.30641,0.20576,0.56956,0.32354,0.97231,0.57368,1.6859,0.97417,7.0018,,37.513,22.256,3,1,4,5,1,0,4,4,Median,Median,Linear,Median,14.9,12.7,14.3,20.5,616450000,426000000,190450000,117730000,83784000,33949000,89171000,55730000,33441000,170930000,113120000,57812000,238610000,173370000,65243000,,,,2587,8522;8893;8967;13807;13857;14997,True;True;True;True;True;True,8921;9315;9391;14386;14437;15604,24748;24749;24750;25902;26101;26102;26103;39528;39529;39676;39677;42993;42994;42995,47150;47151;47152;47153;47154;47155;47156;49344;49728;49729;49730;74259;74260;74515;74516;80748;80749;80750,47155;49344;49730;74259;74515;80749,,,,,-1;-1,protein_2588,quanti,quanti,quanti,quanti
SRRM2,1.30375162989678,0.00904777089374919,Q9UQ35;A0A087X1W1;I3L1I8;I3L182;I3L4D8;I3L1C0,Q9UQ35,16;2;2;2;2;1,16;2;2;2;2;1,16;2;2;2;2;1,Serine/arginine repetitive matrix protein 2,sp|Q9UQ35|SRRM2_HUMAN Serine/arginine repetitive matrix protein 2 OS=Homo sapiens OX=9606 GN=SRRM2 PE=1 SV=2,6,16,16,16,7,8,13,13,7,8,13,13,7,8,13,13,7.6,7.6,7.6,299.61,2752,2752;251;297;895;1018;94,0.0,78.253,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.44543,1.2533,27.702,40,9,Leave out requantified,0.3957,0.52757,0.43872,0.33361,1.3736,1.3248,1.2203,1.1454,14.029,15.585,23.426,40.481,7,8,13,12,2,1,3,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,4.0,4.0,6.7,6.6,2077500000,1422100000,655400000,181620000,127020000,54601000,267040000,172110000,94929000,844950000,571000000,273960000,783910000,552000000,231910000,,,,2588,83;7221;10965;11552;13507;14042;14594;15019;15065;15089;15090;15688;15692;15735;15743;17316,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,84;7568;11455;12076;14076;14629;15194;15627;15674;15698;15699;16317;16321;16364;16372;18030,203;204;205;206;20982;20983;31752;31753;31754;33379;38695;38696;40244;40245;40246;40247;41834;41835;43047;43048;43049;43050;43181;43236;43237;43238;44979;44980;44990;44991;44992;44993;45111;45112;45113;45114;45134;45135;45136;45137;49868;49869,344;345;346;347;348;349;350;351;352;353;40233;40234;60101;60102;60103;62958;72714;72715;72716;75671;75672;75673;75674;78521;80841;80842;80843;80844;80845;80846;80847;80848;80849;80850;81076;81186;81187;81188;84961;84962;84963;84964;84965;84981;84982;84983;84984;84985;84986;85206;85207;85208;85209;85210;85211;85212;85235;85236;85237;85238;85239;85240;85241;85242;85243;94543;94544,347;40234;60102;62958;72716;75673;78521;80843;81076;81186;81188;84961;84985;85206;85237;94544,,,,,-1;-1;-1;-1;-1;-1,protein_2589,quanti,quanti,quanti,quanti
PA2G4,-0.438752728521532,0.20728250260383,Q9UQ80;F8VR77;F8W0A3;H0YIN7;F8VZ69,Q9UQ80;F8VR77,22;12;5;4;1,22;12;5;4;1,22;12;5;4;1,Proliferation-associated protein 2G4,sp|Q9UQ80|PA2G4_HUMAN Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3;tr|F8VR77|F8VR77_HUMAN Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=1,5,22,22,22,16,16,12,13,16,16,12,13,16,16,12,13,58.1,58.1,58.1,43.786,394,394;284;187;163;64,0.0,97.609,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.33175,1.0135,26.546,64,18,Leave out requantified,0.33035,0.32147,0.33976,0.30543,1.1796,0.90826,0.99316,1.0318,15.675,8.9814,37.098,18.668,16,18,14,16,4,6,4,4,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,47.2,47.2,35.5,36.3,7341200000,5318000000,2023200000,1496500000,1036000000,460510000,2048800000,1419200000,629550000,1427000000,1037000000,389940000,2368900000,1825700000,543250000,,,,2589,113;512;513;514;1229;3156;3826;4503;5959;7570;7805;7940;10692;11183;11222;13137;13798;13799;15033;15395;16188;18373,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,116;527;528;529;1282;3294;3998;4685;6234;7928;8173;8319;11173;11688;11728;13697;14377;14378;15641;16017;16833;19110,283;284;285;286;287;288;1406;1407;1408;1409;1410;1411;1412;1413;1414;1415;3638;3639;3640;9269;9270;11030;11031;11032;11033;12874;12875;12876;12877;12878;17206;21989;21990;21991;21992;22621;22622;22623;22624;23027;30990;30991;30992;30993;32369;32370;32460;32461;37675;37676;37677;37678;37679;37680;39503;39504;39505;39506;43087;43088;44156;46483;46484;46485;46486;46487;46488;52798,530;531;532;533;534;535;536;537;538;2641;2642;2643;2644;2645;2646;2647;2648;2649;2650;2651;2652;2653;2654;2655;2656;2657;2658;2659;2660;2661;2662;2663;2664;2665;2666;2667;2668;2669;6940;6941;6942;6943;6944;6945;6946;6947;18091;18092;18093;21299;21300;21301;21302;21303;21304;21305;21306;21307;21308;21309;21310;21311;24636;24637;24638;24639;24640;24641;24642;24643;24644;24645;24646;24647;24648;24649;32936;32937;32938;42102;42103;42104;43330;43331;43332;43333;43334;43335;44076;58566;58567;58568;58569;58570;58571;61224;61225;61226;61227;61357;61358;61359;70853;70854;70855;70856;70857;70858;70859;70860;70861;70862;74227;74228;74229;74230;80904;80905;83288;87926;87927;87928;87929;87930;87931;87932;87933;87934;99983,537;2653;2665;2668;6941;18091;21301;24640;32938;42104;43331;44076;58566;61227;61357;70854;74229;74230;80905;83288;87930;99983,,,,,-1;-1;-1;-1;-1,protein_2590,quanti,quanti,quanti,quanti
SMC3,0.312028931735636,0.288442259061889,Q9UQE7,Q9UQE7,6,6,6,Structural maintenance of chromosomes protein 3,sp|Q9UQE7|SMC3_HUMAN Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2,1,6,6,6,3,3,5,4,3,3,5,4,3,3,5,4,6.2,6.2,6.2,141.54,1217,1217,0.0,8.3403,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.49355,1.3231,22.528,15,5,Leave out requantified,0.63827,0.74342,0.53535,0.31805,1.6071,1.8049,1.1895,0.89535,46.301,8.2561,13.662,33.009,3,3,5,4,0,0,2,3,Leave out requantified,Leave out requantified,Leave out requantified,Median,3.5,3.5,5.0,4.4,398760000,265240000,133530000,58458000,38800000,19658000,91136000,51920000,39216000,116590000,70849000,45745000,132570000,103670000,28906000,,,,2590,578;898;1138;8558;8965;13031,True;True;True;True;True;True,595;929;1186;8958;9389;13589,1590;1591;1592;1593;2560;2561;3363;3364;24863;24864;24865;24866;26095;26096;37428,3011;3012;4854;4855;6418;6419;6420;47376;47377;47378;49720;49721;70427,3011;4854;6420;47378;49721;70427,,,,,-1,protein_2591,quanti,quanti,quanti,quanti
NIP7,21.1124438820548,7.42988258193028e-07,Q9Y221;J3QRD6;J3QRR4;J3QLW7,Q9Y221;J3QRD6;J3QRR4,3;2;2;1,3;2;2;1,3;2;2;1,60S ribosome subunit biogenesis protein NIP7 homolog,sp|Q9Y221|NIP7_HUMAN 60S ribosome subunit biogenesis protein NIP7 homolog OS=Homo sapiens OX=9606 GN=NIP7 PE=1 SV=1;tr|J3QRD6|J3QRD6_HUMAN 60S ribosome subunit biogenesis protein NIP7 homolog (Fragment) OS=Homo sapiens OX=9606 GN=NIP7 PE=1 SV=1;tr|J3QRR4|J,4,3,3,3,1,0,2,2,1,0,2,2,1,0,2,2,29.4,29.4,29.4,20.462,180,180;70;79;110,0.0,14.63,By MS/MS,,By MS/MS,By MS/MS,0.31532,0.75522,13.586,4,2,Median,,,0.33734,0.23379,,,0.75756,0.67177,,,3.7569,19.88,0,0,2,2,0,0,2,0,Median,Median,Median,Median,7.8,0.0,18.9,18.3,186680000,151990000,34692000,0,0,0,0,0,0,49594000,38801000,10793000,137080000,113190000,23899000,,,,2592,8340;9216;17821,True;True;True,8730;9647;18550,24163;26815;26816;26817;51281,46049;51112;51113;51114;51115;51116;97295;97296,46049;51115;97296,,,,,-1;-1;-1;-1,protein_2593,quanti,quanti,imputed MEC,imputed MEC
RUVBL2,0.325744882349195,0.27004922957458,Q9Y230;M0R0Y3;X6R2L4;M0QXI6;M0R0Z0;M0QXZ7;A0A1W2PS48,Q9Y230;M0R0Y3;X6R2L4,21;13;11;5;3;2;1,21;13;11;5;3;2;1,21;13;11;5;3;2;1,RuvB-like 2,sp|Q9Y230|RUVB2_HUMAN RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3;tr|M0R0Y3|M0R0Y3_HUMAN RuvB-like helicase OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=1;tr|X6R2L4|X6R2L4_HUMAN RuvB-like helicase OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=1,7,21,21,21,14,13,15,16,14,13,15,16,14,13,15,16,47.5,47.5,47.5,51.156,463,463;354;259;109;50;39;50,0.0,132.94,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.3126,0.88172,24.281,67,32,Leave out requantified,0.30677,0.33202,0.2514,0.24295,1.0183,0.8929,0.74535,0.83717,32.43,34.838,15.494,25.942,16,16,17,18,7,8,10,7,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,31.5,35.6,39.5,39.5,4101500000,3058700000,1042800000,658600000,488170000,170420000,746280000,547400000,198890000,1129100000,837560000,291490000,1567600000,1185600000,381960000,,,,2594,110;111;1131;1934;1935;2056;3679;4566;5286;5725;6673;7321;7340;9652;12587;12588;13094;13095;15768;15892;18100,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,113;114;1178;2020;2021;2153;3840;4749;5525;5984;6989;7669;7690;10101;13138;13139;13653;13654;16397;16523;18832,279;280;281;3335;3336;3337;3338;3339;3340;3341;3342;3343;5838;5839;5840;5841;5842;5843;5844;5845;6241;6242;6243;6244;10606;10607;10608;10609;10610;10611;10612;10613;13051;13052;13053;13054;15250;15251;15252;15253;15254;16481;16482;19283;19284;19285;21269;21326;21327;28157;28158;36260;36261;36262;36263;37580;37581;37582;37583;45188;45189;45190;45507;45508;45509;45510;45511;52039;52040,524;525;526;527;6369;6370;6371;6372;6373;6374;6375;6376;6377;6378;6379;11476;11477;11478;11479;11480;11481;11482;11483;11484;11485;11486;11487;11488;11489;12373;12374;12375;12376;12377;12378;12379;12380;12381;12382;20501;20502;20503;20504;20505;20506;20507;20508;20509;20510;20511;20512;20513;25033;25034;25035;25036;25037;25038;29265;29266;29267;29268;29269;29270;29271;29272;29273;31530;31531;37017;37018;37019;40712;40828;40829;40830;40831;53613;53614;53615;53616;68425;68426;68427;68428;70683;70684;70685;70686;70687;85320;85321;85322;85858;85859;85860;85861;85862;85863;85864;85865;85866;98591;98592;98593;98594,525;527;6374;11478;11487;12375;20501;25033;29272;31530;37019;40712;40828;53614;68425;68428;70684;70687;85322;85866;98592,,,,,-1;-1;-1;-1;-1;-1;-1,protein_2595,quanti,quanti,quanti,quanti
RUVBL1,0.0847049657709036,0.797403541370488,Q9Y265;E7ETR0;H7C4G5;J3QLR1;H7C4I3,Q9Y265;E7ETR0,16;9;7;4;2,16;9;7;4;2,16;9;7;4;2,RuvB-like 1,sp|Q9Y265|RUVB1_HUMAN RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1;tr|E7ETR0|E7ETR0_HUMAN RuvB-like helicase OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1,5,16,16,16,10,9,11,14,10,9,11,14,10,9,11,14,50.7,50.7,50.7,50.227,456,456;315;267;131;222,0.0,56.577,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.26549,0.77715,15.233,54,11,Leave out requantified,0.29844,0.30991,0.26639,0.22799,1.0065,0.82441,0.7108,0.74253,18.222,16.175,20.156,14.121,13,11,13,17,3,3,1,4,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,30.7,25.9,33.3,43.4,3188500000,2444200000,744280000,626320000,471890000,154430000,599090000,440140000,158960000,749230000,580830000,168400000,1213800000,951350000,262490000,,,,2595,1133;1636;2058;2983;5287;5684;6925;7182;8314;12545;15046;15426;15649;16395;17306;18670,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1181;1715;2155;3116;5526;5942;7258;7529;8701;13096;15654;16048;16277;17049;18020;19420,3349;3350;3351;3352;3353;3354;3355;3356;4969;4970;4971;6249;6250;6251;6252;8806;8807;8808;8809;15255;15256;15257;15258;15259;16384;16385;20125;20126;20127;20128;20129;20872;20873;24082;36147;36148;43119;43120;44236;44237;44238;44239;44240;44241;44242;44243;44876;44877;47056;49848;53651;53652;53653;53654;53655,6393;6394;6395;6396;6397;6398;6399;6400;6401;6402;6403;6404;6405;9832;9833;9834;9835;9836;9837;12394;12395;12396;12397;12398;12399;12400;12401;12402;12403;12404;17267;17268;17269;17270;17271;17272;29274;29275;29276;29277;29278;29279;29280;29281;29282;29283;31340;31341;38697;38698;38699;38700;38701;38702;40062;40063;40064;45908;68201;68202;68203;80952;80953;83486;83487;83488;83489;83490;83491;83492;83493;83494;84792;84793;84794;84795;89072;94512;101629;101630;101631;101632;101633;101634;101635;101636,6402;9832;12397;17267;29278;31341;38702;40063;45908;68201;80953;83488;84792;89072;94512;101636,,,,,-1;-1;-1;-1;-1,protein_2596,quanti,quanti,quanti,quanti
NUDC,-0.414755394387857,0.351922188269045,Q9Y266;A0A0A0MSU9;A0A0A0MSS4,Q9Y266,11;3;2,11;3;2,11;3;2,Nuclear migration protein nudC,sp|Q9Y266|NUDC_HUMAN Nuclear migration protein nudC OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1,3,11,11,11,6,6,5,8,6,6,5,8,6,6,5,8,34.4,34.4,34.4,38.242,331,331;186;133,0.0,48.409,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.35431,1.0433,28.216,29,7,Leave out requantified,0.33637,0.39032,0.38544,0.31702,1.2009,1.0176,1.026,0.98524,9.0739,47.144,27.194,26.366,7,7,6,9,1,2,1,3,Leave out requantified,Leave out requantified,Leave out requantified,Leave out requantified,19.3,20.5,19.9,29.6,2782000000,2032700000,749320000,643090000,477290000,165790000,593900000,429010000,164890000,504360000,352000000,152360000,1040700000,774390000,266270000,,,,2596,4242;7187;7197;8032;9352;9444;10285;10776;10777;13251;18050,True;True;True;True;True;True;True;True;True;True;True,4420;7534;7544;8413;9788;9884;10750;11260;11261;13817;18782,12151;12152;12153;12154;20886;20887;20888;20914;20915;23287;23288;23289;27226;27227;27228;27229;27230;27231;27547;29861;31228;31229;31230;31231;31232;38015;51893;51894;51895,23353;23354;23355;23356;23357;23358;23359;23360;23361;40079;40080;40081;40082;40083;40084;40085;40124;40125;40126;44572;44573;51991;51992;51993;51994;51995;51996;51997;51998;51999;52000;52001;52002;52003;52004;52005;52492;56574;59074;59075;59076;59077;59078;59079;59080;59081;59082;59083;59084;71501;98329,23354;40080;40124;44572;51995;52492;56574;59081;59084;71501;98329,,,,,-1;-1;-1,protein_2597,quanti,quanti,quanti,quanti
VDAC3,1.61853236841922,0.00640538668566973,Q9Y277;E5RJN6;E5RHZ6;E5RFP6;E5RHE1;E5RK27;E5RFL1,Q9Y277;E5RJN6;E5RHZ6;E5RFP6;E5RHE1,12;8;8;7;6;4;3,12;8;8;7;6;4;3,12;8;8;7;6;4;3,Voltage-dependent anion-selective channel protein 3,sp|Q9Y277|VDAC3_HUMAN Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1;tr|E5RJN6|E5RJN6_HUMAN Voltage-dependent anion-selective channel protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=8;tr|E5RHZ6|,7,12,12,12,7,5,12,10,7,5,12,10,7,5,12,10,42.8,42.8,42.8,30.658,283,283;158;165;134;100;108;57,0.0,33.319,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.287,0.78475,13.528,36,17,Leave out requantified,0.23066,0.40263,0.28688,0.20668,0.80158,1.1112,0.7894,0.70492,41.784,32.728,9.0107,18.182,7,5,13,11,4,3,4,6,Leave out requantified,Median,Leave out requantified,Leave out requantified,29.0,20.1,42.8,36.0,3582700000,2764100000,818630000,374420000,258340000,116080000,335580000,225550000,110030000,1482300000,1129500000,352810000,1390400000,1150700000,239710000,,,,2597,2349;2907;5891;10405;10510;10511;10521;13578;14075;16321;17275;18385,True;True;True;True;True;True;True;True;True;True;True;True,2456;3037;6160;10875;10986;10987;10997;14150;14663;16975;17988;19123,7054;7055;7056;7057;8623;8624;8625;8626;16979;16980;30151;30152;30153;30154;30155;30451;30452;30453;30454;30455;30456;30478;30479;38897;40360;40361;40362;40363;46890;46891;46892;49741;49742;49743;49744;52838;52839,13880;13881;13882;13883;13884;13885;16903;16904;16905;16906;32462;32463;57102;57103;57104;57105;57106;57107;57108;57109;57652;57653;57654;57655;57656;57657;57682;57683;73117;73118;73119;75840;75841;75842;75843;75844;75845;88761;88762;88763;88764;88765;88766;94273;94274;94275;94276;94277;100030;100031,13881;16903;32463;57106;57652;57656;57682;73118;75845;88765;94274;100030,,,,,-1;-1;-1;-1;-1;-1;-1,protein_2598,quanti,quanti,quanti,quanti
