DTL_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ATP5O,-0.0695104858,0.654784466032102,0,P48047;A0A494C0K9;H7C0C1;H7C068;H7C086,P48047;A0A494C0K9;H7C0C1,14;9;9;4;3,14;9;9;4;3,14;9;9;4;3,"ATP synthase subunit O, mitochondrial",ATP5O,"sp|P48047|ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1;tr|A0A494C0K9|A0A494C0K9_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=4 SV=1;tr|H7C0C1|H7C0C1_HUMAN Uncharacterized p",14,14,73.2,213
ARCN1,0.2833224438,0.0858534296760872,0,P48444;B0YIW6;Q6P1Q5;E9PK34,P48444;B0YIW6;Q6P1Q5,8;7;4;2,8;7;4;2,8;7;4;2,Coatomer subunit delta,ARCN1,sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|B0YIW6|B0YIW6_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|Q6P1Q5|Q6P1Q5_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 P,8,8,18.2,511
LSS,0.1461667448,0.733263002587108,0,P48449;A0A0G2JQD0;C9J315,P48449;A0A0G2JQD0,7;6;1,7;6;1,7;6;1,Lanosterol synthase,LSS,sp|P48449|LSS_HUMAN Lanosterol synthase OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1;tr|A0A0G2JQD0|A0A0G2JQD0_HUMAN Lanosterol synthase (Fragment) OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1,7,7,11.5,732
PSMD8,0.2760428573,0.279475800610607,0,P48556;R4GMR5;K7EJR3;K7ENY6;K7EJC1,P48556;R4GMR5;K7EJR3,5;5;4;2;2,5;5;4;2;2,5;5;4;2;2,26S proteasome non-ATPase regulatory subunit 8,PSMD8,sp|P48556|PSMD8_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=2;tr|R4GMR5|R4GMR5_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=1;tr|K7EJR3|K7EJR3_HUMAN 26S prot,5,5,11.4,350
CCT5,-0.0718648747,0.592774646184564,0,P48643;E7ENZ3;B7ZAR1;E9PCA1;D6RIZ7;H0Y914,P48643;E7ENZ3;B7ZAR1;E9PCA1,35;31;31;31;3;2,35;31;31;31;3;2,35;31;31;31;3;2,T-complex protein 1 subunit epsilon,CCT5,sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|E7ENZ3|E7ENZ3_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|B7ZAR1|B7ZAR1_HUMAN T-complex protein 1 subunit epsil,35,35,66.2,541
ALDH9A1,0.6764558852,0.0574597003908217,0,P49189,P49189,8,8,8,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,sp|P49189|AL9A1_HUMAN 4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,8,8,23.5,494
RPL34,0.3199070953,0.0881918773763085,0,P49207,P49207,6,6,6,60S ribosomal protein L34,RPL34,sp|P49207|RL34_HUMAN 60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,6,6,22.2,117
LMAN1,-0.0961724835,0.546766458443958,0,P49257,P49257,6,6,6,Protein ERGIC-53,LMAN1,sp|P49257|LMAN1_HUMAN Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2,6,6,18.6,510
NASP,-0.1839729311,0.213104706835082,0,P49321;Q5T624;H0YDS9;E9PI86;E9PPQ8;E9PRH9;H0YF33;E9PPR5,P49321;Q5T624;H0YDS9;E9PI86,14;9;7;7;6;6;6;3,14;9;7;7;6;6;6;3,14;9;7;7;6;6;6;3,Nuclear autoantigenic sperm protein,NASP,sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2;tr|Q5T624|Q5T624_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=1;tr|H0YDS9|H0YDS9_HUMAN Nuclear autoantigenic sperm prote,14,14,20.8,788
FASN,-0.0129644149,0.93211384623521,0,P49327;A0A0U1RQF0;A0A0U1RRG3;A0A1B0GTR5;J3KTF0,P49327;A0A0U1RQF0,104;102;6;1;1,104;102;6;1;1,104;102;6;1;1,Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase,FASN,sp|P49327|FAS_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3;tr|A0A0U1RQF0|A0A0U1RQF0_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=1,104,104,50.7,2511
CCT3,-0.1605870123,0.29659787760442,0,P49368;E9PRC8;Q5SZX6;E9PM09;Q5SZX9,P49368,35;17;16;9;7,35;17;16;9;7,3;3;1;3;3,T-complex protein 1 subunit gamma,CCT3,sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4,35,3,66.1,545
TUFM,-0.1332351451,0.397242945026259,0,P49411;H3BNU3,P49411,20;2,20;2,20;2,"Elongation factor Tu, mitochondrial",TUFM,"sp|P49411|EFTU_HUMAN Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",20,20,54,452
SRP9;DKFZp564M2223,-0.407038065,0.086972059205184,0,P49458;Q6P2S0;Q659G3;E9PE20,P49458;Q6P2S0;Q659G3;E9PE20,7;4;4;4,7;4;4;4,7;4;4;4,Signal recognition particle 9 kDa protein,SRP9;DKFZp564M2223,sp|P49458|SRP09_HUMAN Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2;tr|Q6P2S0|Q6P2S0_HUMAN SRP9 protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=1;tr|Q659G3|Q659G3_HUMAN SRP9 protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1,7,7,59.3,86
AARS,-0.213233633,0.259631266465927,0,P49588;H3BPK7,P49588,25;10,25;10,25;10,"Alanine--tRNA ligase, cytoplasmic",AARS,"sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2",25,25,35.1,968
SARS,-0.0703811916,0.683005700054802,0,P49591;Q5T5C7,P49591;Q5T5C7,6;6,6;6,6;6,"Serine--tRNA ligase, cytoplasmic",SARS,"sp|P49591|SYSC_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3;tr|Q5T5C7|Q5T5C7_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=1",6,6,11.9,514
PSMB3,0.1335530977,0.439456804563284,0,P49720;A0A087WXQ8;A0A087WY10;A0A087WUL2,P49720;A0A087WXQ8;A0A087WY10;A0A087WUL2,8;7;7;7,8;7;7;7,8;7;7;7,Proteasome subunit beta type-3,PSMB3,sp|P49720|PSB3_HUMAN Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=2;tr|A0A087WXQ8|A0A087WXQ8_HUMAN Proteasome subunit beta type-3 OS=Homo sapiens OX=9606 GN=PSMB3 PE=1 SV=1;tr|A0A087WY10|A0A087WY10_HUMAN Proteasome subunit beta t,8,8,45.4,205
PSMB2,-0.1212665995,0.426861863889818,0,P49721;A0A087WVV1,P49721,9;2,9;2,9;2,Proteasome subunit beta type-2,PSMB2,sp|P49721|PSB2_HUMAN Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1,9,9,44.8,201
MCM2,-0.6935380998,0.00610722383330694,0,P49736;H0Y8E6,P49736;H0Y8E6,22;21,22;21,22;21,DNA replication licensing factor MCM2,MCM2,sp|P49736|MCM2_HUMAN DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4;tr|H0Y8E6|H0Y8E6_HUMAN DNA helicase (Fragment) OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=1,22,22,28.1,904
ACADVL,-0.3654911015,0.0524347463698396,0,P49748;G3V1M7;J3QRJ8;J3KSR4;K7EQP4;K7EMF8;J3QKU9;K7EJW8,P49748,17;7;4;4;2;1;1;1,17;7;4;4;2;1;1;1,17;7;4;4;2;1;1;1,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADVL,"sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1",17,17,31.8,655
TMED10,0.0770785441,0.577667613707629,0,P49755;G3V2K7,P49755;G3V2K7,7;4,7;4,7;4,Transmembrane emp24 domain-containing protein 10,TMED10,sp|P49755|TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2;tr|G3V2K7|G3V2K7_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=1,7,7,31.1,219
HINT1,0.0636210011,0.759673427025584,0,P49773;D6REP8;D6RE99;D6RD60;D6RC06,P49773,7;3;3;3;2,7;3;3;3;2,7;3;3;3;2,Histidine triad nucleotide-binding protein 1,HINT1,sp|P49773|HINT1_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2,7,7,86.5,126
RANBP2,0.0105062916,0.94064907829884,0,P49792;Q99666;Q7Z3J3;O14715;J3KQ37;P0DJD0;P0DJD1;F8VYC4;A0A286YES2;A0A1W2PNU4;F8W705;F8WBP7,P49792,10;4;4;4;4;3;3;3;3;3;2;1,10;4;4;4;4;3;3;3;3;3;2;1,5;0;0;0;0;0;0;0;0;0;0;1,E3 SUMO-protein ligase RanBP2,RANBP2,sp|P49792|RBP2_HUMAN E3 SUMO-protein ligase RanBP2 OS=Homo sapiens OX=9606 GN=RANBP2 PE=1 SV=2,10,5,4.5,3224
GMPS,0.2037786294,0.261055085222157,0,P49915,P49915,16,16,16,GMP synthase [glutamine-hydrolyzing],GMPS,sp|P49915|GUAA_HUMAN GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1,16,16,36.9,693
IDH3A,-0.5644099166,0.348848576739883,0,P50213;H0YL72;H0YMU3;H0YKD0;H0YLI6;H0YM64;H0YNF5;H0YL05;Q68D72;H0YLF8;H0YM46;H0YNF8,P50213;H0YL72;H0YMU3,9;7;5;4;4;2;2;1;1;1;1;1,9;7;5;4;4;2;2;1;1;1;1;1,9;7;5;4;4;2;2;1;1;1;1;1,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A,"sp|P50213|IDH3A_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1;tr|H0YL72|H0YL72_HUMAN Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1;tr|H0",9,9,24.3,366
GDI2,-0.0608223981,0.650742236702162,0,P50395;Q5SX87;Q5SX91;V9GYF8;Q5SX90;Q5SX86;V9GYJ7,P50395;Q5SX87,27;16;10;8;8;8;7,27;16;10;8;8;8;7,18;9;4;5;5;5;4,Rab GDP dissociation inhibitor beta,GDI2,sp|P50395|GDIB_HUMAN Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2;tr|Q5SX87|Q5SX87_HUMAN Rab GDP dissociation inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=1,27,18,76.2,445
SERPINH1,-0.0942501197,0.583325515897998,0,P50454;E9PKH2;E9PR70;E9PPV6;E9PK86;E9PMI5;E9PJH8;E9PIG2;E9PRS3;E9PNX1;H0YEP8;E9PQ34;E9PLA6,P50454;E9PKH2;E9PR70;E9PPV6,11;8;6;6;4;4;3;3;3;3;2;2;1,11;8;6;6;4;4;3;3;3;3;2;2;1,11;8;6;6;4;4;3;3;3;3;2;2;1,Serpin H1,SERPINH1,sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2;tr|E9PKH2|E9PKH2_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1;tr|E9PR70|E9PR70_HUMAN Serpin H1 (Fragment) OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1;tr|E9PPV6,11,11,34.9,418
PDLIM4,-0.1516811295,0.519370129632901,0,P50479;C9J542,P50479,11;2,11;2,11;2,PDZ and LIM domain protein 4,PDLIM4,sp|P50479|PDLI4_HUMAN PDZ and LIM domain protein 4 OS=Homo sapiens OX=9606 GN=PDLIM4 PE=1 SV=2,11,11,35.8,330
ST13;ST13P5;ST13P4,-0.2583935563,0.130885993022918,0,P50502;Q3KNR6;H7C3I1;F6VDH7;Q8NFI4;Q8IZP2;F8WAQ7,P50502;Q3KNR6;H7C3I1;F6VDH7;Q8NFI4;Q8IZP2,8;8;7;7;7;6;1,8;8;7;7;7;6;1,8;8;7;7;7;6;1,Hsc70-interacting protein;Putative protein FAM10A5;Putative protein FAM10A4,ST13;ST13P5;ST13P4,sp|P50502|F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2;tr|Q3KNR6|Q3KNR6_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1;tr|H7C3I1|H7C3I1_HUMAN Hsc70-interacting protein (Fragment) OS=Homo sapiens,8,8,17.9,369
VASP,-0.3401789995,0.140176775410909,0,P50552;K7ENL7;K7ENR7;K7EIG8;K7EM16,P50552;K7ENL7;K7ENR7,8;5;4;2;1,8;5;4;2;1,8;5;4;2;1,Vasodilator-stimulated phosphoprotein,VASP,sp|P50552|VASP_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3;tr|K7ENL7|K7ENL7_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=1;tr|K7ENR7|K7ENR7_HUMAN Vasodilator-stimulated phosph,8,8,27.6,380
CCT8,-0.1411261672,0.344859067721146,0,P50990;H7C4C8;H7C2U0,P50990;H7C4C8,41;23;3,41;23;3,41;23;3,T-complex protein 1 subunit theta,CCT8,sp|P50990|TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4;tr|H7C4C8|H7C4C8_HUMAN T-complex protein 1 subunit theta (Fragment) OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=1,41,41,73.4,548
CCT4,-0.1679776382,0.251195512375383,0,P50991,P50991,27,27,27,T-complex protein 1 subunit delta,CCT4,sp|P50991|TCPD_HUMAN T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4,27,27,52.1,539
ANXA11,0.0988708903,0.71283693050306,0,P50995;H0Y6E1,P50995,11;5,11;5,11;5,Annexin A11,ANXA11,sp|P50995|ANX11_HUMAN Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1,11,11,27.7,505
RAB5C,-0.1204214693,0.459067628877246,0,P51148;K7ERI8;K7ERQ8;K7ENY4;F8VVK3;P20339;F8VVZ0;F8VUA5;K7EIP6;F8WCY6;F8WD79;F8VPW9;F8VSF8;F8VWZ7;F8VWU4,P51148;K7ERI8;K7ERQ8;K7ENY4,7;5;5;4;3;2;2;2;1;1;1;1;1;1;1,7;5;5;4;3;2;2;2;1;1;1;1;1;1;1,5;3;3;3;1;0;0;0;1;0;0;0;0;0;0,Ras-related protein Rab-5C,RAB5C,sp|P51148|RAB5C_HUMAN Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2;tr|K7ERI8|K7ERI8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1;tr|K7ERQ8|K7ERQ8_HUMAN PCAF_N domain-containing protein (Fragment) OS=Homo sapiens ,7,5,40.3,216
RAB7A,-0.0089689313,0.949957274482812,0,P51149;C9J8S3;C9J592;C9IZZ0;C9J4V0;C9J4S4;C9J7D1,P51149;C9J8S3;C9J592;C9IZZ0;C9J4V0,11;9;8;7;7;4;3,11;9;8;7;7;4;3,11;9;8;7;7;4;3,Ras-related protein Rab-7a,RAB7A,sp|P51149|RAB7A_HUMAN Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9J8S3|C9J8S3_HUMAN Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1;tr|C9J592|C9J592_HUMAN Ras-related protein Rab-7a (Fragment) OS=Homo sa,11,11,60.9,207
RAB13,-0.5864420453,0.0810029495076292,0,P51153;A0A087WWB9,P51153;A0A087WWB9,6;4,3;2,2;2,Ras-related protein Rab-13,RAB13,sp|P51153|RAB13_HUMAN Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1;tr|A0A087WWB9|A0A087WWB9_HUMAN Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1,6,2,28.1,203
DUSP3,-0.0876861772,0.591424156634024,0,P51452;K7ELG5;K7ES89,P51452,5;2;2,5;2;2,5;2;2,Dual specificity protein phosphatase 3,DUSP3,sp|P51452|DUS3_HUMAN Dual specificity protein phosphatase 3 OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1,5,5,29.2,185
SSR4,-0.158146857,0.272720601508806,0,P51571;A6NLM8,P51571;A6NLM8,6;3,6;3,6;3,Translocon-associated protein subunit delta,SSR4,sp|P51571|SSRD_HUMAN Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1;tr|A6NLM8|A6NLM8_HUMAN Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1,6,6,34.7,173
BCAP31,-0.2541238936,0.161770343529171,0,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JMD7;C9JM14,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4,8;5;4;4;4;2;1,8;5;4;4;4;2;1,8;5;4;4;4;2;1,B-cell receptor-associated protein 31,BCAP31,sp|P51572|BAP31_HUMAN B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3;tr|A0A2R8Y5M6|A0A2R8Y5M6_HUMAN B-cell receptor-associated protein OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=1;tr|C9JSP1|C9JSP1_HUMAN B-cell receptor-ass,8,8,35.8,246
PSMD7,0.2189850071,0.144521008688561,0,P51665;H3BNT7;H3BTM8;H3BQV2,P51665;H3BNT7;H3BTM8,8;7;7;1,8;7;7;1,8;7;7;1,26S proteasome non-ATPase regulatory subunit 7,PSMD7,sp|P51665|PSMD7_HUMAN 26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMD7 PE=1 SV=2;tr|H3BNT7|H3BNT7_HUMAN 26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMD7 PE=1 SV=1;tr|H3BTM8|H3BTM8_HUMAN 26S prot,8,8,36.4,324
HDGF,-0.7982192466,0.0658808513407778,0,P51858,P51858,6,6,5,Hepatoma-derived growth factor,HDGF,sp|P51858|HDGF_HUMAN Hepatoma-derived growth factor OS=Homo sapiens OX=9606 GN=HDGF PE=1 SV=1,6,5,25.8,240
NDUFA8,0.4058925976,0.242341029646555,0,P51970,P51970,2,2,2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,NDUFA8,sp|P51970|NDUA8_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens OX=9606 GN=NDUFA8 PE=1 SV=3,2,2,16.9,172
HNRNPA3,-0.0266926652,0.838277091237709,0,P51991;H7C1J8,P51991,18;2,18;2,18;2,Heterogeneous nuclear ribonucleoprotein A3,HNRNPA3,sp|P51991|ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2,18,18,47.4,378
PGD,0.0455413833,0.765167071123093,0,P52209;K7EPF6;K7EM49;K7EMN2;K7ELN9,P52209;K7EPF6;K7EM49;K7EMN2,15;12;11;10;1,15;12;11;10;1,15;12;11;10;1,"6-phosphogluconate dehydrogenase, decarboxylating",PGD,"sp|P52209|6PGD_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3;tr|K7EPF6|K7EPF6_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating (Fragment) OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=1;tr|K7EM49|K7EM49_HU",15,15,44.3,483
HNRNPM,-0.1400957869,0.359013584078492,0,P52272;A0A087X0X3;M0R2I7;M0R019;M0R2T0;M0R0N3;M0QY96;M0QYQ7;M0R0Y6;M0QYL3,P52272;A0A087X0X3,49;48;19;19;17;13;11;10;6;4,49;48;19;19;17;13;11;10;6;4,28;27;8;16;13;11;8;8;6;1,Heterogeneous nuclear ribonucleoprotein M,HNRNPM,sp|P52272|HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3;tr|A0A087X0X3|A0A087X0X3_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1,49,28,64.5,730
KPNA2,-0.2943289604,0.116460145003097,0,P52292;J3QLL0;J3KS65;J3QL07,P52292;J3QLL0;J3KS65,18;10;10;1,18;10;10;1,18;10;10;1,Importin subunit alpha-1,KPNA2,sp|P52292|IMA1_HUMAN Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1;tr|J3QLL0|J3QLL0_HUMAN Importin subunit alpha-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1;tr|J3KS65|J3KS65_HUMAN Importin subunit alpha-1 (Fragment) OS=Hom,18,18,41,529
ARHGDIA,-0.1370680994,0.338877491367608,0,P52565;J3QQX2;J3KTF8;J3KRY1;J3KRE2;J3KS60,P52565;J3QQX2;J3KTF8;J3KRY1;J3KRE2,11;10;10;7;6;4,11;10;10;7;6;4,11;10;10;7;6;4,Rho GDP-dissociation inhibitor 1,ARHGDIA,sp|P52565|GDIR1_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3;tr|J3QQX2|J3QQX2_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1;tr|J3KTF8|J3KTF8_HUMAN Rho GDP-dissociation inhibitor 1,11,11,77,204
HNRNPF,-0.1092236974,0.419664654129795,0,P52597;A0A1B0GW42,P52597,19;6,19;6,17;6,"Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed",HNRNPF,sp|P52597|HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3,19,17,54.7,415
MSH6,0.0537866832,0.878412321549892,0,P52701;A0A494C0M1;A0A087WWJ1;F8WAX8;C9JH55;F8W7G9;C9J8Y8;C9J7Y7,P52701;A0A494C0M1;A0A087WWJ1,9;7;6;3;1;1;1;1,9;7;6;3;1;1;1;1,9;7;6;3;1;1;1;1,DNA mismatch repair protein Msh6,MSH6,sp|P52701|MSH6_HUMAN DNA mismatch repair protein Msh6 OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=2;tr|A0A494C0M1|A0A494C0M1_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=1;tr|A0A087WWJ1|A0A087WWJ1_HUMAN DNA mismatch repair protein ,9,9,11.2,1360
SMS,-0.1209661511,0.734561192886748,0,P52788;H7C2R7,P52788,5;1,5;1,5;1,Spermine synthase,SMS,sp|P52788|SPSY_HUMAN Spermine synthase OS=Homo sapiens OX=9606 GN=SMS PE=1 SV=2,5,5,22.7,366
CAPZA1,0.2719133071,0.140971250965267,0,P52907;A0A0D9SET8,P52907,9;1,9;1,7;0,F-actin-capping protein subunit alpha-1,CAPZA1,sp|P52907|CAZA1_HUMAN F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3,9,7,52.4,286
BLVRA,-0.2618521481,0.216713722875131,0,P53004;C9J1E1,P53004,8;3,8;3,8;3,Biliverdin reductase A,BLVRA,sp|P53004|BIEA_HUMAN Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2,8,8,34.1,296
SLC25A1,-0.1459892204,0.415005018479772,0,P53007,P53007,2,2,2,"Tricarboxylate transport protein, mitochondrial",SLC25A1,"sp|P53007|TXTP_HUMAN Tricarboxylate transport protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A1 PE=1 SV=2",2,2,7.7,311
ACLY,0.3280860929,0.0606547493777254,0,P53396;K7ESG8;K7EIE7,P53396,32;4;3,32;4;3,32;4;3,ATP-citrate synthase,ACLY,sp|P53396|ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3,32,32,36.4,1101
METAP1,0.4426518112,0.0463735998592849,0,P53582;H0Y955;H0Y903,P53582;H0Y955,5;4;2,5;4;2,5;4;2,Methionine aminopeptidase 1,METAP1,sp|P53582|MAP11_HUMAN Methionine aminopeptidase 1 OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=2;tr|H0Y955|H0Y955_HUMAN Methionine aminopeptidase 1 (Fragment) OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=1,5,5,17.6,386
SUCLG1,0.186092445,0.250104277553035,0,P53597;A0A494C0D1;H7C233,P53597;A0A494C0D1,8;6;1,8;6;1,8;6;1,"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",SUCLG1,"sp|P53597|SUCA_HUMAN Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=4;tr|A0A494C0D1|A0A494C0D1_HUMAN Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=960",8,8,29.2,346
