Unnamed: 0,BTRCvsBirA,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
ARL2;ARL2-SNX15,-0.295561449414103,0.1568398653782,0,P36404;V9GYD0,2;2,2;2,2;2,ADP-ribosylation factor-like protein 2,ARL2;ARL2-SNX15,sp|P36404|ARL2_HUMAN ADP-ribosylation factor-like protein 2 OS=Homo sapiens OX=9606 GN=ARL2 PE=1 SV=4;tr|V9GYD0|V9GYD0_HUMAN ARL2-SNX15 readthrough (NMD candidate) OS=Homo sapiens OX=9606 GN=ARL2-SNX15 PE=3 SV=1,2,2,16.8,184,0.295561449414103,0.1568398653782
ARL3,0.0240064302311489,0.915562875180097,0,P36405,9,9,9,ADP-ribosylation factor-like protein 3,ARL3,sp|P36405|ARL3_HUMAN ADP-ribosylation factor-like protein 3 OS=Homo sapiens OX=9606 GN=ARL3 PE=1 SV=2,9,9,34.1,182,-0.0240064302311489,0.915562875180097
MAP2K2;MAP2K1,-0.946730670754569,0.00341929357734034,0,P36507;Q02750;G5E9C7;A0A1B0GUL7,7;4;4;4;1,7;4;4;4;1,7;4;4;4;1,Dual specificity mitogen-activated protein kinase kinase 2;Dual specificity mitogen-activated protein kinase kinase 1,MAP2K2;MAP2K1,sp|P36507|MP2K2_HUMAN Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1;sp|Q02750|MP2K1_HUMAN Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2;tr|G5E,7,7,21.8,400,0.946730670754569,0.00341929357734034
ATP5C1,0.1171799624972,0.622851547754244,0,P36542,8,8,8,"ATP synthase subunit gamma, mitochondrial",ATP5C1,"sp|P36542|ATPG_HUMAN ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",8,8,30.9,298,-0.1171799624972,0.622851547754244
ATP6V1E1,0.0915671125292472,0.808374646927644,0,P36543;C9J8H1,5;3,5;3,5;3,V-type proton ATPase subunit E 1,ATP6V1E1,sp|P36543|VATE1_HUMAN V-type proton ATPase subunit E 1 OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1;tr|C9J8H1|C9J8H1_HUMAN V-type proton ATPase subunit E 1 (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1,5,5,23,226,-0.0915671125292472,0.808374646927644
CPOX,0.353791409643651,0.423661776136281,0,P36551,14;5;1,14;5;1,14;5;1,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",CPOX,"sp|P36551|HEM6_HUMAN Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens OX=9606 GN=CPOX PE=1 SV=3",14,14,29.3,454,-0.353791409643651,0.423661776136281
RPL4,0.449110542655999,0.0860787200601327,0,P36578;H3BM89,35;25;17;15,35;25;17;15,35;25;17;15,60S ribosomal protein L4,RPL4,sp|P36578|RL4_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5;tr|H3BM89|H3BM89_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=1,35,35,61.8,427,-0.449110542655999,0.0860787200601327
NUDT1,-0.300790766510721,0.369258876058764,0,P36639,4;1,4;1,4;1,"7,8-dihydro-8-oxoguanine triphosphatase",NUDT1,"sp|P36639|8ODP_HUMAN 7,8-dihydro-8-oxoguanine triphosphatase OS=Homo sapiens OX=9606 GN=NUDT1 PE=1 SV=3",4,4,26.9,197,0.300790766510721,0.369258876058764
GNL1,1.81305382836029,0.0123037496121236,1,P36915;A0A140T8Y2,3;2;1,3;2;1,3;2;1,Guanine nucleotide-binding protein-like 1,GNL1,sp|P36915|GNL1_HUMAN Guanine nucleotide-binding protein-like 1 OS=Homo sapiens OX=9606 GN=GNL1 PE=1 SV=2;tr|A0A140T8Y2|A0A140T8Y2_HUMAN Guanine nucleotide-binding protein-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=GNL1 PE=1 SV=1,3,3,5.6,607,-1.81305382836029,0.0123037496121236
DLST,0.245611398089251,0.34482355427206,0,P36957,8;3;2;2;2,8;3;2;2;2,8;3;2;2;2,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",DLST,"sp|P36957|ODO2_HUMAN Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4",8,8,16.6,453,-0.245611398089251,0.34482355427206
SRP14,0.263670285520504,0.201555544179692,0,P37108;H0YLA2,8;5,8;5,8;5,Signal recognition particle 14 kDa protein,SRP14,sp|P37108|SRP14_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2;tr|H0YLA2|H0YLA2_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=1,8,8,47.1,136,-0.263670285520504,0.201555544179692
TAGLN2,0.409911206273753,0.0733414731281866,0,P37802;X6RJP6,17;15;1;1,17;15;1;1,17;15;1;1,Transgelin-2,TAGLN2,sp|P37802|TAGL2_HUMAN Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3;tr|X6RJP6|X6RJP6_HUMAN Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1,17,17,70.9,199,-0.409911206273753,0.0733414731281866
TALDO1,0.0113731153098975,0.960942397297459,0,P37837;F2Z393,19;12,19;12,19;12,Transaldolase,TALDO1,sp|P37837|TALDO_HUMAN Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2;tr|F2Z393|F2Z393_HUMAN Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=1,19,19,48.1,337,-0.0113731153098975,0.960942397297459
ETFB,0.161553261036198,0.599992623460856,0,P38117,9;4,9;4,9;4,Electron transfer flavoprotein subunit beta,ETFB,sp|P38117|ETFB_HUMAN Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3,9,9,42.7,255,-0.161553261036198,0.599992623460856
RBMX;RBMXL1,0.377197372193402,0.174497968140361,0,P38159;H3BT71;H0Y6E7;H3BR27;Q96E39,16;15;14;9;8;5;4;4;4;1,16;15;14;9;8;5;4;4;4;1,16;15;14;9;8;5;4;4;4;1,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed;RNA binding motif protein, X-linked-like-1",RBMX;RBMXL1,"sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3;tr|H3BT71|H3BT71_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=1;tr|H0Y6E7|H0Y6E7_HUMAN RNA-binding motif protein",16,16,40.2,391,-0.377197372193402,0.174497968140361
ATP6V1A,-0.277221512246049,0.167446202410205,0,P38606,18;5;4;1,18;5;4;1,18;5;4;1,V-type proton ATPase catalytic subunit A,ATP6V1A,sp|P38606|VATA_HUMAN V-type proton ATPase catalytic subunit A OS=Homo sapiens OX=9606 GN=ATP6V1A PE=1 SV=2,18,18,39.1,617,0.277221512246049,0.167446202410205
HSPA9,0.32503977468245,0.140943495391267,0,P38646,29;11;9;5;4;3;1,29;11;9;5;4;3;1,29;11;9;5;4;3;1,"Stress-70 protein, mitochondrial",HSPA9,"sp|P38646|GRP75_HUMAN Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",29,29,43.2,679,-0.32503977468245,0.140943495391267
EIF4A3,0.623281571576749,0.0184978325517553,0,P38919;I3L3H2,21;18,18;15,18;15,"Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed",EIF4A3,sp|P38919|IF4A3_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4;tr|I3L3H2|I3L3H2_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=2,21,18,46,411,-0.623281571576749,0.0184978325517553
RPS19,0.991845687269499,0.00349789540009406,0,P39019;M0R2L9;M0QYF7;M0R140,14;10;10;10;3,14;10;10;10;3,14;10;10;10;3,40S ribosomal protein S19,RPS19,sp|P39019|RS19_HUMAN 40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2;tr|M0R2L9|M0R2L9_HUMAN 40S ribosomal protein S19 (Fragment) OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=1;tr|M0QYF7|M0QYF7_HUMAN 40S ribosomal protein S19 (Fragment) OS=,14,14,62.1,145,-0.991845687269499,0.00349789540009406
RPL3,0.632861368232802,0.025443166959945,0,P39023;G5E9G0;B5MCW2;H7C422;H7C3M2,28;26;21;17;14;6;3,28;26;21;17;14;6;3,28;26;21;17;14;6;3,60S ribosomal protein L3,RPL3,sp|P39023|RL3_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2;tr|G5E9G0|G5E9G0_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=1;tr|B5MCW2|B5MCW2_HUMAN 60S ribosomal protein L3 (Fragment) OS=Homo sapiens OX=9,28,28,49.9,403,-0.632861368232802,0.025443166959945
FEN1,0.533963569355548,0.0904049341382553,0,P39748,13;6;5,13;6;5,13;6;5,Flap endonuclease 1,FEN1,sp|P39748|FEN1_HUMAN Flap endonuclease 1 OS=Homo sapiens OX=9606 GN=FEN1 PE=1 SV=1,13,13,45.3,380,-0.533963569355548,0.0904049341382553
CAPG,0.579991622106451,0.0365723775389472,0,P40121;B8ZZL6;E7ENU9,6;3;3;2,6;3;3;2,6;3;3;2,Macrophage-capping protein,CAPG,sp|P40121|CAPG_HUMAN Macrophage-capping protein OS=Homo sapiens OX=9606 GN=CAPG PE=1 SV=2;tr|B8ZZL6|B8ZZL6_HUMAN Macrophage-capping protein (Fragment) OS=Homo sapiens OX=9606 GN=CAPG PE=1 SV=1;tr|E7ENU9|E7ENU9_HUMAN Macrophage-capping protein (Fragment) OS,6,6,27,348,-0.579991622106451,0.0365723775389472
TXLNA,0.253315893246406,0.512823188148044,0,P40222,7,7,7,Alpha-taxilin,TXLNA,sp|P40222|TXLNA_HUMAN Alpha-taxilin OS=Homo sapiens OX=9606 GN=TXLNA PE=1 SV=3,7,7,17.4,546,-0.253315893246406,0.512823188148044
CCT6A,0.702362346006152,0.0115359078730241,0,P40227,31;1,31;1,25;0,T-complex protein 1 subunit zeta,CCT6A,sp|P40227|TCPZ_HUMAN T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3,31,25,58.2,531,-0.702362346006152,0.0115359078730241
NNMT,-0.144255573413652,0.462556869567802,0,P40261,5,5,5,Nicotinamide N-methyltransferase,NNMT,sp|P40261|NNMT_HUMAN Nicotinamide N-methyltransferase OS=Homo sapiens OX=9606 GN=NNMT PE=1 SV=1,5,5,20.8,264,0.144255573413652,0.462556869567802
RPL13A;RPL13a,0.810216637406057,0.00674744543773741,0,P40429;M0QYS1;Q8J015,18;16;13;7;2;2,18;16;13;7;2;2,18;16;13;7;2;2,60S ribosomal protein L13a,RPL13A;RPL13a,sp|P40429|RL13A_HUMAN 60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;tr|M0QYS1|M0QYS1_HUMAN 60S ribosomal protein L13a (Fragment) OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;tr|Q8J015|Q8J015_HUMAN 60S ribosomal protein L13a OS=Homo,18,18,52.7,203,-0.810216637406057,0.00674744543773741
MDH1,-0.108429193988196,0.598216204603864,0,P40925;A0A5K1VW95;B9A041;C9JF79;B8ZZ51,16;15;11;10;9;7;2,16;15;11;10;9;7;2,16;15;11;10;9;7;2,"Malate dehydrogenase, cytoplasmic;Malate dehydrogenase",MDH1,"sp|P40925|MDHC_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4;tr|A0A5K1VW95|A0A5K1VW95_HUMAN Malate dehydrogenase OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=1;tr|B9A041|B9A041_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo",16,16,42.5,334,0.108429193988196,0.598216204603864
MDH2,0.0690701354117986,0.76035355018012,0,P40926;G3XAL0,28;22,28;22,28;22,"Malate dehydrogenase, mitochondrial;Malate dehydrogenase",MDH2,"sp|P40926|MDHM_HUMAN Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3;tr|G3XAL0|G3XAL0_HUMAN Malate dehydrogenase OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=1",28,28,70.4,338,-0.0690701354117986,0.76035355018012
RFC5,1.38190147561265,0.0256050854909448,1,P40937;E9PEP3;F5H5S0;C9JH72,2;1;1;1,2;1;1;1,2;1;1;1,Replication factor C subunit 5,RFC5,sp|P40937|RFC5_HUMAN Replication factor C subunit 5 OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1;tr|E9PEP3|E9PEP3_HUMAN Replication factor C subunit 5 (Fragment) OS=Homo sapiens OX=9606 GN=RFC5 PE=1 SV=1;tr|F5H5S0|F5H5S0_HUMAN Replication factor C subunit 5 (,2,2,8.2,340,-1.38190147561265,0.0256050854909448
RFC3,-0.949805692587597,0.045887739296002,0,P40938,2,2,2,Replication factor C subunit 3,RFC3,sp|P40938|RFC3_HUMAN Replication factor C subunit 3 OS=Homo sapiens OX=9606 GN=RFC3 PE=1 SV=2,2,2,9.6,356,0.949805692587597,0.045887739296002
EIF2S3;EIF2S3L,0.4381285725688,0.0813080491437605,0,P41091;Q2VIR3,17;13;5,17;13;5,17;13;5,Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein,EIF2S3;EIF2S3L,sp|P41091|IF2G_HUMAN Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3;sp|Q2VIR3|IF2GL_HUMAN Eukaryotic translation initiation factor 2 subunit 3B OS=Homo sapiens OX=9606 GN=EIF2S3B PE=2 SV=2,17,17,41.5,472,-0.4381285725688,0.0813080491437605
CETN2;CETN1,-0.868184650402899,0.0585046501136593,0,P41208;Q12798,2;1,2;1,2;1,Centrin-2;Centrin-1,CETN2;CETN1,sp|P41208|CETN2_HUMAN Centrin-2 OS=Homo sapiens OX=9606 GN=CETN2 PE=1 SV=1;sp|Q12798|CETN1_HUMAN Centrin-1 OS=Homo sapiens OX=9606 GN=CETN1 PE=1 SV=1,2,2,15.1,172,0.868184650402899,0.0585046501136593
BUD31,0.765151498691454,0.0654724583392836,0,P41223,3;1,3;1,3;1,Protein BUD31 homolog,BUD31,sp|P41223|BUD31_HUMAN Protein BUD31 homolog OS=Homo sapiens OX=9606 GN=BUD31 PE=1 SV=2,3,3,22.2,144,-0.765151498691454,0.0654724583392836
NAA10;NAA11,0.0855442035375515,0.719810979170307,0,P41227;C9JN83;Q9BSU3;C9JW55;F8W808;A8MWP7,4;3;2;2;2;2;1,4;3;2;2;2;2;1,4;3;2;2;2;2;1,N-alpha-acetyltransferase 10;N-alpha-acetyltransferase 11,NAA10;NAA11,sp|P41227|NAA10_HUMAN N-alpha-acetyltransferase 10 OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1;tr|C9JN83|C9JN83_HUMAN N-alpha-acetyltransferase 10 (Fragment) OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1;sp|Q9BSU3|NAA11_HUMAN N-alpha-acetyltransferase 11 OS=Ho,4,4,20,235,-0.0855442035375515,0.719810979170307
GARS,0.0824987635134498,0.677601511541581,0,P41250,22,22,22,Glycine--tRNA ligase,GARS,sp|P41250|GARS_HUMAN Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=3,22,22,41.4,739,-0.0824987635134498,0.677601511541581
ECI1;DCI,0.378073067187997,0.122737319118242,0,P42126;Q96DC0;H3BS70,6;5;3,6;5;3,6;5;3,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1;DCI,"sp|P42126|ECI1_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1;tr|Q96DC0|Q96DC0_HUMAN DCI protein OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1;tr|H3BS70|H3BS70_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial (Fragme",6,6,19.5,302,-0.378073067187997,0.122737319118242
SKIV2L2,0.611938805300892,0.0324573607342837,0,P42285,5,5,5,Superkiller viralicidic activity 2-like 2,SKIV2L2,sp|P42285|MTREX_HUMAN Exosome RNA helicase MTR4 OS=Homo sapiens OX=9606 GN=MTREX PE=1 SV=3,5,5,4.9,1042,-0.611938805300892,0.0324573607342837
LRPPRC,0.392904620677954,0.0736584082434648,0,P42704,45;15;15;13;1,45;15;15;13;1,45;15;15;13;1,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,"sp|P42704|LPPRC_HUMAN Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3",45,45,37.6,1394,-0.392904620677954,0.0736584082434648
ACAA2,0.243652940106247,0.394819124350766,0,P42765;A0A0B4J2A4;K7EME0,9;8;7;1;1;1,9;8;7;1;1;1,9;8;7;1;1;1,"3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,"sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2;tr|A0A0B4J2A4|A0A0B4J2A4_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=1;tr|K7EME0|K7EME0_HUMAN 3-ketoacyl-CoA th",9,9,41.1,397,-0.243652940106247,0.394819124350766
RPL35,0.644484649035153,0.0148685376045717,0,P42766;F2Z388,5;4,5;4,5;4,60S ribosomal protein L35,RPL35,sp|P42766|RL35_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2;tr|F2Z388|F2Z388_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=1,5,5,30.1,123,-0.644484649035153,0.0148685376045717
HTT,3.93848960192125,0.00173131417276876,1,P42858;A0A3B3IU44,2;1,2;1,2;1,Huntingtin,HTT,sp|P42858|HD_HUMAN Huntingtin OS=Homo sapiens OX=9606 GN=HTT PE=1 SV=2;tr|A0A3B3IU44|A0A3B3IU44_HUMAN Huntingtin (Fragment) OS=Homo sapiens OX=9606 GN=HTT PE=1 SV=1,2,2,0.9,3142,-3.93848960192125,0.00173131417276876
MCAM,0.0128572958955966,0.977619054744626,0,P43121,3,3,3,Cell surface glycoprotein MUC18,MCAM,sp|P43121|MUC18_HUMAN Cell surface glycoprotein MUC18 OS=Homo sapiens OX=9606 GN=MCAM PE=1 SV=2,3,3,7,646,-0.0128572958955966,0.977619054744626
MSH2,0.172677542466652,0.749815946679493,0,P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8,8;6;6;6;6;5,8;6;6;6;6;5,8;6;6;6;6;5,DNA mismatch repair protein Msh2,MSH2,sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|E9PHA6|E9PHA6_HUMAN DNA mismatch repair protein OS=Homo,8,8,10.7,934,-0.172677542466652,0.749815946679493
GPD2,-0.110193516453847,0.738841225796487,0,P43304;F5GYK7,8;4,8;4,8;4,"Glycerol-3-phosphate dehydrogenase, mitochondrial;Glycerol-3-phosphate dehydrogenase",GPD2,"sp|P43304|GPDM_HUMAN Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=3;tr|F5GYK7|F5GYK7_HUMAN Glycerol-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=1",8,8,16,727,0.110193516453847,0.738841225796487
MAGEA4,0.37159483979135,0.0839216702250113,0,P43358,21;9;9;9;9;5;3;2;2;1;1;1;1;1;1;1,21;9;9;9;9;5;3;2;2;1;1;1;1;1;1;1,21;9;9;9;9;5;3;2;2;1;1;1;1;1;1;1,Melanoma-associated antigen 4,MAGEA4,sp|P43358|MAGA4_HUMAN Melanoma-associated antigen 4 OS=Homo sapiens OX=9606 GN=MAGEA4 PE=1 SV=2,21,21,45.7,317,-0.37159483979135,0.0839216702250113
RANBP1,-0.0892475393747951,0.663553364434929,0,P43487;F6WQW2;C9JXG8;C9JJ34;C9JGV6,10;9;7;7;7;4;2,10;9;7;7;7;4;2,10;9;7;7;7;4;2,Ran-specific GTPase-activating protein,RANBP1,sp|P43487|RANG_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|F6WQW2|F6WQW2_HUMAN Ran-specific GTPase-activating protein OS=Homo sapiens OX=9606 GN=RANBP1 PE=1 SV=1;tr|C9JXG8|C9JXG8_HUMAN Ran-specific GTPase-act,10,10,62.7,201,0.0892475393747951,0.663553364434929
NAMPT,0.2340299654839,0.238228294816904,0,P43490;A0A0C4DFS8,21;15;2;2,21;15;2;2,21;15;2;2,Nicotinamide phosphoribosyltransferase,NAMPT,sp|P43490|NAMPT_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1;tr|A0A0C4DFS8|A0A0C4DFS8_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1,21,21,50.1,491,-0.2340299654839,0.238228294816904
PSMC4,0.4606162471454,0.0470036098578548,0,P43686,10,10,10,26S protease regulatory subunit 6B,PSMC4,sp|P43686|PRS6B_HUMAN 26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2,10,10,27,418,-0.4606162471454,0.0470036098578548
CBX5,-0.112476985747904,0.593944556756696,0,P45973,5;1,4;1,4;1,Chromobox protein homolog 5,CBX5,sp|P45973|CBX5_HUMAN Chromobox protein homolog 5 OS=Homo sapiens OX=9606 GN=CBX5 PE=1 SV=1,5,4,33,191,0.112476985747904,0.593944556756696
USP5,0.406339043653051,0.103416595431126,0,P45974,24;2,24;2,22;2,Ubiquitin carboxyl-terminal hydrolase 5,USP5,sp|P45974|UBP5_HUMAN Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,24,22,34.3,858,-0.406339043653051,0.103416595431126
MAP2K4,0.965948288344305,0.00457541042204434,0,P45985;R4GN37,4;3,4;3,4;3,Dual specificity mitogen-activated protein kinase kinase 4,MAP2K4,sp|P45985|MP2K4_HUMAN Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1;tr|R4GN37|R4GN37_HUMAN Dual-specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1,4,4,14,399,-0.965948288344305,0.00457541042204434
RANGAP1,0.119303708755198,0.550716061268293,0,P46060,27;13;4;4;3,27;13;4;4;3,27;13;4;4;3,Ran GTPase-activating protein 1,RANGAP1,sp|P46060|RAGP1_HUMAN Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1,27,27,54.3,587,-0.119303708755198,0.550716061268293
RECQL,-0.00960570170014674,0.961500046921224,0,P46063,15;4;4;4;2;2,15;4;4;4;2;2,15;4;4;4;2;2,ATP-dependent DNA helicase Q1,RECQL,sp|P46063|RECQ1_HUMAN ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3,15,15,29.4,649,0.00960570170014674,0.961500046921224
NOP2,0.80385685928375,0.0492231304809813,0,P46087,16;6;3;2;2;1;1,16;6;3;2;2;1;1,16;6;3;2;2;1;1,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,NOP2,sp|P46087|NOP2_HUMAN Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NOP2 PE=1 SV=2,16,16,23.4,812,-0.80385685928375,0.0492231304809813
CRK,0.5149106141608,0.127955615497881,0,P46108;I3L297,4;2,4;2,4;2,Adapter molecule crk,CRK,sp|P46108|CRK_HUMAN Adapter molecule crk OS=Homo sapiens OX=9606 GN=CRK PE=1 SV=2;tr|I3L297|I3L297_HUMAN Adapter molecule crk OS=Homo sapiens OX=9606 GN=CRK PE=1 SV=1,4,4,17.4,304,-0.5149106141608,0.127955615497881
CRKL,0.4574949236548,0.0998915535781726,0,P46109,4,4,4,Crk-like protein,CRKL,sp|P46109|CRKL_HUMAN Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1,4,4,12.9,303,-0.4574949236548,0.0998915535781726
RPL27A,0.686761400363649,0.013483093489794,0,P46776;E9PJD9;E9PLL6,9;8;7;4,9;8;7;4,9;8;7;4,60S ribosomal protein L27a,RPL27A,sp|P46776|RL27A_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2;tr|E9PJD9|E9PJD9_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=1;tr|E9PLL6|E9PLL6_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=,9,9,48.6,148,-0.686761400363649,0.013483093489794
RPL5,0.473004113968748,0.044136480456588,0,P46777;A0A2R8Y6J3;Q5T7N0,20;19;10;7;1,20;19;10;7;1,20;19;10;7;1,60S ribosomal protein L5,RPL5,sp|P46777|RL5_HUMAN 60S ribosomal protein L5 OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=3;tr|A0A2R8Y6J3|A0A2R8Y6J3_HUMAN 60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1;tr|Q5T7N0|Q5T7N0_HUMAN 60S ribosomal protein L5 (Fragment) O,20,20,55.9,297,-0.473004113968748,0.044136480456588
RPL21,0.889772676633352,0.00490477705394205,0,P46778;M0R181;G3V1B3,13;9;7;2,13;9;7;2,13;9;7;2,60S ribosomal protein L21,RPL21,sp|P46778|RL21_HUMAN 60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2;tr|M0R181|M0R181_HUMAN 60S ribosomal protein L21 (Fragment) OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=1;tr|G3V1B3|G3V1B3_HUMAN 60S ribosomal protein L21 OS=Homo sapien,13,13,58.1,160,-0.889772676633352,0.00490477705394205
