Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity RBBP5-N1,Intensity RBBP5-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
O00161;H3BM38;H3BNE1;H3BR18;H3BPJ0;H3BNG6;H3BU94;H3BR99;H3BV99;H3BP15;H3BQY9,O00161;H3BM38;H3BNE1;H3BR18;H3BPJ0,8;8;7;7;7;3;3;3;2;2;2,8;8;7;7;7;3;3;3;2;2;2,8;8;7;7;7;3;3;3;2;2;2,Synaptosomal-associated protein 23;Synaptosomal-associated protein,SNAP23,sp|O00161|SNP23_HUMAN Synaptosomal-associated protein 23 OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1;tr|H3BM38|H3BM38_HUMAN Synaptosomal-associated protein (Fragment) OS=Homo sapiens OX=9606 GN=SNAP23 PE=1 SV=1;tr|H3BNE1|H3BNE1_HUMAN Synaptosomal-associate,8,8,38.4,4.17591035104535,4.22706700329514,27.7772467856112,28.0273875253042
O95721;C9JAF7,O95721;C9JAF7,8;4,8;4,8;4,Synaptosomal-associated protein 29;Synaptosomal-associated protein,SNAP29,sp|O95721|SNP29_HUMAN Synaptosomal-associated protein 29 OS=Homo sapiens OX=9606 GN=SNAP29 PE=1 SV=1;tr|C9JAF7|C9JAF7_HUMAN Synaptosomal-associated protein 29 (Fragment) OS=Homo sapiens OX=9606 GN=SNAP29 PE=1 SV=1,8,8,43.4,4.17591035104535,4.22706700329514,28.7821617427115,28.5138987572373
O95219;F8W9T3,O95219;F8W9T3,8;4,8;4,8;4,Sorting nexin-4,SNX4,sp|O95219|SNX4_HUMAN Sorting nexin-4 OS=Homo sapiens OX=9606 GN=SNX4 PE=1 SV=1;tr|F8W9T3|F8W9T3_HUMAN Sorting nexin-4 (Fragment) OS=Homo sapiens OX=9606 GN=SNX4 PE=1 SV=1,8,8,19.6,4.17591035104535,4.22706700329514,26.5074708077735,25.8216017533951
Q9UNH7;A0A0A0MRI2;G3V5X9;G3V2U1;H0YJF8;G3V4Z5;Q86XE0,Q9UNH7;A0A0A0MRI2;G3V5X9,8;7;6;2;2;2;1,8;7;6;2;2;2;1,8;7;6;2;2;2;1,"Sorting nexin-6;Sorting nexin-6, N-terminally processed",SNX6,sp|Q9UNH7|SNX6_HUMAN Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1;tr|A0A0A0MRI2|A0A0A0MRI2_HUMAN Sorting nexin OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1;tr|G3V5X9|G3V5X9_HUMAN Sorting nexin-6 (Fragment) OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=,8,8,22.7,4.17591035104535,4.22706700329514,26.9479311680851,26.1724171312287
Q8NB90;P62195;J3QRR3;J3QRW1;J3QLH6;J3KRP2;J3QSA9;J3QQM1,Q8NB90,8;1;1;1;1;1;1;1,8;1;1;1;1;1;1;1,8;1;1;1;1;1;1;1,Spermatogenesis-associated protein 5,SPATA5,sp|Q8NB90|AFG2H_HUMAN ATPase family protein 2 homolog OS=Homo sapiens OX=9606 GN=SPATA5 PE=1 SV=3,8,8,12.2,4.17591035104535,4.22706700329514,26.1324377563218,26.4771354477329
Q92783;A6NMU3;C9J1E5,Q92783,10;4;1,8;4;1,8;4;1,Signal transducing adapter molecule 1,STAM,sp|Q92783|STAM1_HUMAN Signal transducing adapter molecule 1 OS=Homo sapiens OX=9606 GN=STAM PE=1 SV=3,10,8,24.3,4.17591035104535,4.22706700329514,27.328515789397,26.93752989517
O75886,O75886,10,10,8,Signal transducing adapter molecule 2,STAM2,sp|O75886|STAM2_HUMAN Signal transducing adapter molecule 2 OS=Homo sapiens OX=9606 GN=STAM2 PE=1 SV=1,10,8,21.7,4.17591035104535,4.22706700329514,28.1541219967476,28.5005507031311
Q01995;H0YCU9;E9PJ32,Q01995;H0YCU9;E9PJ32,8;6;4,8;6;4,8;6;4,Transgelin,TAGLN,sp|Q01995|TAGL_HUMAN Transgelin OS=Homo sapiens OX=9606 GN=TAGLN PE=1 SV=4;tr|H0YCU9|H0YCU9_HUMAN Transgelin (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN PE=1 SV=1;tr|E9PJ32|E9PJ32_HUMAN Transgelin (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN PE=1 SV=1,8,8,47.8,24.1078115446781,24.4881819120682,26.6941831480787,26.6517102019078
Q15813;A0A2R8Y5Q8;A0A2R8YHI9;A0A2R8Y7E7;A0A2U3TZJ6;A0A2R8Y6Q1;A0A2R8YER9;A0A2R8YFL4;A0A2R8Y809;A0A2R8Y4V6;A0A2R8Y784;A0A2R8Y6L2;A0A2R8Y4E7;A0A2R8Y4P2;A0A2R8YFM3;A0A2R8Y787;A0A2R8Y5H6;A0A2R8Y897;A0A2R8Y597;A0A2R8Y6G3;A0A2R8Y7H8;A0A2R8YF12;A0A2R8YH53,Q15813;A0A2R8Y5Q8;A0A2R8YHI9;A0A2R8Y7E7;A0A2U3TZJ6;A0A2R8Y6Q1;A0A2R8YER9;A0A2R8YFL4;A0A2R8Y809;A0A2R8Y4V6;A0A2R8Y784,8;7;7;6;6;6;4;4;4;4;4;3;2;2;2;2;2;2;1;1;1;1;1,8;7;7;6;6;6;4;4;4;4;4;3;2;2;2;2;2;2;1;1;1;1;1,8;7;7;6;6;6;4;4;4;4;4;3;2;2;2;2;2;2;1;1;1;1;1,Tubulin-specific chaperone E,TBCE,sp|Q15813|TBCE_HUMAN Tubulin-specific chaperone E OS=Homo sapiens OX=9606 GN=TBCE PE=1 SV=1;tr|A0A2R8Y5Q8|A0A2R8Y5Q8_HUMAN Tubulin-specific chaperone E OS=Homo sapiens OX=9606 GN=TBCE PE=1 SV=1;tr|A0A2R8YHI9|A0A2R8YHI9_HUMAN Tubulin-specific chaperone E OS,8,8,18.0,4.17591035104535,4.22706700329514,25.341197106255,26.1546821579043
Q02880;E9PCY5;J3KTB7;H7BZ82,Q02880;E9PCY5,14;14;2;1,8;8;0;1,8;8;0;1,DNA topoisomerase 2-beta;DNA topoisomerase 2,TOP2B,sp|Q02880|TOP2B_HUMAN DNA topoisomerase 2-beta OS=Homo sapiens OX=9606 GN=TOP2B PE=1 SV=3;tr|E9PCY5|E9PCY5_HUMAN DNA topoisomerase 2 (Fragment) OS=Homo sapiens OX=9606 GN=TOP2B PE=1 SV=1,14,8,10.7,23.0424996910784,25.0647210591239,24.5086952306312,24.6129053832543
Q5JTV8;A0A0A0MSK5;J3KN66;H0YDU3;H0Y4R4;H0YD16,Q5JTV8;A0A0A0MSK5;J3KN66,8;8;7;3;3;2,8;8;7;3;3;2,8;8;7;3;3;2,Torsin-1A-interacting protein 1,TOR1AIP1,sp|Q5JTV8|TOIP1_HUMAN Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2;tr|A0A0A0MSK5|A0A0A0MSK5_HUMAN Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=1;tr|J3KN66|J3KN66_HUMAN Torsin-1A-interacting pr,8,8,17.0,22.7127479417959,23.2380495594061,26.1338099594372,26.3709257477984
P55327;H0YC42;E5RFR7;H0YC44;E5RK35,P55327;H0YC42;E5RFR7;H0YC44,8;7;4;4;1,8;7;4;4;1,8;7;4;4;1,Tumor protein D52,TPD52,sp|P55327|TPD52_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=2;tr|H0YC42|H0YC42_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=2;tr|E5RFR7|E5RFR7_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=1;tr|H0YC4,8,8,51.8,4.17591035104535,4.22706700329514,28.7629074855566,28.595553548495
O43396;K7ER96;K7EPB7;K7EKG2;K7EME7,O43396;K7ER96,15;13;3;2;2,15;13;3;2;2,8;6;2;2;2,Thioredoxin-like protein 1,TXNL1,sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3;tr|K7ER96|K7ER96_HUMAN Thioredoxin-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=1,15,8,66.4,27.8983335532141,29.3040201281664,27.499752720788,27.4610772103985
Q8TBC4;F8W8D4;F8WF86,Q8TBC4;F8W8D4,8;6;3,8;6;3,8;6;3,NEDD8-activating enzyme E1 catalytic subunit,UBA3,sp|Q8TBC4|UBA3_HUMAN NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=2;tr|F8W8D4|F8W8D4_HUMAN NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=1,8,8,22.0,4.17591035104535,4.22706700329514,28.0537753598992,27.2631125698311
Q96RL1;D6RC40;D6RCQ3;D6RDZ5;D6R9M3,Q96RL1;D6RC40;D6RCQ3,8;4;4;2;1,8;4;4;2;1,8;4;4;2;1,BRCA1-A complex subunit RAP80,UIMC1,sp|Q96RL1|UIMC1_HUMAN BRCA1-A complex subunit RAP80 OS=Homo sapiens OX=9606 GN=UIMC1 PE=1 SV=2;tr|D6RC40|D6RC40_HUMAN BRCA1-A complex subunit RAP80 (Fragment) OS=Homo sapiens OX=9606 GN=UIMC1 PE=1 SV=1;tr|D6RCQ3|D6RCQ3_HUMAN BRCA1-A complex subunit RAP80 O,8,8,16.8,23.2102268882308,25.1273492261548,26.5642294004087,26.9235438435613
Q8NFA0;K7EQL6;K7EII4;K7EKZ1;K7EKK3,Q8NFA0;K7EQL6;K7EII4;K7EKZ1,10;9;5;5;1,10;9;5;5;1,8;7;5;5;1,Ubiquitin carboxyl-terminal hydrolase 32;Ubiquitin carboxyl-terminal hydrolase,USP32,sp|Q8NFA0|UBP32_HUMAN Ubiquitin carboxyl-terminal hydrolase 32 OS=Homo sapiens OX=9606 GN=USP32 PE=1 SV=1;tr|K7EQL6|K7EQL6_HUMAN Ubiquitin carboxyl-terminal hydrolase 32 OS=Homo sapiens OX=9606 GN=USP32 PE=1 SV=1;tr|K7EII4|K7EII4_HUMAN Ubiquitin carboxyl-t,10,8,8.4,4.17591035104535,4.22706700329514,25.9830711864057,26.3417909370958
Q8N3P4;C9JJN9;C9JP71;C9JG07;C9JPI1,Q8N3P4;C9JJN9,8;8;2;2;1,8;8;2;2;1,8;8;2;2;1,Vacuolar protein sorting-associated protein 8 homolog,VPS8,sp|Q8N3P4|VPS8_HUMAN Vacuolar protein sorting-associated protein 8 homolog OS=Homo sapiens OX=9606 GN=VPS8 PE=1 SV=3;tr|C9JJN9|C9JJN9_HUMAN Vacuolar protein sorting-associated protein 8 homolog OS=Homo sapiens OX=9606 GN=VPS8 PE=1 SV=1,8,8,6.0,4.17591035104535,4.22706700329514,25.7460677233945,25.9051568864331
Q9H4A3;F5GWT4;F6UYG0;Q9Y3S1;Q96J92;K7ENT7;A6PVV2;F8W9F9;H0Y7T5,Q9H4A3;F5GWT4;F6UYG0,8;8;4;1;1;1;1;1;1,8;8;4;1;1;1;1;1;1,8;8;4;1;1;1;1;1;1,Serine/threonine-protein kinase WNK1,WNK1,sp|Q9H4A3|WNK1_HUMAN Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=2;tr|F5GWT4|F5GWT4_HUMAN Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=1;tr|F6UYG0|F6UYG0_HUMAN Serine/threonine-protein kinase,8,8,4.2,4.17591035104535,4.22706700329514,26.494558863765,25.024072027275
O14980;H7BZC5;C9IZS4;C9JQ02;C9JV99;C9J673;C9JKM9,O14980,8;1;1;1;1;1;1,8;1;1;1;1;1;1,8;1;1;1;1;1;1,Exportin-1,XPO1,sp|O14980|XPO1_HUMAN Exportin-1 OS=Homo sapiens OX=9606 GN=XPO1 PE=1 SV=1,8,8,8.7,4.17591035104535,4.22706700329514,25.9690386507129,25.5603713213662
Q86VM9;E7ERS3;H3BRN6;H3BRH3;H3BP01,Q86VM9;E7ERS3,8;8;1;1;1,8;8;1;1;1,8;8;1;1;1,Zinc finger CCCH domain-containing protein 18,ZC3H18,sp|Q86VM9|ZCH18_HUMAN Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=2;tr|E7ERS3|E7ERS3_HUMAN Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=1,8,8,13.5,24.4779691881079,27.6414794967264,25.63516765701,25.0375399162382
Q9HBF4;G3V5N8,Q9HBF4;G3V5N8,8;8,8;8,8;8,Zinc finger FYVE domain-containing protein 1,ZFYVE1,sp|Q9HBF4|ZFYV1_HUMAN Zinc finger FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZFYVE1 PE=1 SV=1;tr|G3V5N8|G3V5N8_HUMAN Zinc finger FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ZFYVE1 PE=1 SV=1,8,8,13.0,4.17591035104535,4.22706700329514,26.3577158905808,25.8374970474973
Q8TF68;E9PHB3;F5H8L7;F5H105;Q5T0B9;R4GMR4,Q8TF68;E9PHB3;F5H8L7,8;5;4;2;1;1,8;5;4;2;1;1,8;5;4;2;1;1,Zinc finger protein 384,ZNF384,sp|Q8TF68|ZN384_HUMAN Zinc finger protein 384 OS=Homo sapiens OX=9606 GN=ZNF384 PE=1 SV=2;tr|E9PHB3|E9PHB3_HUMAN Zinc finger protein 384 (Fragment) OS=Homo sapiens OX=9606 GN=ZNF384 PE=1 SV=3;tr|F5H8L7|F5H8L7_HUMAN Zinc finger protein 384 (Fragment) OS=Hom,8,8,17.5,23.7490895044099,26.7179035497411,27.1552807104496,27.254578279937
Q96ME7;G3XAG1,Q96ME7;G3XAG1,8;8,8;8,8;8,Zinc finger protein 512,ZNF512,sp|Q96ME7|ZN512_HUMAN Zinc finger protein 512 OS=Homo sapiens OX=9606 GN=ZNF512 PE=1 SV=2;tr|G3XAG1|G3XAG1_HUMAN Zinc finger protein 512 OS=Homo sapiens OX=9606 GN=ZNF512 PE=1 SV=1,8,8,21.3,26.2249022646306,27.7527047550682,4.42759069901186,4.36970281032512
Q16181;E7ES33;E7EPK1;G3V1Q4;A0A0U1RRM2;A0A0U1RRH9;A0A0U1RRE1;A0A5F9ZGZ7;Q5JXL7;Q6ZU15;A0A0U1RRD1,Q16181;E7ES33;E7EPK1;G3V1Q4,9;9;9;8;3;3;3;3;2;1;1,9;9;9;8;3;3;3;3;2;1;1,9;9;9;8;3;3;3;3;2;1;1,Septin-7,Septin-7,sp|Q16181|SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|E7ES33|E7ES33_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=3;tr|E7EPK1|E7EPK1_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2;tr|G3V1Q4|G3V1Q4_HUMAN Sep,9,9,26.1,27.596264726189,27.4107829596293,28.1152039507974,27.5986801113992
Q9UG63;C9JHK9;C9JZV3,Q9UG63;C9JHK9;C9JZV3,9;6;6,9;6;6,9;6;6,ATP-binding cassette sub-family F member 2,ABCF2,sp|Q9UG63|ABCF2_HUMAN ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2;tr|C9JHK9|C9JHK9_HUMAN ATP-binding cassette sub-family F member 2 (Fragment) OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=1;tr|C9JZV3|C9JZV3_HUMAN ATP-b,9,9,18.3,4.17591035104535,4.22706700329514,27.0033526867141,26.5749341593783
P35611;E7EV99;E7ENY0;A0A0A0MSR2;H0Y9H2;D6RAH3;D6RF25;P35612;D6RJE2,P35611;E7EV99;E7ENY0;A0A0A0MSR2;H0Y9H2,10;10;10;7;6;2;2;1;1,10;10;10;7;6;2;2;1;1,9;9;9;7;5;2;2;1;1,Alpha-adducin,ADD1,sp|P35611|ADDA_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2;tr|E7EV99|E7EV99_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1;tr|E7ENY0|E7ENY0_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1;tr|A0A0A0MSR2|A0A0A0M,10,9,19.7,4.17591035104535,4.22706700329514,28.2500209959269,27.2819774132684
Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6;E9PJF6;A0A590UJX5;E9PIJ1;H0YF16,Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6,9;9;9;7;7;3;3;2;1,9;9;9;7;7;3;3;2;1,9;9;9;7;7;3;3;2;1,AMP deaminase 2,AMPD2,sp|Q01433|AMPD2_HUMAN AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5F9UK94|A0A5F9UK94_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=1;tr|H0Y360|H0Y360_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5,9,9,12.5,4.17591035104535,4.22706700329514,27.2583575618161,27.4501823871732
Q7Z6K5;A0A0A6YYH1;H0YMP5;H0YL85;H0YL03;H0YMK0,Q7Z6K5;A0A0A6YYH1,9;9;4;4;3;1,9;9;4;4;3;1,9;9;4;4;3;1,Arpin,ARPIN;C15orf38-AP3S2,sp|Q7Z6K5|ARPIN_HUMAN Arpin OS=Homo sapiens OX=9606 GN=ARPIN PE=1 SV=1;tr|A0A0A6YYH1|A0A0A6YYH1_HUMAN Protein C15orf38-AP3S2 OS=Homo sapiens OX=9606 GN=C15orf38-AP3S2 PE=4 SV=1,9,9,38.1,27.4693305479453,27.7078699930258,29.9747325947833,29.704328503498
Q9UIF8;A0A0A0MR97,Q9UIF8,10;3,10;3,9;3,Bromodomain adjacent to zinc finger domain protein 2B,BAZ2B,sp|Q9UIF8|BAZ2B_HUMAN Bromodomain adjacent to zinc finger domain protein 2B OS=Homo sapiens OX=9606 GN=BAZ2B PE=1 SV=3,10,9,7.9,24.1215512231077,26.3029706087346,4.42759069901186,4.36970281032512
Q7Z569;J3KNN7,Q7Z569;J3KNN7,9;9,9;9,9;9,BRCA1-associated protein,BRAP,sp|Q7Z569|BRAP_HUMAN BRCA1-associated protein OS=Homo sapiens OX=9606 GN=BRAP PE=1 SV=2;tr|J3KNN7|J3KNN7_HUMAN BRCA1-associated protein OS=Homo sapiens OX=9606 GN=BRAP PE=1 SV=1,9,9,19.1,4.17591035104535,4.22706700329514,27.2739099667557,27.262754247559
Q9HB71;B2ZWH1,Q9HB71,9;1,9;1,9;1,Calcyclin-binding protein,CACYBP,sp|Q9HB71|CYBP_HUMAN Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP PE=1 SV=2,9,9,52.2,25.0242461443327,25.9575718285882,27.8553714268934,28.4074235705931
P49662;E9PMT1;P51878;Q6UXS9;H0YD34;H7C0P5;A0A384DVP2,P49662,9;3;2;1;1;1;1,9;3;2;1;1;1;1,9;3;2;1;1;1;1,Caspase-4;Caspase-4 subunit 1;Caspase-4 subunit 2,CASP4,sp|P49662|CASP4_HUMAN Caspase-4 OS=Homo sapiens OX=9606 GN=CASP4 PE=1 SV=1,9,9,32.4,26.4653343540642,27.4879819460108,26.9684015489097,27.0486401931693
Q86WR0;G3V121;B7Z2L8;Q0VGD4,Q86WR0,9;4;4;1,9;4;4;1,9;4;4;1,Coiled-coil domain-containing protein 25,CCDC25,sp|Q86WR0|CCD25_HUMAN Coiled-coil domain-containing protein 25 OS=Homo sapiens OX=9606 GN=CCDC25 PE=1 SV=2,9,9,35.1,23.0278202726448,24.8411496853039,27.5445844608778,27.6922552554256
Q69YH5;E9PEI0,Q69YH5;E9PEI0,9;8,9;8,9;8,Cell division cycle-associated protein 2,CDCA2,sp|Q69YH5|CDCA2_HUMAN Cell division cycle-associated protein 2 OS=Homo sapiens OX=9606 GN=CDCA2 PE=1 SV=2;tr|E9PEI0|E9PEI0_HUMAN Cell division cycle-associated protein 2 OS=Homo sapiens OX=9606 GN=CDCA2 PE=1 SV=1,9,9,17.9,25.2109655739189,27.1740758069835,23.6083310571338,23.1943174135048
Q53SF7;A0A0X1KG75;A0A590PXD8;A0A0D9SG04;A0A0B4J1Z0;H7C1G2;C9J8C4;C9JWZ0;C9JAU3;C9J5Y6;C9JK90,Q53SF7;A0A0X1KG75;A0A590PXD8;A0A0D9SG04,9;9;9;9;4;3;2;1;1;1;1,9;9;9;9;4;3;2;1;1;1;1,9;9;9;9;4;3;2;1;1;1;1,Cordon-bleu protein-like 1,COBLL1,sp|Q53SF7|COBL1_HUMAN Cordon-bleu protein-like 1 OS=Homo sapiens OX=9606 GN=COBLL1 PE=1 SV=3;tr|A0A0X1KG75|A0A0X1KG75_HUMAN Cordon-bleu protein-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=COBLL1 PE=1 SV=1;tr|A0A590PXD8|A0A590PXD8_HUMAN Cordon-bleu protein,9,9,12.3,4.17591035104535,4.22706700329514,26.4366020091033,26.796745065856
Q9NQC7;J3KRR7;H3BS09;J3QKR2;H3BTB8;H3BSW9,Q9NQC7;J3KRR7;H3BS09,9;8;5;1;1;1,9;8;5;1;1;1,9;8;5;1;1;1,Ubiquitin carboxyl-terminal hydrolase CYLD,CYLD,sp|Q9NQC7|CYLD_HUMAN Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens OX=9606 GN=CYLD PE=1 SV=1;tr|J3KRR7|J3KRR7_HUMAN Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens OX=9606 GN=CYLD PE=1 SV=1;tr|H3BS09|H3BS09_HUMAN Ubiquitin carboxyl-,9,9,11.6,4.17591035104535,4.22706700329514,27.1571134393275,27.3154456293023
P26196;Q8IV96,P26196,9;3,9;3,9;3,Probable ATP-dependent RNA helicase DDX6,DDX6,sp|P26196|DDX6_HUMAN Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2,9,9,27.1,4.17591035104535,4.22706700329514,26.9731182143356,27.2646344474005
O60231;Q5SQH5;A0A140T8Y5;A0A140T947;A0A140T9T4,O60231;Q5SQH5;A0A140T8Y5;A0A140T947,10;7;7;5;2,9;7;7;4;2,9;7;7;4;2,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16,DHX16,"sp|O60231|DHX16_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens OX=9606 GN=DHX16 PE=1 SV=2;tr|Q5SQH5|Q5SQH5_HUMAN DEAH (Asp-Glu-Ala-His) box polypeptide 16, isoform CRA_a OS=Homo sapiens OX=9606 GN=DHX16 PE=1 SV=1;tr|A0A140T",10,9,12.4,24.9450754939205,25.9319291980077,23.2300216087958,24.7549612872036
O60879;A6NML8;K4DI95;C9J6U3,O60879;A6NML8;K4DI95;C9J6U3,9;9;9;9,9;9;9;9,9;9;9;9,Protein diaphanous homolog 2,DIAPH2,"sp|O60879|DIAP2_HUMAN Protein diaphanous homolog 2 OS=Homo sapiens OX=9606 GN=DIAPH2 PE=1 SV=1;tr|A6NML8|A6NML8_HUMAN Diaphanous homolog 2 (Drosophila), isoform CRA_c OS=Homo sapiens OX=9606 GN=DIAPH2 PE=1 SV=3;tr|K4DI95|K4DI95_HUMAN Diaphanous homolog 2 (",9,9,10.1,4.17591035104535,4.22706700329514,26.4950012982827,26.364026953834
Q14689;A0A494C143;Q9P265;Q9Y2E4;E7EPU2;A0A0U1RQW6;H0Y7Q3,Q14689;A0A494C143,9;9;2;2;2;2;1,9;9;2;2;2;2;1,9;9;2;2;2;2;1,Disco-interacting protein 2 homolog A,DIP2A,sp|Q14689|DIP2A_HUMAN Disco-interacting protein 2 homolog A OS=Homo sapiens OX=9606 GN=DIP2A PE=1 SV=2;tr|A0A494C143|A0A494C143_HUMAN Disco-interacting protein 2 homolog A OS=Homo sapiens OX=9606 GN=DIP2A PE=1 SV=1,9,9,8.0,4.17591035104535,4.22706700329514,26.6538979684776,25.8881828568814
O75937;S4R3J5,O75937,9;1,9;1,9;1,DnaJ homolog subfamily C member 8,DNAJC8,sp|O75937|DNJC8_HUMAN DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2,9,9,28.5,25.6548540741018,28.1346718195608,27.524474043121,27.3943571031094
O14641;I3L2N2;I3L2W9;I3L0M7;I3L0Z8;A0A3B3ITC6,O14641;I3L2N2;I3L2W9,11;11;8;5;3;2,11;11;8;5;3;2,9;9;6;3;3;0,Segment polarity protein dishevelled homolog DVL-2,DVL2,sp|O14641|DVL2_HUMAN Segment polarity protein dishevelled homolog DVL-2 OS=Homo sapiens OX=9606 GN=DVL2 PE=1 SV=1;tr|I3L2N2|I3L2N2_HUMAN Segment polarity protein dishevelled homolog DVL-2 OS=Homo sapiens OX=9606 GN=DVL2 PE=1 SV=1;tr|I3L2W9|I3L2W9_HUMAN Seg,11,9,21.9,22.7828731737692,22.958032255644,28.9732003450842,28.7266341519838
Q92997;F8WCF1;A0A3B3ISG4;O14640;P54792;A0A087WWA7,Q92997,11;3;3;2;2;1,9;3;3;1;1;1,9;3;3;1;1;1,Segment polarity protein dishevelled homolog DVL-3,DVL3,sp|Q92997|DVL3_HUMAN Segment polarity protein dishevelled homolog DVL-3 OS=Homo sapiens OX=9606 GN=DVL3 PE=1 SV=2,11,9,22.3,22.8427628447952,23.3084145833405,27.7524495576075,27.3821200126307
P29317,P29317,10,10,9,Ephrin type-A receptor 2,EPHA2,sp|P29317|EPHA2_HUMAN Ephrin type-A receptor 2 OS=Homo sapiens OX=9606 GN=EPHA2 PE=1 SV=2,10,9,12.1,4.17591035104535,4.22706700329514,26.3582191094868,26.2180061976004
Q14320;B0S8I6;Q9Y247,Q14320;B0S8I6,9;7;2,9;7;2,9;7;2,Protein FAM50A,FAM50A,sp|Q14320|FA50A_HUMAN Protein FAM50A OS=Homo sapiens OX=9606 GN=FAM50A PE=1 SV=2;tr|B0S8I6|B0S8I6_HUMAN Protein FAM50A (Fragment) OS=Homo sapiens OX=9606 GN=FAM50A PE=1 SV=1,9,9,30.7,26.7491918268356,27.6045595631519,27.4733621575189,27.199478850209
O95684;A0A087WV25,O95684;A0A087WV25,9;8,9;8,9;8,FGFR1 oncogene partner,FGFR1OP,sp|O95684|CEP43_HUMAN Centrosomal protein 43 OS=Homo sapiens OX=9606 GN=CEP43 PE=1 SV=1;tr|A0A087WV25|A0A087WV25_HUMAN Centrosomal protein 43 OS=Homo sapiens OX=9606 GN=CEP43 PE=1 SV=1,9,9,33.6,4.17591035104535,4.22706700329514,27.2201117019832,27.0773479061653
Q02790;H0YFG2;F5H1U3,Q02790,9;2;2,9;2;2,9;2;2,"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed",FKBP4,sp|Q02790|FKBP4_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3,9,9,24.4,4.17591035104535,4.22706700329514,27.2430898491503,26.9509368998026
