RBBP7_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
ACP1,0.0882941144,0.712480421801381,0,P24666;F2Z2Q9;G5E9R5;D3YTI2,P24666;F2Z2Q9;G5E9R5;D3YTI2,4;3;3;2,4;3;3;2,4;3;3;2,Low molecular weight phosphotyrosine protein phosphatase,ACP1,sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3;tr|F2Z2Q9|F2Z2Q9_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=1;tr|G5E9R5|G5E9,4,4,28.5,158
MCM3,0.8072257652,0.0364663872056053,0,P25205;J3KQ69;A0A499FHX9;Q7Z6P5,P25205;J3KQ69;A0A499FHX9,18;12;12;2,18;12;12;2,18;12;12;2,DNA replication licensing factor MCM3,MCM3,sp|P25205|MCM3_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|J3KQ69|J3KQ69_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|A0A499FHX9|A0A499FHX9_HUMAN DNA replication licen,18,18,23.6,808
RPS12,0.6296206948,0.0492631686530186,0,P25398,P25398,13,13,13,40S ribosomal protein S12,RPS12,sp|P25398|RS12_HUMAN 40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3,13,13,84.1,132
ATP5A1,0.2642633577,0.299818873155195,0,P25705;K7EK77;K7ENJ4;K7ERX7;K7EJP1;K7EQH4;K7ESA0,P25705;K7EK77,44;24;20;16;13;7;2,44;24;20;16;13;7;2,44;24;20;16;13;7;2,"ATP synthase subunit alpha, mitochondrial",ATP5A1,"sp|P25705|ATPA_HUMAN ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1;tr|K7EK77|K7EK77_HUMAN ATP synthase subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",44,44,61.5,553
PSMA1,0.5161235346,0.0829516684377448,0,P25786;F5GX11;B4DEV8,P25786;F5GX11;B4DEV8,16;12;9,16;12;9,16;12;9,Proteasome subunit alpha type-1;Proteasome subunit alpha type,PSMA1,sp|P25786|PSA1_HUMAN Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1;tr|F5GX11|F5GX11_HUMAN Proteasome endopeptidase complex OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1;tr|B4DEV8|B4DEV8_HUMAN Proteasome subunit alpha type OS=Homo ,16,16,70.3,263
PSMA3,0.9841843629,0.0270681902927752,0,P25788;G3V4X5;G3V3W4;G3V5N4;H0YJ03,P25788,10;4;2;2;1,10;4;2;2;1,10;4;2;2;1,Proteasome subunit alpha type-3,PSMA3,sp|P25788|PSA3_HUMAN Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2,10,10,46.7,255
ITGA3,-0.0377050421,0.919006414002749,0,P26006;D6R9X8;H0YA49,P26006,9;3;1,9;3;1,9;3;1,Integrin alpha-3;Integrin alpha-3 heavy chain;Integrin alpha-3 light chain,ITGA3,sp|P26006|ITA3_HUMAN Integrin alpha-3 OS=Homo sapiens OX=9606 GN=ITGA3 PE=1 SV=5,9,9,10.3,1051
MSN,0.5127157894,0.0798424123828189,0,P26038;V9GZ54,P26038,42;11,42;11,31;8,Moesin,MSN,sp|P26038|MOES_HUMAN Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3,42,31,61,577
DDX6,1.0268175919,0.0621775929896531,0,P26196;Q8IV96,P26196,6;1,6;1,6;1,Probable ATP-dependent RNA helicase DDX6,DDX6,sp|P26196|DDX6_HUMAN Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2,6,6,17.2,483
U2AF2,1.3642095889,0.00727795036062272,1,P26368,P26368,3,3,1,Splicing factor U2AF 65 kDa subunit,U2AF2,sp|P26368|U2AF2_HUMAN Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4,3,1,8.4,475
RPL13,0.0725810565,0.789928489589846,0,P26373;J3QSB4;H3BTH3;H3BUK8;J3KS98,P26373;J3QSB4,16;11;5;2;2,16;11;5;2;2,16;11;5;2;2,60S ribosomal protein L13,RPL13,sp|P26373|RL13_HUMAN 60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4;tr|J3QSB4|J3QSB4_HUMAN 60S ribosomal protein L13 (Fragment) OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=1,16,16,59.7,211
PTBP1,0.483965946,0.171175664476689,0,P26599;A0A0U1RRM4;A6NLN1;A0A0D9SF20;K7EKJ7;K7ES59;A0A087WUW5;K7ELW5;K7EK45;O95758;X6R242;A0A087WU68,P26599;A0A0U1RRM4;A6NLN1;A0A0D9SF20,20;19;18;13;6;5;3;3;3;2;2;1,20;19;18;13;6;5;3;3;3;2;2;1,20;19;18;13;6;5;3;3;3;2;2;1,Polypyrimidine tract-binding protein 1,PTBP1,sp|P26599|PTBP1_HUMAN Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1;tr|A0A0U1RRM4|A0A0U1RRM4_HUMAN Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1;tr|A6NLN1|A6NLN1_HUMAN Polypyrimidine t,20,20,44.4,531
TARS,1.1281174959,0.0247844373864854,1,P26639;A2RTX5;D6RCA5;D6R9F8;D6RDJ6;B7ZLP8;Q9BW92;D6RJ97;D6RHV7;D6RCS6;F6S7Q7;U3KQG0,P26639,27;3;2;2;2;2;1;1;1;1;1;1,27;3;2;2;2;2;1;1;1;1;1;1,27;3;2;2;2;2;1;1;1;1;1;1,"Threonine--tRNA ligase, cytoplasmic",TARS,"sp|P26639|SYTC_HUMAN Threonine--tRNA ligase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS1 PE=1 SV=3",27,27,35.7,723
VARS,1.2633328558,0.0101741058804688,1,P26640;A0A140T936;A0A140T954;A2ABF4;A0A0G2JJT9;A0A140T904;H0Y426,P26640;A0A140T936,25;22;8;5;5;2;1,25;22;8;5;5;2;1,25;22;8;5;5;2;1,Valine--tRNA ligase,VARS,sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4;tr|A0A140T936|A0A140T936_HUMAN Valine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=1,25,25,28.2,1264
EEF1G,0.9345229184,0.0627808657464392,0,P26641,P26641,28,28,28,Elongation factor 1-gamma,EEF1G,sp|P26641|EF1G_HUMAN Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3,28,28,51.3,437
STOM,0.1809434777,0.572533366672006,0,P27105;F8VSL7,P27105;F8VSL7,3;2,3;2,3;2,Erythrocyte band 7 integral membrane protein,STOM,sp|P27105|STOM_HUMAN Erythrocyte band 7 integral membrane protein OS=Homo sapiens OX=9606 GN=STOM PE=1 SV=3;tr|F8VSL7|F8VSL7_HUMAN Erythrocyte band 7 integral membrane protein OS=Homo sapiens OX=9606 GN=STOM PE=1 SV=1,3,3,14.9,288
AK4,3.7476450122,0.00224611929483095,1,P27144;F8VS11,P27144;F8VS11,4;3,4;3,4;3,"Adenylate kinase 4, mitochondrial",AK4,"sp|P27144|KAD4_HUMAN Adenylate kinase 4, mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1;tr|F8VS11|F8VS11_HUMAN Adenylate kinase 4, mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1",4,4,22,223
YWHAQ,0.0595447921,0.890956926924106,0,P27348;E9PG15,P27348;E9PG15,19;15,14;13,14;13,14-3-3 protein theta,YWHAQ,sp|P27348|1433T_HUMAN 14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1;tr|E9PG15|E9PG15_HUMAN 14-3-3 protein theta (Fragment) OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1,19,14,59.2,245
RPL10,-0.2298882931,0.445797331083734,0,P27635;X1WI28;F8W7C6;A0A087WV22;Q96L21;H7C123;H7C2C5;B8A6G2;A6QRI9;H7C2U2,P27635;X1WI28;F8W7C6;A0A087WV22,17;16;14;14;8;8;8;5;5;1,17;16;14;14;8;8;8;5;5;1,17;16;14;14;8;8;8;5;5;1,60S ribosomal protein L10,RPL10,sp|P27635|RL10_HUMAN 60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4;tr|X1WI28|X1WI28_HUMAN 60S ribosomal protein L10 (Fragment) OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=7;tr|F8W7C6|F8W7C6_HUMAN 60S ribosomal protein L10 OS=Homo sapien,17,17,70.1,214
APEX1,-0.3307585638,0.270360896034233,0,P27695;G3V5Q1;G3V3M6;G3V5D9;A0A0C4DGK8;H7C4A8;G3V3C7;G3V5M0;G3V359,P27695;G3V5Q1;G3V3M6,7;5;5;3;3;3;3;2;2,7;5;5;3;3;3;3;2;2,7;5;5;3;3;3;3;2;2,"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,sp|P27695|APEX1_HUMAN DNA-(apurinic or apyrimidinic site) endonuclease OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2;tr|G3V5Q1|G3V5Q1_HUMAN DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=1;tr|G3V3M6|G3V3M6_HUMAN ,7,7,29.6,318
CALR,-0.1415976366,0.706051535510755,0,P27797;K7EJB9;K7EL50,P27797;K7EJB9,17;14;1,17;14;1,17;14;1,Calreticulin,CALR,sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1;tr|K7EJB9|K7EJB9_HUMAN Calreticulin (Fragment) OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1,17,17,40,417
CANX,0.7620595705,0.0290011344895983,0,P27824;D6RDP7;D6RAU8;D6RB85;D6RAQ8;H0Y9Q7;D6RFL1;D6RGY2;D6RHJ3;D6RD16;H0Y9H1,P27824;D6RDP7,12;6;5;5;4;4;2;2;1;1;1,12;6;5;5;4;4;2;2;1;1;1,12;6;5;5;4;4;2;2;1;1;1,Calnexin,CANX,sp|P27824|CALX_HUMAN Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2;tr|D6RDP7|D6RDP7_HUMAN Calnexin (Fragment) OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1,12,12,24.3,592
PSMA5,-0.1780018166,0.679195586463396,0,P28066,P28066,8,8,8,Proteasome subunit alpha type-5,PSMA5,sp|P28066|PSA5_HUMAN Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3,8,8,31.1,241
PSMB4,0.5716057776,0.122115568756179,0,P28070,P28070,6,6,6,Proteasome subunit beta type-4,PSMB4,sp|P28070|PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens OX=9606 GN=PSMB4 PE=1 SV=4,6,6,27.3,264
PSMB6,0.9137764127,0.0482439992549605,0,P28072;I3L3X7;A0A087X2I4,P28072,7;3;3,7;3;3,7;3;3,Proteasome subunit beta type-6,PSMB6,sp|P28072|PSB6_HUMAN Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4,7,7,21.3,239
PSMB5,0.7877863652,0.0984285122487856,0,P28074;H0YJM8,P28074,9;4,9;4,9;4,Proteasome subunit beta type-5,PSMB5,sp|P28074|PSB5_HUMAN Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3,9,9,44.9,263
NDUFS1,0.8285834516,0.104299945460321,0,P28331;B4DJ81;C9JPQ5;F8WDL5,P28331;B4DJ81,6;4;2;1,6;4;2;1,6;4;2;1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,"sp|P28331|NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3;tr|B4DJ81|B4DJ81_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=1",6,6,10.7,727
MAPK1,-0.1146393571,0.743183225371979,0,P28482,P28482,10,10,8,Mitogen-activated protein kinase 1,MAPK1,sp|P28482|MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens OX=9606 GN=MAPK1 PE=1 SV=3,10,8,33.1,360
LAP3,1.0677940335,0.0372773369102953,1,P28838;H0Y9Q1;H0Y983,P28838,18;7;1,18;7;1,18;7;1,Cytosol aminopeptidase,LAP3,sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3,18,18,45.5,519
IMPA1,0.7926077138,0.209507244676734,0,P29218;E5RG13;H0YBL1;E5RIP7;E5RG94;E5RIF4;E5RHE9;E5RI82,P29218;E5RG13;H0YBL1;E5RIP7,4;3;3;2;1;1;1;1,4;3;3;2;1;1;1;1,4;3;3;2;1;1;1;1,Inositol monophosphatase 1,IMPA1,sp|P29218|IMPA1_HUMAN Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|E5RG13|E5RG13_HUMAN Inositol monophosphatase 1 (Fragment) OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1;tr|H0YBL1|H0YBL1_HUMAN Inositol-1-monophosphatase (Fragment),4,4,15.5,277
TKT,1.3552743594,0.00516811242284439,1,P29401;A0A0B4J1R6;E9PFF2;F8W888;F8WAX4,P29401;A0A0B4J1R6;E9PFF2,29;22;15;6;2,29;22;15;6;2,29;22;15;6;2,Transketolase,TKT,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1;tr|E9PFF2|E9PFF2_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,29,29,66.5,623
ERP29,-0.8475789629,0.0359681762795237,0,P30040;F8VY02;F8W1G0,P30040;F8VY02,13;9;2,13;9;2,13;9;2,Endoplasmic reticulum resident protein 29,ERP29,sp|P30040|ERP29_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4;tr|F8VY02|F8VY02_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=1,13,13,51,261
PRDX6,0.1535375169,0.634715922076397,0,P30041,P30041,16,16,16,Peroxiredoxin-6,PRDX6,sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,16,16,67.9,224
BLVRB,-0.9418894656,0.0702354391589012,0,P30043;M0R192;A0A2R8YEP4;A0A2R8Y7Y9;M0QZL1,P30043;M0R192;A0A2R8YEP4,5;4;4;1;1,5;4;4;1;1,5;4;4;1;1,Flavin reductase (NADPH),BLVRB,sp|P30043|BLVRB_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3;tr|M0R192|M0R192_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=1;tr|A0A2R8YEP4|A0A2R8YEP4_HUMAN Flavin reductase (NADPH) OS=Homo sapiens OX=,5,5,27.2,206
PRDX5,0.2573328538,0.490731133958658,0,P30044,P30044,8,8,8,"Peroxiredoxin-5, mitochondrial",PRDX5,"sp|P30044|PRDX5_HUMAN Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4",8,8,44.9,214
PRDX3,-0.5779884249,0.0876159797061044,0,P30048,P30048,9,9,9,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,"sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",9,9,39.8,256
RPL12,0.605241475,0.27941691961589,0,P30050,P30050,11,11,11,60S ribosomal protein L12,RPL12,sp|P30050|RL12_HUMAN 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,11,11,67.3,165
ECHS1,0.7605609016,0.20743305323173,0,P30084,P30084,9,9,9,"Enoyl-CoA hydratase, mitochondrial",ECHS1,"sp|P30084|ECHM_HUMAN Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4",9,9,36.9,290
CMPK1,1.5348365951,0.0336334666713158,1,P30085;Q5T0D2;A0A494BXC7,P30085;Q5T0D2,5;4;2,5;4;2,5;4;2,UMP-CMP kinase,CMPK1,sp|P30085|KCY_HUMAN UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=3;tr|Q5T0D2|Q5T0D2_HUMAN UMP-CMP kinase OS=Homo sapiens OX=9606 GN=CMPK1 PE=1 SV=1,5,5,31.1,196
PEBP1,0.7695293304,0.130486923459833,0,P30086,P30086,13,13,13,Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,sp|P30086|PEBP1_HUMAN Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3,13,13,72.2,187
PDIA3,0.2080108766,0.52438585189414,0,P30101,P30101,27,27,21,Protein disulfide-isomerase A3,PDIA3,sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,27,21,48.9,505
PPP2R1A,0.1701108017,0.747362280984446,0,P30153;C9J9C1;B3KQV6;E9PH38;E9PPI5;E9PNM7;E9PHZ6,P30153;C9J9C1,17;11;8;4;2;2;2,17;11;8;4;2;2;2,14;8;8;4;0;0;0,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PPP2R1A,sp|P30153|2AAA_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4;tr|C9J9C1|C9J9C1_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Fr,17,14,32.8,589
PPIF,1.1825659532,0.0128586829729082,1,P30405;H0Y548;R4GN99,P30405;H0Y548;R4GN99,9;7;6,9;7;6,9;7;6,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial;Peptidyl-prolyl cis-trans isomerase",PPIF,"sp|P30405|PPIF_HUMAN Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|H0Y548|H0Y548_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|R4GN99|R4GN99_HUMAN Pepti",9,9,57,207
ALDH1B1,1.6718672389,0.00201746499105292,1,P30837,P30837,10,10,10,"Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,"sp|P30837|AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=3",10,10,26.3,517
SDHA,0.7953393146,0.0329397696855546,0,P31040;D6RFM5;A0A494C1T6;A0A087X1I3;H0Y8X1,P31040;D6RFM5;A0A494C1T6;A0A087X1I3,9;8;7;5;1,9;8;7;5;1,9;8;7;5;1,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,"sp|P31040|SDHA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2;tr|D6RFM5|D6RFM5_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 ",9,9,17,664
MAT2A,1.2102752242,0.00566586801910604,1,P31153;Q00266,P31153,12;1,12;1,12;1,S-adenosylmethionine synthase isoform type-2,MAT2A,sp|P31153|METK2_HUMAN S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,12,12,30.6,395
DNAJA1,-0.1292323782,0.680668325266427,0,P31689,P31689,5,5,5,DnaJ homolog subfamily A member 1,DNAJA1,sp|P31689|DNJA1_HUMAN DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2,5,5,24.2,397
UQCRC1,1.5538172906,0.0209570817325017,1,P31930,P31930,16,16,16,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,"sp|P31930|QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3",16,16,40,480
ATIC,1.1205796241,0.0065039489980446,1,P31939;C9JLK0;H7C1S2;F8WEF0,P31939,26;8;6;5,26;8;6;5,26;8;6;5,Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,ATIC,sp|P31939|PUR9_HUMAN Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3,26,26,50,592
HNRNPH3,0.1452142451,0.539282983275392,0,P31942,P31942,9,9,9,Heterogeneous nuclear ribonucleoprotein H3,HNRNPH3,sp|P31942|HNRH3_HUMAN Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2,9,9,40.2,346
YWHAB,0.4752715704,0.663974451124899,0,P31946;Q4VY20;Q4VY19;A0A0J9YWE8;A0A0J9YWZ2,P31946;Q4VY20;Q4VY19;A0A0J9YWE8,23;13;13;13;7,15;10;10;10;4,13;8;8;8;4,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",YWHAB,sp|P31946|1433B_HUMAN 14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3;tr|Q4VY20|Q4VY20_HUMAN 14-3-3 protein beta/alpha (Fragment) OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=1;tr|Q4VY19|Q4VY19_HUMAN 14-3-3 protein beta/alpha (Fragment) OS,23,13,75.6,246
SFN,0.1700129945,0.638371953136945,0,P31947,P31947,19,14,14,14-3-3 protein sigma,SFN,sp|P31947|1433S_HUMAN 14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1,19,14,63.3,248
STIP1,0.2913425733,0.323763464544125,0,P31948;F5H783;F5GXD8;H0YGI8,P31948;F5H783,22;11;7;5,22;11;7;5,22;11;7;5,Stress-induced-phosphoprotein 1,STIP1,sp|P31948|STIP1_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1;tr|F5H783|F5H783_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,22,22,44.8,543
S100A11,0.1407652121,0.765951552207653,0,P31949,P31949,9,9,9,"Protein S100-A11;Protein S100-A11, N-terminally processed",S100A11,sp|P31949|S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2,9,9,58.1,105
PRDX2,-0.5126243362,0.397646566805566,0,P32119;A6NIW5,P32119;A6NIW5,10;5,9;5,9;5,Peroxiredoxin-2,PRDX2,"sp|P32119|PRDX2_HUMAN Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5;tr|A6NIW5|A6NIW5_HUMAN Peroxiredoxin 2, isoform CRA_a OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=2",10,9,36.4,198
PYCR1,-0.8350160976,0.393963748249056,0,P32322;E2QRB3;J3QL24;J3KQ22;J3QLK9;J3QL32;J3KTA8;J3QKT3;J3QRZ0;J3QL23;J3QKT4;J3KSA9,P32322;E2QRB3;J3QL24;J3KQ22;J3QLK9;J3QL32,10;9;6;6;5;5;4;4;4;4;3;1,10;9;6;6;5;5;4;4;4;4;3;1,5;4;2;2;1;1;1;1;1;1;1;0,"Pyrroline-5-carboxylate reductase 1, mitochondrial;Pyrroline-5-carboxylate reductase",PYCR1,"sp|P32322|P5CR1_HUMAN Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|E2QRB3|E2QRB3_HUMAN Pyrroline-5-carboxylate reductase 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|J3QL24|J3QL24_HUMAN ",10,5,38.6,319
RPL9,-0.6386281634,0.0648121860790278,0,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9;H0Y9R4,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9,14;13;12;11;7;5,14;13;12;11;7;5,14;13;12;11;7;5,60S ribosomal protein L9,RPL9,sp|P32969|RL9_HUMAN 60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1;tr|D6RAN4|D6RAN4_HUMAN 60S ribosomal protein L9 (Fragment) OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=8;tr|A0A2R8Y5Y7|A0A2R8Y5Y7_HUMAN 60S ribosomal protein L9 OS=Homo sapi,14,14,65.1,192
CD70,1.5982793357,0.123426769205753,0,P32970,P32970,3,3,3,CD70 antigen,CD70,sp|P32970|CD70_HUMAN CD70 antigen OS=Homo sapiens OX=9606 GN=CD70 PE=1 SV=2,3,3,21.2,193
KIF5B,0.6706772365,0.121455625545958,0,P33176,P33176,11,11,8,Kinesin-1 heavy chain,KIF5B,sp|P33176|KINH_HUMAN Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,11,8,13.2,963
MCM7,-0.2612773271,0.469580080393493,0,P33993;C9J8M6,P33993,24;6,24;6,24;6,DNA replication licensing factor MCM7,MCM7,sp|P33993|MCM7_HUMAN DNA replication licensing factor MCM7 OS=Homo sapiens OX=9606 GN=MCM7 PE=1 SV=4,24,24,47.1,719
