Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity FBXW8-N1,Intensity FBXW8-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
O00763;F8W8T8;H0YGH5;A0A087WUA1,O00763,26;8;7;1,9;3;2;1,9;3;2;1,Acetyl-CoA carboxylase 2;Biotin carboxylase,ACACB,sp|O00763|ACACB_HUMAN Acetyl-CoA carboxylase 2 OS=Homo sapiens OX=9606 GN=ACACB PE=1 SV=3,26,9,12.2,23.9607563918699,25.9553783565265,23.4526193062251,24.7960023656898
Q9H3P7,Q9H3P7,9,9,9,Golgi resident protein GCP60,ACBD3,sp|Q9H3P7|GCP60_HUMAN Golgi resident protein GCP60 OS=Homo sapiens OX=9606 GN=ACBD3 PE=1 SV=4,9,9,20.5,4.08688509245965,4.17955488494526,26.6438892100658,26.9017319939852
O43707;H7C144;F5GXS2;K7EJH8;Q9H254;M0QZQ3;C9JY79,O43707,20;8;8;3;1;1;1,9;5;5;2;1;1;1,9;5;5;2;1;1;1,Alpha-actinin-4,ACTN4,sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,20,9,28.0,4.08688509245965,4.17955488494526,26.4560867779357,26.980327881244
Q8N6H7;A0A0D9SF70;G5E9L0;E9PQP3;E9PIY6;E9PMU9;H0YDN9;E9PMR9;E9PM63;E9PJT7;E9PK28;E9PN48;H0YDX1;E9PM18;H0YF45,Q8N6H7;A0A0D9SF70;G5E9L0;E9PQP3;E9PIY6,11;11;11;9;6;5;5;3;3;3;3;3;2;1;1,10;10;10;8;5;4;5;2;2;2;2;2;1;1;1,9;9;9;7;4;3;5;1;1;1;1;1;1;0;1,ADP-ribosylation factor GTPase-activating protein 2,ARFGAP2,sp|Q8N6H7|ARFG2_HUMAN ADP-ribosylation factor GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=ARFGAP2 PE=1 SV=1;tr|A0A0D9SF70|A0A0D9SF70_HUMAN ADP-ribosylation factor GTPase-activating protein 2 OS=Homo sapiens OX=9606 GN=ARFGAP2 PE=1 SV=1;tr|G5E9L0,11,9,34.0,4.08688509245965,4.17955488494526,27.878357903273,27.911536727468
O14497;H0Y488;A0A1B0GTU5;A0A087WUV6;H0YCU6,O14497;H0Y488;A0A1B0GTU5,11;10;10;4;1,11;10;10;4;1,9;8;8;3;1,AT-rich interactive domain-containing protein 1A,ARID1A,sp|O14497|ARI1A_HUMAN AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=3;tr|H0Y488|H0Y488_HUMAN AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=2;tr|A0A1B0GTU5|A0A1B0GTU5_,11,9,8.3,29.9662299948366,25.2069481655778,26.7227314578792,26.3612514783783
P06576;H0YH81;F8W079;F8W0P7;H0YI37,P06576;H0YH81,9;5;4;2;1,9;5;4;2;1,9;5;4;2;1,"ATP synthase subunit beta, mitochondrial;ATP synthase subunit beta",ATP5B,"sp|P06576|ATPB_HUMAN ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3;tr|H0YH81|H0YH81_HUMAN ATP synthase subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=1",9,9,26.1,4.08688509245965,4.17955488494526,26.6924548121091,26.5718135055465
Q7Z569;J3KNN7,Q7Z569;J3KNN7,9;9,9;9,9;9,BRCA1-associated protein,BRAP,sp|Q7Z569|BRAP_HUMAN BRCA1-associated protein OS=Homo sapiens OX=9606 GN=BRAP PE=1 SV=2;tr|J3KNN7|J3KNN7_HUMAN BRCA1-associated protein OS=Homo sapiens OX=9606 GN=BRAP PE=1 SV=1,9,9,19.1,4.08688509245965,4.17955488494526,27.2739099667557,27.262754247559
Q86WR0;G3V121;B7Z2L8;Q0VGD4,Q86WR0,9;4;4;1,9;4;4;1,9;4;4;1,Coiled-coil domain-containing protein 25,CCDC25,sp|Q86WR0|CCD25_HUMAN Coiled-coil domain-containing protein 25 OS=Homo sapiens OX=9606 GN=CCDC25 PE=1 SV=2,9,9,35.1,4.08688509245965,4.17955488494526,27.5445844608778,27.6922552554256
Q8TEP8;K7ELX0;H0Y966;H0Y9P3;A0A0A0MR42;K7ENP4,Q8TEP8;K7ELX0,9;7;4;3;3;3,9;7;4;3;3;3,9;7;4;3;3;3,Centrosomal protein of 192 kDa,CEP192,sp|Q8TEP8|CE192_HUMAN Centrosomal protein of 192 kDa OS=Homo sapiens OX=9606 GN=CEP192 PE=1 SV=3;tr|K7ELX0|K7ELX0_HUMAN Centrosomal protein of 192 kDa (Fragment) OS=Homo sapiens OX=9606 GN=CEP192 PE=1 SV=8,9,9,5.5,4.08688509245965,4.17955488494526,26.4811453356158,26.2504457472708
Q8N1G2;H0Y4T0;H0YCQ1;Q5T7F5,Q8N1G2,9;2;1;1,9;2;1;1,9;2;1;1,Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1,CMTR1,sp|Q8N1G2|CMTR1_HUMAN Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=CMTR1 PE=1 SV=1,9,9,11.4,4.08688509245965,4.17955488494526,26.2792696548326,26.4752191073077
Q99439;B4DDF4;B4DUT8;H3BVI6;A0A087X271;A0A087X1X5;K7ES69;H3BQH0;A0A087WV51;U3KPS3,Q99439;B4DDF4;B4DUT8;H3BVI6;A0A087X271;A0A087X1X5;K7ES69,10;10;10;9;8;6;5;2;1;1,9;9;9;8;7;6;4;2;1;1,9;9;9;8;7;6;4;2;1;1,Calponin-2;Calponin,CNN2,sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4;tr|B4DDF4|B4DDF4_HUMAN Calponin OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=1;tr|B4DUT8|B4DUT8_HUMAN Calponin OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=1;tr|H3BVI6|H3BVI6_HUMAN Calponin OS,10,9,38.2,23.7894744382473,24.4877527118998,29.6597441950181,29.8748892338091
Q53SF7;A0A0X1KG75;A0A590PXD8;A0A0D9SG04;H7C1G2;A0A0B4J1Z0;C9J8C4;C9JWZ0;C9JAU3;C9J5Y6;C9JK90,Q53SF7;A0A0X1KG75;A0A590PXD8;A0A0D9SG04,9;9;9;8;4;4;2;1;1;1;1,9;9;9;8;4;4;2;1;1;1;1,9;9;9;8;4;4;2;1;1;1;1,Cordon-bleu protein-like 1,COBLL1,sp|Q53SF7|COBL1_HUMAN Cordon-bleu protein-like 1 OS=Homo sapiens OX=9606 GN=COBLL1 PE=1 SV=3;tr|A0A0X1KG75|A0A0X1KG75_HUMAN Cordon-bleu protein-like 1 (Fragment) OS=Homo sapiens OX=9606 GN=COBLL1 PE=1 SV=1;tr|A0A590PXD8|A0A590PXD8_HUMAN Cordon-bleu protein,9,9,10.9,4.08688509245965,4.17955488494526,26.6382372515039,26.6555366189605
Q13561;F8W1I6;H0YI98;F8VW18;F8VRV7;H0YHL1;F8VX93;F8W0U6,Q13561;F8W1I6;H0YI98;F8VW18,9;7;6;6;3;2;2;1,9;7;6;6;3;2;2;1,9;7;6;6;3;2;2;1,Dynactin subunit 2,DCTN2,sp|Q13561|DCTN2_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4;tr|F8W1I6|F8W1I6_HUMAN Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=1;tr|H0YI98|H0YI98_HUMAN Dynactin subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=DCTN2 P,9,9,27.2,4.08688509245965,4.17955488494526,26.3826477715797,26.7528961235438
Q9UJW0;E5RGG1;H9KVE0;E5RI97;E5RK21,Q9UJW0,9;3;3;2;2,9;3;3;2;2,9;3;3;2;2,Dynactin subunit 4,DCTN4,sp|Q9UJW0|DCTN4_HUMAN Dynactin subunit 4 OS=Homo sapiens OX=9606 GN=DCTN4 PE=1 SV=1,9,9,31.5,4.08688509245965,4.17955488494526,27.4870013042223,27.2348013545748
P26196;Q8IV96,P26196,9;3,9;3,9;3,Probable ATP-dependent RNA helicase DDX6,DDX6,sp|P26196|DDX6_HUMAN Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2,9,9,27.1,4.08688509245965,4.17955488494526,26.9731182143356,27.2646344474005
O60879;A6NML8;K4DI95;C9J6U3,O60879;A6NML8;K4DI95;C9J6U3,9;9;9;9,9;9;9;9,9;9;9;9,Protein diaphanous homolog 2,DIAPH2,"sp|O60879|DIAP2_HUMAN Protein diaphanous homolog 2 OS=Homo sapiens OX=9606 GN=DIAPH2 PE=1 SV=1;tr|A6NML8|A6NML8_HUMAN Diaphanous homolog 2 (Drosophila), isoform CRA_c OS=Homo sapiens OX=9606 GN=DIAPH2 PE=1 SV=3;tr|K4DI95|K4DI95_HUMAN Diaphanous homolog 2 (",9,9,10.1,4.08688509245965,4.17955488494526,26.4950012982827,26.364026953834
P15924,P15924,9,9,9,Desmoplakin,DSP,sp|P15924|DESP_HUMAN Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3,9,9,3.0,26.1333788362215,24.7889026940896,4.53773594237288,4.43907541479704
O14641;I3L2N2;I3L2W9;I3L0M7;I3L0Z8;A0A3B3ITC6,O14641;I3L2N2;I3L2W9,11;11;8;5;3;2,11;11;8;5;3;2,9;9;6;3;3;0,Segment polarity protein dishevelled homolog DVL-2,DVL2,sp|O14641|DVL2_HUMAN Segment polarity protein dishevelled homolog DVL-2 OS=Homo sapiens OX=9606 GN=DVL2 PE=1 SV=1;tr|I3L2N2|I3L2N2_HUMAN Segment polarity protein dishevelled homolog DVL-2 OS=Homo sapiens OX=9606 GN=DVL2 PE=1 SV=1;tr|I3L2W9|I3L2W9_HUMAN Seg,11,9,21.9,4.08688509245965,4.17955488494526,28.9966615256595,28.7266341519838
Q92997;F8WCF1;A0A3B3ISG4;O14640;P54792;A0A087WWA7,Q92997,11;3;3;2;2;1,9;3;3;1;1;1,9;3;3;1;1;1,Segment polarity protein dishevelled homolog DVL-3,DVL3,sp|Q92997|DVL3_HUMAN Segment polarity protein dishevelled homolog DVL-3 OS=Homo sapiens OX=9606 GN=DVL3 PE=1 SV=2,11,9,22.3,23.5667425159991,25.601842409325,27.7524495576075,27.2611406950896
Q15029;K7EP67;K7EJ74,Q15029;K7EP67,10;6;4,9;5;3,9;5;3,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1;tr|K7EP67|K7EP67_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component (Fragment) OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,10,9,15.4,4.08688509245965,4.17955488494526,25.8894135381379,26.357699113594
Q99613;B5ME19;H3BPE3;H3BPE4,Q99613;B5ME19,9;9;1;1,9;9;1;1,9;9;1;1,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,9,9,16.0,4.08688509245965,4.17955488494526,26.3251220581853,26.3097333491958
P29317;P54760;A0A3B3IRY8;B7ZKJ3;B7ZKW7;F8W9W0;C9JXA2;Q96L35;A0A0B4J1T8;F8VP57;Q9UF33;P29322;P54762;P29320;Q15375;P54753;P54756;J3KR66,P29317,10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,Ephrin type-A receptor 2,EPHA2,sp|P29317|EPHA2_HUMAN Ephrin type-A receptor 2 OS=Homo sapiens OX=9606 GN=EPHA2 PE=1 SV=2,10,9,12.1,4.08688509245965,4.17955488494526,26.3582191094868,26.475528366696
O95684;A0A087WV25,O95684;A0A087WV25,9;8,9;8,9;8,FGFR1 oncogene partner,FGFR1OP,sp|O95684|CEP43_HUMAN Centrosomal protein 43 OS=Homo sapiens OX=9606 GN=CEP43 PE=1 SV=1;tr|A0A087WV25|A0A087WV25_HUMAN Centrosomal protein 43 OS=Homo sapiens OX=9606 GN=CEP43 PE=1 SV=1,9,9,33.6,4.08688509245965,4.17955488494526,27.2201117019832,27.3209632936482
Q6UN15;A0A0B4J203;H0Y8P7,Q6UN15;A0A0B4J203,9;5;2,9;5;2,9;5;2,Pre-mRNA 3-end-processing factor FIP1,FIP1L1,sp|Q6UN15|FIP1_HUMAN Pre-mRNA 3-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1;tr|A0A0B4J203|A0A0B4J203_HUMAN Protein kinase domain-containing protein OS=Homo sapiens OX=9606 PE=3 SV=1,9,9,20.4,4.08688509245965,4.17955488494526,28.6647873119266,28.0932547439082
Q8WXI9;A0A0U1RRM1;A0A0U1RR34;A0A0U1RRK3;A0A0U1RR30,Q8WXI9;A0A0U1RRM1;A0A0U1RR34,10;10;5;4;3,10;10;5;4;3,9;9;5;4;2,Transcriptional repressor p66-beta,GATAD2B,sp|Q8WXI9|P66B_HUMAN Transcriptional repressor p66-beta OS=Homo sapiens OX=9606 GN=GATAD2B PE=1 SV=1;tr|A0A0U1RRM1|A0A0U1RRM1_HUMAN Transcriptional repressor p66-beta OS=Homo sapiens OX=9606 GN=GATAD2B PE=1 SV=1;tr|A0A0U1RR34|A0A0U1RR34_HUMAN Transcription,10,9,22.9,4.08688509245965,4.17955488494526,27.5081662865223,26.8985065486026
Q8TBA6;H0YK03,Q8TBA6,9;1,9;1,9;1,Golgin subfamily A member 5,GOLGA5,sp|Q8TBA6|GOGA5_HUMAN Golgin subfamily A member 5 OS=Homo sapiens OX=9606 GN=GOLGA5 PE=1 SV=3,9,9,14.5,4.08688509245965,4.17955488494526,26.2472253637351,26.1273689075441
Q9UQL6;K7EJL6;K7EJL4;P56524;K7EJZ7;K7ES01;C9J0X4;C9J481,Q9UQL6,11;3;3;2;1;1;1;1,11;3;3;2;1;1;1;1,9;3;2;1;1;1;1;1,Histone deacetylase 5,HDAC5,sp|Q9UQL6|HDAC5_HUMAN Histone deacetylase 5 OS=Homo sapiens OX=9606 GN=HDAC5 PE=1 SV=2,11,9,14.3,4.08688509245965,4.17955488494526,27.0906325781347,27.0332816695127
P51858,P51858,9,9,9,Hepatoma-derived growth factor,HDGF,sp|P51858|HDGF_HUMAN Hepatoma-derived growth factor OS=Homo sapiens OX=9606 GN=HDGF PE=1 SV=1,9,9,53.8,4.08688509245965,4.17955488494526,28.0298638937855,27.6093586705408
Q9H583;Q5T3Q7;Q6P664,Q9H583;Q5T3Q7,9;8;2,9;8;2,9;8;2,"HEAT repeat-containing protein 1;HEAT repeat-containing protein 1, N-terminally processed",HEATR1,sp|Q9H583|HEAT1_HUMAN HEAT repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=HEATR1 PE=1 SV=3;tr|Q5T3Q7|Q5T3Q7_HUMAN HEAT repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=HEATR1 PE=1 SV=1,9,9,5.0,4.08688509245965,4.17955488494526,25.0986052914417,25.3538352145552
Q9P2D3;H7C2X3,Q9P2D3,9;1,9;1,9;1,HEAT repeat-containing protein 5B,HEATR5B,sp|Q9P2D3|HTR5B_HUMAN HEAT repeat-containing protein 5B OS=Homo sapiens OX=9606 GN=HEATR5B PE=1 SV=2,9,9,6.4,4.08688509245965,4.17955488494526,26.1345543234938,26.0530606442007
Q63ZY3;K7EIU4;Q14678;Q5W0W2;Q5W0W3,Q63ZY3,14;5;1;1;1,14;5;1;1;1,9;5;1;1;1,KN motif and ankyrin repeat domain-containing protein 2,KANK2,sp|Q63ZY3|KANK2_HUMAN KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens OX=9606 GN=KANK2 PE=1 SV=1,14,9,21.9,4.08688509245965,4.17955488494526,27.6028619418057,27.5482644318581
Q14847;C9J9W2;F6S2S5;K7ESD6;J3KSN1,Q14847;C9J9W2,9;7;2;1;1,9;7;2;1;1,9;7;2;1;1,LIM and SH3 domain protein 1,LASP1,sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2;tr|C9J9W2|C9J9W2_HUMAN LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=1,9,9,41.8,24.8313521982469,25.7007320061193,29.2131740982532,29.0323885713032
Q8IWC1;A0A0A0MRP0,Q8IWC1;A0A0A0MRP0,9;7,9;7,9;7,MAP7 domain-containing protein 3,MAP7D3,sp|Q8IWC1|MA7D3_HUMAN MAP7 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=MAP7D3 PE=1 SV=2;tr|A0A0A0MRP0|A0A0A0MRP0_HUMAN MAP7 domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=MAP7D3 PE=1 SV=1,9,9,12.2,4.08688509245965,4.17955488494526,26.6032865344534,26.5193985804233
Q9Y217,Q9Y217,9,9,9,Myotubularin-related protein 6,MTMR6,sp|Q9Y217|MTMR6_HUMAN Myotubularin-related protein 6 OS=Homo sapiens OX=9606 GN=MTMR6 PE=1 SV=3,9,9,19.5,4.08688509245965,4.17955488494526,27.3226832450213,26.7909169890899
Q8NHV4;G3V4I9,Q8NHV4,9;1,9;1,9;1,Protein NEDD1,NEDD1,sp|Q8NHV4|NEDD1_HUMAN Protein NEDD1 OS=Homo sapiens OX=9606 GN=NEDD1 PE=1 SV=1,9,9,22.0,4.08688509245965,4.17955488494526,27.3475637903203,26.9858744145607
Q8NBF2,Q8NBF2,9,9,9,NHL repeat-containing protein 2,NHLRC2,sp|Q8NBF2|NHLC2_HUMAN NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1,9,9,22.2,4.08688509245965,4.17955488494526,27.9357890356424,27.6918560592302
P06748;E5RI98,P06748,10;3,10;3,9;3,Nucleophosmin,NPM1,sp|P06748|NPM_HUMAN Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2,10,9,44.6,25.8942332623247,26.2999877244056,32.2722532236876,31.9659548813649
Q8IVD9,Q8IVD9,9,9,9,NudC domain-containing protein 3,NUDCD3,sp|Q8IVD9|NUDC3_HUMAN NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3,9,9,33.0,4.08688509245965,4.17955488494526,27.1639415257928,27.1019944195967
Q9UKK9;A6NFX8;A6NJU6;A6NCQ0;H0YEY4;C9JYY9,Q9UKK9;A6NFX8;A6NJU6;A6NCQ0,9;9;7;5;3;2,9;9;7;5;3;2,9;9;7;5;3;2,ADP-sugar pyrophosphatase,NUDT5,sp|Q9UKK9|NUDT5_HUMAN ADP-sugar pyrophosphatase OS=Homo sapiens OX=9606 GN=NUDT5 PE=1 SV=1;tr|A6NFX8|A6NFX8_HUMAN ADP-sugar pyrophosphatase OS=Homo sapiens OX=9606 GN=NUDT5 PE=1 SV=1;tr|A6NJU6|A6NJU6_HUMAN ADP-sugar pyrophosphatase OS=Homo sapiens OX=9606,9,9,39.7,23.5227692422566,24.5962789461677,29.3524551442997,29.2134058900053
Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,9;6;2,9;6;2,9;6;2,Lymphokine-activated killer T-cell-originated protein kinase,PBK,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,9,9,31.7,4.08688509245965,4.17955488494526,27.3509389118523,26.9333708119582
P18669;P15259;Q8N0Y7,P18669,9;3;3,9;3;3,9;3;3,Phosphoglycerate mutase 1,PGAM1,sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2,9,9,49.2,22.2680804848369,23.5324329788908,27.5571313092905,27.992480618912
O15173;U3KQM0;O00264;U3KPU8,O15173;U3KQM0,9;5;1;1,9;5;1;1,9;5;1;1,Membrane-associated progesterone receptor component 2,PGRMC2,sp|O15173|PGRC2_HUMAN Membrane-associated progesterone receptor component 2 OS=Homo sapiens OX=9606 GN=PGRMC2 PE=1 SV=1;tr|U3KQM0|U3KQM0_HUMAN Membrane-associated progesterone receptor component 2 OS=Homo sapiens OX=9606 GN=PGRMC2 PE=1 SV=1,9,9,33.2,22.4858627127669,22.4208288981319,29.7286139814864,29.099538597253
O15355,O15355,9,9,9,Protein phosphatase 1G,PPM1G,sp|O15355|PPM1G_HUMAN Protein phosphatase 1G OS=Homo sapiens OX=9606 GN=PPM1G PE=1 SV=1,9,9,20.9,4.08688509245965,4.17955488494526,27.549660363308,27.7699531276819
Q8TF05;J3QL26;J3KSB0;J3QLA6;J3KRU1;J3QQV0,Q8TF05,9;3;3;3;2;2,9;3;3;3;2;2,9;3;3;3;2;2,Serine/threonine-protein phosphatase 4 regulatory subunit 1,PPP4R1,sp|Q8TF05|PP4R1_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PPP4R1 PE=1 SV=1,9,9,13.2,24.9958047527689,26.7079357988981,4.53773594237288,4.43907541479704
P30041,P30041,9,9,9,Peroxiredoxin-6,PRDX6,sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,9,9,54.0,25.2549746692802,26.4599836086042,27.6505466001038,27.4519908178506
O43242;H0YGV8,O43242,9;1,9;1,9;1,26S proteasome non-ATPase regulatory subunit 3,PSMD3,sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2,9,9,22.3,4.08688509245965,4.17955488494526,24.8937936666838,26.4711616748551
Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,9;6,9;6,9;6,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,9,9,21.8,4.08688509245965,4.17955488494526,27.6965064893419,27.2558391409057
P26599;A6NLN1;A0A0U1RRM4;K7EKJ7;K7ES59;K7ELW5;K7EK45;A0A0D9SF20;A0A087WU68;O95758;X6R242,P26599;A6NLN1;A0A0U1RRM4;K7EKJ7,9;9;9;5;4;3;3;2;2;1;1,9;9;9;5;4;3;3;2;2;1;1,9;9;9;5;4;3;3;2;2;1;1,Polypyrimidine tract-binding protein 1,PTBP1,"sp|P26599|PTBP1_HUMAN Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1;tr|A6NLN1|A6NLN1_HUMAN Polypyrimidine tract binding protein 1, isoform CRA_b OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=4;tr|A0A0U1RRM4|A0A0U1RRM4_HUMAN P",9,9,29.6,4.08688509245965,4.17955488494526,28.2287141212546,28.5790989488497
Q8WVM8;J3KNG4;G3V4I1;G3V5F3;G3V2M8;G3V3K9;G3V363;H0YJS6;H0YJY1,Q8WVM8,9;4;3;3;3;2;2;2;1,9;4;3;3;3;2;2;2;1,9;4;3;3;3;2;2;2;1,Sec1 family domain-containing protein 1,SCFD1,sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4,9,9,20.7,4.08688509245965,4.17955488494526,25.9395489058195,26.7139771342515
Q7Z333;X6RI79,Q7Z333;X6RI79,9;6,9;6,9;6,Probable helicase senataxin,SETX,sp|Q7Z333|SETX_HUMAN Probable helicase senataxin OS=Homo sapiens OX=9606 GN=SETX PE=1 SV=4;tr|X6RI79|X6RI79_HUMAN Probable helicase senataxin (Fragment) OS=Homo sapiens OX=9606 GN=SETX PE=1 SV=1,9,9,4.3,4.08688509245965,4.17955488494526,26.4207421781172,25.2533523874935
Q99961;M0QYE0;M0R0I3;Q99962;M0R2K6,Q99961;M0QYE0;M0R0I3,9;7;7;2;1,9;7;7;2;1,9;7;7;2;1,Endophilin-A2,SH3GL1,sp|Q99961|SH3G1_HUMAN Endophilin-A2 OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=1;tr|M0QYE0|M0QYE0_HUMAN Endophilin-A2 (Fragment) OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=8;tr|M0R0I3|M0R0I3_HUMAN Endophilin-A2 (Fragment) OS=Homo sapiens OX=9606 GN=SH3GL1 PE,9,9,31.8,4.08688509245965,4.17955488494526,27.9157021638652,27.990480291953
Q96FS4;F6RY50;E9PIB3,Q96FS4;F6RY50,9;7;2,9;7;2,9;7;2,Signal-induced proliferation-associated protein 1,SIPA1,sp|Q96FS4|SIPA1_HUMAN Signal-induced proliferation-associated protein 1 OS=Homo sapiens OX=9606 GN=SIPA1 PE=1 SV=1;tr|F6RY50|F6RY50_HUMAN Signal-induced proliferation-associated protein 1 OS=Homo sapiens OX=9606 GN=SIPA1 PE=1 SV=1,9,9,12.6,4.08688509245965,4.17955488494526,27.1334964280578,26.9881520976905
O43166;H0YJY2;Q9P2F8,O43166,38;7;1,38;7;1,9;2;0,Signal-induced proliferation-associated 1-like protein 1,SIPA1L1,sp|O43166|SI1L1_HUMAN Signal-induced proliferation-associated 1-like protein 1 OS=Homo sapiens OX=9606 GN=SIPA1L1 PE=1 SV=4,38,9,31.8,4.08688509245965,4.17955488494526,29.8665125557652,29.6161594137388
A0A087X0M4;Q9BWU0;A0A087WWF4;H7C256,A0A087X0M4;Q9BWU0,9;8;4;2,9;8;4;2,9;8;4;2,Kanadaptin,SLC4A1AP,tr|A0A087X0M4|A0A087X0M4_HUMAN Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1;sp|Q9BWU0|NADAP_HUMAN Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1,9,9,20.8,23.429750608782,24.6214827013076,26.8599388923431,26.3046947270831
