Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF6-N1,Intensity DCAF6-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
E7EVA0;B5MEG9;H7C456;H0Y2V1;F8W9U4;A0A0J9YVV8;A0A0J9YW37,E7EVA0,73;19;13;12;11;4;4,73;19;13;12;11;4;4,13;3;0;0;0;0;0,Microtubule-associated protein,MAP4,tr|E7EVA0|E7EVA0_HUMAN Microtubule-associated protein OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=1,73,13,36.7,27.1432622207181,27.6131583865454,34.9780531495338,34.792461551663
O95819;E7ENQ1;A0A0D9SEY1;E7EN19;G5E948;G3XAA2;A0A0D9SG62;E7EX83;H7C360;C9J840;H7C0P6;Q8N4C8;A0A590UJE1;C9J338;I3L2I2;E7ETN6;I3L1U1,O95819;E7ENQ1;A0A0D9SEY1;E7EN19;G5E948;G3XAA2;A0A0D9SG62;E7EX83;H7C360;C9J840;H7C0P6,13;13;13;13;13;13;12;12;12;11;8;6;3;3;2;2;1,13;13;13;13;13;13;12;12;12;11;8;6;3;3;2;2;1,7;7;7;7;7;7;7;7;6;6;5;0;0;0;0;1;0,Mitogen-activated protein kinase kinase kinase kinase 4,MAP4K4,sp|O95819|M4K4_HUMAN Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=2;tr|E7ENQ1|E7ENQ1_HUMAN Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=1;tr|A0A0D9SEY,13,7,13.8,3.85926602610109,3.93616518704728,27.2021909474771,26.7014725143048
Q9Y4K4;G3V5C6;G3V4T8;G3V3V7;G3V4Q4,Q9Y4K4,11;2;2;1;1,11;2;2;1;1,11;2;2;1;1,Mitogen-activated protein kinase kinase kinase kinase 5,MAP4K5,sp|Q9Y4K4|M4K5_HUMAN Mitogen-activated protein kinase kinase kinase kinase 5 OS=Homo sapiens OX=9606 GN=MAP4K5 PE=1 SV=2,11,11,20.2,3.85926602610109,3.93616518704728,27.8690895207225,27.1908410563618
Q8IWC1;A0A0A0MRP0,Q8IWC1;A0A0A0MRP0,8;6,8;6,8;6,MAP7 domain-containing protein 3,MAP7D3,sp|Q8IWC1|MA7D3_HUMAN MAP7 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=MAP7D3 PE=1 SV=2;tr|A0A0A0MRP0|A0A0A0MRP0_HUMAN MAP7 domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=MAP7D3 PE=1 SV=1,8,8,11.4,3.85926602610109,3.93616518704728,26.3392612179899,26.2923893227077
Q15691,Q15691,8,8,8,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,8,8,42.2,3.85926602610109,3.93616518704728,27.4161095416869,27.1743615929214
P10636;I3L170;A0A0G2JQJ7;A0A0G2JPD5;A0A0G2JS76;A0A0G2JMX7,P10636;I3L170;A0A0G2JQJ7;A0A0G2JPD5;A0A0G2JS76;A0A0G2JMX7,2;2;2;2;2;2,2;2;2;2;2;2,2;2;2;2;2;2,Microtubule-associated protein tau;Microtubule-associated protein,MAPT,sp|P10636|TAU_HUMAN Microtubule-associated protein tau OS=Homo sapiens OX=9606 GN=MAPT PE=1 SV=5;tr|I3L170|I3L170_HUMAN Microtubule-associated protein OS=Homo sapiens OX=9606 GN=MAPT PE=1 SV=1;tr|A0A0G2JQJ7|A0A0G2JQJ7_HUMAN Microtubule-associated protein O,2,2,3.7,3.85926602610109,3.93616518704728,25.2796238990618,24.8642659187747
Q7KZI7;E7ETY4;E9PC69;F5H6N2;F5H4F6;P27448;Q9P0L2;K7EK17;K7EKG8;F5H4J8;H0YKJ3;H0YNV4;J3KNR0;B4DIB3;A0A087X0I6,Q7KZI7;E7ETY4;E9PC69;F5H6N2;F5H4F6,3;3;3;2;2;1;1;1;1;1;1;1;1;1;1,3;3;3;2;2;1;1;1;1;1;1;1;1;1;1,2;2;2;1;1;0;0;0;0;1;0;0;0;0;0,Serine/threonine-protein kinase MARK2,MARK2,sp|Q7KZI7|MARK2_HUMAN Serine/threonine-protein kinase MARK2 OS=Homo sapiens OX=9606 GN=MARK2 PE=1 SV=2;tr|E7ETY4|E7ETY4_HUMAN Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=MARK2 PE=1 SV=1;tr|E9PC69|E9PC69_HUMAN Non-specific serine,3,2,5.7,3.85926602610109,3.93616518704728,24.4653187830322,24.7857637455848
O15021;H7C1I9,O15021;H7C1I9,5;3,4;3,4;3,Microtubule-associated serine/threonine-protein kinase 4,MAST4,sp|O15021|MAST4_HUMAN Microtubule-associated serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=4;tr|H7C1I9|H7C1I9_HUMAN Microtubule-associated serine/threonine-protein kinase 4 (Fragment) OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=1,5,4,2.2,3.85926602610109,3.93616518704728,24.7271277407627,23.909306418567
Q96GX5;A0A087WUU7;O60307;Q9Y2H9;V9GXZ1;E7ERL6,Q96GX5;A0A087WUU7,8;4;1;1;1;1,7;4;0;0;0;0,7;4;0;0;0;0,Serine/threonine-protein kinase greatwall,MASTL,sp|Q96GX5|GWL_HUMAN Serine/threonine-protein kinase greatwall OS=Homo sapiens OX=9606 GN=MASTL PE=1 SV=1;tr|A0A087WUU7|A0A087WUU7_HUMAN Serine/threonine-protein kinase greatwall (Fragment) OS=Homo sapiens OX=9606 GN=MASTL PE=1 SV=1,8,7,14.2,3.85926602610109,3.93616518704728,26.9063272998003,26.2969286661346
P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991;B3KM87;H0Y8T4;D6RBI2;D6RE02;D6RIA2;D6RAM9;D6RAY2;D6RBK5;Q68E03;D6R8Z5,P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,17,17,26.4,3.85926602610109,3.93616518704728,28.9727348756749,29.1519952682132
Q7Z434,Q7Z434,6,6,6,Mitochondrial antiviral-signaling protein,MAVS,sp|Q7Z434|MAVS_HUMAN Mitochondrial antiviral-signaling protein OS=Homo sapiens OX=9606 GN=MAVS PE=1 SV=2,6,6,23.0,3.85926602610109,3.93616518704728,27.2365358570001,27.3598449837167
Q8IYB1,Q8IYB1,7,7,7,Protein MB21D2,MB21D2,sp|Q8IYB1|M21D2_HUMAN Protein MB21D2 OS=Homo sapiens OX=9606 GN=MB21D2 PE=1 SV=3,7,7,17.7,3.85926602610109,3.93616518704728,25.887555502186,24.1997034932491
P43121,P43121,8,8,8,Cell surface glycoprotein MUC18,MCAM,sp|P43121|MUC18_HUMAN Cell surface glycoprotein MUC18 OS=Homo sapiens OX=9606 GN=MCAM PE=1 SV=2,8,8,13.8,3.85926602610109,3.93616518704728,27.5789550391198,27.655468379004
Q96RQ3;E9PHF7;E9PG35;F5GYT8;G5E9X5;F8WDI3;F2Z3E2;F8WF46;F2Z2Z7,Q96RQ3;E9PHF7;E9PG35;F5GYT8;G5E9X5,56;51;49;45;38;4;1;1;1,56;51;49;45;38;4;1;1;1,56;51;49;45;38;4;1;1;1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",MCCC1,"sp|Q96RQ3|MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3;tr|E9PHF7|E9PHF7_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=1;tr|E",56,56,74.8,34.901719408608,35.5021358581962,34.3975175334784,34.2279112540171
P25205;J3KQ69;A0A499FHX9,P25205;J3KQ69;A0A499FHX9,4;2;2,4;2;2,4;2;2,DNA replication licensing factor MCM3,MCM3,sp|P25205|MCM3_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|J3KQ69|J3KQ69_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|A0A499FHX9|A0A499FHX9_HUMAN DNA replication licen,4,4,5.7,3.85926602610109,3.93616518704728,24.6653567379494,23.9311176566651
O60318,O60318,2,2,2,Germinal-center associated nuclear protein,MCM3AP,sp|O60318|GANP_HUMAN Germinal-center associated nuclear protein OS=Homo sapiens OX=9606 GN=MCM3AP PE=1 SV=2,2,2,1.1,3.85926602610109,3.93616518704728,23.6154895501335,21.0678912230734
P33991;A0A3B3IU45;E5RG31;A0A3B3IT92;A0A3B3ITP6;A0A3B3IS57;A0A3B3IRR8,P33991;A0A3B3IU45;E5RG31;A0A3B3IT92;A0A3B3ITP6;A0A3B3IS57,12;12;11;11;10;10;2,12;12;11;11;10;10;2,12;12;11;11;10;10;2,DNA replication licensing factor MCM4,MCM4,sp|P33991|MCM4_HUMAN DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5;tr|A0A3B3IU45|A0A3B3IU45_HUMAN DNA helicase OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=1;tr|E5RG31|E5RG31_HUMAN DNA replication licensing factor MCM4 (Fragmen,12,12,18.2,3.85926602610109,3.93616518704728,27.6479422092989,26.281676802067
Q14566,Q14566,3,3,3,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,3,3,4.5,3.85926602610109,3.93616518704728,25.1786985835474,24.5108090698971
Q14676;A2AB05;A2AB06;A2AB07;A0A087X0R2;H0Y6Z8,Q14676,26;3;1;1;1;1,26;3;1;1;1;1,26;3;1;1;1;1,Mediator of DNA damage checkpoint protein 1,MDC1,sp|Q14676|MDC1_HUMAN Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens OX=9606 GN=MDC1 PE=1 SV=3,26,26,22.2,3.85926602610109,3.93616518704728,28.8329182069751,27.9671924790549
Q15648;J3QKZ7;J3KSD7,Q15648,28;2;1,28;2;1,28;2;1,Mediator of RNA polymerase II transcription subunit 1,MED1,sp|Q15648|MED1_HUMAN Mediator of RNA polymerase II transcription subunit 1 OS=Homo sapiens OX=9606 GN=MED1 PE=1 SV=4,28,28,28.5,3.85926602610109,3.93616518704728,29.3830475853595,28.8400812845824
Q14814;Q05BX2;H0YM62;A0A0D9SGI5;A0A1B0GV32;A0A0R4J2G5;A0A0D9SFD0;D6RJG6;D8L7E9;D6RC63;D6R942;H0YKY6;Q02078;D6RCM6;D6RG21;A0A1B0GTW4;D6RB91;D6RG14;D6RJA7;Q06413;A0A0D9SET2,Q14814,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Myocyte-specific enhancer factor 2D,MEF2D,sp|Q14814|MEF2D_HUMAN Myocyte-specific enhancer factor 2D OS=Homo sapiens OX=9606 GN=MEF2D PE=1 SV=1,8,8,19.0,3.85926602610109,3.93616518704728,28.0484842963615,28.0951679325171
Q9HCE5;D6RBL4,Q9HCE5;D6RBL4,3;2,3;2,3;2,N6-adenosine-methyltransferase subunit METTL14,METTL14,sp|Q9HCE5|MET14_HUMAN N6-adenosine-methyltransferase non-catalytic subunit OS=Homo sapiens OX=9606 GN=METTL14 PE=1 SV=2;tr|D6RBL4|D6RBL4_HUMAN N6-adenosine-methyltransferase non-catalytic subunit (Fragment) OS=Homo sapiens OX=9606 GN=METTL14 PE=1 SV=2,3,3,9.4,3.85926602610109,3.93616518704728,26.1991043673929,24.4175105527366
Q86U44;H0YFV6;F5H6D8;B4DTN4;B4E349,Q86U44;H0YFV6;F5H6D8;B4DTN4,14;8;7;7;3,14;8;7;7;3,14;8;7;7;3,N6-adenosine-methyltransferase 70 kDa subunit,METTL3,sp|Q86U44|MTA70_HUMAN N6-adenosine-methyltransferase catalytic subunit OS=Homo sapiens OX=9606 GN=METTL3 PE=1 SV=2;tr|H0YFV6|H0YFV6_HUMAN N6-adenosine-methyltransferase catalytic subunit (Fragment) OS=Homo sapiens OX=9606 GN=METTL3 PE=1 SV=2;tr|F5H6D8|F5H6,14,14,33.1,3.85926602610109,3.93616518704728,28.243634673568,27.8695602397742
P55081,P55081,10,10,10,Microfibrillar-associated protein 1,MFAP1,sp|P55081|MFAP1_HUMAN Microfibrillar-associated protein 1 OS=Homo sapiens OX=9606 GN=MFAP1 PE=1 SV=2,10,10,37.6,3.85926602610109,3.93616518704728,28.5389358747801,28.165475797832
Q8IWI9;H3BP52;H3BTF4;H3BU53;H3BTN2,Q8IWI9,14;5;5;3;1,14;5;5;3;1,14;5;5;3;1,MAX gene-associated protein,MGA,sp|Q8IWI9|MGAP_HUMAN MAX gene-associated protein OS=Homo sapiens OX=9606 GN=MGA PE=1 SV=4,14,14,5.8,3.85926602610109,3.93616518704728,27.1631737774658,26.7943918691479
O60502;H7C3X0,O60502,20;5,20;5,20;5,Protein O-GlcNAcase,MGEA5,sp|O60502|OGA_HUMAN Protein O-GlcNAcase OS=Homo sapiens OX=9606 GN=OGA PE=1 SV=2,20,20,29.1,3.85926602610109,3.93616518704728,28.8384591649327,29.1001153392621
Q7RTP6;A0A5F9ZHV5;J3KSK6;E9PP85;O94851;C9J922;J3QQT0;A0A2R8YFA9;J3QLA3;J3QR21,Q7RTP6;A0A5F9ZHV5,38;22;8;5;2;2;2;2;1;1,38;22;8;5;2;2;2;2;1;1,38;22;8;5;2;2;2;2;1;1,Protein-methionine sulfoxide oxidase MICAL3,MICAL3,sp|Q7RTP6|MICA3_HUMAN [F-actin]-monooxygenase MICAL3 OS=Homo sapiens OX=9606 GN=MICAL3 PE=1 SV=2;tr|A0A5F9ZHV5|A0A5F9ZHV5_HUMAN [F-actin]-monooxygenase MICAL3 OS=Homo sapiens OX=9606 GN=MICAL3 PE=1 SV=1,38,38,23.3,3.85926602610109,3.93616518704728,29.282176312716,29.0225278273962
Q8N3F8;H0Y6J8;B0QY91;B0QY86,Q8N3F8,12;5;3;1,12;5;3;1,12;5;3;1,MICAL-like protein 1,MICALL1,sp|Q8N3F8|MILK1_HUMAN MICAL-like protein 1 OS=Homo sapiens OX=9606 GN=MICALL1 PE=1 SV=2,12,12,19.5,3.85926602610109,3.93616518704728,27.4768419800106,27.1047959643528
P14174,P14174,3,3,3,Macrophage migration inhibitory factor,MIF,sp|P14174|MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,3,3,18.3,24.2873601160778,25.4928947057781,23.8925435577751,23.9980022428401
Q9NYP9,Q9NYP9,4,4,4,Protein Mis18-alpha,MIS18A,sp|Q9NYP9|MS18A_HUMAN Protein Mis18-alpha OS=Homo sapiens OX=9606 GN=MIS18A PE=1 SV=1,4,4,29.2,21.4235755449181,22.2487384737653,25.52644550959,24.5980979472482
Q8IVT2,Q8IVT2,11,11,11,Mitotic interactor and substrate of PLK1,MISP,sp|Q8IVT2|MISP_HUMAN Mitotic interactor and substrate of PLK1 OS=Homo sapiens OX=9606 GN=MISP PE=1 SV=1,11,11,24.0,3.85926602610109,3.93616518704728,27.923713842388,27.7863746317982
O75030;O14948;B7Z757;C9JBI8;P19484;B1AKB5;B0QYS6;B0QYS7,O75030;O14948;B7Z757;C9JBI8,4;2;2;2;1;1;1;1,2;0;0;0;1;1;1;1,2;0;0;0;1;1;1;1,Microphthalmia-associated transcription factor;Transcription factor EC,MITF;TFEC,sp|O75030|MITF_HUMAN Microphthalmia-associated transcription factor OS=Homo sapiens OX=9606 GN=MITF PE=1 SV=2;sp|O14948|TFEC_HUMAN Transcription factor EC OS=Homo sapiens OX=9606 GN=TFEC PE=1 SV=1;tr|B7Z757|B7Z757_HUMAN Transcription factor EC OS=Homo sapi,4,2,8.0,3.85926602610109,3.93616518704728,23.8338351384072,24.0485154770708
P46013,P46013,38,38,38,Antigen KI-67,MKI67,sp|P46013|KI67_HUMAN Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2,38,38,19.7,3.85926602610109,3.93616518704728,29.2512406902712,29.227314548987
Q9ULH7;I3L2S3;Q969V6;E7ER32;A0A087X287;A0A087WVL2;A0A087WU73;A0A494BZX7;W0Z7M9;B0QY83;A0A499FIJ6;Q8IZQ8;A0A494C1G6;B0QY84;I3L2A0,Q9ULH7,40;18;3;3;3;3;3;3;3;3;3;2;2;2;2,40;18;3;3;3;3;3;3;3;3;3;2;2;2;2,40;18;3;3;3;3;3;3;3;3;3;2;2;2;2,MKL/myocardin-like protein 2,MKL2,sp|Q9ULH7|MRTFB_HUMAN Myocardin-related transcription factor B OS=Homo sapiens OX=9606 GN=MRTFB PE=1 SV=3,40,40,42.3,28.0109466804428,28.9304692227114,33.1527025116812,32.9697159493057
P40692;A0A669KBK2;A0A669KBB4;H0Y818;A0A669KB03;A0A669KAW3;E7EUC9;F2Z298;E9PF25;A0A087WX20;H0Y4N0;H0Y793;H0Y806;H0Y5L7,P40692;A0A669KBK2;A0A669KBB4;H0Y818;A0A669KB03;A0A669KAW3,13;13;12;11;10;10;4;3;3;3;1;1;1;1,13;13;12;11;10;10;4;3;3;3;1;1;1;1,13;13;12;11;10;10;4;3;3;3;1;1;1;1,DNA mismatch repair protein Mlh1,MLH1,sp|P40692|MLH1_HUMAN DNA mismatch repair protein Mlh1 OS=Homo sapiens OX=9606 GN=MLH1 PE=1 SV=1;tr|A0A669KBK2|A0A669KBK2_HUMAN DNA mismatch repair protein Mlh1 OS=Homo sapiens OX=9606 GN=MLH1 PE=4 SV=1;tr|A0A669KBB4|A0A669KBB4_HUMAN DNA mismatch repair pro,13,13,22.9,3.85926602610109,3.93616518704728,28.0580149340996,27.7229268435248
Q03111,Q03111,3,3,3,Protein ENL,MLLT1,sp|Q03111|ENL_HUMAN Protein ENL OS=Homo sapiens OX=9606 GN=MLLT1 PE=1 SV=2,3,3,6.6,3.85926602610109,3.93616518704728,25.1923093717482,25.239689130677
P51948,P51948,2,2,2,CDK-activating kinase assembly factor MAT1,MNAT1,sp|P51948|MAT1_HUMAN CDK-activating kinase assembly factor MAT1 OS=Homo sapiens OX=9606 GN=MNAT1 PE=1 SV=1,2,2,7.8,3.85926602610109,3.93616518704728,25.2403808350388,25.5058214858244
Q9Y6X9;H7C3M1;H7C1V1,Q9Y6X9;H7C3M1;H7C1V1,2;1;1,2;1;1,2;1;1,MORC family CW-type zinc finger protein 2,MORC2,sp|Q9Y6X9|MORC2_HUMAN ATPase MORC2 OS=Homo sapiens OX=9606 GN=MORC2 PE=1 SV=2;tr|H7C3M1|H7C3M1_HUMAN ATPase MORC2 (Fragment) OS=Homo sapiens OX=9606 GN=MORC2 PE=1 SV=1;tr|H7C1V1|H7C1V1_HUMAN ATPase MORC2 (Fragment) OS=Homo sapiens OX=9606 GN=MORC2 PE=1 SV=,2,2,2.8,3.85926602610109,3.93616518704728,23.9352607467819,22.9629284741935
A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9;H0Y7E2;H7C3G6;J3KSK7;J3QRL2;K7EJ14;K7EL39;A0A1W2PPU9,A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9,22;20;17;14;8;6;3;3;1;1;1,22;20;17;14;8;6;3;3;1;1;1,22;20;17;14;8;6;3;3;1;1;1,Myosin phosphatase Rho-interacting protein,MPRIP,tr|A0A494BZV2|A0A494BZV2_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=1;sp|Q6WCQ1|MPRIP_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=3;tr|J3KSW8|J3KSW8_HUMAN Myosin p,22,22,12.7,3.85926602610109,3.93616518704728,28.2523239980306,28.2551187838612
P49959;F8W7U8;F5GXT0;F5H742;F5H256,P49959;F8W7U8,32;32;9;5;5,32;32;9;5;5,32;32;9;5;5,Double-strand break repair protein MRE11A,MRE11A,sp|P49959|MRE11_HUMAN Double-strand break repair protein MRE11 OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=3;tr|F8W7U8|F8W7U8_HUMAN Double-strand break repair protein OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=1,32,32,51.0,26.9353956474357,27.4944978276648,31.6112245965222,31.2470578156948
Q7Z745;F5GZ06,Q7Z745,3;1,3;1,3;1,Maestro heat-like repeat-containing protein family member 2B,MROH2B,sp|Q7Z745|MRO2B_HUMAN Maestro heat-like repeat-containing protein family member 2B OS=Homo sapiens OX=9606 GN=MROH2B PE=2 SV=3,3,3,6.2,3.85926602610109,3.93616518704728,25.311154877451,24.5589402090696
P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8;A0A2R8Y713,P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8,4;4;4;4;4;3;1,4;4;4;4;4;3;1,4;4;4;4;4;3;1,DNA mismatch repair protein Msh2,MSH2,sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|E9PHA6|E9PHA6_HUMAN DNA mismatch repair protein OS=Homo,4,4,7.6,3.85926602610109,3.93616518704728,24.9602261192441,24.2742655293061
P52701;A0A494C0M1;A0A087WWJ1;A0A087WYT6;C9JH55;F8W7G9;C9J8Y8;C9J7Y7;F8WAX8,P52701;A0A494C0M1;A0A087WWJ1,21;20;17;3;1;1;1;1;1,21;20;17;3;1;1;1;1;1,21;20;17;3;1;1;1;1;1,DNA mismatch repair protein Msh6,MSH6,sp|P52701|MSH6_HUMAN DNA mismatch repair protein Msh6 OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=2;tr|A0A494C0M1|A0A494C0M1_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=1;tr|A0A087WWJ1|A0A087WWJ1_HUMAN DNA mismatch repair protein,21,21,20.2,3.85926602610109,3.93616518704728,28.5959447396098,28.4050308055595
P26038;V9GZ54,P26038,20;5,13;3,12;3,Moesin,MSN,sp|P26038|MOES_HUMAN Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3,20,12,29.1,3.85926602610109,3.93616518704728,26.9829406710452,27.462872044217
Q9BUK6;A0A3B3IUD2,Q9BUK6;A0A3B3IUD2,2;2,2;2,2;2,Protein misato homolog 1,MSTO1,sp|Q9BUK6|MSTO1_HUMAN Protein misato homolog 1 OS=Homo sapiens OX=9606 GN=MSTO1 PE=1 SV=1;tr|A0A3B3IUD2|A0A3B3IUD2_HUMAN Protein misato homolog 1 OS=Homo sapiens OX=9606 GN=MSTO1 PE=1 SV=1,2,2,3.7,3.85926602610109,3.93616518704728,23.9706192053893,23.4341537717716
Q13330;E7ESY4;Q9BTC8;E9PCS8;H0Y4T7;E7EQY4;E7EV10;E9PF88;H7C3F3;H0YIT0;F8W9Y9;F6RRE2,Q13330;E7ESY4;Q9BTC8;E9PCS8;H0Y4T7;E7EQY4;E7EV10,6;6;3;3;3;3;3;2;1;1;1;1,6;6;3;3;3;3;3;2;1;1;1;1,5;5;2;2;2;2;2;2;1;1;1;0,Metastasis-associated protein MTA1;Metastasis-associated protein MTA3,MTA1;MTA3,sp|Q13330|MTA1_HUMAN Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=2;tr|E7ESY4|E7ESY4_HUMAN Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=1;sp|Q9BTC8|MTA3_HUMAN Metastasis-associated protein MTA3 OS,6,5,10.8,3.85926602610109,3.93616518704728,24.5053066323831,25.0783866881909
O94776,O94776,5,4,4,Metastasis-associated protein MTA2,MTA2,sp|O94776|MTA2_HUMAN Metastasis-associated protein MTA2 OS=Homo sapiens OX=9606 GN=MTA2 PE=1 SV=1,5,4,9.6,3.85926602610109,3.93616518704728,25.5018189664871,24.8537664177205
Q86UE4;E5RJU9;H0YB56;H0YBE0;H0YBJ8,Q86UE4;E5RJU9,11;8;3;1;1,11;8;3;1;1,11;8;3;1;1,Protein LYRIC,MTDH,sp|Q86UE4|LYRIC_HUMAN Protein LYRIC OS=Homo sapiens OX=9606 GN=MTDH PE=1 SV=2;tr|E5RJU9|E5RJU9_HUMAN Protein LYRIC OS=Homo sapiens OX=9606 GN=MTDH PE=1 SV=1,11,11,25.3,3.85926602610109,3.93616518704728,28.270973227232,28.0922971973418
P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,16;16;16;16;13;12,16;16;16;16;13;12,16;16;16;16;13;12,"C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed",MTHFD1,"sp|P11586|C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=3;tr|V9GYY3|V9GYY3_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=2;tr|A0A384N5Y3|A0A384N5Y3_HUMAN C-1-tet",16,16,23.2,3.85926602610109,3.93616518704728,28.4934674538268,27.6661427188667
Q8NCE2;C9JSR1;C9JR61,Q8NCE2;C9JSR1;C9JR61,2;2;1,2;2;1,2;2;1,Myotubularin-related protein 14,MTMR14,sp|Q8NCE2|MTMRE_HUMAN Myotubularin-related protein 14 OS=Homo sapiens OX=9606 GN=MTMR14 PE=1 SV=2;tr|C9JSR1|C9JSR1_HUMAN Myotubularin-related protein 14 OS=Homo sapiens OX=9606 GN=MTMR14 PE=1 SV=1;tr|C9JR61|C9JR61_HUMAN Myotubularin-related protein 14 (Fra,2,2,4.3,3.85926602610109,3.93616518704728,24.9187555236874,24.3015235462335
Q9Y217,Q9Y217,8,8,8,Myotubularin-related protein 6,MTMR6,sp|Q9Y217|MTMR6_HUMAN Myotubularin-related protein 6 OS=Homo sapiens OX=9606 GN=MTMR6 PE=1 SV=3,8,8,16.6,3.85926602610109,3.93616518704728,27.1863137669534,27.1407294671261
