EED_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
APEX1,-0.0498878665,0.668413637802808,0,P27695;G3V5Q1;G3V3M6;H7C4A8;G3V5D9;A0A0C4DGK8;G3V3C7;G3V5M0;G3V359,P27695;G3V5Q1;G3V3M6,9;6;6;4;3;3;3;2;2,9;6;6;4;3;3;3;2;2,9;6;6;4;3;3;3;2;2,"DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial",APEX1,sp|P27695|APEX1_HUMAN DNA-(apurinic or apyrimidinic site) endonuclease OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2;tr|G3V5Q1|G3V5Q1_HUMAN DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=1;tr|G3V3M6|G3V3M6_HUMAN ,9,9,35.2,318
CALR,-0.2578491641,0.0776485710850953,0,P27797;K7EJB9;K7EL50,P27797;K7EJB9,21;15;1,21;15;1,21;15;1,Calreticulin,CALR,sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1;tr|K7EJB9|K7EJB9_HUMAN Calreticulin (Fragment) OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1,21,21,53.2,417
CANX,-0.2236817118,0.208023324854901,0,P27824;H0Y9Q7;D6RDP7;D6RFL1;D6RAU8;D6RB85;D6RGY2;D6RAQ8;H0Y9H1;O14967;D6RHJ3;D6RD16,P27824;H0Y9Q7,14;7;6;5;5;5;5;3;3;1;1;1,14;7;6;5;5;5;5;3;3;1;1;1,14;7;6;5;5;5;5;3;3;1;1;1,Calnexin,CANX,sp|P27824|CALX_HUMAN Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2;tr|H0Y9Q7|H0Y9Q7_HUMAN Calnexin (Fragment) OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=1,14,14,29.9,592
PSMA5,-0.5206525743,0.0528180053789297,0,P28066,P28066,9,9,9,Proteasome subunit alpha type-5,PSMA5,sp|P28066|PSA5_HUMAN Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3,9,9,31.1,241
PSMB4,0.0703542703,0.64030559015408,0,P28070,P28070,5,5,5,Proteasome subunit beta type-4,PSMB4,sp|P28070|PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens OX=9606 GN=PSMB4 PE=1 SV=4,5,5,26.5,264
PSMB6,0.9484975673,0.0602822269708619,0,P28072;I3L3X7;A0A087X2I4,P28072,7;3;3,7;3;3,7;3;3,Proteasome subunit beta type-6,PSMB6,sp|P28072|PSB6_HUMAN Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4,7,7,21.3,239
PSMB5,-0.0254903131,0.859432534937549,0,P28074;H0YJM8,P28074;H0YJM8,7;4,7;4,7;4,Proteasome subunit beta type-5,PSMB5,sp|P28074|PSB5_HUMAN Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3;tr|H0YJM8|H0YJM8_HUMAN Proteasome subunit beta type-5 (Fragment) OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=1,7,7,31.9,263
NDUFS1,0.6974808194,0.00353067540446796,0,P28331;B4DJ81;C9JPQ5;F8WDL5,P28331;B4DJ81,11;9;2;1,11;9;2;1,11;9;2;1,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,"sp|P28331|NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3;tr|B4DJ81|B4DJ81_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=1",11,11,18.2,727
LAP3,0.137062318,0.494322823939582,0,P28838;H0Y9Q1;H0Y983,P28838,16;6;1,16;6;1,16;6;1,Cytosol aminopeptidase,LAP3,sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3,16,16,41.4,519
TKT,0.1431280656,0.432965661561542,0,P29401;A0A0B4J1R6;E9PFF2;F8W888;F8WAX4,P29401;A0A0B4J1R6;E9PFF2,32;27;16;5;1,32;27;16;5;1,32;27;16;5;1,Transketolase,TKT,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1;tr|E9PFF2|E9PFF2_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,32,32,71.9,623
ERP29,-0.1785367508,0.231506983174495,0,P30040;F8VY02;F8W1G0,P30040;F8VY02,14;10;2,14;10;2,14;10;2,Endoplasmic reticulum resident protein 29,ERP29,sp|P30040|ERP29_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4;tr|F8VY02|F8VY02_HUMAN Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=1,14,14,53.3,261
PRDX6,0.0247212605,0.856036356929312,0,P30041,P30041,14,14,14,Peroxiredoxin-6,PRDX6,sp|P30041|PRDX6_HUMAN Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3,14,14,63.8,224
PRDX5,-0.2349005143,0.262574509686727,0,P30044,P30044,8,8,8,"Peroxiredoxin-5, mitochondrial",PRDX5,"sp|P30044|PRDX5_HUMAN Peroxiredoxin-5, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX5 PE=1 SV=4",8,8,44.9,214
PRDX3,0.0608305883,0.668597908415242,0,P30048,P30048,8,8,8,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3,"sp|P30048|PRDX3_HUMAN Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",8,8,35.2,256
ATP5D,-0.3683692444,0.19476607108558,0,P30049,P30049,4,4,4,"ATP synthase subunit delta, mitochondrial",ATP5D,"sp|P30049|ATPD_HUMAN ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2",4,4,39.3,168
RPL12,0.4481533269,0.0579908170196248,0,P30050,P30050,12,12,12,60S ribosomal protein L12,RPL12,sp|P30050|RL12_HUMAN 60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1,12,12,72.7,165
ECHS1,-0.106865094,0.558868578872759,0,P30084,P30084,12,12,12,"Enoyl-CoA hydratase, mitochondrial",ECHS1,"sp|P30084|ECHM_HUMAN Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4",12,12,40.3,290
PDIA3,-0.109128455,0.37327079804678,0,P30101,P30101,30,30,21,Protein disulfide-isomerase A3,PDIA3,sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4,30,21,48.9,505
PPP2R1A,-0.0516309025,0.671827206550142,0,P30153;C9J9C1;B3KQV6;E9PH38;E9PPI5;E9PNM7;E9PHZ6,P30153;C9J9C1,16;11;7;4;2;2;2,16;11;7;4;2;2;2,13;8;7;4;0;0;0,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PPP2R1A,sp|P30153|2AAA_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4;tr|C9J9C1|C9J9C1_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Fr,16,13,32.8,589
PPIF,0.1990099819,0.277460439739202,0,P30405;H0Y548;R4GN99,P30405;H0Y548;R4GN99,11;8;7,11;8;7,11;8;7,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial;Peptidyl-prolyl cis-trans isomerase",PPIF,"sp|P30405|PPIF_HUMAN Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|H0Y548|H0Y548_HUMAN Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1;tr|R4GN99|R4GN99_HUMAN Pepti",11,11,64.7,207
ALDH1B1,0.2175562525,0.145056874653634,0,P30837;P00352;P47895;O94788;A0A0U1RQK9;H0Y2X5;H0YMG7,P30837,17;1;1;1;1;1;1,17;1;1;1;1;1;1,16;0;0;0;1;0;0,"Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,"sp|P30837|AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=3",17,16,44.3,517
SDHA,-0.3434205717,0.0327052442680203,0,P31040;D6RFM5;A0A494C1T6;A0A087X1I3;H0Y8X1,P31040;D6RFM5;A0A494C1T6;A0A087X1I3,16;13;11;9;1,16;13;11;9;1,16;13;11;9;1,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,"sp|P31040|SDHA_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2;tr|D6RFM5|D6RFM5_HUMAN Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 ",16,16,27.4,664
DNAJA1,0.2621282264,0.205289229125269,0,P31689,P31689,5,5,5,DnaJ homolog subfamily A member 1,DNAJA1,sp|P31689|DNJA1_HUMAN DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2,5,5,20.7,397
UQCRC1,0.2400377033,0.0950154435154493,0,P31930,P31930,21,21,21,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,"sp|P31930|QCR1_HUMAN Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC1 PE=1 SV=3",21,21,56.9,480
ATIC,-0.1552457818,0.367533216341712,0,P31939;C9JLK0;F8WEF0;H7C1S2,P31939,20;7;5;4,20;7;5;4,20;7;5;4,Bifunctional purine biosynthesis protein PURH;Phosphoribosylaminoimidazolecarboxamide formyltransferase;IMP cyclohydrolase,ATIC,sp|P31939|PUR9_HUMAN Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3,20,20,41,592
HNRNPH3,-0.0958301006,0.419042438991951,0,P31942,P31942,13,12,12,Heterogeneous nuclear ribonucleoprotein H3,HNRNPH3,sp|P31942|HNRH3_HUMAN Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2,13,12,55.2,346
YWHAB,-0.2732587435,0.215091923464024,0,P31946;Q4VY20;Q4VY19;A0A0J9YWE8;A0A0J9YWZ2,P31946;Q4VY20;Q4VY19;A0A0J9YWE8,18;12;12;12;7,12;9;9;9;4,10;8;8;8;4,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",YWHAB,sp|P31946|1433B_HUMAN 14-3-3 protein beta/alpha OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=3;tr|Q4VY20|Q4VY20_HUMAN 14-3-3 protein beta/alpha (Fragment) OS=Homo sapiens OX=9606 GN=YWHAB PE=1 SV=1;tr|Q4VY19|Q4VY19_HUMAN 14-3-3 protein beta/alpha (Fragment) OS,18,10,62.2,246
SFN,-0.0295698689,0.858249604624827,0,P31947,P31947,18,14,14,14-3-3 protein sigma,SFN,sp|P31947|1433S_HUMAN 14-3-3 protein sigma OS=Homo sapiens OX=9606 GN=SFN PE=1 SV=1,18,14,63.3,248
STIP1,0.0712156003,0.603430447141705,0,P31948;F5H783;F5GXD8;H0YGI8,P31948;F5H783,22;14;8;4,22;14;8;4,22;14;8;4,Stress-induced-phosphoprotein 1,STIP1,sp|P31948|STIP1_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1;tr|F5H783|F5H783_HUMAN Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1,22,22,42.7,543
S100A11,0.0585678969,0.667275825592756,0,P31949,P31949,7,7,7,"Protein S100-A11;Protein S100-A11, N-terminally processed",S100A11,sp|P31949|S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2,7,7,58.1,105
PRDX2,-0.5434812827,0.0132435346039613,0,P32119;A6NIW5,P32119,7;2,6;2,6;2,Peroxiredoxin-2,PRDX2,sp|P32119|PRDX2_HUMAN Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5,7,6,36.4,198
PYCR1,0.0168800258,0.911265188067526,0,P32322;E2QRB3;J3QL24;J3KQ22;J3QLK9;J3QL32;J3QR88;J3QKT4;J3KTA8;J3QKT3;J3QRZ0;J3KSA9,P32322;E2QRB3;J3QL24;J3KQ22;J3QLK9;J3QL32,13;12;8;8;7;7;5;5;4;4;4;2,13;12;8;8;7;7;5;5;4;4;4;2,6;5;2;2;1;1;1;1;1;1;1;0,"Pyrroline-5-carboxylate reductase 1, mitochondrial;Pyrroline-5-carboxylate reductase",PYCR1,"sp|P32322|P5CR1_HUMAN Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|E2QRB3|E2QRB3_HUMAN Pyrroline-5-carboxylate reductase 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2;tr|J3QL24|J3QL24_HUMAN ",13,6,48.6,319
RPL9,0.2183176227,0.190412294902422,0,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9;H0Y9R4,P32969;D6RAN4;A0A2R8Y5Y7;E7ESE0;H0Y9V9,16;14;14;12;8;6,16;14;14;12;8;6,16;14;14;12;8;6,60S ribosomal protein L9,RPL9,sp|P32969|RL9_HUMAN 60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1;tr|D6RAN4|D6RAN4_HUMAN 60S ribosomal protein L9 (Fragment) OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=8;tr|A0A2R8Y5Y7|A0A2R8Y5Y7_HUMAN 60S ribosomal protein L9 OS=Homo sapi,16,16,65.1,192
KIF5B,0.1811803518,0.421871615458881,0,P33176,P33176,12,12,9,Kinesin-1 heavy chain,KIF5B,sp|P33176|KINH_HUMAN Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,12,9,13.8,963
MCM7,-0.5827728155,0.102500309709775,0,P33993;C9J8M6,P33993,24;6,24;6,24;6,DNA replication licensing factor MCM7,MCM7,sp|P33993|MCM7_HUMAN DNA replication licensing factor MCM7 OS=Homo sapiens OX=9606 GN=MCM7 PE=1 SV=4,24,24,46.9,719
SHMT2,0.0754261215,0.553474856492834,0,P34897;H0YIZ0;G3V2Y4;G3V5L0;G3V4W5;G3V540;G3V241;G3V3Y8;G3V4T0;G3V4X0;G3V2W0;G3V2E4;G3V2D2;G3V2Y1;G3V3C6,P34897;H0YIZ0;G3V2Y4,41;23;22;15;13;10;8;8;8;8;8;8;1;1;1,41;23;22;15;13;10;8;8;8;8;8;8;1;1;1,40;23;21;14;12;9;8;8;8;8;8;8;0;1;1,"Serine hydroxymethyltransferase, mitochondrial;Serine hydroxymethyltransferase",SHMT2,"sp|P34897|GLYM_HUMAN Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3;tr|H0YIZ0|H0YIZ0_HUMAN Serine hydroxymethyltransferase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=1;tr|G3V2Y4|G3V2Y4_HUMA",41,40,74.4,504
HSPA4,0.1396597576,0.307121656115609,0,P34932;A0A087WYC1;A0A087WTS8,P34932;A0A087WYC1;A0A087WTS8,48;39;36,48;39;36,46;37;34,Heat shock 70 kDa protein 4,HSPA4,sp|P34932|HSP74_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4;tr|A0A087WYC1|A0A087WYC1_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=1;tr|A0A087WTS8|A0A087WTS8_HUMAN Heat shock 70 kDa protein 4 OS,48,46,49.3,840
GPC1,-0.0696833375,0.738291986908112,0,P35052;H7C024;H7C410;C9J4Y6;H7BZE9,P35052;H7C024;H7C410;C9J4Y6;H7BZE9,4;3;3;2;2,4;3;3;2;2,4;3;3;2;2,Glypican-1;Secreted glypican-1,GPC1,sp|P35052|GPC1_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2;tr|H7C024|H7C024_HUMAN Glypican-1 (Fragment) OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2;tr|H7C410|H7C410_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2;tr|C9J4Y6|C9J4Y6_HU,4,4,11.1,558
CTNNA1,-0.2892954143,0.328342915079269,0,P35221;G3XAM7;E5RGY7;E5RIB1;E5RIT8;A0A0A0MRI5;A0A0A0MTJ6;E5RJ41;E5RG03;E5RJZ2;P26232;E5RHV7;E5RIE0;E5RJL0;E5RFM3;Q9UI47;E5RGY6,P35221;G3XAM7,10;8;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1,10;8;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1,10;8;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1,Catenin alpha-1,CTNNA1,"sp|P35221|CTNA1_HUMAN Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1;tr|G3XAM7|G3XAM7_HUMAN Catenin (Cadherin-associated protein), alpha 1, 102kDa, isoform CRA_a OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",10,10,14.7,906
PHB,0.0197012415,0.871383196373129,0,P35232;C9JW96;E9PCW0;C9JZ20;E7ESE2;D6RBK0,P35232;C9JW96;E9PCW0;C9JZ20;E7ESE2,26;23;19;17;17;10,26;23;19;17;17;10,26;23;19;17;17;10,Prohibitin,PHB,sp|P35232|PHB_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1;tr|C9JW96|C9JW96_HUMAN Prohibitin (Fragment) OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=2;tr|E9PCW0|E9PCW0_HUMAN Prohibitin (Fragment) OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=2;tr|C9JZ20|C9,26,26,81.2,272
RFC2,-0.1894231457,0.436448204835377,0,P35250;H7C5P4;A0A087WVY3,P35250;H7C5P4;A0A087WVY3,5;3;3,5;3;3,5;3;3,Replication factor C subunit 2,RFC2,sp|P35250|RFC2_HUMAN Replication factor C subunit 2 OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=3;tr|H7C5P4|H7C5P4_HUMAN Replication factor C subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=1;tr|A0A087WVY3|A0A087WVY3_HUMAN Replication factor C sub,5,5,15.8,354
RPL22,0.1785071438,0.285796365113907,0,P35268;K7ERI7;K7EMH1;K7ELC4;K7EP65;K7EKS7;K7EJT5,P35268;K7ERI7;K7EMH1;K7ELC4;K7EP65;K7EKS7,12;11;10;9;6;6;4,12;11;10;9;6;6;4,9;8;7;6;6;6;4,60S ribosomal protein L22,RPL22,sp|P35268|RL22_HUMAN 60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2;tr|K7ERI7|K7ERI7_HUMAN 60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=1;tr|K7EMH1|K7EMH1_HUMAN 60S ribosomal protein L22 (Fragment) OS=Homo sapien,12,9,79.7,128
SPR,-0.2938866123,0.0883049829147321,0,P35270,P35270,5,5,5,Sepiapterin reductase,SPR,sp|P35270|SPRE_HUMAN Sepiapterin reductase OS=Homo sapiens OX=9606 GN=SPR PE=1 SV=1,5,5,26.1,261
MYH9,0.0246726266,0.851197311989182,0,P35579;Q5BKV1;B1AH99;A0A2R8Y4C3;A0A0C4DFM8;A7E2Y1;A1L2Z2;A0A087X0T3,P35579,92;7;3;2;2;1;1;1,92;7;3;2;2;1;1;1,77;7;3;0;0;0;0;0,Myosin-9,MYH9,sp|P35579|MYH9_HUMAN Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4,92,77,48,1960
COPB2,0.41763019,0.0623240856780042,0,P35606;D6RBZ7;D6RCL6;D6RBG7;D6RBT6;D6R997;H0Y938,P35606,12;4;4;4;4;4;3,12;4;4;4;4;4;3,12;4;4;4;4;4;3,Coatomer subunit beta,COPB2,sp|P35606|COPB2_HUMAN Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2,12,12,16.3,906
ATP5C1,-0.0729207145,0.740682817212284,0,P36542,P36542,13,13,13,"ATP synthase subunit gamma, mitochondrial",ATP5C1,"sp|P36542|ATPG_HUMAN ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",13,13,36.6,298
CPOX,0.0766794517,0.666634109046837,0,P36551;H0YA22;D6RER6,P36551,18;6;1,18;6;1,18;6;1,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",CPOX,"sp|P36551|HEM6_HUMAN Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens OX=9606 GN=CPOX PE=1 SV=3",18,18,35.9,454
RPL4,0.3104598107,0.103357134701292,0,P36578;H3BM89;H3BU31;H3BTP7,P36578;H3BM89,46;35;19;18,46;35;19;18,46;35;19;18,60S ribosomal protein L4,RPL4,sp|P36578|RL4_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5;tr|H3BM89|H3BM89_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=1,46,46,63,427
DLST,0.0443698541,0.759928370898165,0,P36957;Q86SW4;H0YJF9;G3V5M3;G3V3F0,P36957,10;3;2;2;2,10;3;2;2;2,10;3;2;2;2,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",DLST,"sp|P36957|ODO2_HUMAN Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4",10,10,18.8,453
SRP14,-0.1359761058,0.345781416724801,0,P37108;H0YLA2,P37108;H0YLA2,6;3,6;3,6;3,Signal recognition particle 14 kDa protein,SRP14,sp|P37108|SRP14_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2;tr|H0YLA2|H0YLA2_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=1,6,6,46.3,136
TAGLN2,-0.0181090946,0.891635920015439,0,P37802;X6RJP6;Q9UI15;C9J5W6,P37802;X6RJP6,19;17;1;1,19;17;1;1,19;17;1;1,Transgelin-2,TAGLN2,sp|P37802|TAGL2_HUMAN Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3;tr|X6RJP6|X6RJP6_HUMAN Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1,19,19,77.4,199
ETFB,-0.3036687147,0.24661408968169,0,P38117;M0QY67,P38117;M0QY67,10;5,10;5,10;5,Electron transfer flavoprotein subunit beta,ETFB,sp|P38117|ETFB_HUMAN Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3;tr|M0QY67|M0QY67_HUMAN Electron transfer flavoprotein subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=1,10,10,40,255
RBMX;RBMXL1,-0.2308019839,0.404099567684033,0,P38159;H3BT71;H0Y6E7;Q96E39;H3BR27;A0A1B0GUK8;H3BUY5;H3BNC1;O75526;Q8N7X1,P38159;H3BT71;H0Y6E7;Q96E39;H3BR27,18;17;16;11;10;6;6;5;4;1,18;17;16;11;10;6;6;5;4;1,18;17;16;11;10;6;6;5;4;1,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed;RNA binding motif protein, X-linked-like-1",RBMX;RBMXL1,"sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3;tr|H3BT71|H3BT71_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=1;tr|H0Y6E7|H0Y6E7_HUMAN RNA-binding motif protein",18,18,40.2,391
ATP6V1A,-0.3367152675,0.0474482681492583,0,P38606;C9JVW8;C9JA17;F8WDJ3,P38606,15;5;4;1,15;5;4;1,15;5;4;1,V-type proton ATPase catalytic subunit A,ATP6V1A,sp|P38606|VATA_HUMAN V-type proton ATPase catalytic subunit A OS=Homo sapiens OX=9606 GN=ATP6V1A PE=1 SV=2,15,15,33.2,617
HSPA9,0.0548742884,0.637990661907754,0,P38646;A0A3B3ITI4;D6RJI2;D6RA73;H0YBG6;H0Y8S0;A0A3B3ITN1,P38646,42;12;9;7;6;2;1,42;12;9;7;6;2;1,42;12;9;7;6;2;1,"Stress-70 protein, mitochondrial",HSPA9,"sp|P38646|GRP75_HUMAN Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",42,42,51,679
EIF4A3,-0.1873698016,0.266764403239132,0,P38919;I3L3H2,P38919;I3L3H2,20;17,17;14,17;14,"Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed",EIF4A3,sp|P38919|IF4A3_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4;tr|I3L3H2|I3L3H2_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=2,20,17,48.2,411
RPS19,0.1158234945,0.387917100254705,0,P39019;M0R2L9;M0QYF7;M0R140;A0A075B6E2,P39019;M0R2L9;M0QYF7;M0R140,19;12;12;12;5,19;12;12;12;5,19;12;12;12;5,40S ribosomal protein S19,RPS19,sp|P39019|RS19_HUMAN 40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2;tr|M0R2L9|M0R2L9_HUMAN 40S ribosomal protein S19 (Fragment) OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=1;tr|M0QYF7|M0QYF7_HUMAN 40S ribosomal protein S19 (Fragment) OS=,19,19,73.8,145
