Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF17-N1,Intensity DCAF17-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
P98170;B1AKU2,P98170,9;4,9;4,9;4,E3 ubiquitin-protein ligase XIAP,XIAP,sp|P98170|XIAP_HUMAN E3 ubiquitin-protein ligase XIAP OS=Homo sapiens OX=9606 GN=XIAP PE=1 SV=2,9,9,24.5,4.15692208665737,4.02835033526782,26.7963737635657,26.9750880629869
Q9H0D6,Q9H0D6,9,9,9,5-3 exoribonuclease 2,XRN2,sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens OX=9606 GN=XRN2 PE=1 SV=1,9,9,12.4,4.15692208665737,4.02835033526782,27.1207012592301,26.7793149862456
Q9ULJ3;Q5KS07;E7EVF9,Q9ULJ3,9;1;1,9;1;1,9;1;1,Zinc finger and BTB domain-containing protein 21,ZBTB21,sp|Q9ULJ3|ZBT21_HUMAN Zinc finger and BTB domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ZBTB21 PE=1 SV=2,9,9,11.8,24.5990538239273,22.9061529454534,25.8722286653449,25.6776663130142
Q8WU90;H7C466;F8WB26,Q8WU90,9;1;1,9;1;1,9;1;1,Zinc finger CCCH domain-containing protein 15,ZC3H15,sp|Q8WU90|ZC3HF_HUMAN Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ZC3H15 PE=1 SV=1,9,9,27.0,4.15692208665737,4.02835033526782,27.8400812845824,27.985765863713
P28288;A0A3B3ITW3,P28288;A0A3B3ITW3,10;10,10;10,10;10,ATP-binding cassette sub-family D member 3,ABCD3,sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1;tr|A0A3B3ITW3|A0A3B3ITW3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=2,10,10,19.7,4.15692208665737,4.02835033526782,27.843080402245,27.7012742011646
Q9UG63;C9JHK9;C9JZV3,Q9UG63;C9JHK9;C9JZV3,10;6;6,10;6;6,10;6;6,ATP-binding cassette sub-family F member 2,ABCF2,sp|Q9UG63|ABCF2_HUMAN ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2;tr|C9JHK9|C9JHK9_HUMAN ATP-binding cassette sub-family F member 2 (Fragment) OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=1;tr|C9JZV3|C9JZV3_HUMAN ATP-b,10,10,20.1,4.15692208665737,4.02835033526782,27.0952685564084,26.5749341593783
P35611;E7EV99;E7ENY0;A0A0A0MSR2;H0Y9H2;D6RAH3;D6RF25;P35612;D6RJE2;H0YFD8,P35611;E7EV99;E7ENY0;A0A0A0MSR2;H0Y9H2,10;10;10;7;6;2;2;1;1;1,10;10;10;7;6;2;2;1;1;1,10;10;10;7;6;2;2;1;1;1,Alpha-adducin,ADD1,sp|P35611|ADDA_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=2;tr|E7EV99|E7EV99_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1;tr|E7ENY0|E7ENY0_HUMAN Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1;tr|A0A0A0MSR2|A0A0A0M,10,10,19.7,4.15692208665737,4.02835033526782,28.1754565815377,27.2819774132684
Q6ULP2;B8ZZI9;A0A0A0MSN6,Q6ULP2;B8ZZI9,10;6;2,10;6;2,10;6;2,Aftiphilin,AFTPH,sp|Q6ULP2|AFTIN_HUMAN Aftiphilin OS=Homo sapiens OX=9606 GN=AFTPH PE=1 SV=3;tr|B8ZZI9|B8ZZI9_HUMAN Aftiphilin (Fragment) OS=Homo sapiens OX=9606 GN=AFTPH PE=1 SV=2,10,10,15.6,4.15692208665737,4.02835033526782,27.854301619201,26.8600573353497
Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6;E9PJF6;A0A590UJX5;E9PIJ1;H0YF16,Q01433;A0A5F9UK94;H0Y360;A0A590UK85;A0A590UJY6,10;10;10;7;7;3;3;2;2,10;10;10;7;7;3;3;2;2,10;10;10;7;7;3;3;2;2,AMP deaminase 2,AMPD2,sp|Q01433|AMPD2_HUMAN AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5F9UK94|A0A5F9UK94_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=1;tr|H0Y360|H0Y360_HUMAN AMP deaminase OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=2;tr|A0A5,10,10,13.7,4.15692208665737,4.02835033526782,27.355146740306,27.163653668047
A0A3B3IPE9;A0A087WZG4;Q6ZSZ5;M0QZS0;A0A590UK10,A0A3B3IPE9;A0A087WZG4;Q6ZSZ5;M0QZS0;A0A590UK10,10;10;9;8;8,10;10;9;8;8,10;10;9;8;8,Rho guanine nucleotide exchange factor 18,ARHGEF18,tr|A0A3B3IPE9|A0A3B3IPE9_HUMAN Rho guanine nucleotide exchange factor 18 OS=Homo sapiens OX=9606 GN=ARHGEF18 PE=1 SV=2;tr|A0A087WZG4|A0A087WZG4_HUMAN Rho guanine nucleotide exchange factor 18 OS=Homo sapiens OX=9606 GN=ARHGEF18 PE=1 SV=3;sp|Q6ZSZ5|ARHGI_HU,10,10,14.4,4.15692208665737,4.02835033526782,26.7995885464406,26.0387751810876
Q9BX63;J3QKX0;J3KS24,Q9BX63,10;3;1,10;3;1,10;3;1,Fanconi anemia group J protein,BRIP1,sp|Q9BX63|FANCJ_HUMAN Fanconi anemia group J protein OS=Homo sapiens OX=9606 GN=BRIP1 PE=1 SV=2,10,10,10.6,4.15692208665737,4.02835033526782,26.9403333141876,26.9554892179429
P27708;F8VPD4;H7BZB3;H7C2E4,P27708;F8VPD4,10;10;1;1,10;10;1;1,10;10;1;1,CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase,CAD,sp|P27708|PYR1_HUMAN CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3;tr|F8VPD4|F8VPD4_HUMAN CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=1,10,10,5.8,4.15692208665737,4.02835033526782,26.0691950447985,25.6518470345575
P47756;B1AK87;B1AK85;B1AK88,P47756;B1AK87;B1AK85;B1AK88,10;9;9;9,10;9;9;9,10;9;9;9,F-actin-capping protein subunit beta,CAPZB,sp|P47756|CAPZB_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4;tr|B1AK87|B1AK87_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1;tr|B1AK85|B1AK85_HUMAN F-actin-capping protein subu,10,10,45.8,21.9673332229251,21.3643336610046,28.4771895010659,28.4429654462031
Q8N1G2;H0Y4T0;H0YCQ1;Q5T7F5,Q8N1G2,10;2;1;1,10;2;1;1,10;2;1;1,Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1,CMTR1,sp|Q8N1G2|CMTR1_HUMAN Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=CMTR1 PE=1 SV=1,10,10,13.8,20.754339499591,20.110973759461,26.4505127915659,26.4752191073077
A0A0D9SG04;Q53SF7;A0A0X1KG75;A0A590PXD8;A0A0B4J1Z0;C9J8C4;H7C1G2;C9JWZ0;F8WEK0;C9JAU3;C9J5Y6;C9JK90,A0A0D9SG04;Q53SF7;A0A0X1KG75;A0A590PXD8,10;9;9;9;4;3;3;1;1;1;1;1,10;9;9;9;4;3;3;1;1;1;1;1,10;9;9;9;4;3;3;1;1;1;1;1,Cordon-bleu protein-like 1,COBLL1,tr|A0A0D9SG04|A0A0D9SG04_HUMAN Cordon-bleu protein-like 1 OS=Homo sapiens OX=9606 GN=COBLL1 PE=1 SV=2;sp|Q53SF7|COBL1_HUMAN Cordon-bleu protein-like 1 OS=Homo sapiens OX=9606 GN=COBLL1 PE=1 SV=3;tr|A0A0X1KG75|A0A0X1KG75_HUMAN Cordon-bleu protein-like 1 (Fr,10,10,13.3,28.5617628750979,27.7674764214144,26.4366020091033,26.796745065856
P38432,P38432,10,10,10,Coilin,COIL,sp|P38432|COIL_HUMAN Coilin OS=Homo sapiens OX=9606 GN=COIL PE=1 SV=1,10,10,19.8,4.15692208665737,4.02835033526782,27.365195736409,26.8733791492819
Q9ULV4;B4E3S0;H0YHL7;F8W1H8;F8VUX3;F8VSA4;F8VRE9;F8VTT6;F8VVB7;Q6QEF8;F8VV53;J3QLV6;J3KSS5,Q9ULV4;B4E3S0;H0YHL7,10;9;5;2;2;2;2;2;2;1;1;1;1,10;9;5;2;2;2;2;2;2;1;1;1;1,10;9;5;2;2;2;2;2;2;1;1;1;1,Coronin-1C;Coronin,CORO1C,sp|Q9ULV4|COR1C_HUMAN Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1;tr|B4E3S0|B4E3S0_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1;tr|H0YHL7|H0YHL7_HUMAN Coronin-1C (Fragment) OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1,10,10,29.1,4.15692208665737,4.02835033526782,28.5922063093323,28.7969306811719
Q8NEL9;A0A669KAW5;A0A669KB51;A0A087X0H7;A0A669KB64,Q8NEL9;A0A669KAW5;A0A669KB51;A0A087X0H7,10;7;7;7;1,10;7;7;7;1,10;7;7;7;1,Phospholipase DDHD1,DDHD1,sp|Q8NEL9|DDHD1_HUMAN Phospholipase DDHD1 OS=Homo sapiens OX=9606 GN=DDHD1 PE=1 SV=2;tr|A0A669KAW5|A0A669KAW5_HUMAN Phospholipase DDHD1 (Fragment) OS=Homo sapiens OX=9606 GN=DDHD1 PE=4 SV=1;tr|A0A669KB51|A0A669KB51_HUMAN Phospholipase DDHD1 (Fragment) OS=H,10,10,15.1,4.15692208665737,4.02835033526782,26.2102596180791,26.6475991760232
Q9NR30;Q9BQ39;A0A087WVC1,Q9NR30,10;2;2,10;2;2,10;2;2,Nucleolar RNA helicase 2,DDX21,sp|Q9NR30|DDX21_HUMAN Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5,10,10,13.8,4.15692208665737,4.02835033526782,27.0590986778096,26.7721576873211
Q15029;K7EP67;K7EJ74,Q15029;K7EP67,11;7;4,10;6;3,10;6;3,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1;tr|K7EP67|K7EP67_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component (Fragment) OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,11,10,15.4,24.151279208873,23.8891776564532,25.8894135381379,26.2429263616958
O75821;K7EL20;K7ER90;K7ENA8;K7EP16;K7EL60,O75821;K7EL20;K7ER90;K7ENA8;K7EP16,10;8;7;6;5;2,10;8;7;6;5;2,10;8;7;6;5;2,Eukaryotic translation initiation factor 3 subunit G,EIF3G,sp|O75821|EIF3G_HUMAN Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=2;tr|K7EL20|K7EL20_HUMAN Eukaryotic translation initiation factor 3 subunit G (Fragment) OS=Homo sapiens OX=9606 GN=EIF3G PE=1 SV=8;tr|K7ER9,10,10,31.6,4.15692208665737,4.02835033526782,28.6217062623108,28.498193482016
Q96AE4;E9PEB5;C9JSZ1,Q96AE4;E9PEB5,12;12;5,11;11;5,10;10;5,Far upstream element-binding protein 1,FUBP1,sp|Q96AE4|FUBP1_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3;tr|E9PEB5|E9PEB5_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=1,12,10,23.9,4.15692208665737,4.02835033526782,28.5665247890513,27.9706521152055
Q96I24;A0A494C1K6,Q96I24,11;1,10;1,10;1,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,11,10,23.8,4.15692208665737,4.02835033526782,27.9436343571982,28.0225807382957
Q9NZ52;J3KSS7;J3QRS8;J3KSG3;B7Z1E9;J3QS87;J3KTR5;J3QRP3;J3KS27;J3QRK7,Q9NZ52;J3KSS7,11;9;3;3;3;3;2;2;1;1,11;9;3;3;3;3;2;2;1;1,10;8;2;3;2;3;2;1;1;1,ADP-ribosylation factor-binding protein GGA3,GGA3,sp|Q9NZ52|GGA3_HUMAN ADP-ribosylation factor-binding protein GGA3 OS=Homo sapiens OX=9606 GN=GGA3 PE=1 SV=1;tr|J3KSS7|J3KSS7_HUMAN ADP-ribosylation factor-binding protein GGA3 OS=Homo sapiens OX=9606 GN=GGA3 PE=1 SV=1,11,10,23.2,4.15692208665737,4.02835033526782,28.1471501029899,27.9625115291148
Q7Z4V5;M0R0J3;K7EPS6;K7ERA4;A0A087WX58;Q9Y3E1;A0A087WZ99;A0A087WT54,Q7Z4V5,10;4;4;3;2;1;1;1,10;4;4;3;2;1;1;1,10;4;4;3;2;1;1;1,Hepatoma-derived growth factor-related protein 2,HDGFRP2,sp|Q7Z4V5|HDGR2_HUMAN Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens OX=9606 GN=HDGFL2 PE=1 SV=1,10,10,17.6,4.15692208665737,4.02835033526782,27.756272787726,27.8876833187885
O75330,O75330,10,10,10,Hyaluronan mediated motility receptor,HMMR,sp|O75330|HMMR_HUMAN Hyaluronan mediated motility receptor OS=Homo sapiens OX=9606 GN=HMMR PE=1 SV=2,10,10,18.2,4.15692208665737,4.02835033526782,27.1986361271367,26.5806091349586
Q9NQT8;E7ERX9;F2Z2F9;H0YBA8,Q9NQT8;E7ERX9,13;8;1;1,13;8;1;1,10;5;1;1,Kinesin-like protein KIF13B;Kinesin-like protein,KIF13B,sp|Q9NQT8|KI13B_HUMAN Kinesin-like protein KIF13B OS=Homo sapiens OX=9606 GN=KIF13B PE=1 SV=2;tr|E7ERX9|E7ERX9_HUMAN Kinesin-like protein OS=Homo sapiens OX=9606 GN=KIF13B PE=1 SV=1,13,10,10.2,4.15692208665737,4.02835033526782,27.1392662379792,26.6875243388751
Q02241;A0A2U3TZL8;H7BYN4;A0A2R8Y531;H0YME6;H0YMJ4,Q02241;A0A2U3TZL8;H7BYN4,10;10;10;4;4;1,10;10;10;4;4;1,10;10;10;4;4;1,Kinesin-like protein KIF23;Kinesin-like protein,KIF23,sp|Q02241|KIF23_HUMAN Kinesin-like protein KIF23 OS=Homo sapiens OX=9606 GN=KIF23 PE=1 SV=3;tr|A0A2U3TZL8|A0A2U3TZL8_HUMAN Kinesin-like protein OS=Homo sapiens OX=9606 GN=KIF23 PE=1 SV=1;tr|H7BYN4|H7BYN4_HUMAN Kinesin-like protein OS=Homo sapiens OX=9606 G,10,10,14.5,4.15692208665737,4.02835033526782,27.1987297873464,26.6853870124977
Q6MZP7,Q6MZP7,10,10,10,Protein lin-54 homolog,LIN54,sp|Q6MZP7|LIN54_HUMAN Protein lin-54 homolog OS=Homo sapiens OX=9606 GN=LIN54 PE=1 SV=3,10,10,19.0,4.15692208665737,4.02835033526782,27.1937573982806,26.8423012312271
Q32MZ4;C9JTC6,Q32MZ4,10;1,10;1,10;1,Leucine-rich repeat flightless-interacting protein 1,LRRFIP1,sp|Q32MZ4|LRRF1_HUMAN Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens OX=9606 GN=LRRFIP1 PE=1 SV=2,10,10,20.3,4.15692208665737,4.02835033526782,27.1312409141605,26.9613527156937
P55081,P55081,10,10,10,Microfibrillar-associated protein 1,MFAP1,sp|P55081|MFAP1_HUMAN Microfibrillar-associated protein 1 OS=Homo sapiens OX=9606 GN=MFAP1 PE=1 SV=2,10,10,37.6,4.15692208665737,4.02835033526782,28.5276092019953,28.2744432777251
Q13459;M0R300;M0R0P8;M0QZY4;M0R2J3;M0R332;M0QXP0,Q13459;M0R300;M0R0P8,11;11;11;2;1;1;1,11;11;11;2;1;1;1,10;10;10;2;1;1;1,Unconventional myosin-IXb,MYO9B,sp|Q13459|MYO9B_HUMAN Unconventional myosin-IXb OS=Homo sapiens OX=9606 GN=MYO9B PE=1 SV=3;tr|M0R300|M0R300_HUMAN Unconventional myosin-IXb (Fragment) OS=Homo sapiens OX=9606 GN=MYO9B PE=1 SV=8;tr|M0R0P8|M0R0P8_HUMAN Unconventional myosin-IXb OS=Homo sapie,11,10,6.3,4.15692208665737,4.02835033526782,26.7766822159421,25.9161579196866
Q86UW6;H0YA93,Q86UW6;H0YA93,10;9,10;9,10;9,NEDD4-binding protein 2,N4BP2,sp|Q86UW6|N4BP2_HUMAN NEDD4-binding protein 2 OS=Homo sapiens OX=9606 GN=N4BP2 PE=1 SV=2;tr|H0YA93|H0YA93_HUMAN NEDD4-binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=N4BP2 PE=1 SV=1,10,10,8.5,4.15692208665737,4.02835033526782,26.9562650094182,27.2304101424362
Q9H3P2;A0A0C4DFX9;H0Y3X6;C9JHL4;C9JEM7;H7C2C7;F8W954;F8WF98;H7C0W2;H7C3C2;H7C2M8,Q9H3P2;A0A0C4DFX9;H0Y3X6;C9JHL4,10;10;8;5;3;3;2;2;2;1;1,10;10;8;5;3;3;2;2;2;1;1,10;10;8;5;3;3;2;2;2;1;1,Negative elongation factor A,NELFA,sp|Q9H3P2|NELFA_HUMAN Negative elongation factor A OS=Homo sapiens OX=9606 GN=NELFA PE=1 SV=3;tr|A0A0C4DFX9|A0A0C4DFX9_HUMAN Negative elongation factor A OS=Homo sapiens OX=9606 GN=NELFA PE=1 SV=1;tr|H0Y3X6|H0Y3X6_HUMAN Negative elongation factor A (Fragme,10,10,29.9,4.15692208665737,4.02835033526782,27.5471614258351,27.2262812066933
P04150;A0A494C0P1;D6RDA9;Q3MSN4,P04150;A0A494C0P1;D6RDA9;Q3MSN4,10;9;5;5,10;9;5;5,10;9;5;5,Glucocorticoid receptor,NR3C1,sp|P04150|GCR_HUMAN Glucocorticoid receptor OS=Homo sapiens OX=9606 GN=NR3C1 PE=1 SV=1;tr|A0A494C0P1|A0A494C0P1_HUMAN Glucocorticoid receptor OS=Homo sapiens OX=9606 GN=NR3C1 PE=1 SV=1;tr|D6RDA9|D6RDA9_HUMAN Glucocorticoid receptor (Fragment) OS=Homo sapie,10,10,16.7,4.15692208665737,4.02835033526782,27.0580665594075,27.1121739647469
Q8IVD9,Q8IVD9,10,10,10,NudC domain-containing protein 3,NUDCD3,sp|Q8IVD9|NUDC3_HUMAN NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3,10,10,33.5,26.1697057642328,24.6086257226957,27.0728582935316,27.1019944195967
Q9Y6R0;A0A0C4DGH3;M0QXQ4;M0QYC2;M0R0Q4;M0QZV7,Q9Y6R0;A0A0C4DGH3;M0QXQ4;M0QYC2,14;14;9;9;5;5,10;10;6;6;4;4,10;10;6;6;4;4,Numb-like protein,NUMBL,sp|Q9Y6R0|NUMBL_HUMAN Numb-like protein OS=Homo sapiens OX=9606 GN=NUMBL PE=1 SV=1;tr|A0A0C4DGH3|A0A0C4DGH3_HUMAN Numb-like protein OS=Homo sapiens OX=9606 GN=NUMBL PE=1 SV=1;tr|M0QXQ4|M0QXQ4_HUMAN Numb-like protein (Fragment) OS=Homo sapiens OX=9606 GN=NU,14,10,27.3,4.15692208665737,4.02835033526782,27.9598614437207,27.3141493684338
Q9UQ80;F8VR77;H0YIN7;F8W0A3,Q9UQ80;F8VR77,10;5;3;3,10;5;3;3,10;5;3;3,Proliferation-associated protein 2G4,PA2G4,sp|Q9UQ80|PA2G4_HUMAN Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3;tr|F8VR77|F8VR77_HUMAN Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=1,10,10,28.4,4.15692208665737,4.02835033526782,27.7813176866066,27.2822426064387
Q8IZ21;A0A0J9YVR0,Q8IZ21,10;2,10;2,10;2,Phosphatase and actin regulator 4,PHACTR4,sp|Q8IZ21|PHAR4_HUMAN Phosphatase and actin regulator 4 OS=Homo sapiens OX=9606 GN=PHACTR4 PE=1 SV=1,10,10,20.2,4.15692208665737,4.02835033526782,28.0854752147,27.9459796585243
Q9H307;G3V5F0;G3V579,Q9H307,10;3;3,10;3;3,10;3;3,Pinin,PNN,sp|Q9H307|PININ_HUMAN Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5,10,10,14.6,4.15692208665737,4.02835033526782,27.8781824747369,27.7656603286987
Q7Z3K3;H0YCT3,Q7Z3K3,10;3,10;3,10;3,Pogo transposable element with ZNF domain,POGZ,sp|Q7Z3K3|POGZ_HUMAN Pogo transposable element with ZNF domain OS=Homo sapiens OX=9606 GN=POGZ PE=1 SV=2,10,10,8.8,4.15692208665737,4.02835033526782,26.2938806437143,25.9424379025125
Q96SB3;Q9ULJ8,Q96SB3,10;1,10;1,10;1,Neurabin-2,PPP1R9B,sp|Q96SB3|NEB2_HUMAN Neurabin-2 OS=Homo sapiens OX=9606 GN=PPP1R9B PE=1 SV=3,10,10,18.8,4.15692208665737,4.02835033526782,26.667632197196,26.8705600080997
Q6P2Q9;I3L0J9;I3L3Z8,Q6P2Q9;I3L0J9,10;6;2,10;6;2,10;6;2,Pre-mRNA-processing-splicing factor 8,PRPF8,sp|Q6P2Q9|PRP8_HUMAN Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2;tr|I3L0J9|I3L0J9_HUMAN Pre-mRNA-processing-splicing factor 8 (Fragment) OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=8,10,10,4.9,4.15692208665737,4.02835033526782,26.4353148178,26.4613270601702
Q5JSZ5;A0A1W2PQP5;A0A494C0D3;H0Y412;Q5JT00;A0A494C065,Q5JSZ5,12;5;4;2;1;1,10;3;4;2;1;1,10;3;4;2;1;1,Protein PRRC2B,PRRC2B,sp|Q5JSZ5|PRC2B_HUMAN Protein PRRC2B OS=Homo sapiens OX=9606 GN=PRRC2B PE=1 SV=2,12,10,8.1,4.15692208665737,4.02835033526782,27.2800311724226,26.5569121268972
A0A3B3IRW6;Q2KHR3;H0YCQ7;A0A3B3ISY4,A0A3B3IRW6;Q2KHR3,10;9;4;1,10;9;4;1,10;9;4;1,Glutamine and serine-rich protein 1,QSER1,tr|A0A3B3IRW6|A0A3B3IRW6_HUMAN Glutamine and serine-rich protein 1 OS=Homo sapiens OX=9606 GN=QSER1 PE=1 SV=1;sp|Q2KHR3|QSER1_HUMAN Glutamine and serine-rich protein 1 OS=Homo sapiens OX=9606 GN=QSER1 PE=1 SV=3,10,10,7.5,4.15692208665737,4.02835033526782,27.0278093351284,26.6458140869903
A0A384DVK4;Q7Z5L2,A0A384DVK4;Q7Z5L2,10;9,10;9,10;9,Coiled-coil domain-containing protein R3HCC1L,R3HCC1L,tr|A0A384DVK4|A0A384DVK4_HUMAN Coiled-coil domain-containing protein R3HCC1L OS=Homo sapiens OX=9606 GN=R3HCC1L PE=1 SV=1;sp|Q7Z5L2|R3HCL_HUMAN Coiled-coil domain-containing protein R3HCC1L OS=Homo sapiens OX=9606 GN=R3HCC1L PE=1 SV=3,10,10,22.0,4.15692208665737,4.02835033526782,27.8411616853125,27.3571621469772
O60216;E5RJW1;E5RJK5;E5RFV8;E5RIN7;Q9H4I0;E5RI01;E5RFZ5;A0A140T8W2;E5RG18,O60216,10;3;3;3;3;2;2;2;1;1,10;3;3;3;3;2;2;2;1;1,10;3;3;3;3;2;2;2;1;1,Double-strand-break repair protein rad21 homolog,RAD21,sp|O60216|RAD21_HUMAN Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2,10,10,20.4,4.15692208665737,4.02835033526782,27.9155312183065,27.391901590703
O43148;K7EP06,O43148;K7EP06,10;6,10;6,10;6,mRNA cap guanine-N7 methyltransferase,RNMT,sp|O43148|MCES_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1;tr|K7EP06|K7EP06_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1,10,10,29.4,4.15692208665737,4.02835033526782,27.5580077060215,27.4025934083909
Q9H0E3;A0A2R8YDB8;H7BXF5,Q9H0E3;A0A2R8YDB8;H7BXF5,10;10;10,10;10;10,10;10;10,Histone deacetylase complex subunit SAP130,SAP130,sp|Q9H0E3|SP130_HUMAN Histone deacetylase complex subunit SAP130 OS=Homo sapiens OX=9606 GN=SAP130 PE=1 SV=1;tr|A0A2R8YDB8|A0A2R8YDB8_HUMAN Histone deacetylase complex subunit SAP130 OS=Homo sapiens OX=9606 GN=SAP130 PE=1 SV=1;tr|H7BXF5|H7BXF5_HUMAN Histon,10,10,10.6,4.15692208665737,4.02835033526782,28.0387856449156,27.994693962783
O95487,O95487,11,11,10,Protein transport protein Sec24B,SEC24B,sp|O95487|SC24B_HUMAN Protein transport protein Sec24B OS=Homo sapiens OX=9606 GN=SEC24B PE=1 SV=2,11,10,10.7,4.15692208665737,4.02835033526782,27.5154787211959,27.731238743243
Q8IX90;F5GWG1;F5H8H7,Q8IX90,10;1;1,10;1;1,10;1;1,Spindle and kinetochore-associated protein 3,SKA3,sp|Q8IX90|SKA3_HUMAN Spindle and kinetochore-associated protein 3 OS=Homo sapiens OX=9606 GN=SKA3 PE=1 SV=2,10,10,28.9,4.15692208665737,4.02835033526782,28.6862556832602,28.5677218808425
Q9NWH9;H7C3F4;H7BXE3;H0YLW7;H0YMW8;H0YNF3;H0YMR6;H0YLE6;H0YL55;H0YKH2;H0YMM0,Q9NWH9;H7C3F4,10;7;4;2;2;2;2;2;2;1;1,10;7;4;2;2;2;2;2;2;1;1,10;7;4;2;2;2;2;2;2;1;1,SAFB-like transcription modulator,SLTM,sp|Q9NWH9|SLTM_HUMAN SAFB-like transcription modulator OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=2;tr|H7C3F4|H7C3F4_HUMAN SAFB-like transcription modulator (Fragment) OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=1,10,10,12.0,4.15692208665737,4.02835033526782,26.7084621378462,27.3010350529749
P09661;H0YKK0;H0YMA0;H0YLR3,P09661;H0YKK0,10;6;4;3,10;6;4;3,10;6;4;3,U2 small nuclear ribonucleoprotein A,SNRPA1,"sp|P09661|RU2A_HUMAN U2 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=2;tr|H0YKK0|H0YKK0_HUMAN Small nuclear ribonucleoprotein polypeptide A, isoform CRA_a OS=Homo sapiens OX=9606 GN=SNRPA1 PE=1 SV=1",10,10,44.3,4.15692208665737,4.02835033526782,29.9535201602867,30.1714057380645
