Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity TLE1-N1,Intensity TLE1-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P62495;B7Z7P8;I3L492;D6RJE8;D6RCB3,P62495;B7Z7P8;I3L492,10;10;5;2;1,10;10;5;2;1,10;10;5;2;1,Eukaryotic peptide chain release factor subunit 1,ETF1,sp|P62495|ERF1_HUMAN Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=3;tr|B7Z7P8|B7Z7P8_HUMAN Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens OX=9606 GN=ETF1 PE=1 SV=1;tr|I3L492|I3L492_HUMAN Eukar,10,10,27.5,4.55156783181132,4.41900817165282,27.8631334453443,27.8175699199485
Q8IWE2,Q8IWE2,10,10,10,Protein NOXP20,FAM114A1,sp|Q8IWE2|NXP20_HUMAN Protein NOXP20 OS=Homo sapiens OX=9606 GN=FAM114A1 PE=1 SV=2,10,10,26.3,4.55156783181132,4.41900817165282,28.1898048066551,27.7999590223786
Q6ZRV2;A0A494C1T9;J3KPS2,Q6ZRV2;A0A494C1T9;J3KPS2,10;10;9,10;10;9,10;10;9,Protein FAM83H,FAM83H,sp|Q6ZRV2|FA83H_HUMAN Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=3;tr|A0A494C1T9|A0A494C1T9_HUMAN Protein FAM83H OS=Homo sapiens OX=9606 GN=FAM83H PE=1 SV=1;tr|J3KPS2|J3KPS2_HUMAN Protein FAM83H (Fragment) OS=Homo sapiens OX=9606 GN=FAM83H PE,10,10,12.0,27.7284518025637,27.466688390924,25.7533558023452,25.7597939296831
Q6UN15;A0A0B4J203;H0Y8P7,Q6UN15;A0A0B4J203,10;6;2,10;6;2,10;6;2,Pre-mRNA 3-end-processing factor FIP1,FIP1L1,sp|Q6UN15|FIP1_HUMAN Pre-mRNA 3-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1;tr|A0A0B4J203|A0A0B4J203_HUMAN Protein kinase domain-containing protein OS=Homo sapiens OX=9606 PE=3 SV=1,10,10,23.7,29.9640276167107,29.2543530101895,28.8892220388049,28.6142823091193
Q96I24;A0A494C1K6,Q96I24,11;1,10;1,10;1,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,11,10,23.8,26.7139771342515,26.0387961086676,27.9436343571982,28.0225807382957
Q9NZ52;J3KSS7;J3QRS8;J3KSG3;B7Z1E9;J3QS87;J3KTR5;J3QRP3;J3KS27;J3QRK7,Q9NZ52;J3KSS7,11;9;3;3;3;3;2;2;1;1,11;9;3;3;3;3;2;2;1;1,10;8;2;3;2;3;2;1;1;1,ADP-ribosylation factor-binding protein GGA3,GGA3,sp|Q9NZ52|GGA3_HUMAN ADP-ribosylation factor-binding protein GGA3 OS=Homo sapiens OX=9606 GN=GGA3 PE=1 SV=1;tr|J3KSS7|J3KSS7_HUMAN ADP-ribosylation factor-binding protein GGA3 OS=Homo sapiens OX=9606 GN=GGA3 PE=1 SV=1,11,10,23.2,4.55156783181132,4.41900817165282,28.1471501029899,27.9625115291148
Q9Y5Q8;Q5T7U1;Q5T7U0;Q5T7U4;H7BY84;H0Y5D2,Q9Y5Q8;Q5T7U1;Q5T7U0;Q5T7U4;H7BY84,10;8;6;5;5;2,10;8;6;5;5;2,10;8;6;5;5;2,General transcription factor 3C polypeptide 5,GTF3C5,sp|Q9Y5Q8|TF3C5_HUMAN General transcription factor 3C polypeptide 5 OS=Homo sapiens OX=9606 GN=GTF3C5 PE=1 SV=2;tr|Q5T7U1|Q5T7U1_HUMAN General transcription factor 3C polypeptide 5 OS=Homo sapiens OX=9606 GN=GTF3C5 PE=1 SV=1;tr|Q5T7U0|Q5T7U0_HUMAN General,10,10,24.3,27.4932765630739,25.9219562211269,26.7360868392122,26.667632197196
Q7Z4V5;M0R0J3;K7EPS6;K7ERA4;A0A087WX58;Q9Y3E1;A0A087WZ99;A0A087WT54,Q7Z4V5,10;4;4;3;2;1;1;1,10;4;4;3;2;1;1;1,10;4;4;3;2;1;1;1,Hepatoma-derived growth factor-related protein 2,HDGFRP2,sp|Q7Z4V5|HDGR2_HUMAN Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens OX=9606 GN=HDGFL2 PE=1 SV=1,10,10,17.6,25.4029511511019,24.8876716995653,28.0455711261404,27.8876833187885
O75330,O75330,10,10,10,Hyaluronan mediated motility receptor,HMMR,sp|O75330|HMMR_HUMAN Hyaluronan mediated motility receptor OS=Homo sapiens OX=9606 GN=HMMR PE=1 SV=2,10,10,18.2,4.55156783181132,4.41900817165282,27.1986361271367,26.7205152359013
Q9H910;A6NGP5;H3BMV3;H3BU16;H3BMT0;H3BTV5;H3BMM8;B4E1P3;H3BS08,Q9H910;A6NGP5;H3BMV3;H3BU16;H3BMT0;H3BTV5,10;8;8;7;5;5;4;3;1,10;8;8;7;5;5;4;3;1,10;8;8;7;5;5;4;3;1,Hematological and neurological expressed 1-like protein,HN1L,sp|Q9H910|JUPI2_HUMAN Jupiter microtubule associated homolog 2 OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=1;tr|A6NGP5|A6NGP5_HUMAN Jupiter microtubule-associated homolog 2 OS=Homo sapiens OX=9606 GN=JPT2 PE=1 SV=2;tr|H3BMV3|H3BMV3_HUMAN Jupiter microtubule-as,10,10,67.4,27.4155455325604,26.6116115619467,29.9977923332666,29.8335969129224
P78318;A0A1W2PR95,P78318,10;1,10;1,10;1,Immunoglobulin-binding protein 1,IGBP1,sp|P78318|IGBP1_HUMAN Immunoglobulin-binding protein 1 OS=Homo sapiens OX=9606 GN=IGBP1 PE=1 SV=1,10,10,32.2,27.01190645099,24.3297821070205,28.3419775191752,28.3656963535122
P50851;A0A494BZW2;A0A494C1L5;E9PEM5;H0YAC6;A0A494C0R9;A0A3B3IS13;A0A3B3IU76;H0Y9N9;H0YA17;A0A3B3ISK3,P50851;A0A494BZW2;A0A494C1L5;E9PEM5;H0YAC6,12;12;12;11;9;5;3;2;1;1;1,12;12;12;11;9;5;3;2;1;1;1,10;10;10;9;7;4;2;1;1;1;1,Lipopolysaccharide-responsive and beige-like anchor protein,LRBA,sp|P50851|LRBA_HUMAN Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens OX=9606 GN=LRBA PE=1 SV=4;tr|A0A494BZW2|A0A494BZW2_HUMAN Lipopolysaccharide-responsive and beige-like anchor protein (Fragment) OS=Homo sapiens OX=9606 GN=LRBA,12,10,5.3,4.55156783181132,4.41900817165282,26.5355805704313,25.0995285649172
Q32MZ4;C9JTC6,Q32MZ4,10;1,10;1,10;1,Leucine-rich repeat flightless-interacting protein 1,LRRFIP1,sp|Q32MZ4|LRRF1_HUMAN Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens OX=9606 GN=LRRFIP1 PE=1 SV=2,10,10,20.3,4.55156783181132,4.41900817165282,27.1312409141605,27.0047461290403
Q86UW6;H0YA93,Q86UW6;H0YA93,10;9,10;9,10;9,NEDD4-binding protein 2,N4BP2,sp|Q86UW6|N4BP2_HUMAN NEDD4-binding protein 2 OS=Homo sapiens OX=9606 GN=N4BP2 PE=1 SV=2;tr|H0YA93|H0YA93_HUMAN NEDD4-binding protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=N4BP2 PE=1 SV=1,10,10,8.5,25.1875709637123,23.8993827398993,26.9562650094182,27.1690175649635
P49321;Q5T624;H0YF33;H0YDS9;E9PI86;E9PPQ8,P49321,29;12;8;7;7;4,29;12;8;7;7;4,10;4;1;2;2;2,Nuclear autoantigenic sperm protein,NASP,sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2,29,10,51.9,31.3517393442151,30.5894229051399,32.2949094142509,31.7736045658491
Q15788;B5MCN7,Q15788;B5MCN7,10;9,10;9,10;9,Nuclear receptor coactivator 1,NCOA1,sp|Q15788|NCOA1_HUMAN Nuclear receptor coactivator 1 OS=Homo sapiens OX=9606 GN=NCOA1 PE=1 SV=3;tr|B5MCN7|B5MCN7_HUMAN Nuclear receptor coactivator 1 OS=Homo sapiens OX=9606 GN=NCOA1 PE=1 SV=1,10,10,9.0,28.8538556317563,28.531518593894,4.43729856701432,4.39899271413031
Q9H3P2;A0A0C4DFX9;H0Y3X6;C9JHL4;C9JEM7;H7C2C7;F8W954;F8WF98;H7C0W2;H7C3C2;H7C2M8,Q9H3P2;A0A0C4DFX9;H0Y3X6;C9JHL4,10;10;8;5;3;3;2;2;2;1;1,10;10;8;5;3;3;2;2;2;1;1,10;10;8;5;3;3;2;2;2;1;1,Negative elongation factor A,NELFA,sp|Q9H3P2|NELFA_HUMAN Negative elongation factor A OS=Homo sapiens OX=9606 GN=NELFA PE=1 SV=3;tr|A0A0C4DFX9|A0A0C4DFX9_HUMAN Negative elongation factor A OS=Homo sapiens OX=9606 GN=NELFA PE=1 SV=1;tr|H0Y3X6|H0Y3X6_HUMAN Negative elongation factor A (Fragme,10,10,24.8,27.0304428560686,27.0815188710052,27.5203581481568,27.2262812066933
Q5VW26;A0A2R8Y7V8;Q5VW30;Q5VW27;A0A1B0GWI9;A0A1B0GU97;A0A1B0GWJ4;O00712;A0A0A0MRX8;A0A1B0GW37;U3KQE8;A0A1B0GVN4;A0A1B0GWB8;Q5W0Y9;A0A087WXP2;A0A1B0GTC1;U3KPY9;Q5VW31,Q5VW26;A0A2R8Y7V8;Q5VW30;Q5VW27;A0A1B0GWI9;A0A1B0GU97;A0A1B0GWJ4;O00712;A0A0A0MRX8;A0A1B0GW37;U3KQE8;A0A1B0GVN4,12;12;12;10;10;10;10;9;9;9;9;8;5;5;5;5;4;2,10;10;10;8;8;8;8;7;7;7;7;7;5;3;3;4;2;2,10;10;10;8;8;8;8;7;7;7;7;7;5;3;3;4;2;2,Nuclear factor 1;Nuclear factor 1 B-type,NFIB,tr|Q5VW26|Q5VW26_HUMAN Nuclear factor 1 OS=Homo sapiens OX=9606 GN=NFIB PE=1 SV=1;tr|A0A2R8Y7V8|A0A2R8Y7V8_HUMAN Nuclear factor 1 OS=Homo sapiens OX=9606 GN=NFIB PE=1 SV=1;tr|Q5VW30|Q5VW30_HUMAN Nuclear factor 1 OS=Homo sapiens OX=9606 GN=NFIB PE=1 SV=1;tr,12,10,28.2,28.8312880088019,28.9695821617161,4.43729856701432,4.39899271413031
P08651;A0A286YEX4,P08651;A0A286YEX4,12;12,10;10,10;10,Nuclear factor 1 C-type,NFIC,sp|P08651|NFIC_HUMAN Nuclear factor 1 C-type OS=Homo sapiens OX=9606 GN=NFIC PE=1 SV=2;tr|A0A286YEX4|A0A286YEX4_HUMAN Nuclear factor 1 OS=Homo sapiens OX=9606 GN=NFIC PE=1 SV=1,12,10,33.1,29.2767741979994,28.7830365388737,23.9262655864404,23.4118336913786
P06748;E5RI98;E5RGW4,P06748,10;3;1,10;3;1,10;3;1,Nucleophosmin,NPM1,sp|P06748|NPM_HUMAN Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2,10,10,44.6,29.2091581946139,28.8623945944299,32.2768629205393,32.0105532566502
P46459;I3L0N3;I3L2G1;I3L0L3;K7EQD6;I3L338;I3L4Q9,P46459;I3L0N3,10;10;2;2;2;1;1,10;10;2;2;2;1;1,10;10;2;2;2;1;1,Vesicle-fusing ATPase,NSF,sp|P46459|NSF_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=3;tr|I3L0N3|I3L0N3_HUMAN Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=1,10,10,14.5,4.55156783181132,4.41900817165282,27.3441807543208,26.978801565786
Q9Y6R0;A0A0C4DGH3;M0QXQ4;M0QYC2;M0R0Q4;M0QZV7,Q9Y6R0;A0A0C4DGH3;M0QXQ4;M0QYC2,13;13;9;8;6;6,10;10;7;6;5;5,10;10;7;6;5;5,Numb-like protein,NUMBL,sp|Q9Y6R0|NUMBL_HUMAN Numb-like protein OS=Homo sapiens OX=9606 GN=NUMBL PE=1 SV=1;tr|A0A0C4DGH3|A0A0C4DGH3_HUMAN Numb-like protein OS=Homo sapiens OX=9606 GN=NUMBL PE=1 SV=1;tr|M0QXQ4|M0QXQ4_HUMAN Numb-like protein (Fragment) OS=Homo sapiens OX=9606 GN=NU,13,10,21.3,24.5337403600776,23.9537588089582,27.8102326121261,27.3141493684338
Q9UQ80;F8VR77;H0YIN7;F8W0A3,Q9UQ80;F8VR77,10;5;3;3,10;5;3;3,10;5;3;3,Proliferation-associated protein 2G4,PA2G4,sp|Q9UQ80|PA2G4_HUMAN Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3;tr|F8VR77|F8VR77_HUMAN Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=1,10,10,28.4,4.55156783181132,4.41900817165282,27.7053671430759,27.2822426064387
Q9Y570,Q9Y570,10,10,10,Protein phosphatase methylesterase 1,PPME1,sp|Q9Y570|PPME1_HUMAN Protein phosphatase methylesterase 1 OS=Homo sapiens OX=9606 GN=PPME1 PE=1 SV=3,10,10,31.9,29.3423166975101,23.4552559716698,27.9983035980562,27.6603054126902
Q6P2P2,Q6P2P2,10,10,10,Putative protein arginine N-methyltransferase 9,PRMT9,sp|Q6P2P2|ANM9_HUMAN Protein arginine N-methyltransferase 9 OS=Homo sapiens OX=9606 GN=PRMT9 PE=1 SV=1,10,10,13.5,4.55156783181132,4.41900817165282,26.5446286762203,26.1717874791638
Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,10;7,10;7,10;7,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,10,10,23.9,27.7507896728743,26.9448074844378,27.6965064893419,27.2558391409057
Q2TAL8;C9JAL2;C9JIA8,Q2TAL8,10;2;2,10;2;2,10;2;2,Glutamine-rich protein 1,QRICH1,sp|Q2TAL8|QRIC1_HUMAN Glutamine-rich protein 1 OS=Homo sapiens OX=9606 GN=QRICH1 PE=1 SV=1,10,10,14.2,27.8400212385898,27.6011623205125,24.3989784864771,25.0678419991748
A0A384DVK4;Q7Z5L2,A0A384DVK4;Q7Z5L2,10;9,10;9,10;9,Coiled-coil domain-containing protein R3HCC1L,R3HCC1L,tr|A0A384DVK4|A0A384DVK4_HUMAN Coiled-coil domain-containing protein R3HCC1L OS=Homo sapiens OX=9606 GN=R3HCC1L PE=1 SV=1;sp|Q7Z5L2|R3HCL_HUMAN Coiled-coil domain-containing protein R3HCC1L OS=Homo sapiens OX=9606 GN=R3HCC1L PE=1 SV=3,10,10,22.0,4.55156783181132,4.41900817165282,27.8411616853125,27.3571621469772
O60216;E5RJW1;E5RJK5;E5RFV8;E5RIN7;Q9H4I0;E5RI01;E5RFZ5;A0A140T8W2;E5RG18,O60216,10;3;3;3;3;2;2;2;1;1,10;3;3;3;3;2;2;2;1;1,10;3;3;3;3;2;2;2;1;1,Double-strand-break repair protein rad21 homolog,RAD21,sp|O60216|RAD21_HUMAN Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2,10,10,20.4,26.0686500480709,24.7239554381492,27.9155312183065,27.391901590703
P52756;C9JFQ5;C9J9P7;F8WE23;C9JR02;F8W910,P52756,12;3;2;1;1;1,10;3;2;1;1;1,10;3;2;1;1;1,RNA-binding protein 5,RBM5,sp|P52756|RBM5_HUMAN RNA-binding protein 5 OS=Homo sapiens OX=9606 GN=RBM5 PE=1 SV=2,12,10,16.0,27.9753614404802,27.2003210813079,26.4957180593099,25.7413688468695
P35251;H0Y8U4;H0Y9P8,P35251,10;2;1,10;2;1,10;2;1,Replication factor C subunit 1,RFC1,sp|P35251|RFC1_HUMAN Replication factor C subunit 1 OS=Homo sapiens OX=9606 GN=RFC1 PE=1 SV=4,10,10,11.8,26.1756754795662,25.9210255160041,26.8599388923431,26.8633697977434
Q92540;E9PD50;B1ALB4;E9PEK3;D6RAD0;E9PBK2,Q92540;E9PD50;B1ALB4,10;9;7;4;3;2,10;9;7;4;3;2,10;9;7;4;3;2,Protein SMG7,SMG7,sp|Q92540|SMG7_HUMAN Protein SMG7 OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=2;tr|E9PD50|E9PD50_HUMAN Protein SMG7 OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=1;tr|B1ALB4|B1ALB4_HUMAN Protein SMG7 (Fragment) OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=8,10,10,9.4,27.7604666716122,27.6151246768198,22.279489296501,21.1527032368812
Q69YQ0;C9J8U1;F8WAN1;A0A494C1J1;C9JLY8,Q69YQ0;C9J8U1;F8WAN1;A0A494C1J1,10;10;10;9;1,10;10;10;9;1,10;10;10;9;1,Cytospin-A,SPECC1L;SPECC1L-ADORA2A,sp|Q69YQ0|CYTSA_HUMAN Cytospin-A OS=Homo sapiens OX=9606 GN=SPECC1L PE=1 SV=2;tr|C9J8U1|C9J8U1_HUMAN Cytospin-A (Fragment) OS=Homo sapiens OX=9606 GN=SPECC1L PE=4 SV=8;tr|F8WAN1|F8WAN1_HUMAN SPECC1L-ADORA2A readthrough (NMD candidate) OS=Homo sapiens OX=96,10,10,13.0,4.55156783181132,4.41900817165282,27.3947659491577,26.9050650491371
Q6ZRS2;A0A0A0MS59;A0A0C4DFX4;A0A087X0E3,Q6ZRS2;A0A0A0MS59;A0A0C4DFX4;A0A087X0E3,10;9;9;6,10;9;9;6,10;9;9;6,Helicase SRCAP,SRCAP,sp|Q6ZRS2|SRCAP_HUMAN Helicase SRCAP OS=Homo sapiens OX=9606 GN=SRCAP PE=1 SV=3;tr|A0A0A0MS59|A0A0A0MS59_HUMAN Helicase SRCAP OS=Homo sapiens OX=9606 GN=SRCAP PE=1 SV=1;tr|A0A0C4DFX4|A0A0C4DFX4_HUMAN Uncharacterized protein (Fragment) OS=Homo sapiens OX=96,10,10,3.3,26.996365215236,26.7472720726722,4.43729856701432,4.39899271413031
Q8TE77;A0A087WWG1;E9PIT5;C9JUG3,Q8TE77;A0A087WWG1;E9PIT5,10;7;5;2,10;7;5;2,10;7;5;2,Protein phosphatase Slingshot homolog 3,SSH3,sp|Q8TE77|SSH3_HUMAN Protein phosphatase Slingshot homolog 3 OS=Homo sapiens OX=9606 GN=SSH3 PE=1 SV=2;tr|A0A087WWG1|A0A087WWG1_HUMAN Protein phosphatase Slingshot homolog 3 (Fragment) OS=Homo sapiens OX=9606 GN=SSH3 PE=1 SV=1;tr|E9PIT5|E9PIT5_HUMAN Protei,10,10,17.0,4.55156783181132,4.41900817165282,27.4936583193252,27.4361889617277
O95210,O95210,10,10,10,Starch-binding domain-containing protein 1,STBD1,sp|O95210|STBD1_HUMAN Starch-binding domain-containing protein 1 OS=Homo sapiens OX=9606 GN=STBD1 PE=1 SV=1,10,10,31.0,4.55156783181132,4.41900817165282,27.6405834342274,27.4617798026241
Q92609;C9J3F6;C9JMP7;C9JIU4;F2Z3I5;C9JNM0;C9JED7;F2Z3C3;C9K0P2;C9J397;C9JWX0;C9JW04;C9JDR8,Q92609;C9J3F6,10;7;2;2;2;2;2;2;2;2;2;2;2,10;7;2;2;2;2;2;2;2;2;2;2;2,10;7;2;2;2;2;2;2;2;2;2;2;2,TBC1 domain family member 5,TBC1D5,sp|Q92609|TBCD5_HUMAN TBC1 domain family member 5 OS=Homo sapiens OX=9606 GN=TBC1D5 PE=1 SV=1;tr|C9J3F6|C9J3F6_HUMAN TBC1 domain family member 5 OS=Homo sapiens OX=9606 GN=TBC1D5 PE=1 SV=1,10,10,17.9,4.55156783181132,4.41900817165282,27.4766874993336,27.0994884348761
Q9NXF1;A0A0A0MSR3,Q9NXF1,10;3,10;3,10;3,Testis-expressed sequence 10 protein,TEX10,sp|Q9NXF1|TEX10_HUMAN Testis-expressed protein 10 OS=Homo sapiens OX=9606 GN=TEX10 PE=1 SV=2,10,10,15.7,4.55156783181132,4.41900817165282,27.0986855995516,27.188107518176
Q9NYL9;H0YKU1;H0YNJ8;P28289,Q9NYL9;H0YKU1;H0YNJ8,10;6;6;1,10;6;6;1,10;6;6;1,Tropomodulin-3,TMOD3,sp|Q9NYL9|TMOD3_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YKU1|H0YKU1_HUMAN Tropomodulin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YNJ8|H0YNJ8_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1,10,10,34.7,4.55156783181132,4.41900817165282,27.4390460988411,27.600169949296
P42166,P42166,19,10,10,"Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin",TMPO,"sp|P42166|LAP2A_HUMAN Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2",19,10,37.5,27.3782383566312,26.6980312217499,26.776431225155,26.386451815155
P42167;G5E972;H0YJH7,P42167;G5E972,19;16;9,19;16;9,10;7;6,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,"sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2;tr|G5E972|G5E972_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1",19,10,57.9,27.678687385705,26.7222103000876,30.8592724691851,30.7937409663458
Q9UPN9;H0Y612,Q9UPN9;H0Y612,10;10,10;10,10;10,E3 ubiquitin-protein ligase TRIM33,TRIM33,sp|Q9UPN9|TRI33_HUMAN E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens OX=9606 GN=TRIM33 PE=1 SV=3;tr|H0Y612|H0Y612_HUMAN E3 ubiquitin-protein ligase TRIM33 (Fragment) OS=Homo sapiens OX=9606 GN=TRIM33 PE=1 SV=1,10,10,12.0,26.7720318031937,26.8569746524655,26.3481212295894,27.1461791142328
Q9C0C9;K7EQ12,Q9C0C9,31;5,31;5,10;5,E2/E3 hybrid ubiquitin-protein ligase UBE2O,UBE2O,sp|Q9C0C9|UBE2O_HUMAN (E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3,31,10,33.5,4.55156783181132,4.41900817165282,30.3223824015125,30.0192965874967
Q6ZU65;H7C4P8;C9J6Y5,Q6ZU65,10;3;1,10;3;1,10;3;1,Ubinuclein-2,UBN2,sp|Q6ZU65|UBN2_HUMAN Ubinuclein-2 OS=Homo sapiens OX=9606 GN=UBN2 PE=1 SV=2,10,10,10.6,28.2302268848887,27.2184497171123,4.43729856701432,4.39899271413031
Q9Y2W2;F5GXS9,Q9Y2W2,17;1,17;1,10;0,WW domain-binding protein 11,WBP11,sp|Q9Y2W2|WBP11_HUMAN WW domain-binding protein 11 OS=Homo sapiens OX=9606 GN=WBP11 PE=1 SV=1,17,10,26.4,28.4489230101139,28.8633107132736,29.0179436753162,28.9863085362945
Q5MNZ9;G5EA37;K7EK57;K7ELY0;K7EKC5;K7EKN0,Q5MNZ9;G5EA37;K7EK57,10;7;6;4;1;1,10;7;6;4;1;1,10;7;6;4;1;1,WD repeat domain phosphoinositide-interacting protein 1,WIPI1,sp|Q5MNZ9|WIPI1_HUMAN WD repeat domain phosphoinositide-interacting protein 1 OS=Homo sapiens OX=9606 GN=WIPI1 PE=1 SV=3;tr|G5EA37|G5EA37_HUMAN WD repeat domain phosphoinositide-interacting protein 1 OS=Homo sapiens OX=9606 GN=WIPI1 PE=1 SV=1;tr|K7EK57|K7E,10,10,33.0,4.55156783181132,4.41900817165282,30.6889585786908,30.6011623205125
O15498,O15498,10,10,10,Synaptobrevin homolog YKT6,YKT6,sp|O15498|YKT6_HUMAN Synaptobrevin homolog YKT6 OS=Homo sapiens OX=9606 GN=YKT6 PE=1 SV=1,10,10,64.1,4.55156783181132,4.41900817165282,29.8638276203578,29.872337296161
Q8IWR0;I3L2K5;I3L323;I3L382;I3L2N8;I3L3S2;I3L3F9;I3L1Y3;I3L282,Q8IWR0;I3L2K5,10;8;3;2;2;1;1;1;1,10;8;3;2;2;1;1;1;1,10;8;3;2;2;1;1;1;1,Zinc finger CCCH domain-containing protein 7A,ZC3H7A,sp|Q8IWR0|Z3H7A_HUMAN Zinc finger CCCH domain-containing protein 7A OS=Homo sapiens OX=9606 GN=ZC3H7A PE=1 SV=1;tr|I3L2K5|I3L2K5_HUMAN Zinc finger CCCH domain-containing protein 7A (Fragment) OS=Homo sapiens OX=9606 GN=ZC3H7A PE=1 SV=1,10,10,15.9,4.55156783181132,4.41900817165282,27.3905082762533,27.683715020283
Q9UBW7;A0A087X151,Q9UBW7,10;1,10;1,10;1,Zinc finger MYM-type protein 2,ZMYM2,sp|Q9UBW7|ZMYM2_HUMAN Zinc finger MYM-type protein 2 OS=Homo sapiens OX=9606 GN=ZMYM2 PE=1 SV=1,10,10,8.9,26.871030247687,26.4421507820483,26.2257114037662,25.0635695350849
O15231;H7BZT5,O15231;H7BZT5,22;16,22;16,10;7,Zinc finger protein 185,ZNF185,sp|O15231|ZN185_HUMAN Zinc finger protein 185 OS=Homo sapiens OX=9606 GN=ZNF185 PE=1 SV=3;tr|H7BZT5|H7BZT5_HUMAN Zinc finger protein 185 OS=Homo sapiens OX=9606 GN=ZNF185 PE=1 SV=2,22,10,48.2,25.8045696541519,25.1043760792996,29.6889252404653,29.5250717417483
Q4L235;R4GNB1;E9PH98;D6RJA2,Q4L235;R4GNB1,11;10;1;1,11;10;1;1,11;10;1;1,Acyl-CoA synthetase family member 4,AASDH,sp|Q4L235|ACSF4_HUMAN Beta-alanine-activating enzyme OS=Homo sapiens OX=9606 GN=AASDH PE=1 SV=3;tr|R4GNB1|R4GNB1_HUMAN Beta-alanine-activating enzyme OS=Homo sapiens OX=9606 GN=AASDH PE=1 SV=2,11,11,12.8,27.6228235479743,26.9884771876474,25.154952502708,26.2962635554593
Q9UHB7;C9JCE0,Q9UHB7,11;2,11;2,11;2,AF4/FMR2 family member 4,AFF4,sp|Q9UHB7|AFF4_HUMAN AF4/FMR2 family member 4 OS=Homo sapiens OX=9606 GN=AFF4 PE=1 SV=1,11,11,13.0,23.4545031302676,24.0934562517011,27.0873987408807,26.4732382758418
O95433;G3V438;H0YJU2;H0YJG7;H0YJ63;G3V3W9,O95433;G3V438,11;8;5;5;3;2,11;8;5;5;3;2,11;8;5;5;3;2,Activator of 90 kDa heat shock protein ATPase homolog 1,AHSA1,sp|O95433|AHSA1_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1;tr|G3V438|G3V438_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1,11,11,42.6,4.55156783181132,4.41900817165282,29.2660206438674,29.3239074606194
