PWP1_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
TALDO1,-0.2309423078,0.146324957824403,0,P37837;F2Z393,P37837;F2Z393,18;11,18;11,18;11,Transaldolase,TALDO1,sp|P37837|TALDO_HUMAN Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2;tr|F2Z393|F2Z393_HUMAN Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=1,18,18,43.3,337
ETFB,-0.1313836292,0.55124594746839,0,P38117;M0QY67,P38117,9;3,9;3,9;3,Electron transfer flavoprotein subunit beta,ETFB,sp|P38117|ETFB_HUMAN Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3,9,9,36.5,255
RBMX,-0.3724311952,0.206934086632928,0,P38159;H0Y6E7;H3BT71;H3BR27;O75526;H3BUY5;H3BNC1;Q8N7X1,P38159;H0Y6E7;H3BT71;H3BR27,15;14;14;8;4;4;3;1,15;14;14;8;4;4;3;1,7;7;7;5;3;0;2;0,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed",RBMX,"sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3;tr|H0Y6E7|H0Y6E7_HUMAN RNA-binding motif protein, X chromosome (Fragment) OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=2;tr|H3BT71|H3BT71_HUMAN RNA-binding mo",15,7,36.3,391
ATP6V1A,-0.133169564,0.244012482889136,0,P38606;C9JVW8;C9JA17;F8WDJ3,P38606,17;6;5;1,17;6;5;1,17;6;5;1,V-type proton ATPase catalytic subunit A,ATP6V1A,sp|P38606|VATA_HUMAN V-type proton ATPase catalytic subunit A OS=Homo sapiens OX=9606 GN=ATP6V1A PE=1 SV=2,17,17,37.3,617
HSPA9,0.0247821181,0.808180466027732,0,P38646;A0A3B3ITI4;D6RJI2;D6RA73;H0YBG6;H0Y8S0;A0A3B3ITN1,P38646,35;13;10;6;4;3;1,35;13;10;6;4;3;1,35;13;10;6;4;3;1,"Stress-70 protein, mitochondrial",HSPA9,"sp|P38646|GRP75_HUMAN Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",35,35,52.1,679
EIF4A3,-0.0472242086,0.793354357861437,0,P38919;I3L3H2,P38919;I3L3H2,23;19,20;16,20;16,"Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed",EIF4A3,sp|P38919|IF4A3_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4;tr|I3L3H2|I3L3H2_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=2,23,20,52.6,411
RPS19,0.1988247536,0.129617544418911,0,P39019;M0R2L9;M0QYF7;M0R140;A0A075B6E2,P39019;M0R2L9;M0QYF7;M0R140,15;10;10;10;4,15;10;10;10;4,15;10;10;10;4,40S ribosomal protein S19,RPS19,sp|P39019|RS19_HUMAN 40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2;tr|M0R2L9|M0R2L9_HUMAN 40S ribosomal protein S19 (Fragment) OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=1;tr|M0QYF7|M0QYF7_HUMAN 40S ribosomal protein S19 (Fragment) OS=,15,15,70.3,145
RPL3,0.3181910514,0.0417209002427449,0,P39023;G5E9G0;B5MCW2;H7C422;H7C3M2;F8WCR1;Q92901,P39023;G5E9G0;B5MCW2;H7C422;H7C3M2,25;23;18;16;13;5;3,25;23;18;16;13;5;3,25;23;18;16;13;5;3,60S ribosomal protein L3,RPL3,sp|P39023|RL3_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2;tr|G5E9G0|G5E9G0_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=1;tr|B5MCW2|B5MCW2_HUMAN 60S ribosomal protein L3 (Fragment) OS=Homo sapiens OX=9,25,25,49.6,403
FEN1,-0.1404741722,0.290047142503769,0,P39748;F5H1Y3;I3L3E9,P39748,9;4;3,9;4;3,9;4;3,Flap endonuclease 1,FEN1,sp|P39748|FEN1_HUMAN Flap endonuclease 1 OS=Homo sapiens OX=9606 GN=FEN1 PE=1 SV=1,9,9,27.9,380
CCT6A,-0.1713832146,0.152518239737208,0,P40227,P40227,29,29,24,T-complex protein 1 subunit zeta,CCT6A,sp|P40227|TCPZ_HUMAN T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3,29,24,54.2,531
RPL13A;RPL13a,0.3711784768,0.024234441736006,0,P40429;M0QYS1;Q8J015;Q6NVV1;M0QZU1;A0A096LPE0,P40429;M0QYS1;Q8J015,17;15;12;6;3;3,17;15;12;6;3;3,17;15;12;6;3;3,60S ribosomal protein L13a,RPL13A;RPL13a,sp|P40429|RL13A_HUMAN 60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;tr|M0QYS1|M0QYS1_HUMAN 60S ribosomal protein L13a (Fragment) OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;tr|Q8J015|Q8J015_HUMAN 60S ribosomal protein L13a OS=Homo ,17,17,55.2,203
MDH1,-0.1160813573,0.335652476074982,0,P40925;A0A5K1VW95;C9JF79;B9A041;C9JRL4;B8ZZ51;C9JLV6,P40925;A0A5K1VW95;C9JF79;B9A041;C9JRL4;B8ZZ51,14;13;10;9;7;7;2,14;13;10;9;7;7;2,14;13;10;9;7;7;2,"Malate dehydrogenase, cytoplasmic;Malate dehydrogenase",MDH1,"sp|P40925|MDHC_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4;tr|A0A5K1VW95|A0A5K1VW95_HUMAN Malate dehydrogenase OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=1;tr|C9JF79|C9JF79_HUMAN Malate dehydrogenase (Fragment) OS=Homo sa",14,14,42.5,334
MDH2,0.0659278791,0.549609109087167,0,P40926;G3XAL0,P40926;G3XAL0,29;23,29;23,29;23,"Malate dehydrogenase, mitochondrial;Malate dehydrogenase",MDH2,"sp|P40926|MDHM_HUMAN Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3;tr|G3XAL0|G3XAL0_HUMAN Malate dehydrogenase OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=1",29,29,70.7,338
EIF2S3;EIF2S3L,0.0025688987,0.980978756613879,0,P41091;Q2VIR3;H7BZU1,P41091;Q2VIR3,18;14;6,18;14;6,18;14;6,Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein,EIF2S3;EIF2S3L,sp|P41091|IF2G_HUMAN Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3;sp|Q2VIR3|IF2GL_HUMAN Eukaryotic translation initiation factor 2 subunit 3B OS=Homo sapiens OX=9606 GN=EIF2S3B PE=2 SV=2,18,18,40,472
NAA10,-0.0995326266,0.723285904292356,0,P41227;C9JN83;Q9BSU3;C9JW55;F8W808;A8MWP7,P41227;C9JN83,3;2;1;1;1;1,3;2;1;1;1;1,3;2;1;1;1;1,N-alpha-acetyltransferase 10,NAA10,sp|P41227|NAA10_HUMAN N-alpha-acetyltransferase 10 OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1;tr|C9JN83|C9JN83_HUMAN N-alpha-acetyltransferase 10 (Fragment) OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1,3,3,14.5,235
GARS,0.5614798032,0.0197540027809819,0,P41250,P41250,21,21,21,Glycine--tRNA ligase,GARS,sp|P41250|GARS_HUMAN Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=3,21,21,38.6,739
ECI1;DCI,-0.3730441017,0.0500666257073654,0,P42126;Q96DC0;H3BS70,P42126;Q96DC0,9;7;4,9;7;4,9;7;4,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1;DCI,"sp|P42126|ECI1_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1;tr|Q96DC0|Q96DC0_HUMAN DCI protein OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1",9,9,29.8,302
TMPO,0.3403324564,0.262317086618232,0,P42167;G5E972;H0YJH7,P42167;G5E972;H0YJH7,10;9;5,10;9;5,4;3;2,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,"sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2;tr|G5E972|G5E972_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1;tr|H0YJH7|H0YJH7_HUMA",10,4,28.9,454
SKIV2L2,-0.4455856807,0.0326769803302631,0,P42285,P42285,16,16,16,Superkiller viralicidic activity 2-like 2,SKIV2L2,sp|P42285|MTREX_HUMAN Exosome RNA helicase MTR4 OS=Homo sapiens OX=9606 GN=MTREX PE=1 SV=3,16,16,17,1042
LRPPRC,0.1571924696,0.233726366712922,0,P42704;A0A0C4DG06;B8ZZ38;C9JCA9;H7C3W8,P42704,68;24;23;19;2,68;24;23;19;2,68;24;23;19;2,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,"sp|P42704|LPPRC_HUMAN Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3",68,68,52.6,1394
ACAA2,-0.5230116403,0.0238484225953923,0,P42765;A0A0B4J2A4;K7EME0;K7EJB1;K7EJ68;K7ER88,P42765;A0A0B4J2A4;K7EME0,16;15;11;3;3;2,16;15;11;3;3;2,16;15;11;3;3;2,"3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,"sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2;tr|A0A0B4J2A4|A0A0B4J2A4_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=1;tr|K7EME0|K7EME0_HUMAN 3-ketoacyl-CoA th",16,16,50.1,397
RPL35,0.3887294533,0.0227825238215467,0,P42766;F2Z388,P42766;F2Z388,5;4,5;4,5;4,60S ribosomal protein L35,RPL35,sp|P42766|RL35_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2;tr|F2Z388|F2Z388_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=1,5,5,30.1,123
PRCP,-0.3901456732,0.0176182618939187,0,P42785;E9PNF7,P42785;E9PNF7,2;1,2;1,2;1,Lysosomal Pro-X carboxypeptidase,PRCP,sp|P42785|PCP_HUMAN Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1;tr|E9PNF7|E9PNF7_HUMAN Lysosomal Pro-X carboxypeptidase (Fragment) OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1,2,2,4.4,496
MSH2,0.4209473519,0.405092982148071,0,P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8,P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8,8;7;7;7;7;6,8;7;7;7;7;6,8;7;7;7;7;6,DNA mismatch repair protein Msh2,MSH2,sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|E9PHA6|E9PHA6_HUMAN DNA mismatch repair protein OS=Homo ,8,8,11.3,934
GPD2,-0.297290924,0.181912969270428,0,P43304;F5GYK7;E9PDK4;E7EM56,P43304,16;7;1;1,16;7;1;1,16;7;1;1,"Glycerol-3-phosphate dehydrogenase, mitochondrial",GPD2,"sp|P43304|GPDM_HUMAN Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=3",16,16,27.6,727
MAGEA4,-0.3665432928,0.0241489675313029,0,P43358;C9JZJ5;C9J9C2;C9JK50;C9JIR1;P43361;P43363;P43355;P43362;O60732;O15480;A2A368;Q96M61;A8MXT2;Q3SYA6;A0A0A0MSA3,P43358,18;6;6;6;6;5;3;2;2;1;1;1;1;1;1;1,18;6;6;6;6;5;3;2;2;1;1;1;1;1;1;1,18;6;6;6;6;5;3;2;2;1;1;1;1;1;1;1,Melanoma-associated antigen 4,MAGEA4,sp|P43358|MAGA4_HUMAN Melanoma-associated antigen 4 OS=Homo sapiens OX=9606 GN=MAGEA4 PE=1 SV=2,18,18,37.5,317
NAMPT,0.464742075,0.0523313081890721,0,P43490;A0A0C4DFS8;C9JF35;C9JG65,P43490;A0A0C4DFS8,13;7;2;2,13;7;2;2,13;7;2;2,Nicotinamide phosphoribosyltransferase,NAMPT,sp|P43490|NAMPT_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1;tr|A0A0C4DFS8|A0A0C4DFS8_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1,13,13,36.5,491
PSMC4,-0.4695355284,0.0470685134937864,0,P43686,P43686,10,10,10,26S protease regulatory subunit 6B,PSMC4,sp|P43686|PRS6B_HUMAN 26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2,10,10,33.5,418
TSFM,0.2968839639,0.133636855433165,0,P43897;C9JT21;C9JG32;F8VPA7;F8VS27,P43897;C9JT21,4;2;1;1;1,4;2;1;1;1,4;2;1;1;1,"Elongation factor Ts, mitochondrial;Elongation factor Ts",TSFM,"sp|P43897|EFTS_HUMAN Elongation factor Ts, mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=2;tr|C9JT21|C9JT21_HUMAN Elongation factor Ts, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=8",4,4,24,325
VDAC2,0.0773471403,0.528955716434354,0,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1,16;15;11;11;6,16;15;11;11;6,16;15;11;11;6,Voltage-dependent anion-selective channel protein 2,VDAC2,sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2;tr|A0A0A0MR02|A0A0A0MR02_HUMAN Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1;tr,16,16,57.8,294
CBX5,-0.3594272063,0.0602676226228858,0,P45973;F8VNY3,P45973,7;2,6;2,6;2,Chromobox protein homolog 5,CBX5,sp|P45973|CBX5_HUMAN Chromobox protein homolog 5 OS=Homo sapiens OX=9606 GN=CBX5 PE=1 SV=1,7,6,35.1,191
USP5,0.0132303353,0.930027607498619,0,P45974;F5H571,P45974,20;2,20;2,18;2,Ubiquitin carboxyl-terminal hydrolase 5,USP5,sp|P45974|UBP5_HUMAN Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,20,18,31.1,858
RANGAP1,-0.4062437663,0.0415226192220106,0,P46060;H0Y4Q3;B0QYT5;B0QYT4;B0QYT6,P46060,29;14;4;4;3,29;14;4;4;3,29;14;4;4;3,Ran GTPase-activating protein 1,RANGAP1,sp|P46060|RAGP1_HUMAN Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1,29,29,58.3,587
RECQL,0.2306179753,0.198435333243192,0,P46063;F5H2L2;F8WA66;F8WD97,P46063,8;2;2;2,8;2;2;2,8;2;2;2,ATP-dependent DNA helicase Q1,RECQL,sp|P46063|RECQ1_HUMAN ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3,8,8,18,649
NOP2,0.2418509476,0.0800816571815888,0,P46087;F5GYR3;F5H5X6;F5GWB7;F5H709;F5H359;F5H8G6,P46087,21;6;3;2;2;1;1,21;6;3;2;2;1;1,21;6;3;2;2;1;1,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,NOP2,sp|P46087|NOP2_HUMAN Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NOP2 PE=1 SV=2,21,21,27,812
RPL27A,0.3445616476,0.025754245333882,0,P46776;E9PJD9;E9PLL6;E9PLX7,P46776;E9PJD9;E9PLL6;E9PLX7,8;7;6;4,8;7;6;4,8;7;6;4,60S ribosomal protein L27a,RPL27A,sp|P46776|RL27A_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=2;tr|E9PJD9|E9PJD9_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=9606 GN=RPL27A PE=1 SV=1;tr|E9PLL6|E9PLL6_HUMAN 60S ribosomal protein L27a OS=Homo sapiens OX=,8,8,48.6,148
RPL21,0.3029899674,0.0380162172418116,0,P46778;M0R181;G3V1B3;M0R3I5,P46778;M0R181;G3V1B3,12;9;7;2,12;9;7;2,12;9;7;2,60S ribosomal protein L21,RPL21,sp|P46778|RL21_HUMAN 60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2;tr|M0R181|M0R181_HUMAN 60S ribosomal protein L21 (Fragment) OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=1;tr|G3V1B3|G3V1B3_HUMAN 60S ribosomal protein L21 OS=Homo sapien,12,12,57.5,160
RPS9,0.4205750055,0.0178224728399193,0,P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4,P46781;B5MCT8;C9JM19,22;16;16;4;4,22;16;16;4;4,22;16;16;4;4,40S ribosomal protein S9,RPS9,sp|P46781|RS9_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3;tr|B5MCT8|B5MCT8_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=1;tr|C9JM19|C9JM19_HUMAN 40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9,22,22,57.7,194
RPS10;RPS10-NUDT3,0.1218139576,0.331044935310979,0,P46783;A0A2R8Y6L3;F6U211;A0A2R8Y7H1;A0A2R8YFH6;A0A1W2PQS6;S4R435;Q9NQ39,P46783;A0A2R8Y6L3;F6U211;A0A2R8Y7H1;A0A2R8YFH6;A0A1W2PQS6;S4R435,11;8;8;8;8;8;6;3,11;8;8;8;8;8;6;3,11;8;8;8;8;8;6;3,40S ribosomal protein S10,RPS10;RPS10-NUDT3,sp|P46783|RS10_HUMAN 40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1;tr|A0A2R8Y6L3|A0A2R8Y6L3_HUMAN RPS10-NUDT3 readthrough (Fragment) OS=Homo sapiens OX=9606 GN=RPS10-NUDT3 PE=4 SV=1;tr|F6U211|F6U211_HUMAN 40S ribosomal protein S10 OS,11,11,60,165
IQGAP1,-0.1796559254,0.218403366456806,0,P46940;H0YLE8;A0A0J9YXZ5;Q86VI3;A0A087X225;A0A087WWP1;E9PDT6;F2Z2E2,P46940;H0YLE8;A0A0J9YXZ5,16;11;9;1;1;1;1;1,16;11;9;1;1;1;1;1,15;10;8;0;1;1;0;0,Ras GTPase-activating-like protein IQGAP1,IQGAP1,sp|P46940|IQGA1_HUMAN Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1;tr|H0YLE8|H0YLE8_HUMAN Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1;tr|A0A0J9YXZ5|A0A0J9YXZ5_HUMAN Ras GTPa,16,15,12.6,1657
STT3A,0.2568433481,0.0496385423008641,0,P46977;A0A0C4DH80;E9PN73;E9PI32,P46977;A0A0C4DH80;E9PN73;E9PI32,6;3;3;3,5;2;2;2,5;2;2;2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,STT3A,sp|P46977|STT3A_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens OX=9606 GN=STT3A PE=1 SV=2;tr|A0A0C4DH80|A0A0C4DH80_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A (Fragm,6,5,5.4,705
CAPZA2,-0.0467857012,0.818716778809309,0,P47755;C9JUG7;F8W9N7;A0A0D9SET8,P47755;C9JUG7;F8W9N7,5;3;3;2,3;2;2;1,3;2;2;1,F-actin-capping protein subunit alpha-2,CAPZA2,sp|P47755|CAZA2_HUMAN F-actin-capping protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=3;tr|C9JUG7|C9JUG7_HUMAN F-actin-capping protein subunit alpha OS=Homo sapiens OX=9606 GN=CAPZA2 PE=1 SV=1;tr|F8W9N7|F8W9N7_HUMAN F-actin-capping protei,5,3,24.1,286
CAPZB,0.0052625147,0.960228116911741,0,P47756;B1AK87;B1AK88;B1AK85,P47756;B1AK87;B1AK88;B1AK85,10;9;9;7,10;9;9;7,10;9;9;7,F-actin-capping protein subunit beta,CAPZB,sp|P47756|CAPZB_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4;tr|B1AK87|B1AK87_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1;tr|B1AK88|B1AK88_HUMAN F-actin-capping protein subu,10,10,49.5,277
EIF1AX,0.2882530493,0.0978492496896049,0,P47813;X6RAC9;O14602;A6NJH9,P47813;X6RAC9,3;2;1;1,3;2;1;1,3;2;1;1,"Eukaryotic translation initiation factor 1A, X-chromosomal",EIF1AX,"sp|P47813|IF1AX_HUMAN Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=2;tr|X6RAC9|X6RAC9_HUMAN Eukaryotic translation initiation factor 1A, X-chromosomal OS=Homo sapiens OX=9606 GN=EIF1AX PE=1 SV=1",3,3,22.9,144
QARS,-0.0796347121,0.533599957959945,0,P47897;A0A1B0GVU9;B4DDN1;H7C0R3;A0A0U1RQQ5;A0A1B0GTT3;A0A0U1RQX5;A0A0U1RQT0;C9J165;A0A0U1RQE9;A0A0U1RRI9;A0A0U1RQM8;A0A0U1RRC8;A0A0U1RQL2;A0A0U1RQX9;A0A0U1RQU2;F2Z2V6;A0A0U1RR79,P47897;A0A1B0GVU9;B4DDN1,20;18;16;8;6;6;5;4;4;4;4;4;4;3;3;3;1;1,20;18;16;8;6;6;5;4;4;4;4;4;4;3;3;3;1;1,19;17;15;8;6;6;5;4;3;4;4;4;4;3;3;3;1;1,Glutamine--tRNA ligase,QARS,sp|P47897|SYQ_HUMAN Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|A0A1B0GVU9|A0A1B0GVU9_HUMAN Glutamine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|B4DDN1|B4DDN1_HUMAN Glutamine--tRNA ligase OS=Homo sapiens ,20,19,28,775
UQCRFS1;UQCRFS1P1,0.1337219485,0.545437372881655,0,P47985;P0C7P4,P47985;P0C7P4,5;4,5;4,5;4,"Cytochrome b-c1 complex subunit Rieske, mitochondrial;Cytochrome b-c1 complex subunit 11;Putative cytochrome b-c1 complex subunit Rieske-like protein 1",UQCRFS1;UQCRFS1P1,"sp|P47985|UCRI_HUMAN Cytochrome b-c1 complex subunit Rieske, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRFS1 PE=1 SV=2;sp|P0C7P4|UCRIL_HUMAN Putative cytochrome b-c1 complex subunit Rieske-like protein 1 OS=Homo sapiens OX=9606 GN=UQCRFS1P1 PE=5 SV=1",5,5,34.3,274
ATP5O,0.1159265687,0.38108742353363,0,P48047;A0A494C0K9;H7C0C1;H7C086;H7C068,P48047;A0A494C0K9;H7C0C1,12;8;8;3;2,12;8;8;3;2,12;8;8;3;2,"ATP synthase subunit O, mitochondrial",ATP5O,"sp|P48047|ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1;tr|A0A494C0K9|A0A494C0K9_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=4 SV=1;tr|H7C0C1|H7C0C1_HUMAN Uncharacterized p",12,12,54,213
ARCN1,-0.2621053927,0.172950690416693,0,P48444;B0YIW6;Q6P1Q5;E9PK34,P48444;B0YIW6;Q6P1Q5,8;7;4;2,8;7;4;2,8;7;4;2,Coatomer subunit delta,ARCN1,sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|B0YIW6|B0YIW6_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|Q6P1Q5|Q6P1Q5_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 P,8,8,18.2,511
LSS,-0.5082379491,0.24259893116491,0,P48449;A0A0G2JQD0;C9J315;A0A0G2JS81;H7C3A5,P48449;A0A0G2JQD0,10;8;3;1;1,10;8;3;1;1,10;8;3;1;1,Lanosterol synthase,LSS,sp|P48449|LSS_HUMAN Lanosterol synthase OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1;tr|A0A0G2JQD0|A0A0G2JQD0_HUMAN Lanosterol synthase (Fragment) OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1,10,10,17.3,732
PSMD8,-0.1918310562,0.404003965001249,0,P48556;R4GMR5;K7EJC1;K7EJR3,P48556;R4GMR5;K7EJC1;K7EJR3,3;3;2;2,3;3;2;2,3;3;2;2,26S proteasome non-ATPase regulatory subunit 8,PSMD8,sp|P48556|PSMD8_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=2;tr|R4GMR5|R4GMR5_HUMAN 26S proteasome non-ATPase regulatory subunit 8 OS=Homo sapiens OX=9606 GN=PSMD8 PE=1 SV=1;tr|K7EJC1|K7EJC1_HUMAN 26S prot,3,3,6.6,350
