TLE3_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
HSPA4,0.0439023986,0.671799763346312,0,P34932;A0A087WYC1;A0A087WTS8,P34932;A0A087WYC1;A0A087WTS8,46;38;31,46;38;31,43;35;29,Heat shock 70 kDa protein 4,HSPA4,sp|P34932|HSP74_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4;tr|A0A087WYC1|A0A087WYC1_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=1;tr|A0A087WTS8|A0A087WTS8_HUMAN Heat shock 70 kDa protein 4 OS,46,43,56.4,840
GPC1,0.7390099612,0.0172787459633274,0,P35052;H7C024;H7C410;C9J4Y6;H7BZE9,P35052;H7C024;H7C410,3;2;2;1;1,3;2;2;1;1,3;2;2;1;1,Glypican-1;Secreted glypican-1,GPC1,sp|P35052|GPC1_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2;tr|H7C024|H7C024_HUMAN Glypican-1 (Fragment) OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2;tr|H7C410|H7C410_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2,3,3,7.7,558
PFN2,-0.1808007444,0.214725230883198,0,P35080;C9J712,P35080;C9J712,6;5,1;1,1;1,Profilin-2,PFN2,sp|P35080|PROF2_HUMAN Profilin-2 OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=3;tr|C9J712|C9J712_HUMAN Profilin OS=Homo sapiens OX=9606 GN=PFN2 PE=1 SV=1,6,1,47.9,140
CTNNA1,0.260883415,0.252980480105674,0,P35221;G3XAM7;E5RIB1;E5RIT8;A0A0A0MRI5;A0A0A0MTJ6;E5RJ41;E5RG03;E5RJZ2;Q9UI47;H0YBB8;E5RHV7;E5RIE0;E5RJL0;E5RFM3;E5RGY7;E5RGY6,P35221;G3XAM7,10;9;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,10;9;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;7;2;1;0;0;1;1;1;1;0;1;1;1;1;1;1,Catenin alpha-1,CTNNA1,"sp|P35221|CTNA1_HUMAN Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1;tr|G3XAM7|G3XAM7_HUMAN Catenin (Cadherin-associated protein), alpha 1, 102kDa, isoform CRA_a OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",10,8,15.3,906
PHB,0.2010043823,0.0989056074974494,0,P35232;C9JW96;E9PCW0;C9JZ20;E7ESE2;D6RBK0,P35232;C9JW96;E9PCW0;C9JZ20;E7ESE2,26;23;19;18;18;10,26;23;19;18;18;10,26;23;19;18;18;10,Prohibitin,PHB,sp|P35232|PHB_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=1;tr|C9JW96|C9JW96_HUMAN Prohibitin (Fragment) OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=2;tr|E9PCW0|E9PCW0_HUMAN Prohibitin (Fragment) OS=Homo sapiens OX=9606 GN=PHB PE=1 SV=2;tr|C9JZ20|C9,26,26,91.9,272
RPA3,-0.530144725,0.00833756364538998,0,P35244;B5MC59,P35244,3;1,3;1,3;1,Replication protein A 14 kDa subunit,RPA3,sp|P35244|RFA3_HUMAN Replication protein A 14 kDa subunit OS=Homo sapiens OX=9606 GN=RPA3 PE=1 SV=1,3,3,36.4,121
RFC2,-0.5954831632,0.0136829061527296,0,P35250;A0A087WVY3;H7C5P4;H7C5P1;H7C5Q7;F8WC37;H7C5A0;H7C5G4,P35250;A0A087WVY3,8;4;3;1;1;1;1;1,8;4;3;1;1;1;1;1,8;4;3;1;1;1;1;1,Replication factor C subunit 2,RFC2,sp|P35250|RFC2_HUMAN Replication factor C subunit 2 OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=3;tr|A0A087WVY3|A0A087WVY3_HUMAN Replication factor C subunit 2 OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=1,8,8,31.4,354
RPL22,0.4062292251,0.0412259989553246,0,P35268;K7ERI7;K7EMH1;K7ELC4;K7EP65;K7EKS7;K7EJT5,P35268;K7ERI7;K7EMH1;K7ELC4;K7EP65;K7EKS7,10;9;8;7;5;5;3,10;9;8;7;5;5;3,8;7;6;5;5;5;3,60S ribosomal protein L22,RPL22,sp|P35268|RL22_HUMAN 60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2;tr|K7ERI7|K7ERI7_HUMAN 60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=1;tr|K7EMH1|K7EMH1_HUMAN 60S ribosomal protein L22 (Fragment) OS=Homo sapien,10,8,69.5,128
SPR,-0.3390490372,0.0253896651594631,0,P35270,P35270,7,7,7,Sepiapterin reductase,SPR,sp|P35270|SPRE_HUMAN Sepiapterin reductase OS=Homo sapiens OX=9606 GN=SPR PE=1 SV=1,7,7,37.5,261
MYH9,0.0886292278,0.46343491085462,0,P35579;Q5BKV1;B1AH99;A0A0C4DFM8;P12883;P12882;P13533;Q9Y623;P11055;A7E2Y1;A0A2R8Y4C3;A1L2Z2;A0A087X0T3,P35579,98;9;4;2;1;1;1;1;1;1;1;1;1,98;9;4;2;1;1;1;1;1;1;1;1;1,82;9;4;0;0;0;0;0;0;0;0;0;0,Myosin-9,MYH9,sp|P35579|MYH9_HUMAN Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4,98,82,50.3,1960
MYH10,0.2380913208,0.161567405998933,0,P35580;E7ERA5,P35580,22;1,10;1,8;1,Myosin-10,MYH10,sp|P35580|MYH10_HUMAN Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3,22,8,12.7,1976
COPB2,0.3357534824,0.145216630860186,0,P35606;D6RBZ7;D6RCL6;D6RBG7;D6RBT6;D6R997;H0Y938,P35606,11;4;4;4;4;4;2,11;4;4;4;4;4;2,11;4;4;4;4;4;2,Coatomer subunit beta,COPB2,sp|P35606|COPB2_HUMAN Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB2 PE=1 SV=2,11,11,16.9,906
PSMC2,-0.2980837845,0.110891817785755,0,P35998;C9JLS9,P35998,11;2,11;2,11;2,26S protease regulatory subunit 7,PSMC2,sp|P35998|PRS7_HUMAN 26S proteasome regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMC2 PE=1 SV=3,11,11,32.3,433
ATP5C1,-0.1678113697,0.428044809373801,0,P36542,P36542,12,12,12,"ATP synthase subunit gamma, mitochondrial",ATP5C1,"sp|P36542|ATPG_HUMAN ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",12,12,45.6,298
ATP6V1E1,-0.7018606204,0.00142530576586987,0,P36543;C9J8H1,P36543;C9J8H1,4;2,4;2,4;2,V-type proton ATPase subunit E 1,ATP6V1E1,sp|P36543|VATE1_HUMAN V-type proton ATPase subunit E 1 OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1;tr|C9J8H1|C9J8H1_HUMAN V-type proton ATPase subunit E 1 (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1,4,4,22.1,226
CPOX,-0.058160758,0.676090720568468,0,P36551;H0YA22;D6RER6,P36551,19;5;1,19;5;1,19;5;1,"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial",CPOX,"sp|P36551|HEM6_HUMAN Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Homo sapiens OX=9606 GN=CPOX PE=1 SV=3",19,19,45.8,454
RPL4,0.5879451108,0.0164386981510541,0,P36578;H3BM89;H3BTP7;H3BU31,P36578;H3BM89,38;26;18;17,38;26;18;17,38;26;18;17,60S ribosomal protein L4,RPL4,sp|P36578|RL4_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5;tr|H3BM89|H3BM89_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=1,38,38,63.2,427
DLST,0.0609655676,0.638476001009191,0,P36957;Q86SW4;H0YJF9;G3V5M3;G3V3F0,P36957,11;4;2;2;2,11;4;2;2;2,11;4;2;2;2,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",DLST,"sp|P36957|ODO2_HUMAN Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DLST PE=1 SV=4",11,11,24.7,453
SRP14,0.0471927167,0.654875772527202,0,P37108;H0YLA2,P37108;H0YLA2,7;4,7;4,7;4,Signal recognition particle 14 kDa protein,SRP14,sp|P37108|SRP14_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=2;tr|H0YLA2|H0YLA2_HUMAN Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=1,7,7,47.1,136
FDFT1,-0.7141516242,0.083020220331544,0,P37268;E9PNM1;A0A1W2PQ47;E9PJG4;E9PS69;E9PQ90;E9PNJ2;E9PSH1,P37268;E9PNM1;A0A1W2PQ47,10;9;8;4;2;1;1;1,10;9;8;4;2;1;1;1,10;9;8;4;2;1;1;1,Squalene synthase,FDFT1,sp|P37268|FDFT_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1;tr|E9PNM1|E9PNM1_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=1;tr|A0A1W2PQ47|A0A1W2PQ47_HUMAN Squalene synthase OS=Homo sapiens OX=9606 GN=FDFT1 PE=1 SV=,10,10,26.1,417
TAGLN2,-0.0723472676,0.482260982211098,0,P37802;X6RJP6;Q9UI15;C9J5W6,P37802;X6RJP6,18;16;1;1,18;16;1;1,18;16;1;1,Transgelin-2,TAGLN2,sp|P37802|TAGL2_HUMAN Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3;tr|X6RJP6|X6RJP6_HUMAN Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1,18,18,74.9,199
TALDO1,0.3412028122,0.346893614140529,0,P37837;F2Z393,P37837;F2Z393,17;10,17;10,17;10,Transaldolase,TALDO1,sp|P37837|TALDO_HUMAN Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2;tr|F2Z393|F2Z393_HUMAN Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=1,17,17,43.3,337
ETFB,-0.1373207923,0.527768338456471,0,P38117;M0QY67,P38117,11;5,11;5,11;5,Electron transfer flavoprotein subunit beta,ETFB,sp|P38117|ETFB_HUMAN Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3,11,11,42.7,255
RBMX;RBMXL1,-0.3655406854,0.225993194939774,0,P38159;H3BT71;H0Y6E7;Q96E39;H3BR27;H3BUY5;A0A1B0GUK8;O75526;H3BNC1;Q8N7X1,P38159;H3BT71;H0Y6E7;Q96E39;H3BR27,17;15;14;10;9;6;5;4;4;1,17;15;14;10;9;6;5;4;4;1,17;15;14;10;9;6;5;4;4;1,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed;RNA binding motif protein, X-linked-like-1",RBMX;RBMXL1,"sp|P38159|RBMX_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3;tr|H3BT71|H3BT71_HUMAN RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=1;tr|H0Y6E7|H0Y6E7_HUMAN RNA-binding motif protein",17,17,42.7,391
ATP6V1A,-0.284577782,0.0565512741064578,0,P38606;C9JVW8;C9JA17;F8WDJ3,P38606,19;6;5;1,19;6;5;1,19;6;5;1,V-type proton ATPase catalytic subunit A,ATP6V1A,sp|P38606|VATA_HUMAN V-type proton ATPase catalytic subunit A OS=Homo sapiens OX=9606 GN=ATP6V1A PE=1 SV=2,19,19,39.5,617
HSPA9,-0.0317306225,0.748342478407623,0,P38646;A0A3B3ITI4;D6RJI2;D6RA73;H0Y8S0;H0YBG6;A0A3B3ITN1,P38646,41;14;11;8;4;4;1,41;14;11;8;4;4;1,41;14;11;8;4;4;1,"Stress-70 protein, mitochondrial",HSPA9,"sp|P38646|GRP75_HUMAN Stress-70 protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPA9 PE=1 SV=2",41,41,57.7,679
EIF4A3,-0.2529653546,0.101821348990129,0,P38919;I3L3H2,P38919;I3L3H2,26;21,23;18,23;18,"Eukaryotic initiation factor 4A-III;Eukaryotic initiation factor 4A-III, N-terminally processed",EIF4A3,sp|P38919|IF4A3_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=4;tr|I3L3H2|I3L3H2_HUMAN Eukaryotic initiation factor 4A-III OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=2,26,23,55.5,411
RPS19,0.2467993068,0.0940806643247131,0,P39019;M0R2L9;M0QYF7;M0R140;A0A075B6E2,P39019;M0R2L9;M0QYF7;M0R140,14;10;10;10;3,14;10;10;10;3,14;10;10;10;3,40S ribosomal protein S19,RPS19,sp|P39019|RS19_HUMAN 40S ribosomal protein S19 OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=2;tr|M0R2L9|M0R2L9_HUMAN 40S ribosomal protein S19 (Fragment) OS=Homo sapiens OX=9606 GN=RPS19 PE=1 SV=1;tr|M0QYF7|M0QYF7_HUMAN 40S ribosomal protein S19 (Fragment) OS=,14,14,62.1,145
RPL3,0.3105304294,0.0855951224669561,0,P39023;G5E9G0;B5MCW2;H7C422;H7C3M2;F8WCR1;Q92901,P39023;G5E9G0;B5MCW2;H7C422;H7C3M2,25;22;17;16;13;6;3,25;22;17;16;13;6;3,25;22;17;16;13;6;3,60S ribosomal protein L3,RPL3,sp|P39023|RL3_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2;tr|G5E9G0|G5E9G0_HUMAN 60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=1;tr|B5MCW2|B5MCW2_HUMAN 60S ribosomal protein L3 (Fragment) OS=Homo sapiens OX=9,25,25,49.1,403
FEN1,-0.2218003187,0.0729229462366792,0,P39748;F5H1Y3;I3L3E9,P39748,11;5;4,11;5;4,11;5;4,Flap endonuclease 1,FEN1,sp|P39748|FEN1_HUMAN Flap endonuclease 1 OS=Homo sapiens OX=9606 GN=FEN1 PE=1 SV=1,11,11,34.2,380
CCT6A,-0.0266568509,0.803633914403819,0,P40227,P40227,29,29,24,T-complex protein 1 subunit zeta,CCT6A,sp|P40227|TCPZ_HUMAN T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3,29,24,54.2,531
RPL13A;RPL13a,0.3421698303,0.0485605818218342,0,P40429;M0QYS1;Q8J015;Q6NVV1;M0QZU1;A0A096LPE0,P40429;M0QYS1;Q8J015,18;16;13;7;3;3,18;16;13;7;3;3,18;16;13;7;3;3,60S ribosomal protein L13a,RPL13A;RPL13a,sp|P40429|RL13A_HUMAN 60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;tr|M0QYS1|M0QYS1_HUMAN 60S ribosomal protein L13a (Fragment) OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2;tr|Q8J015|Q8J015_HUMAN 60S ribosomal protein L13a OS=Homo ,18,18,55.7,203
MDH1,-0.1065086548,0.388174745476667,0,P40925;A0A5K1VW95;B9A041;C9JF79;B8ZZ51;C9JRL4;C9JLV6,P40925;A0A5K1VW95;B9A041;C9JF79;B8ZZ51,15;14;10;10;8;7;2,15;14;10;10;8;7;2,15;14;10;10;8;7;2,"Malate dehydrogenase, cytoplasmic;Malate dehydrogenase",MDH1,"sp|P40925|MDHC_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=4;tr|A0A5K1VW95|A0A5K1VW95_HUMAN Malate dehydrogenase OS=Homo sapiens OX=9606 GN=MDH1 PE=1 SV=1;tr|B9A041|B9A041_HUMAN Malate dehydrogenase, cytoplasmic OS=Homo ",15,15,42.5,334
MDH2,0.0648062581,0.558014457079821,0,P40926;G3XAL0,P40926;G3XAL0,27;21,27;21,27;21,"Malate dehydrogenase, mitochondrial;Malate dehydrogenase",MDH2,"sp|P40926|MDHM_HUMAN Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3;tr|G3XAL0|G3XAL0_HUMAN Malate dehydrogenase OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=1",27,27,70.4,338
RFC3,-1.9260102686,3.50907153627125e-05,1,P40938,P40938,2,2,2,Replication factor C subunit 3,RFC3,sp|P40938|RFC3_HUMAN Replication factor C subunit 3 OS=Homo sapiens OX=9606 GN=RFC3 PE=1 SV=2,2,2,10.1,356
EIF2S3;EIF2S3L,0.0224471135,0.86824867576806,0,P41091;Q2VIR3;H7BZU1,P41091;Q2VIR3,16;12;4,16;12;4,16;12;4,Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein,EIF2S3;EIF2S3L,sp|P41091|IF2G_HUMAN Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3;sp|Q2VIR3|IF2GL_HUMAN Eukaryotic translation initiation factor 2 subunit 3B OS=Homo sapiens OX=9606 GN=EIF2S3B PE=2 SV=2,16,16,40.5,472
NAA10;NAA11,-0.4309914859,0.178291160025023,0,P41227;C9JN83;C9JW55;F8W808;A8MWP7;Q9BSU3;H0Y8T0,P41227;C9JN83;C9JW55;F8W808;A8MWP7;Q9BSU3,4;3;3;3;3;2;1,4;3;3;3;3;2;1,4;3;3;3;3;2;1,N-alpha-acetyltransferase 10;N-alpha-acetyltransferase 11,NAA10;NAA11,sp|P41227|NAA10_HUMAN N-alpha-acetyltransferase 10 OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1;tr|C9JN83|C9JN83_HUMAN N-alpha-acetyltransferase 10 (Fragment) OS=Homo sapiens OX=9606 GN=NAA10 PE=1 SV=1;tr|C9JW55|C9JW55_HUMAN N-alpha-acetyltransferase 10 (Fra,4,4,22.6,235
GARS,0.5231812052,0.011384935706957,0,P41250,P41250,21,21,21,Glycine--tRNA ligase,GARS,sp|P41250|GARS_HUMAN Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=3,21,21,34.9,739
ECI1;DCI,-0.2637351285,0.152894770305808,0,P42126;Q96DC0;H3BS70,P42126;Q96DC0;H3BS70,8;7;5,8;7;5,8;7;5,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1;DCI,"sp|P42126|ECI1_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1;tr|Q96DC0|Q96DC0_HUMAN DCI protein OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1;tr|H3BS70|H3BS70_HUMAN Enoyl-CoA delta isomerase 1, mitochondrial (Fragme",8,8,38.1,302
TMPO,0.1599592131,0.623834539197316,0,P42167;G5E972;H0YJH7,P42167;G5E972,10;9;4,10;9;4,5;4;3,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,"sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2;tr|G5E972|G5E972_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1",10,5,32.2,454
SKIV2L2,-0.0429744558,0.735276467550495,0,P42285;D6REC7,P42285,17;1,17;1,17;1,Superkiller viralicidic activity 2-like 2,SKIV2L2,sp|P42285|MTREX_HUMAN Exosome RNA helicase MTR4 OS=Homo sapiens OX=9606 GN=MTREX PE=1 SV=3,17,17,21.4,1042
LRPPRC,-0.0457806619,0.717175277632683,0,P42704;A0A0C4DG06;B8ZZ38;C9JCA9;H7C3W8,P42704,71;28;27;21;1,71;28;27;21;1,71;28;27;21;1,"Leucine-rich PPR motif-containing protein, mitochondrial",LRPPRC,"sp|P42704|LPPRC_HUMAN Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3",71,71,55.7,1394
ACAA2,-0.3166942861,0.141472526526988,0,P42765;A0A0B4J2A4;K7EME0;K7EJB1;K7EJ68;K7ER88,P42765;A0A0B4J2A4;K7EME0,19;18;14;3;3;2,19;18;14;3;3;2,19;18;14;3;3;2,"3-ketoacyl-CoA thiolase, mitochondrial",ACAA2,"sp|P42765|THIM_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2;tr|A0A0B4J2A4|A0A0B4J2A4_HUMAN 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=1;tr|K7EME0|K7EME0_HUMAN 3-ketoacyl-CoA th",19,19,61.2,397
RPL35,0.4492992267,0.0347332071317753,0,P42766;F2Z388,P42766;F2Z388,5;4,5;4,5;4,60S ribosomal protein L35,RPL35,sp|P42766|RL35_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2;tr|F2Z388|F2Z388_HUMAN 60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=1,5,5,30.1,123
PRCP,-0.2413317588,0.0654870524167055,0,P42785;E9PNF7,P42785;E9PNF7,2;1,2;1,2;1,Lysosomal Pro-X carboxypeptidase,PRCP,sp|P42785|PCP_HUMAN Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1;tr|E9PNF7|E9PNF7_HUMAN Lysosomal Pro-X carboxypeptidase (Fragment) OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1,2,2,4.4,496
MSH2,0.5019107807,0.708030010943564,0,P43246;A0A2R8Y7S8;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02,P43246;A0A2R8Y7S8;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02,8;7;7;7;7;7,8;7;7;7;7;7,8;7;7;7;7;7,DNA mismatch repair protein Msh2,MSH2,sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8Y7S8|A0A2R8Y7S8_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN DNA mismatch repair pro,8,8,11.6,934
GPD2,-0.27497968,0.249721786127103,0,P43304;F5GYK7;E9PDK4;E7EM56,P43304;F5GYK7,15;8;1;1,15;8;1;1,15;8;1;1,"Glycerol-3-phosphate dehydrogenase, mitochondrial;Glycerol-3-phosphate dehydrogenase",GPD2,"sp|P43304|GPDM_HUMAN Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=3;tr|F5GYK7|F5GYK7_HUMAN Glycerol-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GPD2 PE=1 SV=1",15,15,22.7,727
MAGEA4,-0.2479663186,0.0988795379178725,0,P43358;C9JZJ5;C9J9C2;C9JK50;C9JIR1;P43361;P43363;P43355;P43362;O60732;O15480;A2A368;Q96M61;A8MXT2;Q3SYA6;A0A0A0MSA3,P43358,16;6;6;6;6;4;3;2;2;1;1;1;1;1;1;1,16;6;6;6;6;4;3;2;2;1;1;1;1;1;1;1,16;6;6;6;6;4;3;2;2;1;1;1;1;1;1;1,Melanoma-associated antigen 4,MAGEA4,sp|P43358|MAGA4_HUMAN Melanoma-associated antigen 4 OS=Homo sapiens OX=9606 GN=MAGEA4 PE=1 SV=2,16,16,37.5,317
PSMC4,-0.2244267212,0.238725686256253,0,P43686,P43686,10,10,10,26S protease regulatory subunit 6B,PSMC4,sp|P43686|PRS6B_HUMAN 26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2,10,10,31.3,418
TSFM,0.194060837,0.239474762994633,0,P43897;C9JT21;C9JG32;F8VPA7;F8VS27,P43897,6;2;1;1;1,6;2;1;1;1,6;2;1;1;1,"Elongation factor Ts, mitochondrial",TSFM,"sp|P43897|EFTS_HUMAN Elongation factor Ts, mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=2",6,6,40,325
VDAC2,0.1026370731,0.379543915371222,0,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1,P45880;A0A0A0MR02;Q5JSD2;Q5JSD1,16;15;11;11;6,16;15;11;11;6,16;15;11;11;6,Voltage-dependent anion-selective channel protein 2,VDAC2,sp|P45880|VDAC2_HUMAN Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2;tr|A0A0A0MR02|A0A0A0MR02_HUMAN Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1;tr,16,16,64.3,294
CBX5,-0.4988066197,0.0065132761232641,0,P45973;F8VNY3,P45973,7;2,6;2,6;2,Chromobox protein homolog 5,CBX5,sp|P45973|CBX5_HUMAN Chromobox protein homolog 5 OS=Homo sapiens OX=9606 GN=CBX5 PE=1 SV=1,7,6,33,191
USP5,-0.0054990487,0.96866046855355,0,P45974;F5H571,P45974,20;2,20;2,18;2,Ubiquitin carboxyl-terminal hydrolase 5,USP5,sp|P45974|UBP5_HUMAN Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,20,18,33.6,858
RANGAP1,-0.3660760498,0.0431181608400633,0,P46060;H0Y4Q3;B0QYT5;B0QYT4;B0QYT6,P46060,27;13;4;4;3,27;13;4;4;3,27;13;4;4;3,Ran GTPase-activating protein 1,RANGAP1,sp|P46060|RAGP1_HUMAN Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1,27,27,53.8,587
RECQL,0.209329317,0.0992958112059954,0,P46063;F5H2L2;F8WA66;F8WD97;F5H4P4;F5H3W0,P46063,10;3;3;3;1;1,10;3;3;3;1;1,10;3;3;3;1;1,ATP-dependent DNA helicase Q1,RECQL,sp|P46063|RECQ1_HUMAN ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3,10,10,21.7,649
