FBXW5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
MTHFD2,0.2430608917,0.187016012384307,0,P13995;B8ZZU9;B9A062,P13995;B8ZZU9;B9A062,12;9;6,12;9;6,12;9;6,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase",MTHFD2,"sp|P13995|MTDC_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2;tr|B8ZZU9|B8ZZU9_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS",12,12,42.6,350
MIF,-0.33871288,0.0657256461079235,0,P14174,P14174,6,6,6,Macrophage migration inhibitory factor,MIF,sp|P14174|MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,6,6,45.2,115
AKR1A1,-0.2533189988,0.471661053247412,0,P14550;V9GYG2;V9GYP9;Q5T621,P14550,12;5;5;5,12;5;5;5,12;5;5;5,Alcohol dehydrogenase [NADP(+)],AKR1A1,sp|P14550|AK1A1_HUMAN Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3,12,12,36.6,325
PKM,-0.2496284781,0.122187739592638,0,P14618;B4DNK4,P14618;B4DNK4,51;43,51;43,5;5,Pyruvate kinase PKM;Pyruvate kinase,PKM,sp|P14618|KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4;tr|B4DNK4|B4DNK4_HUMAN Pyruvate kinase OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=1,51,5,87.2,531
HSP90B1,0.0207943073,0.886708159906707,0,P14625;Q96GW1;A0A1W2PRR1;H0YIV0;Q58FF3;F8W026,P14625,51;17;17;12;8;4,49;15;15;12;8;2,49;15;15;12;8;2,Endoplasmin,HSP90B1,sp|P14625|ENPL_HUMAN Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,51,49,53.8,803
CCNB1,0.1386517849,0.497947639491104,0,P14635;E9PC90;H0YA62;D6RHI0,P14635;E9PC90,4;3;1;1,4;3;1;1,4;3;1;1,G2/mitotic-specific cyclin-B1,CCNB1,sp|P14635|CCNB1_HUMAN G2/mitotic-specific cyclin-B1 OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1;tr|E9PC90|E9PC90_HUMAN G2/mitotic-specific cyclin-B1 (Fragment) OS=Homo sapiens OX=9606 GN=CCNB1 PE=1 SV=1,4,4,11.8,433
COX6B1,-0.0855887993,0.679354643673787,0,P14854;A0A494C160;K7EQD3,P14854;A0A494C160,5;3;1,5;3;1,5;3;1,Cytochrome c oxidase subunit 6B1,COX6B1,sp|P14854|CX6B1_HUMAN Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2;tr|A0A494C160|A0A494C160_HUMAN Cytochrome c oxidase subunit 6B1 (Fragment) OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=1,5,5,89.5,86
HNRNPL,-0.1875857368,0.207933217104469,0,P14866;M0QXS5;A0A3B3ITJ4;B4DVF8;M0R1W6;M0QYL7,P14866;M0QXS5;A0A3B3ITJ4,24;23;23;4;4;1,24;23;23;4;4;1,11;10;10;4;4;1,Heterogeneous nuclear ribonucleoprotein L,HNRNPL,sp|P14866|HNRPL_HUMAN Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2;tr|M0QXS5|M0QXS5_HUMAN Heterogeneous nuclear ribonucleoprotein L (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=1;tr|A0A3B3ITJ4|A0A3B3ITJ4_HUM,24,11,50.9,589
DARS,-0.1203220066,0.41915248651027,0,P14868;C9J7S3;C9JLC1;C9JQM9;H7C278,P14868,22;9;9;6;6,22;9;9;6;6,13;9;9;6;6,"Aspartate--tRNA ligase, cytoplasmic",DARS,"sp|P14868|SYDC_HUMAN Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2",22,13,56.1,501
UQCRB,-0.5136185146,0.0239636605316472,0,P14927;B7Z2R2;E5RHG9,P14927;B7Z2R2,7;5;3,7;5;3,7;5;3,Cytochrome b-c1 complex subunit 7,UQCRB,sp|P14927|QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2;tr|B7Z2R2|B7Z2R2_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=1,7,7,67.6,111
EZR,0.0534415575,0.741197304043265,0,P15311;E7EQR4;E9PQ82;E9PNV3;A0A2R8Y5P0;E9PNP4,P15311;E7EQR4,33;32;3;3;2;1,26;25;1;1;1;1,24;24;0;0;0;0,Ezrin,EZR,sp|P15311|EZRI_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4;tr|E7EQR4|E7EQR4_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=3,33,24,59.4,586
RPS2,0.1205147727,0.385475883536832,0,P15880;H0YEN5;E9PQD7;E9PMM9;I3L404;E9PM36;E9PPT0;H3BNG3;H0YE27,P15880;H0YEN5;E9PQD7;E9PMM9,18;16;13;9;8;8;7;1;1,18;16;13;9;8;8;7;1;1,18;16;13;9;8;8;7;1;1,40S ribosomal protein S2,RPS2,sp|P15880|RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2;tr|H0YEN5|H0YEN5_HUMAN 40S ribosomal protein S2 (Fragment) OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=1;tr|E9PQD7|E9PQD7_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9,18,18,49.5,293
COX7C,-0.8299852924,0.284722731182117,0,P15954;D6R9Z7,P15954;D6R9Z7,3;2,3;2,3;2,"Cytochrome c oxidase subunit 7C, mitochondrial",COX7C,"sp|P15954|COX7C_HUMAN Cytochrome c oxidase subunit 7C, mitochondrial OS=Homo sapiens OX=9606 GN=COX7C PE=1 SV=1;tr|D6R9Z7|D6R9Z7_HUMAN Cytochrome c oxidase subunit 7C, mitochondrial OS=Homo sapiens OX=9606 GN=COX7C PE=1 SV=1",3,3,65.1,63
H2AFX;HIST1H2AA,0.0386933074,0.866340048692297,0,P16104;Q96QV6,P16104;Q96QV6,10;7,3;3,1;1,Histone H2AX;Histone H2A type 1-A,H2AFX;HIST1H2AA,sp|P16104|H2AX_HUMAN Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2;sp|Q96QV6|H2A1A_HUMAN Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3,10,1,59.4,143
HIST1H1C,-0.2582699234,0.388051841662325,0,P16403,P16403,20,3,3,Histone H1.2,HIST1H1C,sp|P16403|H12_HUMAN Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2,20,3,46,213
ATP2A2,-0.0374615839,0.813070113493968,0,P16615;H7C5W9;O14983;A0A0C4DH86,P16615;H7C5W9,13;12;3;1,13;12;3;1,11;10;2;1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,ATP2A2,sp|P16615|AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1;tr|H7C5W9|H7C5W9_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (Fragment) OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1,13,11,14.7,1042
HSPA6;HSPA7,0.4492968002,0.0165744289768947,0,P17066;P48741,P17066;P48741,10;7,2;2,2;2,Heat shock 70 kDa protein 6;Putative heat shock 70 kDa protein 7,HSPA6;HSPA7,sp|P17066|HSP76_HUMAN Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2;sp|P48741|HSP77_HUMAN Putative heat shock 70 kDa protein 7 OS=Homo sapiens OX=9606 GN=HSPA7 PE=5 SV=2,10,2,14.3,643
HMGA1,0.6544638029,0.0246021405960869,0,P17096,P17096,3,3,3,High mobility group protein HMG-I/HMG-Y,HMGA1,sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,3,3,41.1,107
GOT1,0.4186668745,0.170936934979029,0,P17174,P17174,23,23,23,"Aspartate aminotransferase, cytoplasmic",GOT1,"sp|P17174|AATC_HUMAN Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3",23,23,66.6,413
ITGA2,-0.9580039152,0.0430953130486802,0,P17301;E7ESP4;E7EMF1;E9PB77,P17301;E7ESP4;E7EMF1;E9PB77,11;9;8;7,11;9;8;7,11;9;8;7,Integrin alpha-2,ITGA2,sp|P17301|ITA2_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7ESP4|E7ESP4_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E7EMF1|E7EMF1_HUMAN Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=1;tr|E9PB77,11,11,10.4,1181
CAPN2,0.1370703775,0.501989147086175,0,P17655,P17655,7,7,7,Calpain-2 catalytic subunit,CAPN2,sp|P17655|CAN2_HUMAN Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6,7,7,13.1,700
TCP1,0.2067971333,0.256934310351956,0,P17987;E7EQR6;E7ERF2;F5H282;F5GZ03;F5H136;F5H676;F5GZI8;F5GYL4;F5H726;F5H7Y1,P17987;E7EQR6;E7ERF2;F5H282,37;27;27;23;14;8;6;5;3;3;2,37;27;27;23;14;8;6;5;3;3;2,37;27;27;23;14;8;6;5;3;3;2,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=,37,37,62.8,556
PTPN1,-0.2379797231,0.149972168377222,0,P18031,P18031,12,12,3,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,sp|P18031|PTN1_HUMAN Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1,12,3,37.9,435
RPL35A,0.4987813401,0.0628123908630374,0,P18077;F8WBS5;F8WB72;C9K025,P18077;F8WBS5;F8WB72;C9K025,7;5;5;5,7;5;5;5,7;5;5;5,60S ribosomal protein L35a,RPL35A,sp|P18077|RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2;tr|F8WBS5|F8WBS5_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=1;tr|F8WB72|F8WB72_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=,7,7,35.5,110
RPL7,0.5539125917,0.017876042854019,0,P18124;A8MUD9;C9JIJ5;C9JZ88,P18124;A8MUD9,26;22;9;7,26;22;9;7,26;22;9;7,60S ribosomal protein L7,RPL7,sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1;tr|A8MUD9|A8MUD9_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,26,26,70.6,248
VCL,0.4899123661,0.164433064508405,0,P18206;A0A096LPE1,P18206,18;1,18;1,18;1,Vinculin,VCL,sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,18,18,23.7,1134
SON,-0.4594195608,0.022415082266395,0,P18583;H7C1M2;J3QSZ5;H7C2G8,P18583;H7C1M2,7;6;3;1,7;6;3;1,7;6;3;1,Protein SON,SON,sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4;tr|H7C1M2|H7C1M2_HUMAN Protein SON (Fragment) OS=Homo sapiens OX=9606 GN=SON PE=1 SV=1,7,7,5.4,2426
PGAM1;PGAM4,-0.0415211585,0.767136150244032,0,P18669;Q8N0Y7;P15259,P18669;Q8N0Y7,25;13;8,25;13;8,25;13;8,Phosphoglycerate mutase 1;Probable phosphoglycerate mutase 4,PGAM1;PGAM4,sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2;sp|Q8N0Y7|PGAM4_HUMAN Probable phosphoglycerate mutase 4 OS=Homo sapiens OX=9606 GN=PGAM4 PE=3 SV=1,25,25,78,254
RCC1,0.2294214699,0.147587562440682,0,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,P18754;C9JW69;C9JRH2;C9J3R0;C9JMJ4;C9JQZ4,10;8;7;7;7;7,10;8;7;7;7;7,10;8;7;7;7;7,Regulator of chromosome condensation,RCC1,sp|P18754|RCC1_HUMAN Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JW69|C9JW69_HUMAN Regulator of chromosome condensation (Fragment) OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1;tr|C9JRH2|C9JRH2_HUMAN Regulator of chromos,10,10,36.8,421
NCL,0.1388099561,0.396781474228243,0,P19338;H7BY16;C9JYW2;C9JLB1;C9J1H7;C9JWL1,P19338;H7BY16,42;24;4;4;4;4,42;24;4;4;4;4,42;24;4;4;4;4,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,42,42,49.7,710
HK1,-0.0847580254,0.603146520697851,0,P19367;B1AR62;Q2TB90;P52790,P19367,42;5;4;2,42;5;4;2,37;4;3;0,Hexokinase-1,HK1,sp|P19367|HXK1_HUMAN Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,42,37,43.5,917
EIF2AK2,-0.1835274452,0.483342718081663,0,P19525;C9JZT2;F8WBH4,P19525;C9JZT2,6;3;1,6;3;1,6;3;1,"Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2,"sp|P19525|E2AK2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2;tr|C9JZT2|C9JZT2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase (Fragment) OS=Homo sapiens OX=9606 G",6,6,18.1,551
CSNK2A2,-0.0754369932,0.728382234509972,0,P19784;H3BSA1;H3BNI9;H3BV19,P19784;H3BSA1,8;5;3;3,8;5;3;3,8;5;3;3,Casein kinase II subunit alpha,CSNK2A2,sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1;tr|H3BSA1|H3BSA1_HUMAN Casein kinase II subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=2,8,8,30.3,350
ANXA7,0.0357785191,0.840595178177548,0,P20073,P20073,11,11,11,Annexin A7,ANXA7,sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3,11,11,29.3,488
BTF3,0.2763343111,0.0811132950535048,0,P20290,P20290,6,6,3,Transcription factor BTF3,BTF3,sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1,6,3,44.7,206
RAB6A;RAB6B,-0.0230469163,0.872051015160275,0,P20340;F5H3K7;C9JU14;J3KR73;C9JB90;F5GX61;C9J0I2,P20340;F5H3K7;C9JU14;J3KR73,6;3;3;3;2;2;1,6;3;3;3;2;2;1,2;2;0;0;0;1;0,Ras-related protein Rab-6A,RAB6A;RAB6B,sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3;tr|F5H3K7|F5H3K7_HUMAN Ras-related protein Rab-6A (Fragment) OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=1;tr|C9JU14|C9JU14_HUMAN Ras-related protein Rab-6B (Fragment),6,2,27.9,208
PSMB1,0.0191058854,0.907100411910605,0,P20618,P20618,7,7,7,Proteasome subunit beta type-1,PSMB1,sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2,7,7,43.2,241
M6PR,-0.0436550703,0.784719928966768,0,P20645;F5GX30;H0YGT2;H0YF90;H0YGE9,P20645;F5GX30;H0YGT2;H0YF90,4;3;2;2;1,4;3;2;2;1,4;3;2;2;1,Cation-dependent mannose-6-phosphate receptor,M6PR,sp|P20645|MPRD_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1;tr|F5GX30|F5GX30_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=2;tr|H0YGT2|H0YGT2_HUMAN Cation-depend,4,4,18.4,277
COX5A,-0.2975831623,0.068777164075833,0,P20674;H3BNX8;H3BRM5;H3BV69;H3BRI0,P20674;H3BNX8,9;8;4;4;3,9;8;4;4;3,9;8;4;4;3,"Cytochrome c oxidase subunit 5A, mitochondrial",COX5A,"sp|P20674|COX5A_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2;tr|H3BNX8|H3BNX8_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=1",9,9,46,150
LMNB1,-0.3415521297,0.0710086144145793,0,P20700;E9PBF6;A0A0D9SFE5;A0A0D9SFY5,P20700;E9PBF6;A0A0D9SFE5,50;38;31;13,49;37;31;13,45;36;30;12,Lamin-B1,LMNB1,"sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2;tr|E9PBF6|E9PBF6_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1;tr|A0A0D9SFE5|A0A0D9SFE5_HUMAN Lamin B1, isoform CRA_a OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1",50,45,71,586
ATP6V1B2,-0.2425878561,0.147205364987985,0,P21281;H0YC04;P15313;C9JL73;E5RGH6;C9JNS9;H0YAT8;H0YC45,P21281;H0YC04,15;9;4;4;3;3;2;1,15;9;4;4;3;3;2;1,15;9;4;4;3;3;2;1,"V-type proton ATPase subunit B, brain isoform",ATP6V1B2,"sp|P21281|VATB2_HUMAN V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3;tr|H0YC04|H0YC04_HUMAN V-type proton ATPase subunit B, brain isoform (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=1",15,15,38,511
ATP6V1C1,-0.1001460796,0.490869011558136,0,P21283;E7EV59,P21283;E7EV59,5;4,5;4,5;4,V-type proton ATPase subunit C 1,ATP6V1C1,sp|P21283|VATC1_HUMAN V-type proton ATPase subunit C 1 OS=Homo sapiens OX=9606 GN=ATP6V1C1 PE=1 SV=4;tr|E7EV59|E7EV59_HUMAN V-type proton ATPase subunit C OS=Homo sapiens OX=9606 GN=ATP6V1C1 PE=1 SV=1,5,5,17,382
VDAC1,0.1619108137,0.261857807919068,0,P21796;C9JI87,P21796;C9JI87,31;19,31;19,31;19,Voltage-dependent anion-selective channel protein 1,VDAC1,sp|P21796|VDAC1_HUMAN Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2;tr|C9JI87|C9JI87_HUMAN Voltage-dependent anion-selective channel protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=6,31,31,94,283
SDHB,-0.2275318321,0.384589052602328,0,P21912;A0A087WWT1;A0A087WXX8,P21912;A0A087WWT1;A0A087WXX8,9;6;5,9;6;5,9;6;5,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,"sp|P21912|SDHB_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3;tr|A0A087WWT1|A0A087WWT1_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (Fragment) OS=Homo",9,9,36.8,280
TGM2,0.3391140055,0.0679425163986899,0,P21980;A2A299;A2A2A0,P21980,26;7;5,26;7;5,26;7;5,Protein-glutamine gamma-glutamyltransferase 2,TGM2,sp|P21980|TGM2_HUMAN Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2,26,26,39,687
FBL,0.403159769,0.0416565604348322,0,P22087;M0QXL5;M0R2Q4;M0R0P1;M0R299;M0R2U2;M0R1H0;M0R2B0,P22087;M0QXL5;M0R2Q4;M0R0P1;M0R299,16;15;15;14;14;7;7;7,16;15;15;14;14;7;7;7,15;14;14;13;13;7;7;7,rRNA 2-O-methyltransferase fibrillarin,FBL,sp|P22087|FBRL_HUMAN rRNA 2-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2;tr|M0QXL5|M0QXL5_HUMAN rRNA 2-O-methyltransferase fibrillarin (Fragment) OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=1;tr|M0R2Q4|M0R2Q4_HUMAN rRNA 2-O-methyl,16,15,55.5,321
PAICS,0.1464995611,0.404417552684632,0,P22234;E9PBS1;D6RF62,P22234;E9PBS1;D6RF62,26;25;19,26;25;19,26;25;19,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,sp|P22234|PUR6_HUMAN Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3;tr|E9PBS1|E9PBS1_HUMAN Multifunctional protein ADE2 (Fragment) OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1;tr|D6RF62|D6RF62_HUMAN Multifunctional protein ADE2 OS=Ho,26,26,50.4,425
SCP2,-0.4856078777,0.0127709336498509,0,P22307;H0YF61;H0YD06,P22307;H0YF61,11;7;1,11;7;1,11;7;1,Non-specific lipid-transfer protein,SCP2,sp|P22307|NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2;tr|H0YF61|H0YF61_HUMAN Non-specific lipid-transfer protein (Fragment) OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=1,11,11,18.6,547
UBA1,-0.3244260614,0.0648842977595537,0,P22314;Q5JRR6;Q5JRR9;Q5JRS3;Q5JRS2,P22314,36;12;9;7;7,36;12;9;7;7,27;12;0;0;0,Ubiquitin-like modifier-activating enzyme 1,UBA1,sp|P22314|UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,36,27,44,1058
FDXR,0.0783689721,0.792479553662321,0,P22570;A0A0C4DFN8;A0A0A0MSZ4;A0A0A0MTR6;A0A0A0MT64;A0A0A0MTN9;A0A0C4DGN7;J3QQX3;J3QKZ8;J3QQW7;J3KS64,P22570;A0A0C4DFN8;A0A0A0MSZ4;A0A0A0MTR6;A0A0A0MT64;A0A0A0MTN9;A0A0C4DGN7;J3QQX3,25;23;23;22;22;21;21;20;6;3;1,25;23;23;22;22;21;21;20;6;3;1,25;23;23;22;22;21;21;20;6;3;1,"NADPH:adrenodoxin oxidoreductase, mitochondrial",FDXR,"sp|P22570|ADRO_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=3;tr|A0A0C4DFN8|A0A0C4DFN8_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=1;tr|A0A0A0MSZ4|A0A0A0MSZ4",25,25,65.4,491
HNRNPA2B1,0.0441807455,0.758262739438949,0,P22626;A0A087WUI2,P22626;A0A087WUI2,38;27,38;27,38;27,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,sp|P22626|ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2;tr|A0A087WUI2|A0A087WUI2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=1,38,38,76.8,353
UQCRC2,0.0954581931,0.634801506859028,0,P22695;H3BRG4;H3BSJ9;H3BP04;H3BUE4;H3BUI9;A0A087WVZ4,P22695;H3BRG4;H3BSJ9;H3BP04,12;11;10;6;4;4;2,12;11;10;6;4;4;2,12;11;10;6;4;4;2,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,"sp|P22695|QCR2_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3;tr|H3BRG4|H3BRG4_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=1;tr|H3BSJ9|H3BSJ9_HUMAN Cyt",12,12,38.2,453
ITGA6,1.9715714944,5.18079494581788e-05,1,P23229;C9JXX7;H7BZ97,P23229,7;2;1,7;2;1,7;2;1,Integrin alpha-6;Integrin alpha-6 heavy chain;Integrin alpha-6 light chain;Processed integrin alpha-6,ITGA6,sp|P23229|ITA6_HUMAN Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5,7,7,7.8,1130
SFPQ,0.0498882189,0.7221098654247,0,P23246;H0Y9K7;H0Y9U2,P23246,34;8;3,34;8;3,32;8;3,"Splicing factor, proline- and glutamine-rich",SFPQ,"sp|P23246|SFPQ_HUMAN Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",34,32,46.5,707
PPIB,0.0796826539,0.552297649063089,0,P23284,P23284,23,23,23,Peptidyl-prolyl cis-trans isomerase B,PPIB,sp|P23284|PPIB_HUMAN Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2,23,23,70.4,216
