DCAF8_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
CAPZB,-0.2996913754,0.228730879997355,0,P47756;B1AK87;B1AK88;B1AK85,P47756;B1AK87;B1AK88;B1AK85,9;8;8;6,9;8;8;6,9;8;8;6,F-actin-capping protein subunit beta,CAPZB,sp|P47756|CAPZB_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4;tr|B1AK87|B1AK87_HUMAN F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1;tr|B1AK88|B1AK88_HUMAN F-actin-capping protein subu,9,9,42.2,277
QARS,0.6275040854,0.0411532797231693,0,P47897;A0A1B0GVU9;B4DDN1;H7C0R3;A0A0U1RQQ5;A0A1B0GTT3;A0A0U1RQX5;C9J165;A0A0U1RQX9;A0A0U1RQT0;A0A0U1RQM8;A0A0U1RQE9;A0A0U1RRI9;A0A0U1RQU2;A0A0U1RR66;A0A0U1RRC8;A0A0U1RQL2;A0A0U1RR79;F2Z2V6;A0A0U1RQC3,P47897;A0A1B0GVU9;B4DDN1,22;20;18;8;6;6;5;5;4;4;4;4;3;3;3;3;2;1;1;1,22;20;18;8;6;6;5;5;4;4;4;4;3;3;3;3;2;1;1;1,22;20;18;8;6;6;5;5;4;4;4;4;3;3;3;3;2;1;1;1,Glutamine--tRNA ligase,QARS,sp|P47897|SYQ_HUMAN Glutamine--tRNA ligase OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|A0A1B0GVU9|A0A1B0GVU9_HUMAN Glutamine--tRNA ligase (Fragment) OS=Homo sapiens OX=9606 GN=QARS1 PE=1 SV=1;tr|B4DDN1|B4DDN1_HUMAN Glutamine--tRNA ligase OS=Homo sapiens ,22,22,29.8,775
ATP5O,0.5312988099,0.148750580810501,0,P48047;A0A494C0K9;H7C0C1;H7C086;H7C068,P48047;A0A494C0K9;H7C0C1,10;6;6;2;2,10;6;6;2;2,10;6;6;2;2,"ATP synthase subunit O, mitochondrial",ATP5O,"sp|P48047|ATPO_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1;tr|A0A494C0K9|A0A494C0K9_HUMAN ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=4 SV=1;tr|H7C0C1|H7C0C1_HUMAN Uncharacterized p",10,10,43.7,213
ARCN1,0.9449234356,0.033058807826414,0,P48444;B0YIW6;Q6P1Q5;E9PK34,P48444;B0YIW6;Q6P1Q5,9;8;5;2,9;8;5;2,9;8;5;2,Coatomer subunit delta,ARCN1,sp|P48444|COPD_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|B0YIW6|B0YIW6_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 PE=1 SV=1;tr|Q6P1Q5|Q6P1Q5_HUMAN Coatomer subunit delta OS=Homo sapiens OX=9606 GN=ARCN1 P,9,9,21.1,511
LSS,1.555822358,0.020773563394409,1,P48449;A0A0G2JQD0;C9J315,P48449;A0A0G2JQD0,8;6;2,8;6;2,8;6;2,Lanosterol synthase,LSS,sp|P48449|LSS_HUMAN Lanosterol synthase OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1;tr|A0A0G2JQD0|A0A0G2JQD0_HUMAN Lanosterol synthase (Fragment) OS=Homo sapiens OX=9606 GN=LSS PE=1 SV=1,8,8,12,732
CCT5,0.5782987779,0.046329984324051,0,P48643;E7ENZ3;B7ZAR1;E9PCA1;D6RIZ7;H0Y914,P48643;E7ENZ3;B7ZAR1;E9PCA1,36;33;32;32;3;2,36;33;32;32;3;2,36;33;32;32;3;2,T-complex protein 1 subunit epsilon,CCT5,sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|E7ENZ3|E7ENZ3_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1;tr|B7ZAR1|B7ZAR1_HUMAN T-complex protein 1 subunit epsil,36,36,66.5,541
ALDH9A1,1.1029543063,0.0771790671985692,0,P49189,P49189,9,9,9,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,sp|P49189|AL9A1_HUMAN 4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,9,9,26.7,494
RPL34,0.4965335697,0.0769245847609429,0,P49207,P49207,10,10,10,60S ribosomal protein L34,RPL34,sp|P49207|RL34_HUMAN 60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,10,10,48.7,117
NASP,-0.1673370518,0.632880863095122,0,P49321;Q5T624;E9PI86;E9PPQ8;H0YDS9;E9PRH9;H0YF33;E9PPR5,P49321;Q5T624;E9PI86,11;7;6;5;5;4;4;3,11;7;6;5;5;4;4;3,11;7;6;5;5;4;4;3,Nuclear autoantigenic sperm protein,NASP,sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2;tr|Q5T624|Q5T624_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=1;tr|E9PI86|E9PI86_HUMAN Nuclear autoantigenic sperm prote,11,11,17.8,788
FASN,-0.1694479973,0.488719182596251,0,P49327;A0A0U1RQF0;A0A0U1RRG3;A0A1B0GTR5;J3KTF0,P49327;A0A0U1RQF0,115;113;6;1;1,115;113;6;1;1,115;113;6;1;1,Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase,FASN,sp|P49327|FAS_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3;tr|A0A0U1RQF0|A0A0U1RQF0_HUMAN Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=1,115,115,53.9,2511
CCT3,-0.2992108785,0.230270450945308,0,P49368;B4DUR8;E9PRC8;Q5SZX6;E9PQ35;E9PM09;Q5SZX9;Q5SZW8,P49368;B4DUR8,34;32;14;13;7;7;7;6,34;32;14;13;7;7;7;6,34;32;14;13;7;7;7;6,T-complex protein 1 subunit gamma,CCT3,sp|P49368|TCPG_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4;tr|B4DUR8|B4DUR8_HUMAN T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=1,34,34,62.6,545
TUFM,0.7460024108,0.113675032787063,0,P49411;H3BNU3,P49411,15;2,15;2,15;2,"Elongation factor Tu, mitochondrial",TUFM,"sp|P49411|EFTU_HUMAN Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",15,15,43.8,452
SRP9;DKFZp564M2223,-0.5082482317,0.12873323557905,0,P49458;Q6P2S0;Q659G3;E9PE20,P49458;Q6P2S0;Q659G3;E9PE20,5;3;3;3,5;3;3;3,5;3;3;3,Signal recognition particle 9 kDa protein,SRP9;DKFZp564M2223,sp|P49458|SRP09_HUMAN Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2;tr|Q6P2S0|Q6P2S0_HUMAN SRP9 protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=1;tr|Q659G3|Q659G3_HUMAN SRP9 protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1,5,5,50,86
AARS,-0.4202857017,0.147147017982795,0,P49588;H3BPK7,P49588,30;12,30;12,30;12,"Alanine--tRNA ligase, cytoplasmic",AARS,"sp|P49588|SYAC_HUMAN Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2",30,30,39.5,968
SARS,-0.7430750021,0.211428088457075,0,P49591;Q5T5C7,P49591;Q5T5C7,8;8,8;8,8;8,"Serine--tRNA ligase, cytoplasmic",SARS,"sp|P49591|SYSC_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3;tr|Q5T5C7|Q5T5C7_HUMAN Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=1",8,8,16.3,514
PSMB2,0.796300499,0.0191313082929925,0,P49721;A0A087WVV1,P49721,10;3,10;3,10;3,Proteasome subunit beta type-2,PSMB2,sp|P49721|PSB2_HUMAN Proteasome subunit beta type-2 OS=Homo sapiens OX=9606 GN=PSMB2 PE=1 SV=1,10,10,48.8,201
MCM2,0.234698053,0.35000446018704,0,P49736;H0Y8E6,P49736;H0Y8E6,23;22,23;22,23;22,DNA replication licensing factor MCM2,MCM2,sp|P49736|MCM2_HUMAN DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4;tr|H0Y8E6|H0Y8E6_HUMAN DNA helicase (Fragment) OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=1,23,23,30.5,904
ACADVL,0.7904290352,0.0648343106276761,0,P49748;G3V1M7;J3QRJ8;K7EQP4;K7EMF8;J3QKU9;K7EJW8;J3KSR4,P49748,9;4;2;2;1;1;1;1,9;4;2;2;1;1;1;1,9;4;2;2;1;1;1;1,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADVL,"sp|P49748|ACADV_HUMAN Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1",9,9,16.5,655
TMED10,0.4723941872,0.175950345742064,0,P49755;G3V2K7,P49755,5;2,5;2,5;2,Transmembrane emp24 domain-containing protein 10,TMED10,sp|P49755|TMEDA_HUMAN Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2,5,5,23.3,219
HINT1,0.3842249225,0.247568693444162,0,P49773;D6REP8;D6RE99;D6RD60;D6RC06,P49773;D6REP8;D6RE99;D6RD60,9;5;5;5;3,9;5;5;5;3,9;5;5;5;3,Histidine triad nucleotide-binding protein 1,HINT1,sp|P49773|HINT1_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=2;tr|D6REP8|D6REP8_HUMAN Histidine triad nucleotide-binding protein 1 OS=Homo sapiens OX=9606 GN=HINT1 PE=1 SV=1;tr|D6RE99|D6RE99_HUMAN Histidine tr,9,9,92.9,126
GMPS,0.4462913272,0.271042039427012,0,P49915,P49915,15,15,15,GMP synthase [glutamine-hydrolyzing],GMPS,sp|P49915|GUAA_HUMAN GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1,15,15,33.5,693
GDI2,0.3620712129,0.230079051297563,0,P50395;Q5SX87;Q5SX91;V9GYF8;Q5SX90;V9GYJ7;Q5SX86,P50395;Q5SX87,26;14;10;8;8;7;7,26;14;10;8;8;7;7,18;8;5;5;5;4;4,Rab GDP dissociation inhibitor beta,GDI2,sp|P50395|GDIB_HUMAN Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2;tr|Q5SX87|Q5SX87_HUMAN Rab GDP dissociation inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=1,26,18,76.2,445
SERPINH1,-0.5787950955,0.0542037746250685,0,P50454;E9PKH2;E9PPV6;E9PR70;E9PK86;E9PMI5;E9PJH8;E9PIG2;E9PRS3;E9PNX1;H0YEP8;E9PQ34;E9PLA6,P50454;E9PKH2;E9PPV6;E9PR70,11;7;7;6;5;5;4;4;4;4;2;2;1,11;7;7;6;5;5;4;4;4;4;2;2;1,11;7;7;6;5;5;4;4;4;4;2;2;1,Serpin H1,SERPINH1,sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2;tr|E9PKH2|E9PKH2_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1;tr|E9PPV6|E9PPV6_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=1;tr|E9PR70|E9PR70_HUM,11,11,37.1,418
PDLIM4,-0.250351122,0.412831025623393,0,P50479,P50479,7,7,7,PDZ and LIM domain protein 4,PDLIM4,sp|P50479|PDLI4_HUMAN PDZ and LIM domain protein 4 OS=Homo sapiens OX=9606 GN=PDLIM4 PE=1 SV=2,7,7,23.3,330
ST13;ST13P5;ST13P4,-0.2045653757,0.408103967456674,0,P50502;Q3KNR6;Q8NFI4;H7C3I1;F6VDH7;Q8IZP2;F8WAQ7,P50502;Q3KNR6;Q8NFI4;H7C3I1;F6VDH7;Q8IZP2,10;9;9;7;7;6;1,10;9;9;7;7;6;1,10;9;9;7;7;6;1,Hsc70-interacting protein;Putative protein FAM10A5;Putative protein FAM10A4,ST13;ST13P5;ST13P4,sp|P50502|F10A1_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2;tr|Q3KNR6|Q3KNR6_HUMAN Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=1;sp|Q8NFI4|F10A5_HUMAN Putative protein FAM10A5 OS=Homo sapiens OX=9606 GN=S,10,10,26,369
VASP,-0.2432233191,0.442408205242163,0,P50552;K7ENL7;K7ENR7;K7EIG8;K7EM16,P50552;K7ENL7,6;3;2;1;1,6;3;2;1;1,6;3;2;1;1,Vasodilator-stimulated phosphoprotein,VASP,sp|P50552|VASP_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=3;tr|K7ENL7|K7ENL7_HUMAN Vasodilator-stimulated phosphoprotein OS=Homo sapiens OX=9606 GN=VASP PE=1 SV=1,6,6,21.8,380
CCT8,0.1810172234,0.437252075067409,0,P50990;H7C4C8;H7C2U0,P50990;H7C4C8,44;24;3,44;24;3,44;24;3,T-complex protein 1 subunit theta,CCT8,sp|P50990|TCPQ_HUMAN T-complex protein 1 subunit theta OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=4;tr|H7C4C8|H7C4C8_HUMAN T-complex protein 1 subunit theta (Fragment) OS=Homo sapiens OX=9606 GN=CCT8 PE=1 SV=1,44,44,72.4,548
CCT4,0.1914896032,0.566513843260644,0,P50991,P50991,26,26,26,T-complex protein 1 subunit delta,CCT4,sp|P50991|TCPD_HUMAN T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4,26,26,50.3,539
ANXA11,0.6324425855,0.150114426982848,0,P50995;H0Y6E1,P50995;H0Y6E1,12;6,12;6,12;6,Annexin A11,ANXA11,sp|P50995|ANX11_HUMAN Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1;tr|H0Y6E1|H0Y6E1_HUMAN Annexin A11 (Fragment) OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1,12,12,27.3,505
RAB5C;RAB5A;RAB5B,-0.1818497666,0.45613876723074,0,P51148;K7ERI8;K7ERQ8;P20339;F8VVZ0;F8VUA5;F8VVK3;K7ENY4;F8WCY6;F8WD79;F8VPW9;F8VSF8;F8VWZ7;F8VWU4,P51148;K7ERI8;K7ERQ8;P20339;F8VVZ0;F8VUA5;F8VVK3;K7ENY4,4;3;3;2;2;2;2;2;1;1;1;1;1;1,4;3;3;2;2;2;2;2;1;1;1;1;1;1,2;1;1;0;0;0;0;1;0;0;0;0;0;0,Ras-related protein Rab-5C;Ras-related protein Rab-5A,RAB5C;RAB5A;RAB5B,sp|P51148|RAB5C_HUMAN Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2;tr|K7ERI8|K7ERI8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1;tr|K7ERQ8|K7ERQ8_HUMAN PCAF_N domain-containing protein (Fragment) OS=Homo sapiens ,4,2,25.9,216
DUSP3,0.189712769,0.434504007233123,0,P51452;K7ELG5;K7ES89,P51452;K7ELG5;K7ES89,8;4;4,8;4;4,8;4;4,Dual specificity protein phosphatase 3,DUSP3,sp|P51452|DUS3_HUMAN Dual specificity protein phosphatase 3 OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1;tr|K7ELG5|K7ELG5_HUMAN Dual-specificity protein phosphatase 3 (Fragment) OS=Homo sapiens OX=9606 GN=DUSP3 PE=1 SV=1;tr|K7ES89|K7ES89_HUMAN Dual specifici,8,8,51.4,185
SSR4,-0.3792837837,0.140093710761255,0,P51571;A6NLM8,P51571,8;3,8;3,8;3,Translocon-associated protein subunit delta,SSR4,sp|P51571|SSRD_HUMAN Translocon-associated protein subunit delta OS=Homo sapiens OX=9606 GN=SSR4 PE=1 SV=1,8,8,39.3,173
BCAP31,0.1153515631,0.605077197218517,0,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4;C9JM14;C9JMD7,P51572;A0A2R8Y5M6;C9JSP1;C9JQ75;C9J0M4,4;3;2;2;2;1;1,4;3;2;2;2;1;1,4;3;2;2;2;1;1,B-cell receptor-associated protein 31,BCAP31,sp|P51572|BAP31_HUMAN B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3;tr|A0A2R8Y5M6|A0A2R8Y5M6_HUMAN B-cell receptor-associated protein OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=1;tr|C9JSP1|C9JSP1_HUMAN B-cell receptor-ass,4,4,25.2,246
PSMD7,0.3518839091,0.193719299494272,0,P51665;H3BNT7;H3BTM8;H3BQV2,P51665;H3BNT7;H3BTM8,8;7;7;1,8;7;7;1,8;7;7;1,26S proteasome non-ATPase regulatory subunit 7,PSMD7,sp|P51665|PSMD7_HUMAN 26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMD7 PE=1 SV=2;tr|H3BNT7|H3BNT7_HUMAN 26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens OX=9606 GN=PSMD7 PE=1 SV=1;tr|H3BTM8|H3BTM8_HUMAN 26S prot,8,8,36.4,324
HDGF,1.1188381729,0.0747487929664489,0,P51858;Q9Y3E1;H3BPQ6,P51858,8;1;1,8;1;1,7;0;0,Hepatoma-derived growth factor,HDGF,sp|P51858|HDGF_HUMAN Hepatoma-derived growth factor OS=Homo sapiens OX=9606 GN=HDGF PE=1 SV=1,8,7,37.1,240
HNRNPA3,0.9869264807,0.134501898544828,0,P51991;H7C1J8,P51991,14;2,14;2,14;2,Heterogeneous nuclear ribonucleoprotein A3,HNRNPA3,sp|P51991|ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2,14,14,36.8,378
PGD,1.1353022148,0.0121288408742525,1,P52209;K7EPF6;K7EM49;K7EMN2;K7ELN9,P52209;K7EPF6;K7EM49;K7EMN2,14;12;11;10;1,14;12;11;10;1,14;12;11;10;1,"6-phosphogluconate dehydrogenase, decarboxylating",PGD,"sp|P52209|6PGD_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3;tr|K7EPF6|K7EPF6_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating (Fragment) OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=1;tr|K7EM49|K7EM49_HU",14,14,36.4,483
HNRNPM,0.0654940875,0.779262928796742,0,P52272;A0A087X0X3;M0R2I7;M0R019;M0R2T0;M0QY96;M0R0N3;M0QYQ7;M0R0Y6;M0QYL3,P52272;A0A087X0X3,43;42;16;15;13;10;9;7;5;4,43;42;16;15;13;10;9;7;5;4,26;25;8;13;10;8;8;6;5;1,Heterogeneous nuclear ribonucleoprotein M,HNRNPM,sp|P52272|HNRPM_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3;tr|A0A087X0X3|A0A087X0X3_HUMAN Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1,43,26,59.9,730
KPNA2,-0.6318473162,0.135801488526691,0,P52292;J3QLL0;J3KS65,P52292;J3QLL0;J3KS65,14;7;7,14;7;7,14;7;7,Importin subunit alpha-1,KPNA2,sp|P52292|IMA1_HUMAN Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1;tr|J3QLL0|J3QLL0_HUMAN Importin subunit alpha-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1;tr|J3KS65|J3KS65_HUMAN Importin subunit alpha-1 (Fragment) OS=Hom,14,14,31.2,529
ARHGDIA,0.5175988584,0.340376595065136,0,P52565;J3QQX2;J3KTF8;J3KRY1;J3KRE2;J3KS60,P52565;J3QQX2;J3KTF8;J3KRY1;J3KRE2,16;14;14;9;8;4,16;14;14;9;8;4,16;14;14;9;8;4,Rho GDP-dissociation inhibitor 1,ARHGDIA,sp|P52565|GDIR1_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3;tr|J3QQX2|J3QQX2_HUMAN Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1;tr|J3KTF8|J3KTF8_HUMAN Rho GDP-dissociation inhibitor 1,16,16,84.8,204
HNRNPF,-0.308026845,0.311087537075246,0,P52597;A0A1B0GW42,P52597,17;5,17;5,15;5,"Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed",HNRNPF,sp|P52597|HNRPF_HUMAN Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=HNRNPF PE=1 SV=3,17,15,44.1,415
SMS,1.3929327705,0.00236686283614982,1,P52788;H7C2R7,P52788,7;3,7;3,7;3,Spermine synthase,SMS,sp|P52788|SPSY_HUMAN Spermine synthase OS=Homo sapiens OX=9606 GN=SMS PE=1 SV=2,7,7,25.4,366
HK2,2.3612742177,0.000201456091246967,1,P52789;E9PB90,P52789;E9PB90,8;7,4;3,4;3,Hexokinase-2;Hexokinase,HK2,sp|P52789|HXK2_HUMAN Hexokinase-2 OS=Homo sapiens OX=9606 GN=HK2 PE=1 SV=2;tr|E9PB90|E9PB90_HUMAN Hexokinase-2 OS=Homo sapiens OX=9606 GN=HK2 PE=1 SV=1,8,4,11.5,917
THOP1,2.2524062371,0.000433633510805368,1,P52888;K7EP46;K7EL02;K7EKB6;K7EMU4;K7EL32,P52888;K7EP46;K7EL02,6;4;3;2;1;1,6;4;3;2;1;1,5;3;2;2;1;0,Thimet oligopeptidase,THOP1,sp|P52888|THOP1_HUMAN Thimet oligopeptidase OS=Homo sapiens OX=9606 GN=THOP1 PE=1 SV=2;tr|K7EP46|K7EP46_HUMAN Thimet oligopeptidase OS=Homo sapiens OX=9606 GN=THOP1 PE=1 SV=1;tr|K7EL02|K7EL02_HUMAN Thimet oligopeptidase (Fragment) OS=Homo sapiens OX=9606 G,6,5,9.9,689
CAPZA1,0.3377207303,0.337409949807758,0,P52907,P52907,8,8,6,F-actin-capping protein subunit alpha-1,CAPZA1,sp|P52907|CAZA1_HUMAN F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3,8,6,38.5,286
BLVRA,0.7454272049,0.0460788212998646,0,P53004;C9J1E1,P53004,10;3,10;3,10;3,Biliverdin reductase A,BLVRA,sp|P53004|BIEA_HUMAN Biliverdin reductase A OS=Homo sapiens OX=9606 GN=BLVRA PE=1 SV=2,10,10,41.6,296
SLC25A1,3.0973834447,0.00013806306283269,1,P53007,P53007,2,2,2,"Tricarboxylate transport protein, mitochondrial",SLC25A1,"sp|P53007|TXTP_HUMAN Tricarboxylate transport protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A1 PE=1 SV=2",2,2,7.7,311
ACLY,1.4138674795,0.107639991608507,0,P53396;K7ESG8;K7EIE7,P53396,32;4;3,32;4;3,32;4;3,ATP-citrate synthase,ACLY,sp|P53396|ACLY_HUMAN ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3,32,32,37.3,1101
METAP1,1.8311025247,0.0266360472463463,1,P53582;H0Y955;H0Y903,P53582;H0Y955,5;4;2,5;4;2,5;4;2,Methionine aminopeptidase 1,METAP1,sp|P53582|MAP11_HUMAN Methionine aminopeptidase 1 OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=2;tr|H0Y955|H0Y955_HUMAN Methionine aminopeptidase 1 (Fragment) OS=Homo sapiens OX=9606 GN=METAP1 PE=1 SV=1,5,5,22.5,386
SUCLG1,0.0865380458,0.843900814384574,0,P53597;A0A494C0D1;H7C233,P53597;A0A494C0D1,4;3;1,4;3;1,4;3;1,"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial",SUCLG1,"sp|P53597|SUCA_HUMAN Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG1 PE=1 SV=4;tr|A0A494C0D1|A0A494C0D1_HUMAN Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial OS=Homo sapiens OX=960",4,4,15,346
COPB1,0.138503638,0.705356944657771,0,P53618;E9PP73;E9PP63;E9PKQ1,P53618;E9PP73,7;5;1;1,7;5;1;1,7;5;1;1,Coatomer subunit beta,COPB1,sp|P53618|COPB_HUMAN Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3;tr|E9PP73|E9PP73_HUMAN Coatomer subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=8,7,7,11,953
SUB1,-0.4657923745,0.198539680288847,0,P53999,P53999,8,8,8,Activated RNA polymerase II transcriptional coactivator p15,SUB1,sp|P53999|TCP4_HUMAN Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3,8,8,59.8,127
RARS,0.486206444,0.0718855491301818,0,P54136;E5RH09;E5RJM9,P54136,21;3;3,21;3;3,21;3;3,"Arginine--tRNA ligase, cytoplasmic",RARS,"sp|P54136|SYRC_HUMAN Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS1 PE=1 SV=2",21,21,36.4,660
YARS,1.2745342164,0.0258881950660223,1,P54577;A0A0C4DGZ5,P54577;A0A0C4DGZ5,16;10,16;10,16;10,"Tyrosine--tRNA ligase, cytoplasmic;Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed;Tyrosine--tRNA ligase",YARS,"sp|P54577|SYYC_HUMAN Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=YARS1 PE=1 SV=4;tr|A0A0C4DGZ5|A0A0C4DGZ5_HUMAN Tyrosine--tRNA ligase OS=Homo sapiens OX=9606 GN=YARS1 PE=1 SV=1",16,16,37.3,528
