SNRNP40_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
XRCC6,-0.0474463137,0.653947928230868,0,P12956;B1AHC9,P12956;B1AHC9,19;18,19;18,19;18,X-ray repair cross-complementing protein 6,XRCC6,sp|P12956|XRCC6_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2;tr|B1AHC9|B1AHC9_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=1,19,19,29.9,609
XRCC5,-0.2545013258,0.0723558823006391,0,P13010;C9JZ81;H7C0H9,P13010,25;5;2,25;5;2,25;5;2,X-ray repair cross-complementing protein 5,XRCC5,sp|P13010|XRCC5_HUMAN X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3,25,25,41.9,732
COX4I1,0.8208147496,0.0303319554217396,0,P13073;H3BN72;H3BNV9;Q86WV2;H3BNI5;H3BPG0,P13073;H3BN72;H3BNV9;Q86WV2,5;4;4;3;2;2,5;4;4;3;2;2,5;4;4;3;2;2,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",COX4I1,"sp|P13073|COX41_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1;tr|H3BN72|H3BN72_HUMAN Cytochrome c oxidase subunit 4 isoform 1, mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1;tr|H3BNV9|H",5,5,33.7,169
RNH1,-0.4632774882,0.0185391552577771,0,P13489;H0YCR7;E9PMJ3;E9PLZ3;E9PIM9;E9PIK5;E9PMN0;E9PMA9;E9PR82;E9PMI1,P13489;H0YCR7,16;9;7;7;7;5;3;2;1;1,16;9;7;7;7;5;3;2;1;1,16;9;7;7;7;5;3;2;1;1,Ribonuclease inhibitor,RNH1,sp|P13489|RINI_HUMAN Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2;tr|H0YCR7|H0YCR7_HUMAN Ribonuclease inhibitor (Fragment) OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=1,16,16,49,461
EEF2,0.4031201483,0.0144740294962951,0,P13639,P13639,60,60,58,Elongation factor 2,EEF2,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,60,58,66.9,858
PDIA4,-0.3134269314,0.178685340017961,0,P13667;A0A499FI48,P13667;A0A499FI48,10;9,10;9,10;9,Protein disulfide-isomerase A4,PDIA4,sp|P13667|PDIA4_HUMAN Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2;tr|A0A499FI48|A0A499FI48_HUMAN Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=1,10,10,21.1,645
LCP1,0.2579905115,0.472554458322553,0,P13796,P13796,6,5,4,Plastin-2,LCP1,sp|P13796|PLSL_HUMAN Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6,6,4,12.1,627
ETFA,-0.2568074732,0.0774337815070745,0,P13804;H0YLU7;H0YL12;H0YK49;H0YNX6;H0YKF0;H0YL83;J3KN60,P13804;H0YLU7;H0YL12;H0YK49;H0YNX6;H0YKF0,12;9;8;7;7;7;2;1,12;9;8;7;7;7;2;1,12;9;8;7;7;7;2;1,"Electron transfer flavoprotein subunit alpha, mitochondrial",ETFA,"sp|P13804|ETFA_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1;tr|H0YLU7|H0YLU7_HUMAN Electron transfer flavoprotein subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV",12,12,52.9,333
PRKAR2A,0.3734228062,0.094771121167577,0,P13861;H7C1L0;H7C330;P31323;H7C4A9;C9J830,P13861;H7C1L0,13;7;5;3;1;1,13;7;5;3;1;1,13;7;5;3;1;1,cAMP-dependent protein kinase type II-alpha regulatory subunit,PRKAR2A,sp|P13861|KAP2_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2;tr|H7C1L0|H7C1L0_HUMAN cAMP-dependent protein kinase type II-alpha regulatory subunit (Fragment) OS=Homo sapiens OX=9606 GN=PRK,13,13,41.1,404
MTHFD2,-0.0358212418,0.825956818351878,0,P13995;B8ZZU9;B9A062,P13995;B8ZZU9,11;8;5,11;8;5,11;8;5,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase",MTHFD2,"sp|P13995|MTDC_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2;tr|B8ZZU9|B8ZZU9_HUMAN Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS",11,11,42.3,350
MIF,-0.4418693689,0.00941180974547058,0,P14174,P14174,7,7,7,Macrophage migration inhibitory factor,MIF,sp|P14174|MIF_HUMAN Macrophage migration inhibitory factor OS=Homo sapiens OX=9606 GN=MIF PE=1 SV=4,7,7,45.2,115
FDPS,-0.2251053186,0.251110307740667,0,P14324;A0A087X1D8;A0A087WVN4;A0A087WTP2;A0A087X090,P14324;A0A087X1D8;A0A087WVN4,4;3;3;1;1,4;3;3;1;1,4;3;3;1;1,Farnesyl pyrophosphate synthase,FDPS,sp|P14324|FPPS_HUMAN Farnesyl pyrophosphate synthase OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=4;tr|A0A087X1D8|A0A087X1D8_HUMAN Farnesyl pyrophosphate synthase (Fragment) OS=Homo sapiens OX=9606 GN=FDPS PE=1 SV=1;tr|A0A087WVN4|A0A087WVN4_HUMAN Farnesyl pyrop,4,4,12.9,419
AKR1A1,-0.653701365,0.0103506849351266,0,P14550;Q5T621;V9GYG2;V9GYP9,P14550,15;5;4;4,15;5;4;4,15;5;4;4,Alcohol dehydrogenase [NADP(+)],AKR1A1,sp|P14550|AK1A1_HUMAN Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3,15,15,46.8,325
PKM,-0.1387007761,0.246298844073757,0,P14618;B4DNK4,P14618;B4DNK4,52;44,52;44,5;5,Pyruvate kinase PKM;Pyruvate kinase,PKM,sp|P14618|KPYM_HUMAN Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4;tr|B4DNK4|B4DNK4_HUMAN Pyruvate kinase OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=1,52,5,86.3,531
HSP90B1,-0.1882690451,0.125315909271511,0,P14625;Q96GW1;A0A1W2PRR1;H0YIV0;Q58FF3;F8W026,P14625,37;11;11;9;4;3,35;9;9;9;4;1,35;9;9;9;4;1,Endoplasmin,HSP90B1,sp|P14625|ENPL_HUMAN Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1,37,35,46.5,803
COX6B1,0.1337471321,0.226234667628235,0,P14854;A0A494C160;K7EQD3,P14854;A0A494C160,5;3;1,5;3;1,5;3;1,Cytochrome c oxidase subunit 6B1,COX6B1,sp|P14854|CX6B1_HUMAN Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2;tr|A0A494C160|A0A494C160_HUMAN Cytochrome c oxidase subunit 6B1 (Fragment) OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=1,5,5,89.5,86
DARS,-0.1987735389,0.133601463249094,0,P14868;H7BZ35;C9J7S3;C9JLC1;H7C278;C9JQM9,P14868,23;8;7;7;5;4,23;8;7;7;5;4,23;8;7;7;5;4,"Aspartate--tRNA ligase, cytoplasmic",DARS,"sp|P14868|SYDC_HUMAN Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2",23,23,58.7,501
UQCRB,0.267176866,0.0581313939101425,0,P14927;B7Z2R2;E5RHG9,P14927;B7Z2R2,7;5;3,7;5;3,7;5;3,Cytochrome b-c1 complex subunit 7,UQCRB,sp|P14927|QCR7_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=2;tr|B7Z2R2|B7Z2R2_HUMAN Cytochrome b-c1 complex subunit 7 OS=Homo sapiens OX=9606 GN=UQCRB PE=1 SV=1,7,7,67.6,111
AKR1B1,-0.187569594,0.115025541576998,0,P15121;E9PCX2;E9PEF9;C9JRZ8,P15121;E9PCX2,18;12;6;1,18;12;6;1,18;12;6;1,Aldose reductase,AKR1B1,sp|P15121|ALDR_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3;tr|E9PCX2|E9PCX2_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=1,18,18,77.8,316
GSPT1;GSPT2,-0.0173085338,0.887684784398417,0,P15170;H3BR35;Q8IYD1;H3BSV8,P15170;H3BR35;Q8IYD1,10;9;7;3,10;9;7;3,10;9;7;3,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A;Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,GSPT1;GSPT2,sp|P15170|ERF3A_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens OX=9606 GN=GSPT1 PE=1 SV=1;tr|H3BR35|H3BR35_HUMAN Eukaryotic peptide chain release factor GTP-binding subunit ERF3A (Fragment) OS=Homo sapiens OX=9606 G,10,10,21.2,499
RPS2,0.250826749,0.0536085364912978,0,P15880;H0YEN5;E9PQD7;I3L404;E9PM36;E9PMM9;E9PPT0,P15880;H0YEN5;E9PQD7,17;15;13;7;7;7;5,17;15;13;7;7;7;5,17;15;13;7;7;7;5,40S ribosomal protein S2,RPS2,sp|P15880|RS2_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2;tr|H0YEN5|H0YEN5_HUMAN 40S ribosomal protein S2 (Fragment) OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=1;tr|E9PQD7|E9PQD7_HUMAN 40S ribosomal protein S2 OS=Homo sapiens OX=9,17,17,41.6,293
RPA2,-0.374310033,0.215885942458683,0,P15927;Q5TEJ7,P15927;Q5TEJ7,3;3,3;3,3;3,Replication protein A 32 kDa subunit,RPA2,sp|P15927|RFA2_HUMAN Replication protein A 32 kDa subunit OS=Homo sapiens OX=9606 GN=RPA2 PE=1 SV=1;tr|Q5TEJ7|Q5TEJ7_HUMAN Replication protein A 32 kDa subunit (Fragment) OS=Homo sapiens OX=9606 GN=RPA2 PE=1 SV=1,3,3,17.4,270
H2AFX;HIST1H2AA,-0.1527955547,0.431244489084097,0,P16104;Q96QV6,P16104;Q96QV6,10;7,3;3,1;1,Histone H2AX;Histone H2A type 1-A,H2AFX;HIST1H2AA,sp|P16104|H2AX_HUMAN Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2;sp|Q96QV6|H2A1A_HUMAN Histone H2A type 1-A OS=Homo sapiens OX=9606 GN=H2AC1 PE=1 SV=3,10,1,59.4,143
CBR1,-0.3552411978,0.0310200515756311,0,P16152;E9PQ63;A8MTM1,P16152;E9PQ63;A8MTM1,13;8;8,13;8;8,11;6;6,Carbonyl reductase [NADPH] 1,CBR1,sp|P16152|CBR1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3;tr|E9PQ63|E9PQ63_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=1;tr|A8MTM1|A8MTM1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX,13,11,56.3,277
HIST1H1C,-0.7448092296,0.00585236552465028,0,P16403,P16403,11,2,2,Histone H1.2,HIST1H1C,sp|P16403|H12_HUMAN Histone H1.2 OS=Homo sapiens OX=9606 GN=H1-2 PE=1 SV=2,11,2,34.3,213
STMN1,-0.3828167898,0.107177892911167,0,P16949;A2A2D0,P16949;A2A2D0,9;8,9;8,6;5,Stathmin,STMN1,sp|P16949|STMN1_HUMAN Stathmin OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=3;tr|A2A2D0|A2A2D0_HUMAN Stathmin (Fragment) OS=Homo sapiens OX=9606 GN=STMN1 PE=1 SV=8,9,6,60.4,149
HSPA6;HSPA7,0.4879036679,0.010689457129493,0,P17066;P48741,P17066;P48741,11;8,3;3,3;3,Heat shock 70 kDa protein 6;Putative heat shock 70 kDa protein 7,HSPA6;HSPA7,sp|P17066|HSP76_HUMAN Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2;sp|P48741|HSP77_HUMAN Putative heat shock 70 kDa protein 7 OS=Homo sapiens OX=9606 GN=HSPA7 PE=5 SV=2,11,3,16.8,643
HMGA1,0.0801234384,0.6602050849816,0,P17096,P17096,2,2,2,High mobility group protein HMG-I/HMG-Y,HMGA1,sp|P17096|HMGA1_HUMAN High mobility group protein HMG-I/HMG-Y OS=Homo sapiens OX=9606 GN=HMGA1 PE=1 SV=3,2,2,41.1,107
GOT1,-0.0940610214,0.436487772626189,0,P17174,P17174,29,29,29,"Aspartate aminotransferase, cytoplasmic",GOT1,"sp|P17174|AATC_HUMAN Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3",29,29,78.5,413
CAPN2,0.0761812262,0.686364575148295,0,P17655,P17655,11,11,11,Calpain-2 catalytic subunit,CAPN2,sp|P17655|CAN2_HUMAN Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6,11,11,22.1,700
PTPN2,-0.0338775693,0.87028094838337,0,P17706;D3DUJ3;K7EQG9;K7EIE9;K7ER87;A0A2R8YD79;K7ERU1;K7ELS9;K7EIY0;K7ENP9,P17706;D3DUJ3;K7EQG9;K7EIE9;K7ER87;A0A2R8YD79,4;3;3;2;2;2;1;1;1;1,4;3;3;2;2;2;1;1;1;1,4;3;3;2;2;2;1;1;1;1,Tyrosine-protein phosphatase non-receptor type 2;Protein-tyrosine-phosphatase;Tyrosine-protein phosphatase non-receptor type,PTPN2,"sp|P17706|PTN2_HUMAN Tyrosine-protein phosphatase non-receptor type 2 OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=2;tr|D3DUJ3|D3DUJ3_HUMAN Protein tyrosine phosphatase, non-receptor type 2, isoform CRA_d OS=Homo sapiens OX=9606 GN=PTPN2 PE=1 SV=1;tr|K7EQG9|K7",4,4,16.1,415
TCP1,0.3272253091,0.0221335959520761,0,P17987;E7EQR6;E7ERF2;F5H282;F5GZ03;F5H136;F5GZI8;F5H676;F5GYL4;F5H726;F5H7Y1,P17987;E7EQR6;E7ERF2;F5H282,40;30;28;26;16;7;6;5;4;3;2,40;30;28;26;16;7;6;5;4;3;2,40;30;28;26;16;7;6;5;4;3;2,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=,40,40,72.8,556
RPL35A,-0.0439017639,0.766170043413034,0,P18077;F8WBS5;F8WB72;C9K025,P18077;F8WBS5;F8WB72;C9K025,5;3;3;3,5;3;3;3,5;3;3;3,60S ribosomal protein L35a,RPL35A,sp|P18077|RL35A_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2;tr|F8WBS5|F8WBS5_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=1;tr|F8WB72|F8WB72_HUMAN 60S ribosomal protein L35a OS=Homo sapiens OX=,5,5,31.8,110
RPL7,0.2822960399,0.0508151380190136,0,P18124;A8MUD9;C9JIJ5;C9JZ88,P18124;A8MUD9,20;19;6;4,20;19;6;4,20;19;6;4,60S ribosomal protein L7,RPL7,sp|P18124|RL7_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1;tr|A8MUD9|A8MUD9_HUMAN 60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,20,20,56,248
VCL,0.6670685355,0.0436796664838116,0,P18206;A0A096LPE1,P18206,19;1,19;1,19;1,Vinculin,VCL,sp|P18206|VINC_HUMAN Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4,19,19,24.3,1134
SON,-0.2896037932,0.0400825652565379,0,P18583;H7C1M2;J3QSZ5,P18583;H7C1M2,3;2;1,3;2;1,3;2;1,Protein SON,SON,sp|P18583|SON_HUMAN Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4;tr|H7C1M2|H7C1M2_HUMAN Protein SON (Fragment) OS=Homo sapiens OX=9606 GN=SON PE=1 SV=1,3,3,2.3,2426
PGAM1;PGAM4,0.0949158288,0.426574299045339,0,P18669;Q8N0Y7;P15259,P18669;Q8N0Y7,25;14;7,25;14;7,25;14;7,Phosphoglycerate mutase 1;Probable phosphoglycerate mutase 4,PGAM1;PGAM4,sp|P18669|PGAM1_HUMAN Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2;sp|Q8N0Y7|PGAM4_HUMAN Probable phosphoglycerate mutase 4 OS=Homo sapiens OX=9606 GN=PGAM4 PE=3 SV=1,25,25,74,254
NCL,0.1653123148,0.265994436939298,0,P19338;H7BY16,P19338;H7BY16,35;20,35;20,35;20,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3;tr|H7BY16|H7BY16_HUMAN Nucleolin (Fragment) OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=8,35,35,43.4,710
HK1,-0.0162048029,0.917903822226101,0,P19367;B1AR62;Q2TB90;P52790,P19367,23;4;2;2,23;4;2;2,19;3;1;0,Hexokinase-1,HK1,sp|P19367|HXK1_HUMAN Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,23,19,29.3,917
EIF2AK2,-0.65853093,0.0071541387454412,0,P19525;F8WBH4;C9JZT2,P19525,4;1;1,4;1;1,4;1;1,"Interferon-induced, double-stranded RNA-activated protein kinase",EIF2AK2,"sp|P19525|E2AK2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2",4,4,9.3,551
SRM,-0.5629674246,0.002968362923841,0,P19623;K7EKM4;K7EQ47;K7ESL0;K7EL89,P19623,9;3;3;2;1,9;3;3;2;1,9;3;3;2;1,Spermidine synthase,SRM,sp|P19623|SPEE_HUMAN Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1,9,9,27.5,302
CSNK2A2,-0.0981967497,0.777598893410784,0,P19784;H3BSA1;H3BNI9;H3BV19,P19784;H3BSA1,9;5;4;3,9;5;4;3,8;4;4;3,Casein kinase II subunit alpha,CSNK2A2,sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1;tr|H3BSA1|H3BSA1_HUMAN Casein kinase II subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=2,9,8,42.9,350
EIF2S2,0.3527973442,0.0603649297874474,0,P20042,P20042,5,5,5,Eukaryotic translation initiation factor 2 subunit 2,EIF2S2,sp|P20042|IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2,5,5,13.8,333
ANXA7,0.0736417341,0.573861760933155,0,P20073,P20073,11,11,11,Annexin A7,ANXA7,sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3,11,11,31.1,488
BTF3,-0.074242598,0.502732458450315,0,P20290;H0Y9Y1;D6RDG3,P20290;H0Y9Y1;D6RDG3,6;4;4,6;4;4,6;4;4,Transcription factor BTF3,BTF3,sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1;tr|H0Y9Y1|H0Y9Y1_HUMAN Transcription factor BTF3 (Fragment) OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=2;tr|D6RDG3|D6RDG3_HUMAN Transcription factor BTF3 (Fragment) OS=Ho,6,6,44.2,206
PSMB1,0.0908947163,0.393767192524028,0,P20618,P20618,8,8,8,Proteasome subunit beta type-1,PSMB1,sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2,8,8,43.6,241
M6PR,-0.7090547826,0.00261765607578878,0,P20645;F5GX30;H0YGT2;H0YF90;H0YGE9,P20645;F5GX30;H0YGT2;H0YF90,4;3;2;2;1,4;3;2;2;1,4;3;2;2;1,Cation-dependent mannose-6-phosphate receptor,M6PR,sp|P20645|MPRD_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1;tr|F5GX30|F5GX30_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=2;tr|H0YGT2|H0YGT2_HUMAN Cation-depend,4,4,18.4,277
LMNB1,-0.2461806211,0.0770224602328552,0,P20700;E9PBF6;A0A0D9SFE5;A0A0D9SFY5,P20700;E9PBF6;A0A0D9SFE5,38;31;26;13,37;30;26;13,34;29;25;12,Lamin-B1,LMNB1,"sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2;tr|E9PBF6|E9PBF6_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1;tr|A0A0D9SFE5|A0A0D9SFE5_HUMAN Lamin B1, isoform CRA_a OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=1",38,34,68.8,586
ATP6V1B2,-0.25920383,0.0611112708202098,0,P21281;H0YC04;P15313;H0YAT8;E5RGH6;C9JNS9;C9JL73;H0YC45,P21281;H0YC04,11;8;2;2;2;2;2;1,11;8;2;2;2;2;2;1,11;8;2;2;2;2;2;1,"V-type proton ATPase subunit B, brain isoform",ATP6V1B2,"sp|P21281|VATB2_HUMAN V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3;tr|H0YC04|H0YC04_HUMAN V-type proton ATPase subunit B, brain isoform (Fragment) OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=1",11,11,33.1,511
ACO1,0.1776846548,0.264341163098812,0,P21399,P21399,15,15,15,Cytoplasmic aconitate hydratase,ACO1,sp|P21399|ACOC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3,15,15,24.2,889
VDAC1,0.1459848031,0.22269791417866,0,P21796;C9JI87,P21796;C9JI87,24;14,24;14,24;14,Voltage-dependent anion-selective channel protein 1,VDAC1,sp|P21796|VDAC1_HUMAN Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2;tr|C9JI87|C9JI87_HUMAN Voltage-dependent anion-selective channel protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=6,24,24,76.7,283
SDHB,0.0146821496,0.955608451542834,0,P21912;A0A087WXX8;A0A087WWT1,P21912;A0A087WXX8;A0A087WWT1,5;3;3,5;3;3,5;3;3,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,"sp|P21912|SDHB_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3;tr|A0A087WXX8|A0A087WXX8_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (Fragment) OS=Homo",5,5,21.4,280
TGM2,0.2814567159,0.0528490478920684,0,P21980;A2A299;A2A2A0,P21980,29;9;5,29;9;5,29;9;5,Protein-glutamine gamma-glutamyltransferase 2,TGM2,sp|P21980|TGM2_HUMAN Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2,29,29,44.8,687
GART,0.0581762888,0.575785562126409,0,P22102;F8WD69;C9JBJ1;C9JTV6;C9JZG2;C9JKQ7;H7C366;A0A140TA71,P22102,31;15;12;12;8;8;4;2,31;15;12;12;8;8;4;2,31;15;12;12;8;8;4;2,Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase,GART,sp|P22102|PUR2_HUMAN Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1,31,31,46.1,1010
PAICS,0.2744540762,0.0522070439661823,0,P22234;E9PBS1;D6RF62,P22234;E9PBS1;D6RF62,29;28;20,29;28;20,29;28;20,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,sp|P22234|PUR6_HUMAN Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3;tr|E9PBS1|E9PBS1_HUMAN Multifunctional protein ADE2 (Fragment) OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1;tr|D6RF62|D6RF62_HUMAN Multifunctional protein ADE2 OS=Ho,29,29,63.3,425
SCP2,-0.6274981725,0.00176825111387501,0,P22307;H0YF61,P22307;H0YF61,4;2,4;2,4;2,Non-specific lipid-transfer protein,SCP2,sp|P22307|NLTP_HUMAN Non-specific lipid-transfer protein OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2;tr|H0YF61|H0YF61_HUMAN Non-specific lipid-transfer protein (Fragment) OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=1,4,4,8,547
UBA1,-0.327196968,0.0296755119271373,0,P22314;Q5JRR6;Q5JRR9;Q5JRS0;Q5JRS1;Q5JRS3;Q5JRS2,P22314,41;12;10;10;8;8;8,41;12;10;10;8;8;8,41;12;10;10;8;8;8,Ubiquitin-like modifier-activating enzyme 1,UBA1,sp|P22314|UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3,41,41,50.6,1058
