Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF7-N1,Intensity DCAF7-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
O15021;H7C1I9;O60307;Q9Y2H9;V9GXZ1;E7ERL6,O15021;H7C1I9,5;3;1;1;1;1,4;3;0;0;0;0,4;3;0;0;0;0,Microtubule-associated serine/threonine-protein kinase 4,MAST4,sp|O15021|MAST4_HUMAN Microtubule-associated serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=4;tr|H7C1I9|H7C1I9_HUMAN Microtubule-associated serine/threonine-protein kinase 4 (Fragment) OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=1,5,4,2.2,3.80122640843825,3.8851689207087,24.7271277407627,23.909306418567
Q96GX5;A0A087WUU7,Q96GX5;A0A087WUU7,8;4,7;4,7;4,Serine/threonine-protein kinase greatwall,MASTL,sp|Q96GX5|GWL_HUMAN Serine/threonine-protein kinase greatwall OS=Homo sapiens OX=9606 GN=MASTL PE=1 SV=1;tr|A0A087WUU7|A0A087WUU7_HUMAN Serine/threonine-protein kinase greatwall (Fragment) OS=Homo sapiens OX=9606 GN=MASTL PE=1 SV=1,8,7,14.2,3.80122640843825,3.8851689207087,26.9063272998003,26.2969286661346
P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991;B3KM87;H0Y8T4;D6RBI2;D6RE02;D6RIA2;D6RAM9;D6RAY2;D6RBK5;Q68E03;D6R8Z5,P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,17,17,26.4,24.0737369079464,24.448466214305,28.9727348756749,29.1782141724238
Q7Z434,Q7Z434,6,6,6,Mitochondrial antiviral-signaling protein,MAVS,sp|Q7Z434|MAVS_HUMAN Mitochondrial antiviral-signaling protein OS=Homo sapiens OX=9606 GN=MAVS PE=1 SV=2,6,6,23.0,3.80122640843825,3.8851689207087,27.2365358570001,27.3598449837167
I3L411;I3L2Z5;P56270;I3L4Y2;H3BPU3;I3L0M3;H3BQS2;H3BQI4;A0A087WWR2,I3L411;I3L2Z5;P56270;I3L4Y2;H3BPU3;I3L0M3;H3BQS2;H3BQI4;A0A087WWR2,2;2;1;1;1;1;1;1;1,2;2;1;1;1;1;1;1;1,2;2;1;1;1;1;1;1;1,Myc-associated zinc finger protein,MAZ,tr|I3L411|I3L411_HUMAN Myc-associated zinc finger protein OS=Homo sapiens OX=9606 GN=MAZ PE=1 SV=1;tr|I3L2Z5|I3L2Z5_HUMAN Myc-associated zinc finger protein (Fragment) OS=Homo sapiens OX=9606 GN=MAZ PE=1 SV=1;sp|P56270|MAZ_HUMAN Myc-associated zinc finger,2,2,86.8,3.80122640843825,3.8851689207087,23.4828384772551,24.5034273730772
Q8IYB1,Q8IYB1,7,7,7,Protein MB21D2,MB21D2,sp|Q8IYB1|M21D2_HUMAN Protein MB21D2 OS=Homo sapiens OX=9606 GN=MB21D2 PE=1 SV=3,7,7,17.7,3.80122640843825,3.8851689207087,25.887555502186,25.0239874563716
O95983;A0A087WZ12;A0A087WT34;A0A087X1H1;A0A0A0MTS6;K7EIE8,O95983;A0A087WZ12;A0A087WT34;A0A087X1H1;A0A0A0MTS6;K7EIE8,2;2;2;2;2;2,2;2;2;2;2;2,2;2;2;2;2;2,Methyl-CpG-binding domain protein 3,MBD3,sp|O95983|MBD3_HUMAN Methyl-CpG-binding domain protein 3 OS=Homo sapiens OX=9606 GN=MBD3 PE=1 SV=1;tr|A0A087WZ12|A0A087WZ12_HUMAN Methyl-CpG-binding domain protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=MBD3 PE=1 SV=1;tr|A0A087WT34|A0A087WT34_HUMAN Methyl,2,2,4.5,3.80122640843825,3.8851689207087,23.1041360901049,23.8779251409578
Q9NR56;C9JP00;A0A0A0MQX8;Q5VZF2;O95205;H7C4T5,Q9NR56;C9JP00;A0A0A0MQX8;Q5VZF2;O95205;H7C4T5,2;2;2;1;1;1,2;2;2;1;1;1,2;2;2;1;1;1,Muscleblind-like protein 1;Muscleblind-like protein 2,MBNL1;MBNL2;MBLL,sp|Q9NR56|MBNL1_HUMAN Muscleblind-like protein 1 OS=Homo sapiens OX=9606 GN=MBNL1 PE=1 SV=2;tr|C9JP00|C9JP00_HUMAN Muscleblind-like protein 1 OS=Homo sapiens OX=9606 GN=MBNL1 PE=1 SV=1;tr|A0A0A0MQX8|A0A0A0MQX8_HUMAN Muscleblind-like protein 1 OS=Homo sapie,2,2,5.2,24.5850299163451,24.4391095265539,4.49388046560681,4.39866973288861
P43121,P43121,9,9,9,Cell surface glycoprotein MUC18,MCAM,sp|P43121|MUC18_HUMAN Cell surface glycoprotein MUC18 OS=Homo sapiens OX=9606 GN=MCAM PE=1 SV=2,9,9,16.7,3.80122640843825,3.8851689207087,27.6634306303889,27.655468379004
Q96RQ3;E9PHF7;E9PG35;F5GYT8;G5E9X5;F8WDI3;F2Z3E2;F8WF46;F2Z2Z7,Q96RQ3;E9PHF7;E9PG35;F5GYT8;G5E9X5,37;32;30;28;24;4;1;1;1,37;32;30;28;24;4;1;1;1,37;32;30;28;24;4;1;1;1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",MCCC1,"sp|Q96RQ3|MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=3;tr|E9PHF7|E9PHF7_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC1 PE=1 SV=1;tr|E",37,37,68.0,28.8170514201977,29.597757059197,34.4433829809752,34.273365341716
P25205;J3KQ69;A0A499FHX9,P25205;J3KQ69;A0A499FHX9,5;3;3,5;3;3,5;3;3,DNA replication licensing factor MCM3,MCM3,sp|P25205|MCM3_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|J3KQ69|J3KQ69_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3;tr|A0A499FHX9|A0A499FHX9_HUMAN DNA replication licen,5,5,7.2,3.80122640843825,3.8851689207087,24.6653567379494,24.6276180408913
O60318,O60318,3,3,3,Germinal-center associated nuclear protein,MCM3AP,sp|O60318|GANP_HUMAN Germinal-center associated nuclear protein OS=Homo sapiens OX=9606 GN=MCM3AP PE=1 SV=2,3,3,1.7,3.80122640843825,3.8851689207087,24.1461596877902,21.0678912230734
P33991;A0A3B3IU45;A0A3B3IT92;E5RG31;A0A3B3ITP6;A0A3B3IS57;A0A3B3IRR8,P33991;A0A3B3IU45;A0A3B3IT92;E5RG31;A0A3B3ITP6;A0A3B3IS57,13;13;12;11;11;11;2,13;13;12;11;11;11;2,13;13;12;11;11;11;2,DNA replication licensing factor MCM4,MCM4,sp|P33991|MCM4_HUMAN DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5;tr|A0A3B3IU45|A0A3B3IU45_HUMAN DNA helicase OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=1;tr|A0A3B3IT92|A0A3B3IT92_HUMAN DNA helicase OS=Homo sapiens OX=9606 G,13,13,20.5,3.80122640843825,3.8851689207087,27.7764939769456,26.9921564299198
Q14566,Q14566,3,3,3,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,3,3,4.5,3.80122640843825,3.8851689207087,25.1786985835474,24.5108090698971
Q14676;A2AB05;A2AB06;A2AB07;A0A087X0R2;H0Y6Z8,Q14676,27;3;1;1;1;1,27;3;1;1;1;1,27;3;1;1;1;1,Mediator of DNA damage checkpoint protein 1,MDC1,sp|Q14676|MDC1_HUMAN Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens OX=9606 GN=MDC1 PE=1 SV=3,27,27,22.1,3.80122640843825,3.8851689207087,28.8877704599799,28.0838027008963
Q15648;J3QKZ7;J3KSD7,Q15648,29;2;1,29;2;1,29;2;1,Mediator of RNA polymerase II transcription subunit 1,MED1,sp|Q15648|MED1_HUMAN Mediator of RNA polymerase II transcription subunit 1 OS=Homo sapiens OX=9606 GN=MED1 PE=1 SV=4,29,29,29.2,3.80122640843825,3.8851689207087,29.354705494541,28.9743223303014
Q9Y2X0;K7EKX6;K7EKX2;B9TX03;B9TX12;B9TX11;A0A0J9YYC6;K7EKS6;A0A0J9YXE6;A0A0J9YXA0;B9TWZ6;U3KQ43,Q9Y2X0;K7EKX6;K7EKX2;B9TX03;B9TX12;B9TX11;A0A0J9YYC6;K7EKS6;A0A0J9YXE6;A0A0J9YXA0;B9TWZ6;U3KQ43,2;1;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1;1,Mediator of RNA polymerase II transcription subunit 16,MED16,sp|Q9Y2X0|MED16_HUMAN Mediator of RNA polymerase II transcription subunit 16 OS=Homo sapiens OX=9606 GN=MED16 PE=1 SV=2;tr|K7EKX6|K7EKX6_HUMAN Mediator of RNA polymerase II transcription subunit 16 (Fragment) OS=Homo sapiens OX=9606 GN=MED16 PE=1 SV=1;tr|K,2,2,5.0,22.6677268902357,23.4891011969748,4.49388046560681,4.39866973288861
Q14814;Q05BX2;H0YM62;A0A0D9SGI5;A0A1B0GV32;A0A0R4J2G5;A0A0D9SFD0;D6RJG6;D8L7E9;D6RC63;D6R942;H0YKY6;Q02078;D6RCM6;D6RG21;A0A1B0GTW4;D6RB91;D6RG14;D6RJA7;Q06413;A0A0D9SET2,Q14814,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Myocyte-specific enhancer factor 2D,MEF2D,sp|Q14814|MEF2D_HUMAN Myocyte-specific enhancer factor 2D OS=Homo sapiens OX=9606 GN=MEF2D PE=1 SV=1,8,8,19.0,23.0549864605008,24.447205337594,28.0908344524849,28.0951679325171
Q9HCE5;D6RBL4,Q9HCE5;D6RBL4,3;2,3;2,3;2,N6-adenosine-methyltransferase subunit METTL14,METTL14,sp|Q9HCE5|MET14_HUMAN N6-adenosine-methyltransferase non-catalytic subunit OS=Homo sapiens OX=9606 GN=METTL14 PE=1 SV=2;tr|D6RBL4|D6RBL4_HUMAN N6-adenosine-methyltransferase non-catalytic subunit (Fragment) OS=Homo sapiens OX=9606 GN=METTL14 PE=1 SV=2,3,3,9.4,3.80122640843825,3.8851689207087,26.3545415688787,25.7931518011319
Q86U44;H0YFV6;F5H6D8;B4DTN4;B4E349,Q86U44;H0YFV6,15;8;7;7;3,15;8;7;7;3,15;8;7;7;3,N6-adenosine-methyltransferase 70 kDa subunit,METTL3,sp|Q86U44|MTA70_HUMAN N6-adenosine-methyltransferase catalytic subunit OS=Homo sapiens OX=9606 GN=METTL3 PE=1 SV=2;tr|H0YFV6|H0YFV6_HUMAN N6-adenosine-methyltransferase catalytic subunit (Fragment) OS=Homo sapiens OX=9606 GN=METTL3 PE=1 SV=2,15,15,37.8,3.80122640843825,3.8851689207087,28.3540118355609,27.982614330978
P55081,P55081,10,10,10,Microfibrillar-associated protein 1,MFAP1,sp|P55081|MFAP1_HUMAN Microfibrillar-associated protein 1 OS=Homo sapiens OX=9606 GN=MFAP1 PE=1 SV=2,10,10,37.6,3.80122640843825,3.8851689207087,28.5389358747801,28.2171095021946
Q8IWI9;H3BP52;H3BTF4;H3BU53;H3BTN2,Q8IWI9,15;6;6;3;1,15;6;6;3;1,15;6;6;3;1,MAX gene-associated protein,MGA,sp|Q8IWI9|MGAP_HUMAN MAX gene-associated protein OS=Homo sapiens OX=9606 GN=MGA PE=1 SV=4,15,15,6.5,3.80122640843825,3.8851689207087,27.1631737774658,27.0662002407718
O60502;H7C3X0,O60502,20;5,20;5,20;5,Protein O-GlcNAcase,MGEA5,sp|O60502|OGA_HUMAN Protein O-GlcNAcase OS=Homo sapiens OX=9606 GN=OGA PE=1 SV=2,20,20,29.1,3.80122640843825,3.8851689207087,28.9370808421616,29.1001153392621
Q96PC5;G3V599,Q96PC5;G3V599,2;2,2;2,2;2,Melanoma inhibitory activity protein 2,MIA2,sp|Q96PC5|MIA2_HUMAN Melanoma inhibitory activity protein 2 OS=Homo sapiens OX=9606 GN=MIA2 PE=1 SV=4;tr|G3V599|G3V599_HUMAN Melanoma inhibitory activity protein 2 OS=Homo sapiens OX=9606 GN=MIA2 PE=1 SV=1,2,2,1.6,3.80122640843825,3.8851689207087,23.6048631804071,21.9261120899479
Q7RTP6;A0A5F9ZHV5;J3KSK6;E9PP85;O94851;C9J922;J3QQT0;A0A2R8YFA9;J3QLA3;J3QR21,Q7RTP6;A0A5F9ZHV5,39;23;8;5;2;2;2;2;1;1,39;23;8;5;2;2;2;2;1;1,39;23;8;5;2;2;2;2;1;1,Protein-methionine sulfoxide oxidase MICAL3,MICAL3,sp|Q7RTP6|MICA3_HUMAN [F-actin]-monooxygenase MICAL3 OS=Homo sapiens OX=9606 GN=MICAL3 PE=1 SV=2;tr|A0A5F9ZHV5|A0A5F9ZHV5_HUMAN [F-actin]-monooxygenase MICAL3 OS=Homo sapiens OX=9606 GN=MICAL3 PE=1 SV=1,39,39,23.7,22.9837529834668,23.3442146239793,29.3359225061025,29.0225278273962
Q8N3F8;H0Y6J8;B0QY91;B0QY86,Q8N3F8,12;5;3;1,12;5;3;1,12;5;3;1,MICAL-like protein 1,MICALL1,sp|Q8N3F8|MILK1_HUMAN MICAL-like protein 1 OS=Homo sapiens OX=9606 GN=MICALL1 PE=1 SV=2,12,12,19.5,3.80122640843825,3.8851689207087,27.4768419800106,27.1047959643528
Q9NYP9,Q9NYP9,3,3,3,Protein Mis18-alpha,MIS18A,sp|Q9NYP9|MS18A_HUMAN Protein Mis18-alpha OS=Homo sapiens OX=9606 GN=MIS18A PE=1 SV=1,3,3,24.5,3.80122640843825,3.8851689207087,25.52644550959,24.5980979472482
Q8IVT2,Q8IVT2,11,11,11,Mitotic interactor and substrate of PLK1,MISP,sp|Q8IVT2|MISP_HUMAN Mitotic interactor and substrate of PLK1 OS=Homo sapiens OX=9606 GN=MISP PE=1 SV=1,11,11,24.0,21.4856170765753,22.2151644394146,27.923713842388,27.7863746317982
O75030;P19484;B1AKB5;B0QYS6;B0QYS7,O75030,4;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Microphthalmia-associated transcription factor,MITF,sp|O75030|MITF_HUMAN Microphthalmia-associated transcription factor OS=Homo sapiens OX=9606 GN=MITF PE=1 SV=2,4,2,8.0,3.80122640843825,3.8851689207087,23.8338351384072,24.0485154770708
P46013,P46013,41,41,41,Antigen KI-67,MKI67,sp|P46013|KI67_HUMAN Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2,41,41,20.9,3.80122640843825,3.8851689207087,29.4109648718186,29.3650705549855
Q9ULH7;I3L2S3;Q969V6;E7ER32;A0A087X287;A0A087WVL2;A0A087WU73;A0A494BZX7;W0Z7M9;B0QY83;A0A499FIJ6;Q8IZQ8;A0A494C1G6;B0QY84;I3L2A0,Q9ULH7,39;17;3;3;3;3;3;3;3;3;3;2;2;2;2,39;17;3;3;3;3;3;3;3;3;3;2;2;2;2,39;17;3;3;3;3;3;3;3;3;3;2;2;2;2,MKL/myocardin-like protein 2,MKL2,sp|Q9ULH7|MRTFB_HUMAN Myocardin-related transcription factor B OS=Homo sapiens OX=9606 GN=MRTFB PE=1 SV=3,39,39,41.9,28.4916338591202,29.2740210894665,33.2075620789895,32.9746471326368
P40692;A0A669KBK2;A0A669KBB4;H0Y818;A0A669KB03;A0A669KAW3;E7EUC9;A0A087WX20;F2Z298;E9PF25;H0Y806;H0Y4N0;H0Y793;H0Y5L7,P40692;A0A669KBK2;A0A669KBB4;H0Y818;A0A669KB03;A0A669KAW3,15;14;13;13;12;12;5;5;3;3;2;1;1;1,15;14;13;13;12;12;5;5;3;3;2;1;1;1,15;14;13;13;12;12;5;5;3;3;2;1;1;1,DNA mismatch repair protein Mlh1,MLH1,sp|P40692|MLH1_HUMAN DNA mismatch repair protein Mlh1 OS=Homo sapiens OX=9606 GN=MLH1 PE=1 SV=1;tr|A0A669KBK2|A0A669KBK2_HUMAN DNA mismatch repair protein Mlh1 OS=Homo sapiens OX=9606 GN=MLH1 PE=4 SV=1;tr|A0A669KBB4|A0A669KBB4_HUMAN DNA mismatch repair pro,15,15,26.5,3.80122640843825,3.8851689207087,28.265484209675,28.058685919051
Q03111,Q03111,4,4,4,Protein ENL,MLLT1,sp|Q03111|ENL_HUMAN Protein ENL OS=Homo sapiens OX=9606 GN=MLLT1 PE=1 SV=2,4,4,9.8,3.80122640843825,3.8851689207087,25.7196800106128,25.239689130677
P51948,P51948,2,2,2,CDK-activating kinase assembly factor MAT1,MNAT1,sp|P51948|MAT1_HUMAN CDK-activating kinase assembly factor MAT1 OS=Homo sapiens OX=9606 GN=MNAT1 PE=1 SV=1,2,2,7.8,3.80122640843825,3.8851689207087,25.2403808350388,25.5058214858244
O96007,O96007,2,2,2,Molybdopterin synthase catalytic subunit,MOCS2,sp|O96007|MOC2B_HUMAN Molybdopterin synthase catalytic subunit OS=Homo sapiens OX=9606 GN=MOCS2 PE=1 SV=1,2,2,18.6,3.80122640843825,3.8851689207087,24.8198734645327,24.3799409639362
Q9Y6X9;H7C3M1;H7C1V1,Q9Y6X9;H7C3M1;H7C1V1,2;1;1,2;1;1,2;1;1,MORC family CW-type zinc finger protein 2,MORC2,sp|Q9Y6X9|MORC2_HUMAN ATPase MORC2 OS=Homo sapiens OX=9606 GN=MORC2 PE=1 SV=2;tr|H7C3M1|H7C3M1_HUMAN ATPase MORC2 (Fragment) OS=Homo sapiens OX=9606 GN=MORC2 PE=1 SV=1;tr|H7C1V1|H7C1V1_HUMAN ATPase MORC2 (Fragment) OS=Homo sapiens OX=9606 GN=MORC2 PE=1 SV=,2,2,2.8,3.80122640843825,3.8851689207087,23.9352607467819,22.9629284741935
A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9;H0Y7E2;H7C3G6;J3KSK7;J3QRL2;K7EJ14;K7EL39;A0A1W2PPU9,A0A494BZV2;Q6WCQ1;J3KSW8;H0Y2S9,23;21;18;15;8;6;3;3;1;1;1,23;21;18;15;8;6;3;3;1;1;1,23;21;18;15;8;6;3;3;1;1;1,Myosin phosphatase Rho-interacting protein,MPRIP,tr|A0A494BZV2|A0A494BZV2_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=1;sp|Q6WCQ1|MPRIP_HUMAN Myosin phosphatase Rho-interacting protein OS=Homo sapiens OX=9606 GN=MPRIP PE=1 SV=3;tr|J3KSW8|J3KSW8_HUMAN Myosin p,23,23,12.9,20.4048769516527,20.3650622091711,28.2130350053242,28.2844506558471
P49959;F8W7U8;F5GXT0;F5H742;F5H256,P49959;F8W7U8,32;32;8;5;5,32;32;8;5;5,32;32;8;5;5,Double-strand break repair protein MRE11A,MRE11A,sp|P49959|MRE11_HUMAN Double-strand break repair protein MRE11 OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=3;tr|F8W7U8|F8W7U8_HUMAN Double-strand break repair protein OS=Homo sapiens OX=9606 GN=MRE11 PE=1 SV=1,32,32,50.4,27.1841393957191,28.0435388306825,31.6112245965222,31.3787551367495
Q7Z745;F5GZ06,Q7Z745,3;1,3;1,3;1,Maestro heat-like repeat-containing protein family member 2B,MROH2B,sp|Q7Z745|MRO2B_HUMAN Maestro heat-like repeat-containing protein family member 2B OS=Homo sapiens OX=9606 GN=MROH2B PE=2 SV=3,3,3,6.2,3.80122640843825,3.8851689207087,25.311154877451,22.3771363768052
Q6P1R3;B4E1M0;E9PPE2,Q6P1R3;B4E1M0;E9PPE2,2;1;1,2;1;1,2;1;1,Myb/SANT-like DNA-binding domain-containing protein 2,MSANTD2,sp|Q6P1R3|MSD2_HUMAN Myb/SANT-like DNA-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MSANTD2 PE=1 SV=1;tr|B4E1M0|B4E1M0_HUMAN Myb/SANT-like DNA-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MSANTD2 PE=1 SV=1;tr|E9PPE2|E9PP,2,2,5.5,3.80122640843825,3.8851689207087,24.2174146260736,24.4662527476152
P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8;A0A2R8Y713,P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;A0A2R8Y7S8,4;4;4;4;4;3;1,4;4;4;4;4;3;1,4;4;4;4;4;3;1,DNA mismatch repair protein Msh2,MSH2,sp|P43246|MSH2_HUMAN DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|A0A2R8YFH0|A0A2R8YFH0_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1;tr|E9PHA6|E9PHA6_HUMAN DNA mismatch repair protein OS=Homo,4,4,7.6,3.80122640843825,3.8851689207087,24.9602261192441,24.9460131352223
P52701;A0A494C0M1;A0A087WWJ1;A0A087WYT6;F8WAX8;C9JH55;F8W7G9;C9J8Y8;C9J7Y7,P52701;A0A494C0M1;A0A087WWJ1,23;21;18;4;2;1;1;1;1,23;21;18;4;2;1;1;1;1,23;21;18;4;2;1;1;1;1,DNA mismatch repair protein Msh6,MSH6,sp|P52701|MSH6_HUMAN DNA mismatch repair protein Msh6 OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=2;tr|A0A494C0M1|A0A494C0M1_HUMAN DNA mismatch repair protein OS=Homo sapiens OX=9606 GN=MSH6 PE=1 SV=1;tr|A0A087WWJ1|A0A087WWJ1_HUMAN DNA mismatch repair protein,23,23,22.9,3.80122640843825,3.8851689207087,28.6608834087079,28.476146686663
P26038;V9GZ54,P26038,21;5,13;3,12;3,Moesin,MSN,sp|P26038|MOES_HUMAN Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3,21,12,30.5,3.80122640843825,3.8851689207087,27.5698596634951,27.462872044217
Q8IXL7;F5H199;F5H7C4;F5H6G9;H0YFW5;H7C2B7,Q8IXL7;F5H199;F5H7C4;F5H6G9;H0YFW5;H7C2B7,5;5;4;4;4;3,5;5;4;4;4;3,5;5;4;4;4;3,Methionine-R-sulfoxide reductase B3,MSRB3,sp|Q8IXL7|MSRB3_HUMAN Methionine-R-sulfoxide reductase B3 OS=Homo sapiens OX=9606 GN=MSRB3 PE=1 SV=2;tr|F5H199|F5H199_HUMAN Peptide-methionine (R)-S-oxide reductase (Fragment) OS=Homo sapiens OX=9606 GN=MSRB3 PE=1 SV=1;tr|F5H7C4|F5H7C4_HUMAN Methionine-R-s,5,5,34.9,25.387421804735,26.5285931321865,24.6350015467788,24.4339628254354
Q9BUK6;A0A3B3IUD2,Q9BUK6;A0A3B3IUD2,2;2,2;2,2;2,Protein misato homolog 1,MSTO1,sp|Q9BUK6|MSTO1_HUMAN Protein misato homolog 1 OS=Homo sapiens OX=9606 GN=MSTO1 PE=1 SV=1;tr|A0A3B3IUD2|A0A3B3IUD2_HUMAN Protein misato homolog 1 OS=Homo sapiens OX=9606 GN=MSTO1 PE=1 SV=1,2,2,3.7,3.80122640843825,3.8851689207087,23.9706192053893,23.4341537717716
Q13330;E7ESY4;Q9BTC8;E9PCS8;H0Y4T7;E7EQY4;E7EV10;E9PF88;H7C3F3;H0YIT0;F8W9Y9,Q13330;E7ESY4;Q9BTC8;E9PCS8;H0Y4T7;E7EQY4;E7EV10,6;6;3;3;3;3;3;2;1;1;1,6;6;3;3;3;3;3;2;1;1;1,5;5;2;2;2;2;2;2;1;1;1,Metastasis-associated protein MTA1;Metastasis-associated protein MTA3,MTA1;MTA3,sp|Q13330|MTA1_HUMAN Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=2;tr|E7ESY4|E7ESY4_HUMAN Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=1;sp|Q9BTC8|MTA3_HUMAN Metastasis-associated protein MTA3 OS,6,5,10.8,3.80122640843825,3.8851689207087,24.5053066323831,25.0783866881909
O94776;F6RRE2,O94776,5;1,4;0,4;0,Metastasis-associated protein MTA2,MTA2,sp|O94776|MTA2_HUMAN Metastasis-associated protein MTA2 OS=Homo sapiens OX=9606 GN=MTA2 PE=1 SV=1,5,4,9.6,3.80122640843825,3.8851689207087,25.5018189664871,24.8537664177205
Q86UE4;E5RJU9;H0YB56;H0YBE0;H0YBJ8,Q86UE4;E5RJU9,11;8;3;1;1,11;8;3;1;1,11;8;3;1;1,Protein LYRIC,MTDH,sp|Q86UE4|LYRIC_HUMAN Protein LYRIC OS=Homo sapiens OX=9606 GN=MTDH PE=1 SV=2;tr|E5RJU9|E5RJU9_HUMAN Protein LYRIC OS=Homo sapiens OX=9606 GN=MTDH PE=1 SV=1,11,11,25.3,3.80122640843825,3.8851689207087,28.2962285411389,28.0922971973418
P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,P11586;V9GYY3;A0A384N5Y3;F5H2F4;V9GZ78;A0A494C1T2,16;16;16;16;13;12,16;16;16;16;13;12,16;16;16;16;13;12,"C-1-tetrahydrofolate synthase, cytoplasmic;Methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase;Formyltetrahydrofolate synthetase;C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed",MTHFD1,"sp|P11586|C1TC_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=3;tr|V9GYY3|V9GYY3_HUMAN C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=2;tr|A0A384N5Y3|A0A384N5Y3_HUMAN C-1-tet",16,16,23.2,21.0550151743238,21.0330841848154,28.4934674538268,27.8243845690571
Q8NCE2;C9JSR1;C9JR61,Q8NCE2;C9JSR1;C9JR61,2;2;1,2;2;1,2;2;1,Myotubularin-related protein 14,MTMR14,sp|Q8NCE2|MTMRE_HUMAN Myotubularin-related protein 14 OS=Homo sapiens OX=9606 GN=MTMR14 PE=1 SV=2;tr|C9JSR1|C9JSR1_HUMAN Myotubularin-related protein 14 OS=Homo sapiens OX=9606 GN=MTMR14 PE=1 SV=1;tr|C9JR61|C9JR61_HUMAN Myotubularin-related protein 14 (Fra,2,2,4.3,3.80122640843825,3.8851689207087,22.3393020003121,24.3015235462335
